odour stim,19/03/2021 Female 7,22/03/2021 Male 1,22/03/2021 Male 2,22/03/2021 Male 7,22/03/2021 Female 11,29/03/2021 Female 3,29/03/2021 Female 5,31/03/2021 Female 1,31/03/2021 Female 4,31/03/2021 Female 9,31/03/2021 Female 10,31/03/2021 Female 13,08/04/2021 Female 1,08/04/2021 Female 5,08/04/2021 Female 7,08/04/2021 Female 8,08/04/2021 Female 9,08/04/2021 Female 13,08/04/2021 Female 14,08/04/2021 Female 15,28/06/2021 Male 14,28/06/2021 Male 15,28/06/2021 Male 16,28/06/2021 Male 18,02/07/2021 Male 1,05/07/2021 Male 1
,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT
8,5.4536,7.8869,8.0175,12.7026,7.6185,7.9415,10.3675,5.2769,15.8512,7.1021,10.9302,4.206,9.0137,9.9799,12.3444,9.1293,20.4854,9.6106,11.8079,4.2373,5.1163,4.1614,9.9592,6.4859,3.2292,7.2068
8,5.5306,7.6753,8.3752,11.4591,6.7079,8.4036,10.0192,5.637,15.7516,7.2675,10.4893,4.713,9.1372,9.6102,13.3539,8.9737,20.7651,9.7301,11.2842,4.5914,5.5351,4.1188,9.2986,5.7431,3.1253,7.6168
8,5.402,7.8772,9.2846,11.6096,6.6494,8.2528,10.5577,6.2426,15.0994,7.5955,10.5931,5.2019,8.4622,10.1188,12.2235,9.1957,20.7502,9.3513,11.6459,4.7349,5.221,4.1939,9.1232,5.1077,3.0375,7.2939
8,5.7294,7.8499,7.8065,12.3496,6.2862,8.2411,10.3786,5.9039,15.1642,7.7175,10.4112,5.1999,8.8603,9.8598,12.6932,8.9028,21.1784,9.2142,12.076,4.6966,5.4155,4.4868,8.1333,5.1303,3.1294,7.4005
8,5.7721,7.7943,7.8395,11.4152,6.7478,8.5234,10.863,5.2931,14.3885,7.6089,10.0604,5.2085,8.563,8.296,12.1431,8.7713,22.4753,9.9314,12.2959,4.9188,5.3239,4.3998,7.6218,5.1728,3.0289,7.144
8,5.8247,7.7119,8.6357,12.4594,6.6305,8.079,10.8457,5.8349,14.3936,7.4703,10.4465,5.0198,8.2807,9.686,12.6073,8.1221,21.8113,9.2759,12.8761,4.9476,5.256,4.2236,8.5807,5.1664,3.0008,7.1224
8,5.8282,7.6995,9.4703,12.2483,6.634,8.1798,10.8035,5.9548,14.8632,8.0061,10.3949,4.464,8.7597,10.2442,11.6516,8.2848,21.5122,9.4904,13.5512,5.0462,5.2954,4.1978,8.2373,4.6334,3.2096,7.093
8,6.084,7.3906,8.3565,11.7141,6.0807,7.8201,10.9618,6.3278,14.8777,7.6674,9.991,4.6113,8.3202,9.3532,12.0899,8.7034,21.9916,8.8881,14.223,5.463,5.571,4.4695,7.9682,4.4351,3.3585,7.3157
8,6.364,7.7896,7.994,12.3206,6.2217,8.1972,10.4963,6.3788,15.0508,7.0548,10.8186,4.5095,8.0866,9.2588,12.0136,8.254,21.3612,9.1715,13.3283,5.4118,5.7957,4.6835,8.1556,4.3786,3.2924,7.0975
8,7.0066,7.3589,8.7644,12.6407,6.072,7.5789,10.7995,5.7536,15.1494,7.5339,10.34,4.7335,8.0713,10.1839,11.3651,8.2888,21.0141,8.665,13.8363,6.1767,5.6103,5.0028,7.7081,4.2456,3.2884,7.26
8,7.479,7.0628,9.3756,12.2962,6.2842,7.5498,10.7529,6.1159,15.6709,7.0378,11.0053,4.6305,8.3972,9.3659,12.6937,8.5114,20.0765,8.7726,14.0128,6.239,5.4131,5.0644,7.9877,3.8825,3.2604,7.1644
8,7.898,7.3389,8.2553,12.5868,7.082,7.5283,10.2171,5.8483,15.141,6.8152,11.2867,4.6673,8.0607,8.3551,12.1173,8.3409,21.4516,8.9662,14.3748,6.0002,5.5598,5.1454,7.4226,3.5737,3.1205,7.4019
8,7.465,6.703,8.2714,13.0216,7.2506,7.3553,10.1712,5.4694,15.0152,7.1716,11.14,4.4677,8.7574,8.9178,13.0556,8.1258,19.8672,8.7864,14.2341,5.7847,5.6496,5.1215,7.7453,3.5769,3.3909,7.3291
8,7.5634,7.3781,8.0322,11.7021,7.1852,7.56,10.6064,4.5593,14.6424,7.4961,10.4458,4.4791,7.6694,9.4412,12.4598,7.3436,20.2052,8.8962,14.4329,5.9396,5.7213,5.3171,7.6396,3.6091,3.6752,7.6528
8,7.1267,7.4225,7.7104,11.9114,8.4023,7.541,10.6672,5.9026,13.8407,7.4742,10.2055,4.4937,8.2128,9.4646,12.3168,8.3025,20.2449,9.0401,14.0575,6.3312,5.9826,5.5954,7.5315,3.3508,3.6821,7.2597
8,7.4223,7.279,7.5837,11.7066,8.0904,7.1816,10.1314,5.3875,13.3909,7.2751,10.7301,4.6266,8.7252,8.4294,11.054,8.4583,20.1034,9.0223,13.6078,5.79,5.9301,5.7565,7.6188,3.0373,3.7968,7.3837
8.5,7.7882,6.706,7.4175,10.8143,7.9666,7.1552,10.1689,5.087,13.5804,7.1864,10.2546,4.8601,8.4086,9.1769,11.1116,8.1432,19.4744,9.51,12.5256,5.7986,5.94,6.0509,7.9496,2.9251,3.639,7.471
8.5,7.2679,6.5105,8.2023,10.1931,8.1051,6.7489,10.7843,5.0781,14.4202,6.6545,9.9723,4.4984,8.219,9.0825,11.0799,8.1949,19.6457,9.0125,12.3333,5.5609,6.0502,6.0641,7.6879,3.0666,3.5483,7.6407
8.5,6.7454,6.8236,7.4009,10.141,8.6489,7.1049,10.6043,4.9931,13.6617,6.8127,9.9615,4.2349,9.0673,9.1023,10.0266,8.1727,19.5867,9.9463,12.8125,5.9699,5.7393,5.9367,8.2831,3.1314,3.5002,7.5874
8.5,6.4678,6.7425,7.1998,9.837,9.1443,6.7467,10.7915,5.4328,14.5281,6.692,10.1612,4.3721,8.1591,8.1912,11.3414,8.0972,19.9177,9.6442,12.2948,5.8282,5.708,5.8044,8.9886,3.2011,3.5281,7.5892
8.5,5.7931,6.6139,7.5624,9.7164,9.5731,7.3465,10.3799,5.3867,14.4679,6.5309,10.896,4.3646,9.2941,9.0322,10.7359,8.2575,19.4588,9.566,12.0008,5.5934,5.6697,5.9001,9.0193,3.2279,3.3897,7.8329
8.5,6.0448,6.9301,7.1109,9.3232,9.1993,6.9456,10.1143,5.6527,14.3262,6.6488,10.9207,4.3399,9.4414,9.0442,10.7538,7.9707,19.2145,9.6823,11.0139,5.8201,5.8462,5.7998,9.421,3.5028,3.3091,8.1113
8.5,5.8138,6.7693,7.3341,8.8121,9.3,6.7215,10.6856,6.0341,13.8835,7.4951,11.258,4.1273,9.771,8.449,10.6425,7.6831,20.1565,9.4484,11.4588,6.4647,5.7722,6.7623,9.2909,3.3026,3.1264,7.6506
8.5,5.6463,6.8193,6.2646,8.4924,9.9165,6.661,10.8696,5.4866,14.2541,7.1809,11.0047,4.2755,9.9427,8.3263,11.0191,8.1734,20.31,9.4279,10.3282,7.0129,5.8168,7.6248,10.0529,3.2418,3.2749,7.8512
8.5,5.8715,7.2236,6.9405,9.1912,9.6406,6.9546,11.2135,5.6387,14.7627,7.6105,11.3127,3.9407,9.3309,9.326,9.7119,7.8753,19.737,9.2538,11.1241,6.9416,6.0607,8.1672,9.2743,2.965,3.0989,7.8796
9,5.7844,7.109,6.4978,9.1851,8.594,7.4075,11.2495,5.547,14.7025,8.1491,11.0492,4.1955,9.4788,9.639,10.8595,8.5179,20.2003,9.4466,10.1959,6.9687,5.4469,8.1348,10.2051,3.1393,3.1099,7.8945
9,5.2185,7.1075,6.5937,9.5578,8.5557,6.4626,11.351,5.2936,15.435,7.776,11.7469,3.8928,9.7375,8.9204,11.1533,8.5064,19.7805,9.2771,11.7967,7.5116,5.86,7.8913,10.3457,2.6693,3.2987,7.6653
9,5.7106,7.1136,6.2903,9.8837,8.5237,6.6663,11.212,5.4367,15.1824,7.6942,11.5397,4.176,9.0217,10.7277,10.2928,8.0051,19.5523,8.41,11.7433,7.2028,5.5367,6.9948,9.7841,2.478,3.2465,7.5285
9,4.8296,6.9811,5.5807,9.1926,8.1081,6.4578,10.9756,5.0208,14.4904,7.8777,11.9838,4.0092,8.868,10.4879,10.6816,7.6252,19.4385,8.8973,9.812,7.1925,5.9261,6.363,10.0333,2.3236,3.2444,7.6514
9,4.632,7.142,6.3827,9.9358,7.962,6.3953,10.5488,4.9872,14.991,7.5182,11.0598,4.2902,9.0037,9.5754,10.241,8.6004,20.4785,9.0838,10.2805,7.123,6.2166,5.8751,10.0119,2.2653,3.341,7.7001
9,5.0344,7.2083,6.3262,10.1781,8.22,6.5577,10.6116,5.0161,14.854,7.2863,12.0414,3.9886,9.1844,8.4467,10.2598,8.5587,20.1804,8.6028,10.2076,6.8044,6.5719,5.5832,10.0962,2.2375,3.0984,7.1932
9,5.4655,7.2021,5.8607,10.9876,9.7857,6.5656,10.5297,4.6679,14.1844,7.4557,11.8034,4.6658,8.9227,9.2943,9.2002,8.3645,20.0623,8.2655,10.6378,6.0757,6.6075,5.1794,9.6954,2.1836,2.8976,7.259
9,6.3163,8.0645,6.112,11.49,9.3787,6.382,11.7767,4.7026,14.5004,7.7452,11.5222,4.353,8.7602,9.2715,10.2955,7.6761,19.7774,8.8485,9.8308,6.0965,6.6578,5.3484,9.6298,2.2331,2.9861,7.3105
9,6.5485,8.2055,6.1835,11.8107,9.8391,6.8304,11.9769,4.5624,14.2959,7.3212,10.9629,4.5384,7.8458,8.3128,10.9786,7.9923,20.6177,8.9451,10.2936,6.2194,6.6519,5.1168,9.9117,2.2654,2.9719,7.1531
9,6.0688,7.8761,5.3219,11.3402,9.4797,6.5509,11.3396,4.9536,14.245,7.4948,10.9573,4.2316,8.6973,8.502,11.4385,8.2463,19.5134,9.2538,10.6523,5.7391,6.363,5.2323,9.8904,2.1359,2.9706,7.3646
9,6.4526,7.8862,5.5078,11.3331,9.7905,6.9186,11.2783,4.7818,14.3897,7.6952,11.4299,4.4166,8.1436,8.6987,10.2387,8.1422,18.9388,8.7679,10.1637,5.8384,6.2641,5.2184,9.5955,2.0499,3.1886,6.9144
9,6.7589,8.3259,5.4504,11.0284,9.6962,6.1928,11.0777,4.566,13.9936,7.7408,10.9167,4.5407,7.8256,7.9779,10.3336,8.0387,19.0727,9.1217,11.3085,5.2567,6.1656,5.2636,9.3847,2.1495,3.0185,7.3362
9,7.6186,7.6968,5.0516,10.41,9.5077,6.1745,11.2493,5.0529,13.8729,8.1673,10.9311,4.2361,7.974,8.3879,9.9855,8.3595,19.3115,8.6285,9.7125,5.527,6.6163,5.0187,9.7412,2.197,3.1576,7.2527
9,7.4574,7.8686,4.9896,11.0111,8.7394,5.9264,12.0614,5.4523,13.7304,8.3305,11.1872,4.1753,8.6059,8.4442,9.9291,8.7948,19.5705,8.6341,10.4695,5.4466,7.1679,4.9706,9.8525,2.3199,2.865,7.0975
9,7.6841,7.8741,5.415,11.2328,8.8851,5.9535,11.1867,5.1994,13.6814,7.6641,11.2091,4.4499,8.4106,8.1819,10.552,8.4678,19.9116,9.2253,10.4232,5.461,7.207,4.8512,9.7839,2.3683,2.7575,7.0502
9,7.3588,7.9621,5.3715,10.5569,8.8798,6.2533,10.4607,5.2531,13.4969,7.6745,10.1104,4.4991,8.7164,7.8291,10.8177,8.4072,19.7722,8.8536,10.4747,5.1067,7.0454,5.1592,10.3859,2.5879,2.8492,7.0824
9,6.645,7.7743,6.0793,10.4393,9.0526,5.8116,10.7055,5.1842,14.1187,7.4986,10.5372,4.2142,8.7454,8.057,11.2626,7.9736,19.958,9.0793,11.1805,5.2371,7.0088,4.6286,10.2411,2.3599,2.5949,7.0423
9,6.4273,7.796,5.5639,10.8323,8.2226,5.5618,10.4528,4.377,14.7263,7.1424,10.4179,4.5178,8.8489,8.0037,10.6759,6.607,20.2011,9.0969,10.8457,5.0703,7.249,4.7313,10.2643,2.5527,2.5462,7.3849
9,6.4054,7.5611,5.0666,11.0768,9.2193,5.8353,10.6629,5.2087,14.0236,7.7511,9.9961,4.2624,8.7245,7.216,10.427,6.9903,20.5008,9.521,10.7328,5.2383,6.5426,4.5334,9.5039,2.7003,2.522,7.0196
9,6.1022,8.0144,5.7072,12.6466,9.9802,5.6857,10.6914,4.597,14.0364,7.6789,10.382,3.7571,8.6476,7.727,10.191,6.5711,19.4387,9.0718,9.6999,6.5234,6.5428,4.0225,9.1359,3.077,2.5281,7.2324
9,5.7246,7.0544,6.1462,14.5137,10.0651,6.1459,10.3487,4.4011,13.4803,7.5352,10.0319,3.9282,7.939,7.4424,11.0406,6.1657,19.4223,9.1921,9.7058,5.9342,6.1276,3.9188,9.2506,3.0402,2.5814,7.0828
9,5.5796,7.5612,5.7909,13.7691,10.2861,6.3875,11.0169,4.6939,13.785,7.4527,9.7598,3.978,7.8575,7.218,9.7171,6.6712,19.9368,9.5635,10.4256,6.5133,6.0383,3.8271,8.8465,3.2831,2.5545,7.1798
9,5.3295,7.9761,5.9448,14.0659,10.6009,6.3557,10.22,4.861,13.3948,7.6421,10.5067,4.0807,7.9023,8.0964,10.0047,6.6231,19.9474,9.0319,10.9148,6.1956,5.8961,3.7437,8.7687,3.2351,2.6568,6.9457
9,5.9163,7.6069,6.2667,16.3803,10.3085,5.4909,10.253,4.649,13.3297,7.7665,10.2212,3.7501,7.967,8.9417,8.0265,6.2135,20.6445,8.4306,11.2429,5.7767,5.9707,4.0837,8.649,2.8745,2.7145,6.8859
9.5,6.0898,8.0514,5.2434,15.8891,10.5239,4.8025,10.4481,4.922,13.7044,7.7774,10.5857,3.6357,8.1395,9.241,10.8562,6.5518,21.0421,8.6885,11.7403,5.4349,6.3374,4.439,8.7624,2.8459,2.7092,7.0816
9.5,6.6355,7.9485,5.5621,16.9991,9.6392,4.7908,10.4048,4.7303,13.646,7.8516,10.5912,4.0683,7.8697,8.3686,10.8762,6.3905,20.2897,9.1762,12.113,6.1939,5.982,4.6053,8.7765,2.9614,2.5599,7.1364
9.5,6.2556,7.4365,5.6889,16.9017,9.9446,5.2273,10.7294,4.8282,13.6059,7.4089,10.6244,4.0881,7.4223,8.1124,10.6835,6.3019,19.739,9.403,11.2583,6.1412,6.2961,4.248,9.265,2.5569,2.5024,7.1035
9.5,5.848,7.5427,5.7516,15.118,9.6683,6.1978,10.3769,4.6176,14.1681,7.4872,10.4523,3.9934,7.8814,8.0422,10.0241,6.2916,20.053,9.3408,11.4334,6.0444,6.3302,4.5703,9.3529,2.563,2.5912,6.7596
9.5,6.3087,7.5853,4.979,15.294,9.7021,6.5472,10.9149,4.8539,13.6889,7.081,10.7731,4.0764,7.8696,8.5947,10.1236,6.3933,20.0431,9.3731,11.4472,6.732,6.6599,4.3744,8.6691,2.3077,2.6639,7.0568
9.5,6.3913,7.483,5.4354,14.961,9.0574,6.3795,11.1691,4.89,14.2705,7.3744,10.7533,3.967,7.8494,8.1715,10.086,5.9052,20.5563,9.2086,11.4589,6.9976,6.6444,4.5663,9.3538,2.3016,2.8339,7.245
9.5,7.2552,7.6944,5.129,14.1528,9.2403,6.7762,11.2327,4.6889,13.7905,7.1543,10.3133,4.258,7.9538,9.1143,10.4819,5.9929,19.9306,9.574,11.8351,6.8721,6.5599,4.669,9.5268,2.1999,2.7516,7.1192
9.5,7.654,7.5315,5.071,12.8766,10.215,6.407,11.2987,4.6765,13.9748,7.2453,10.3877,4.4341,7.9193,9.3166,11.0585,6.3876,19.9604,9.7625,12.0688,7.2393,6.2928,4.7492,9.1051,2.1341,2.6636,7.0979
9.5,7.7394,7.7729,5.2871,13.4388,9.7204,5.93,10.1649,4.5781,14.2641,6.939,10.6512,4.4257,7.6397,7.7828,8.7338,6.3049,19.9781,9.3042,11.7433,6.9773,6.2334,4.9479,8.4253,2.1854,2.6399,7.2446
10,7.8982,7.8339,4.5425,14.3233,10.7318,5.9985,10.2355,4.8185,14.4369,6.7559,10.52,4.3938,8.3905,8.7175,9.5449,6.2329,19.8705,8.953,12.0026,7.0674,6.3029,4.9849,8.3323,2.5835,2.5411,7.4301
10,7.9825,7.6699,5.2452,14.9822,10.8168,5.5776,10.5833,5.1939,14.2353,6.9711,10.3852,4.1779,8.1184,8.9901,9.8637,6.658,20.7489,9.5561,11.2675,6.0874,6.233,4.8322,8.5215,2.78,2.6746,7.1334
10,8.8206,7.5378,5.5119,14.1349,11.3319,5.6337,9.7369,4.8743,13.8878,6.6157,10.4448,4.4304,7.8338,9.1575,8.8233,6.3948,20.1992,9.1274,11.3702,5.9879,6.1784,4.8021,8.7718,2.4925,2.6188,7.4257
10,9.2081,7.3188,4.4033,12.7252,11.7568,5.0675,10.6608,4.8529,13.692,6.6329,9.8691,4.8166,8.3838,8.7071,10.6068,6.5721,20.1362,9.2761,10.5417,6.3112,5.8259,4.5062,8.7446,2.1185,2.6231,7.3007
10,9.1694,7.6677,5.1475,12.9721,11.3506,4.4881,11.1443,4.6198,13.9619,6.9506,10.6483,4.4695,7.7192,9.8621,9.7534,6.2311,20.1651,8.9941,10.7547,5.9965,5.711,4.9919,8.76,2.1323,2.7034,7.1986
10,9.1756,7.5789,5.2031,13.2337,11.7516,4.8857,11.0448,4.6799,13.5608,6.6207,10.617,4.4703,7.6939,10.0821,9.9021,6.4479,19.9106,9.2129,10.96,6.271,5.9886,4.8427,8.802,2.369,2.5404,6.6759
10,8.921,7.4494,5.384,13.4711,11.3453,5.6689,10.7265,4.6316,13.6779,6.6725,10.7806,4.5861,7.1295,9.3469,10.652,6.5231,20.6376,9.5864,10.7884,6.7352,5.9874,4.5977,9.0843,2.3332,2.4836,6.9622
10,9.0376,7.7865,4.9246,13.3726,10.4944,5.7252,10.6977,4.279,13.4474,6.8515,11.6338,4.9142,7.8639,10.0251,9.9584,6.1744,21.0565,9.5544,10.3337,6.1927,6.0568,4.2182,9.0217,2.1789,2.4675,6.8849
10,9.2218,7.6922,5.15,12.024,10.4742,5.6326,9.8438,4.0707,13.9187,7.2485,10.8928,4.6574,7.3744,10.6615,10.7741,5.9779,21.2738,9.4274,9.6893,6.6543,5.7831,3.8528,9.3285,1.9775,2.433,7.1343
10,8.6495,6.8393,5.5759,13.0469,10.3876,5.4796,10.0168,4.0365,13.6291,7.2111,10.3181,4.7716,7.6971,11.1109,11.0092,6.2905,20.7404,9.2216,10.28,6.7389,5.9478,3.9463,8.5254,2.2322,2.5597,7.2936
10,8.7108,7.2305,4.7892,11.956,9.5914,5.9855,10.2603,3.9967,13.7048,6.5175,10.5828,4.7774,8.283,9.3592,11.8319,5.9451,20.7632,9.2828,9.3461,7.3316,5.9983,4.5856,8.3795,2.1175,2.6019,8.0792
10,7.8937,7.3173,5.3125,11.6147,9.4708,5.9275,10.0467,4.3338,13.6795,6.5546,9.9412,4.6537,7.7486,9.6605,11.4431,5.7046,21.5751,8.7927,9.2779,6.8739,5.8155,4.7533,8.5114,2.2591,2.5476,7.797
10,7.7443,6.9114,5.3365,11.4132,9.3316,6.0305,9.9543,4.2605,14.7251,6.4637,10.255,4.5804,8.0189,9.743,11.3606,5.0303,21.9196,8.5756,9.8682,6.8464,5.8093,4.3973,8.4652,2.1433,2.6602,8.4844
10,6.9777,7.3067,4.9747,11.5495,9.5321,5.7199,9.5406,4.5594,13.9843,6.7607,10.5688,4.5308,7.5825,9.7388,11.6095,5.9361,21.2915,8.5228,10.8337,7.2415,5.742,4.1084,8.6045,2.2489,2.5329,8.2996
10,6.7555,7.1674,6.0073,11.1998,10.0191,6.2066,10.1403,4.6206,14.0819,6.6573,10.5279,4.566,6.7314,9.0492,12.3115,5.6045,21.7513,9.1817,10.4863,7.3048,5.5358,3.9816,8.3762,2.1623,2.6193,8.2588
10,6.5641,7.2878,5.6121,10.8142,9.297,6.5866,10.6375,4.4895,14.3915,6.8697,10.0952,4.2137,6.6394,9.1275,10.5211,6.0803,20.9709,9.3326,9.5663,6.6593,5.7121,4.0176,9.0975,2.6029,2.8477,7.9208
10,6.3922,7.2387,5.6932,10.9262,9.4187,5.6674,10.5917,4.2416,14.0734,6.491,10.342,4.1852,7.8764,9.4312,10.5395,5.4729,21.316,9.4805,8.4026,7.2246,5.5642,4.0275,8.9384,2.4866,2.7481,8.1094
10,6.4327,7.2413,5.3944,10.699,9.2613,5.0909,10.6371,4.1208,13.8871,6.4149,9.6866,4.618,7.2637,9.3623,11.5113,5.9478,21.2858,9.2551,9.318,7.0911,5.7396,3.8867,8.8987,2.0666,2.587,7.7468
10,6.7411,7.3247,5.1923,10.3732,8.9724,5.7083,10.2914,4.3311,13.9091,6.0952,10.2372,4.3484,7.2753,8.1965,11.3387,6.864,20.9154,9.3344,9.4804,6.8241,5.4379,4.2912,8.9177,1.8637,2.3862,8.0666
10,7.1011,6.847,5.6934,10.4574,8.4107,5.7972,10.29,4.1778,13.8357,6.1745,10.6588,4.1498,7.1861,8.5821,10.1634,6.3427,20.565,10.0992,9.1172,6.5288,4.7051,4.0418,8.4719,2.117,2.3972,8.3291
10,7.0373,7.1149,5.1769,10.6626,8.8262,6.0843,10.1012,4.6102,13.6314,6.189,10.6862,4.3145,7.057,8.5002,10.306,7.0833,20.5511,10.4128,9.4229,6.4762,4.9468,4.296,8.4984,2.3253,2.6149,8.3075
10,6.8507,6.9845,5.4057,10.7702,8.4007,5.9311,10.2387,4.868,13.7793,6.3309,10.008,4.3076,7.3316,9.6699,10.2754,6.7646,19.924,10.0192,9.7528,6.4382,5.2262,4.3521,8.7979,2.3413,2.4802,8.293
10,7.3508,6.593,4.5083,11.4924,8.6054,5.5007,9.9197,4.6486,12.8845,6.88,10.1763,4.1259,7.2578,8.2229,10.9798,6.8288,20.2244,9.8364,9.8736,6.6736,5.1291,4.2402,8.932,2.2391,2.4629,8.1102
10,7.0511,6.5303,5.044,12.124,7.801,5.7272,9.2076,4.6777,13.1876,6.3724,9.8584,4.4621,7.6105,9.1473,11.5426,6.7094,19.8273,9.9338,8.3882,6.3965,5.1809,4.2316,8.4229,2.2058,2.6098,8.2469
10.5,6.688,6.5902,5.6285,11.6394,8.3619,5.8175,9.1263,4.3084,12.3958,6.4664,9.9409,4.0533,7.084,8.9172,11.8589,7.2966,19.769,10.2085,8.5403,6.9966,5.0065,4.29,7.9878,1.8746,2.7839,8.2011
10.5,6.9914,6.1399,5.1579,12.4058,8.2881,6.0073,9.7014,4.3943,11.3612,7.0297,9.8339,4.0163,7.2702,8.2656,12.6691,6.3871,19.4358,10.1884,8.446,6.7219,5.2173,4.2316,7.6972,1.9605,2.8103,7.9112
10.5,7.0912,6.6978,4.7017,11.7849,8.2561,5.7552,9.177,4.6691,10.763,6.6232,9.4469,4.1786,7.4305,8.1682,12.0108,7.085,19.14,9.784,8.4322,5.7605,5.4164,4.4003,7.6822,1.8416,2.6781,7.9537
10.5,7.2664,7.1245,5.0093,11.1473,7.94,6.3784,9.5282,4.6069,11.3883,6.0875,9.7192,3.9453,6.9675,8.8437,11.7953,6.4894,18.7277,9.5642,8.5693,6.1135,5.5308,3.9305,7.8981,2.0945,2.9207,7.564
10.5,7.0565,7.0107,5.0579,12.4558,7.8759,6.0704,9.4107,4.5678,11.3653,6.1319,9.8865,4.3644,6.8553,8.2321,11.6986,6.373,20.3259,9.7735,9.0751,5.2745,5.6394,3.8939,8.0322,2.2504,2.8559,7.7206
10.5,6.9997,6.6334,4.4658,12.4741,8.4749,6.1962,10.0358,4.9197,12.3223,6.5761,10.3131,4.4856,7.5357,8.9084,13.0726,6.9089,19.9717,9.8233,8.977,5.5273,5.3683,3.8034,7.2629,2.256,2.8324,7.9631
10.5,6.9327,6.6014,5.1772,13.587,7.7191,5.5743,9.8186,5.0286,12.4017,6.1189,9.8624,4.0844,7.7364,7.382,12.0733,6.6801,20.7103,9.8459,8.9317,5.0026,5.8337,3.7293,7.6485,2.3106,2.9121,8.4007
10.5,6.89,7.5964,5.3554,14.0098,8.6834,5.4875,9.4936,4.9856,12.5468,6.3858,10.0065,4.1385,6.9968,8.5302,12.7163,6.8666,20.6895,9.4897,8.5068,5.2823,5.9667,3.9944,7.4702,2.4151,2.5447,8.7906
10.5,6.3525,7.5643,5.8611,13.4466,8.9553,5.7867,9.6429,4.8907,12.3938,6.8036,9.7571,4.1204,7.908,9.1056,12.2657,6.7926,20.2657,9.5144,8.6095,6.0793,5.9717,4.3815,7.9092,2.2002,2.9298,9.5777
11,6.5037,7.3367,4.7496,12.9355,8.4056,5.2129,9.6051,5.0422,12.0597,6.9629,9.5734,4.2893,6.9322,9.145,11.1251,6.7246,19.9455,9.1756,9.5587,5.1751,6.1743,4.7774,7.937,2.1898,2.7461,9.55
11,6.761,7.0263,5.3597,13.8369,8.007,5.1454,9.4162,5.1543,12.0406,6.6935,9.9978,4.0582,6.8865,7.7602,12.4744,7.0112,20.2024,9.7661,9.7789,5.4703,6.0474,5.1402,7.8357,2.2843,2.791,9.9688
11,6.7973,7.2368,5.9205,14.0554,8.6604,5.6116,10.3146,5.3242,12.3233,6.8611,9.7678,4.2268,7.4604,8.5265,12.4781,7.5278,20.3527,9.6342,9.9171,5.4046,6.0471,5.1285,7.3204,2.2989,2.9402,9.9604
11,6.9107,7.1871,4.9068,13.4885,8.1753,5.6133,10.3824,5.29,11.8718,6.4497,9.5291,4.1398,7.4827,8.4059,10.568,6.9253,19.4666,9.8294,10.3769,5.0653,5.9141,4.9079,7.4204,2.256,3.3245,9.4903
11,7.2529,7.2449,5.7425,14.2852,8.2109,6.005,9.9648,5.5286,12.2205,6.4364,10.0806,4.2683,7.3143,7.7001,12.6771,6.8774,19.4571,9.6866,9.5939,5.4275,5.7504,4.5759,8.9673,2.1448,2.9933,9.6373
11,7.13,6.7085,5.7145,13.0306,8.0112,5.5156,10.9974,5.5686,12.0797,6.4579,9.8968,4.0105,7.3219,8.1797,11.5542,6.812,18.6556,9.57,9.9445,5.3009,5.1669,4.7729,10.5318,2.1547,3.0214,9.4273
11,6.792,6.2621,4.7772,12.792,7.8456,5.1983,11.193,5.7228,12.3857,6.051,9.676,4.4214,7.8383,8.4378,11.2922,6.6168,19.7713,9.4572,10.7093,4.4893,4.7789,4.6185,10.7943,1.9044,3.0398,9.3258
11,6.9447,6.8073,5.159,13.0533,8.2887,5.4717,10.6562,5.921,12.4762,5.7837,10.181,4.6438,8.1882,9.1341,12.1057,6.2244,19.8347,9.6518,9.3715,4.4665,4.7511,4.5354,10.3802,1.7793,3.1599,9.228
11,6.89,6.8491,5.095,12.1897,8.9578,5.3481,12.4033,5.5116,11.9348,5.9232,9.8438,4.553,7.8217,7.4197,12.0719,6.0697,19.5079,9.0135,9.0904,5.4667,4.4984,4.2678,10.3588,2.0666,3.2166,9.3001
11,6.2065,7.0213,4.6318,12.5906,9.2466,5.1163,12.1224,6.0415,11.9107,5.5904,9.674,4.5004,7.5613,7.8609,12.7119,6.355,19.3877,9.5536,8.2256,5.8233,4.5516,4.6354,9.0828,1.9783,3.0251,9.4332
11,6.3773,6.6541,5.1871,12.1836,9.1789,4.8262,11.1565,5.9596,12.2245,5.6774,9.7493,4.7859,7.9095,9.2522,12.2945,6.6821,19.3673,9.6637,7.7952,6.1195,4.6745,4.5752,8.4506,2.164,3.2917,9.4514
