odour stim,09/04/2021 Male 1,09/04/2021 Male 3,16/04/2021 Female 5,21/04/2021 Female 1,21/04/2021 Female 4,21/04/2021 Female 11,22/04/2021 Female 1,22/04/2021 Female 8,22/04/2021 Female 13,23/04/2021 Female 4,23/04/2021 Female 6,23/04/2021 Female 7,23/04/2021 Female 10,23/04/2021 Female 11
,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT
0,3.3396,15.2276,13.5597,4.2332,9.0078,6.3386,2.0524,5.8733,3.7611,1.9719,2.0191,3.7965,8.7463,4.7045
0,3.3486,16.1319,14.0748,4.0322,8.899,6.4177,2.177,5.9309,3.5811,2.0754,2.4341,3.7931,8.407,4.5257
0,3.207,15.6004,12.8272,4.3333,9.9923,5.2025,2.0603,5.8604,3.7921,2.0254,2.8507,3.8064,8.8276,5.7926
0,2.9796,15.2415,11.8834,4.4586,10.1505,6.7714,1.9567,6.196,3.6223,1.9302,3.4941,4.125,9.0988,5.8999
0,3.3713,15.2477,12.6771,4.5192,9.8964,7.1151,2.0295,5.9004,3.7071,2.0221,3.3116,3.937,8.7356,6.1204
0,3.4437,15.5603,12.0788,4.1311,8.5084,6.8313,1.9473,6.0635,3.4594,1.8311,3.457,3.7227,8.7476,5.6713
0,3.4704,15.2139,12.5099,4.3268,10.4071,6.3045,1.7964,5.8962,3.7173,1.9231,3.5756,3.9273,9.0993,5.9472
0,3.5972,15.3663,13.547,4.3554,10.0663,6.597,2.1809,5.8618,3.2468,2.2796,3.5679,3.9077,8.9404,5.4927
0,3.2883,14.7605,12.8383,4.5407,8.8402,6.7875,2.1184,5.8145,3.8301,2.1167,3.3783,4.0727,8.8084,5.6225
0,3.2985,14.096,12.3918,4.293,9.7528,6.8809,1.8585,5.7056,3.6357,2.1993,3.5936,3.7888,9.2332,5.3389
0,3.5233,13.7712,12.4625,3.8368,9.7381,6.9461,2.0801,5.5521,3.3938,2.2349,3.797,3.9351,8.8612,5.6423
0,3.4666,13.7704,12.1921,3.7752,9.0499,5.9436,1.9374,5.9839,3.547,2.0719,3.7635,3.9487,8.8219,5.6202
0,3.3376,14.2257,11.1295,3.9486,9.8047,6.6106,2.1268,5.8959,3.8352,2.3066,3.6276,4.0629,9.0107,5.271
0,3.3961,14.5019,11.0556,4.0096,9.433,4.9578,2.124,6.0098,3.8216,2.1755,3.4396,3.9808,8.4137,5.1285
0,3.3139,13.9509,11.1863,4.0593,10.3991,4.9729,2.1012,6.4363,3.5108,2.2217,3.5179,4.0088,8.4625,5.8807
0,3.4498,14.2371,11.019,3.743,10.1736,5.3946,1.8206,6.1932,3.8695,2.1146,3.4263,3.7055,8.6099,5.2946
0,3.6808,13.1537,11.4226,3.5631,9.521,5.7512,1.9498,6.3337,3.8484,2.2375,3.4712,4.1123,9.1251,5.3943
0,3.4442,13.1794,11.6654,3.9826,10.2803,6.3578,2.2084,6.1433,3.8765,2.0755,3.5958,3.9701,9.1186,5.2819
0,3.2269,11.9381,11.9229,3.8115,10.4414,5.3302,1.9545,5.7795,3.8457,2.3244,3.478,4.1482,9.3706,5.572
0,3.5139,12.0562,12.1761,3.5368,9.1417,5.3367,2.0529,6.0608,3.8265,2.2408,3.2689,4.0047,9.1286,4.9197
0,3.2893,11.9626,12.636,3.3041,10.5193,6.1521,1.9364,5.5737,3.9997,2.1011,3.2673,3.8421,8.9378,5.6472
0,3.443,12.3905,12.2712,3.8647,9.7547,6.1246,1.8311,5.8549,4.1114,2.0834,3.1574,4.0833,8.6549,5.1606
0,3.5184,12.6306,12.0936,2.8592,9.5256,5.3786,1.7006,5.8338,3.7767,2.2633,3.3146,4.0054,9.3917,5.4951
0,3.1775,11.4738,12.1116,3.605,11.2535,5.8457,1.9729,5.8488,3.7044,2.1444,3.5686,4.0643,8.8477,5.5295
0,3.394,12.6236,11.4293,3.2108,9.5765,4.8058,2.046,5.8524,3.6982,2.2025,3.4838,4.3434,8.9734,5.6509
0,3.5336,13.2021,11.5447,3.1611,10.8538,4.8784,2.017,5.5338,3.8926,2.2051,3.6968,4.5046,8.9914,5.4277
0,3.2751,12.6294,12.5508,3.4793,9.8521,5.7869,2.124,5.9,3.7059,2.0325,3.5188,4.614,9.3529,5.7509
0,3.44,11.8299,11.8304,3.4117,8.8924,4.2158,1.9135,5.8549,3.6321,2.018,3.7338,4.5211,9.539,5.5035
0,3.6617,12.3178,12.2701,3.4293,10.4225,5.0063,2.145,5.6376,3.6968,1.9771,3.6724,4.391,9.6028,5.2746
0,3.3578,12.1746,12.5483,3.2637,10.2928,4.8841,2.095,5.4406,3.9088,2.1248,3.4733,4.3401,8.998,5.1275
0,3.6255,12.3115,12.8608,3.5221,9.1264,4.2121,2.0458,5.6024,3.8065,2.0292,3.2968,4.2572,8.8824,5.4722
0,3.4703,12.0641,12.9857,3.567,10.7052,5.1383,2.1361,5.3967,4.0566,2.1099,3.4817,4.1732,8.5862,5.0603
0,3.2141,12.3195,12.3999,3.3536,10.1237,5.1118,2.1485,5.568,3.8546,2.0839,3.4319,3.9729,8.1722,5.027
0,3.3893,13.4823,13.4234,3.748,10.347,5.0105,1.8014,4.3564,3.6299,2.0507,3.1319,3.733,8.3017,4.9076
0,3.32,13.5133,13.0199,3.4303,10.8397,4.6459,1.9793,5.2773,3.8449,2.0737,3.1005,3.9799,8.0988,4.1531
0,3.3052,14.4249,13.6204,2.9745,9.6603,4.2946,2.2078,5.3202,4.0303,2.1708,3.2904,3.6579,8.2235,3.946
0,3.2403,14.3288,13.3977,3.3016,10.8009,4.0113,1.8537,5.5586,4.0568,2.126,3.2385,3.8973,8.7228,3.7814
0,3.6099,13.885,13.97,3.5243,11.5366,4.6035,2.0624,5.921,4.0627,2.0588,3.2485,3.7181,8.1957,4.0842
0,3.4009,14.5749,14.7799,2.9267,9.7696,4.8923,2.1253,5.7516,3.9988,2.1401,3.5473,3.8535,7.9817,3.8807
0.5,3.3044,13.1695,15.5214,3.18,11.1632,5.3384,2.1412,5.5658,3.9411,2.0774,3.3751,4.055,8.3598,3.7095
0.5,3.6067,13.3277,14.7276,3.358,10.9807,5.5531,2.0193,5.3637,4.0087,2.0164,3.4113,3.8161,8.4159,3.5724
0.5,3.0531,12.4892,13.4664,3.7091,10.7877,4.3748,2.2866,5.0209,4.144,2.1923,3.373,3.8628,7.9584,3.2379
0.5,3.6093,12.2247,13.0747,3.4902,10.8984,4.493,2.0927,5.1661,3.9943,2.1831,3.3252,3.6153,8.425,3.4844
0.5,3.3328,13.0442,13.1092,3.2971,10.3792,4.4736,2.1329,5.3006,3.898,2.2515,3.325,3.9048,8.1831,3.3428
0.5,3.235,12.6762,12.7012,3.4912,11.2357,3.8194,2.3219,5.209,4.0787,2.0041,3.5239,3.5822,8.3595,3.5683
0.5,3.5333,12.8246,12.7781,3.4026,11.6165,3.7858,2.2227,5.0887,3.9236,2.1354,3.3279,4.0084,7.9576,3.3947
0.5,3.3176,13.1727,12.9179,3.501,8.4726,5.0073,2.083,5.2382,4.1619,2.1259,3.4193,3.7373,8.0971,3.2374
0.5,3.3163,12.9596,13.5045,3.7201,11.4207,4.7168,2.0262,5.2219,4.0246,2.226,3.5297,3.6972,8.0181,3.6417
0.5,3.397,13.0355,12.8492,3.7424,11.3765,5.1616,2.2073,5.4134,3.899,2.1037,3.3581,3.8202,7.9475,3.4765
0.5,3.3527,12.4014,12.7274,3.7158,9.8665,4.5203,2.2016,5.3695,4.2558,2.0382,3.4341,3.8977,7.8018,3.9101
0.5,3.5052,13.7244,12.2937,3.4545,10.7527,4.9216,2.1913,5.3133,4.4151,1.8769,3.6075,3.6922,7.6618,4.1648
0.5,3.6141,13.7041,12.3549,3.255,9.9215,5.3337,1.9586,5.7607,4.0072,2.0632,3.5136,3.988,7.4776,4.0327
1,3.7881,13.4476,12.7173,3.763,10.3714,5.3006,2.2389,5.7941,4.2195,2.0374,3.3384,4.2191,8.1187,4.2394
1,3.5508,13.3147,12.4846,3.5394,12.1066,4.8321,2.0988,5.9012,4.1653,2.1033,3.648,4.6131,7.7453,3.9766
1,4.3681,15.1115,13.6293,3.9495,10.2356,7.9415,2.1762,6.3403,4.3061,3.0103,4.21,4.7907,8.7494,4.6673
1,4.6892,14.7993,14.836,4.5425,12.2542,7.4456,2.6595,6.8587,4.6316,3.2317,4.3178,5.4069,9.1658,5.1104
1,4.3918,15.1788,15.5811,4.4769,13.1725,7.6722,3.0406,6.7685,4.4673,3.6191,4.2459,5.7357,9.3476,5.0183
1,4.814,15.3577,16.2591,5.4071,11.9868,8.9468,2.97,7.0025,4.8618,3.5881,4.4197,5.9506,9.6361,5.4542
1,5.0372,16.2142,16.8022,5.577,13.3299,8.761,3.2727,7.1665,5.0098,3.526,4.4561,5.707,9.8822,5.8166
1,5.1489,17.3276,16.9604,6.0294,12.8141,8.5455,3.2354,7.5944,5.2384,3.7396,4.4309,6.0996,10.0422,6.022
1,5.2402,17.1372,17.0616,6.2346,14.2662,8.7921,3.6234,7.6477,5.6872,3.4707,4.622,5.4638,10.9973,6.337
1,5.7058,17.1835,17.5502,6.4459,15.4944,9.4489,3.6773,7.2196,5.5933,3.8828,4.3713,5.5751,10.8062,5.9909
1,5.1698,17.366,17.3593,6.7419,13.8682,8.6706,3.2018,8.0091,5.5293,3.5445,4.3823,5.4278,10.4849,6.2158
1,5.3375,17.2961,17.5408,6.9016,16.6241,9.0342,3.302,7.4011,5.5617,3.6394,3.9825,5.382,10.1307,6.029
1,5.7858,18.3396,17.2171,6.9556,16.717,8.6957,3.7295,7.6046,5.8717,3.6285,4.2412,4.9107,10.5579,6.2445
1,5.043,18.6035,17.6323,6.4753,15.1373,8.9296,3.3736,7.9111,5.7323,3.5317,4.0597,5.1674,10.423,6.2669
1,5.129,18.5037,16.9946,6.2916,15.1975,8.7867,3.2707,7.6279,5.6533,3.5288,4.0923,5.1544,10.3398,6.433
1,5.5439,18.9573,17.3014,6.8836,13.2625,8.8872,2.9926,7.912,5.5151,3.8062,4.06,5.1684,9.8264,6.1271
1.5,4.9143,18.9686,16.6606,6.9293,14.3378,9.6091,3.0919,7.9921,6.0362,3.7999,4.014,4.8525,10.5968,6.0264
1.5,5.4079,19.5129,17.4389,6.6271,14.9524,9.092,3.2463,7.8931,5.7523,3.6484,3.9784,5.1939,10.5523,6.1902
1.5,5.404,19.6189,17.6331,6.5333,12.0495,9.3544,3.1356,7.9435,6.491,3.4799,3.9927,5.2034,9.7015,6.6453
1.5,5.2018,20.2658,17.3903,6.7354,13.2003,9.5777,2.9241,7.8171,6.3603,3.5674,3.9732,4.9182,9.7777,6.3021
1.5,5.3286,19.8566,17.426,6.4355,13.1125,8.4901,2.927,7.873,6.1964,3.2093,3.8871,4.8084,9.4406,6.0535
1.5,5.3359,19.0297,18.4515,6.6732,11.2641,9.0281,3.3272,7.178,6.4254,3.322,4.0784,4.8304,10.3098,6.0361
1.5,5.1372,17.2277,17.4278,6.707,12.4481,9.4178,3.4251,7.8999,6.6273,3.2226,4.0656,4.9599,9.5022,5.4575
1.5,5.4639,17.457,17.7745,6.1663,12.1693,8.3328,3.7065,7.905,6.349,3.2394,4.2474,4.9121,9.9502,6.1798
1.5,5.4571,17.9123,17.6764,7.1113,11.3863,8.6774,3.6814,7.1861,5.6875,2.9447,3.9441,5.1214,9.4782,6.1383
2,5.2474,17.6567,17.2011,6.3152,12.6431,8.2936,3.2708,7.3442,5.7433,2.8814,4.1412,4.7064,9.7894,5.9895
2,5.2509,18.3932,17.4648,6.4278,10.9334,7.895,3.3323,7.7096,6.04,2.7837,3.9415,4.5257,10.141,5.7948
2,5.0749,17.468,17.3749,6.5025,11.8922,7.5647,3.2451,7.3313,5.9235,2.7559,3.7752,4.8677,10.0929,5.6635
2,5.0128,18.0476,17.0842,6.5194,11.9173,8.3898,3.6085,7.5477,5.9261,2.8695,3.5943,4.7044,9.1344,5.3504
2,4.8556,17.9391,17.0559,6.383,10.5803,7.9879,3.5886,6.8831,6.0026,2.8759,3.8011,4.4486,9.6189,5.2494
2,4.9903,17.7147,17.3752,6.4993,11.4171,8.4524,3.8566,7.3862,5.933,2.9414,3.7312,4.5459,9.2312,5.3812
2,5.3236,18.6096,16.8633,6.043,10.6001,7.399,3.7043,7.3058,5.7969,2.9356,3.6915,4.8768,9.5531,5.183
2,5.1333,18.175,16.8558,6.7267,10.9069,7.8049,3.6223,7.4771,5.5165,3.1177,3.6757,4.8133,9.6467,5.5428
2,5.1974,16.9952,16.8909,6.533,11.578,8.3036,3.7516,7.0142,5.5095,2.8759,3.6237,4.646,9.7579,5.3182
2,5.2479,17.486,16.8986,6.377,10.709,8.2979,3.4897,7.3728,5.5374,2.8939,3.7784,4.7636,9.4242,5.8601
2,4.5993,16.2761,17.1683,6.408,11.2745,8.5475,3.6228,7.5691,5.6544,3.2235,3.5563,4.929,9.9404,5.3943
2,5.0073,16.8803,16.6932,6.5542,11.4987,8.9544,3.5508,7.1555,5.3591,2.9045,3.5863,4.8826,8.5063,5.5205
2,4.8258,16.7004,17.013,6.4124,9.6326,8.9245,3.5698,7.2984,5.4791,2.9165,3.3772,5.1613,8.6773,5.2841
2,4.6623,17.5864,17.3333,6.6943,12.208,8.2335,3.5047,7.2799,5.3439,3.2325,3.3901,4.8353,9.028,4.7287
2,4.6645,16.6397,17.1377,6.4511,11.2714,8.582,3.7463,7.1948,5.29,3.0146,3.4829,4.8994,9.9064,5.3977
2,4.8289,16.7041,17.1858,6.5264,10.4318,8.406,3.488,7.0793,5.2006,3.0731,3.2475,4.5772,10.0501,5.2701
2,4.6596,17.8454,17.1025,6.4501,11.0174,7.6593,3.7307,6.9556,4.9003,3.0889,3.4473,4.7684,9.6979,5.3034
2,4.4646,17.9904,17.1054,5.9171,10.8626,9.0373,3.7079,7.1302,5.2137,2.9797,3.5075,4.6157,9.4951,5.2671
2,4.426,18.1612,17.2515,6.5606,10.9311,8.6006,3.6056,6.9664,5.0702,2.9159,3.5396,4.7213,9.7574,5.6931
2,4.7206,18.3158,17.2622,6.6778,11.0359,8.8009,3.7493,7.231,5.1704,3.0671,3.5488,4.8212,9.4824,5.4925
2,4.4312,19.1377,16.9127,6.4807,10.1648,8.1786,3.3289,7.2713,5.0033,2.6702,3.4989,4.578,9.7232,5.3207
2,4.5504,18.3875,16.9473,6.1936,11.9409,8.1099,3.282,7.2354,4.8259,3.0258,3.5436,4.3477,9.6576,5.3852
2,4.4373,17.4013,17.3009,6.3741,12.3728,7.7863,3.497,6.962,5.0772,2.8953,3.5932,4.4608,9.5547,5.4769
2.5,4.336,17.0382,16.9385,6.3221,10.0808,7.7581,3.5829,7.293,4.7384,2.7954,3.5031,4.526,9.3048,5.5804
2.5,4.5279,16.7448,17.253,6.5186,12.5425,8.6706,3.4734,7.0479,4.4241,2.7997,3.4765,4.4501,8.7563,5.3637
2.5,4.341,16.2234,16.8332,5.9529,12.832,7.0713,3.549,6.9785,4.8735,2.9973,3.6178,4.5141,9.0675,5.5715
2.5,4.3042,16.4376,17.3227,5.3571,11.9289,8.0674,3.4937,7.3334,4.8302,3.1179,3.5676,4.2394,8.0054,5.6319
2.5,4.3453,16.6596,17.3695,5.7059,12.5025,8.5174,3.5167,6.7966,4.8353,3.3212,3.3702,4.3609,6.9125,5.6565
2.5,4.3316,15.5347,17.3705,5.8189,12.097,8.5312,3.4697,6.6538,4.7743,2.8586,3.5002,4.6453,7.4998,5.8154
2.5,4.3669,16.3988,17.7185,5.8862,12.1664,8.5201,3.4386,6.431,5.2869,2.9775,3.2408,4.8482,8.1419,5.3279
2.5,4.3137,16.998,17.294,6.0693,13.3007,8.6576,3.1684,6.7108,5.2414,3.0735,3.3687,5.022,9.0094,5.8116
2.5,4.2833,17.3477,16.9438,6.0521,11.8463,8.8834,3.0796,6.9565,5.3219,3.081,3.3598,4.74,8.7792,5.1838
3,4.0436,17.1038,17.0424,5.9573,12.2161,8.0662,3.479,7.0309,5.1747,3.0175,3.3616,4.9126,7.4917,5.1744
3,3.9487,16.7168,17.2623,5.9058,13.5368,8.545,3.4342,6.7865,4.8906,3.1557,3.3665,4.6996,7.7527,6.7525
3,4.2556,16.023,17.9519,6.1528,10.7853,8.177,3.2916,6.6568,4.826,3.2201,3.552,5.0311,9.397,6.7104
3,4.3043,16.6926,17.3604,6.4693,13.2204,8.5072,3.371,6.6251,4.8403,3.0228,3.5908,4.8068,8.5628,6.766
3,4.2222,16.4387,17.3297,6.2647,12.8157,7.8112,3.5417,6.848,4.969,2.9964,3.4122,4.7505,8.9399,6.1411
3,4.0633,17.0645,17.2239,6.0925,11.6901,7.8462,3.4913,6.8634,5.25,2.9299,3.2638,4.6586,8.2111,6.6494
3,4.4839,15.9779,17.5873,6.104,13.3529,8.3752,3.1776,7.1445,5.2043,3.3243,3.3882,4.6954,9.3294,7.0554
3,4.1248,16.9657,17.4177,5.6159,11.9701,9.1284,3.0903,6.774,5.0595,3.0145,3.1051,4.4929,9.3222,6.9436
3,4.0089,17.7053,17.0071,5.3316,12.0343,8.3105,2.8031,7.0422,4.5961,3.1323,3.6379,4.7298,9.6617,6.7496
3,4.2893,16.802,18.0596,5.9675,12.6483,8.3799,2.9098,6.8469,5.0147,2.9245,3.2724,4.7137,9.3862,6.9161
3,4.1637,16.3702,18.0829,5.8229,11.4726,9.3265,3.2947,6.8561,4.7722,2.9794,3.3638,4.5631,7.9505,6.5429
3,4.0727,16.4042,17.9161,5.9486,12.6911,8.7378,2.7754,7.0151,5.3147,3.0987,3.4256,4.7794,9.1453,6.4715
3,4.2722,16.1215,18.1043,5.7273,12.3362,8.8059,2.7956,6.8713,4.8346,2.8349,3.5065,4.9744,8.0729,6.1773
3,4.0738,16.5342,18.1662,6.2598,10.5868,9.7442,3.0335,6.582,4.9421,2.9157,3.2747,5.1643,7.6483,6.7799
3,4.0454,16.3938,18.3252,5.9883,12.6644,9.9181,2.8607,6.3894,4.7523,3.1242,3.3682,5.1871,8.7998,6.8285
3,4.1487,16.0497,18.84,6.2305,13.1726,9.1807,2.7932,6.6114,5.1323,2.8739,3.4242,4.7824,8.7636,6.8502
3,3.9792,17.1713,18.3782,6.4709,11.1079,9.6471,3.1502,7.2371,4.5776,2.6666,3.3412,4.3877,8.6553,6.9668
3,3.8928,16.8807,18.2231,6.2157,12.8354,8.3492,2.7938,7.0225,4.6116,2.5787,3.5466,4.7421,8.5745,6.8841
3,4.1985,16.8969,18.6565,5.9612,12.5012,9.4865,3.0497,6.8501,4.5282,2.8163,3.3808,4.8241,7.5992,6.4085
3,4.0874,16.4378,18.9482,6.3094,12.3504,8.6946,2.7926,6.8766,4.8127,2.6326,3.2957,4.4885,8.0242,6.7175
3,4.1167,15.5511,18.229,6.304,13.3061,8.5851,2.9124,6.8888,4.8064,2.4609,3.395,4.7362,7.8646,6.5701
3,4.2826,16.0152,18.0747,6.3458,11.4176,7.3674,2.8373,6.5694,4.8754,2.3583,3.5658,4.5117,7.7335,6.2828
3,4.3663,16.0391,18.3259,5.8284,12.4647,7.5987,2.6919,6.8114,4.7505,2.3773,3.4877,4.2499,7.704,6.682
3,4.1701,15.1853,18.2365,6.2771,13.2238,7.4289,2.6648,6.5483,4.8828,2.498,3.3384,4.8533,7.1724,7.2834
3.5,4.3199,16.3986,18.1647,5.6741,11.4488,8.6186,2.5166,6.6061,4.4756,2.5761,3.5411,4.6025,7.4382,7.0016
3.5,4.3263,15.8725,17.925,5.99,13.2367,7.6985,2.3815,6.6096,4.3768,2.3822,3.2601,4.7159,6.9919,7.1109
3.5,4.5286,15.8316,17.9546,5.9512,12.8438,8.8181,2.1495,6.9133,4.7941,2.5942,3.3784,4.5291,7.62,6.7063
3.5,4.5476,15.8653,18.7437,5.6001,11.5705,8.8823,2.24,6.9242,4.4583,2.593,3.3327,4.3354,6.8917,6.5385
3.5,4.3473,15.5316,18.7424,5.7059,13.309,8.4591,2.312,6.808,4.7745,2.4746,3.5299,4.142,7.7556,6.4094
3.5,4.0723,14.6083,18.1245,5.8184,12.2889,8.6814,2.2201,6.4622,4.5926,2.6156,3.5408,4.3323,7.4745,5.9297
3.5,4.3219,14.1783,18.429,5.6784,11.9069,8.0553,2.124,6.6767,4.7476,2.46,3.3453,4.4289,7.3571,6.1162
3.5,4.5612,15.5003,18.4636,6.1289,12.9668,8.1917,2.0152,6.7368,4.642,2.6391,3.3745,4.3545,6.9115,5.9836
3.5,4.2947,17.0889,18.3604,5.5956,11.9052,7.381,1.9631,6.4723,4.7739,2.4807,3.2252,4.2114,6.9539,6.0841
4,4.454,16.1167,18.1811,6.0087,12.8185,9.244,2.109,6.7133,4.5536,2.4474,3.2017,4.1909,7.7401,5.9393
4,4.4803,16.5225,18.3981,5.7971,13.5356,8.2683,2.1105,6.7347,5.1342,2.5017,3.1874,4.0225,7.5432,5.5151
4,4.4184,16.0194,18.5776,5.7765,10.8981,9.4097,1.7943,6.6079,4.7523,2.6788,3.247,4.1345,7.3026,5.0113
4,4.5707,15.6553,18.4219,5.6238,13.0943,7.8149,1.8521,6.7165,4.8952,2.5619,3.363,4.1845,7.5571,5.1901
4,4.4626,15.5508,18.5911,5.8054,12.7171,8.4813,1.8825,6.7009,4.8538,2.5369,3.3578,3.8431,7.451,5.7092
4,4.5778,15.1186,18.3061,6.1234,12.1724,8.2606,1.831,6.3693,4.6894,2.3506,3.2011,4.1921,7.1769,5.6882
4,4.7686,14.3838,18.6851,5.8852,13.2447,8.0109,1.9381,6.602,5.0129,2.3189,3.283,3.6203,7.6407,5.7243
4,4.3287,15.497,18.3125,5.3964,12.6162,9.0595,2.0678,6.8113,4.9882,2.1887,3.2642,3.8776,7.6181,6.4385
4,4.572,15.2877,17.7817,5.8242,12.7062,9.181,2.3026,6.6354,5.1893,2.1126,3.1528,3.6295,8.0147,6.3478
4,4.5234,15.0947,18.0743,6.1558,13.289,8.7913,2.0887,6.6581,5.0318,2.1898,3.0416,3.7,7.6433,6.7516
4,4.6952,14.6494,18.2453,6.0455,11.8394,8.2148,2.2558,6.7726,4.3312,2.2297,2.9102,3.8766,8.1721,6.6597
4,4.6426,14.8353,18.1116,5.9363,13.0966,8.5711,2.2218,6.9222,4.6769,2.0919,3.0984,3.943,7.7605,6.2923
4,4.3693,16.0159,18.5074,5.9958,13.4706,8.3256,2.3373,6.6721,4.8119,2.5237,3.2436,4.0983,8.4437,5.9894
4,4.4699,15.1095,18.5493,6.0087,10.9714,8.2172,2.315,6.4294,4.7875,2.3561,3.0099,4.0716,8.7256,5.9412
4,4.3118,15.6213,18.3917,6.2173,13.2744,8.1091,2.096,6.8516,4.6425,2.4003,2.9727,4.0802,8.9155,6.2784
4,4.5306,15.5195,18.2026,5.8909,13.1911,9.0699,2.2182,6.8637,4.7746,2.4516,2.9321,4.3678,8.3817,6.3306
4,4.4423,14.1748,17.1923,5.9722,11.3184,8.3285,2.1324,6.8904,4.6497,2.3281,2.9996,4.3757,8.8505,6.1789
4,4.5802,15.0832,17.893,5.6954,12.9474,8.1061,2.2326,6.9012,4.8506,2.5143,3.1303,4.4437,8.9695,5.8811
4,4.5118,14.0967,18.1472,5.8256,13.3304,8.2617,2.1968,6.6913,4.4136,2.712,3.165,4.0212,9.0997,5.0082
4,4.629,14.7149,18.4186,5.7934,11.6621,8.3744,2.3104,7.0334,4.5727,2.5072,3.2683,4.4275,9.315,4.8133
4,4.6301,13.8073,18.6567,5.8022,13.7934,8.9147,2.0847,6.4558,3.9828,2.313,3.1304,3.9683,9.3175,4.6375
4,4.6904,14.9271,18.3094,5.9439,12.9455,8.9316,2.2404,6.6516,4.697,2.5917,3.2583,4.5749,9.5565,5.0886
4,4.6207,15.4378,18.2775,6.0366,12.9116,8.816,2.2609,6.841,4.4671,2.3861,3.187,4.3679,9.4695,4.9626
4,4.693,14.625,18.0759,6.018,13.8048,9.0448,2.072,6.5369,4.4986,2.3227,3.5147,3.9576,9.8227,5.9059
4.5,4.5491,14.8797,18.4674,5.2364,11.1448,8.8,2.3176,6.5273,4.48,2.3763,3.2596,4.5362,9.839,6.2215
4.5,4.4897,13.48,17.8002,6.0712,12.6626,8.6383,2.2441,6.4261,4.5221,2.5367,3.3455,4.6968,9.5107,6.0113
4.5,4.4525,13.795,18.0025,5.8699,13.5593,8.5826,2.2875,6.5959,4.803,2.2896,3.1722,4.4412,10.2281,5.2814
4.5,4.7371,14.7255,18.12,6.0162,11.6912,8.6517,2.2711,6.5909,4.2197,2.2903,3.1491,4.5536,10.0694,5.2781
4.5,4.424,14.5014,18.1114,6.0149,13.2565,7.9934,2.3003,6.4001,4.4656,2.3081,3.3086,4.2975,9.6742,4.7185
4.5,4.4851,14.3621,17.965,6.2984,13.6133,7.2128,2.3001,6.6747,4.4052,2.3094,3.2405,4.1578,9.591,4.5142
4.5,4.5561,13.9007,17.8715,6.5998,12.2924,8.3906,2.1465,6.2725,4.8231,2.4208,3.1195,4.3792,10.1742,4.8668
4.5,4.2352,14.2064,18.3069,6.0101,13.7692,7.9461,2.4814,6.8929,4.2857,2.2878,3.3819,4.433,9.9187,4.6666
4.5,4.6089,14.9231,18.1917,6.3485,12.6311,7.662,2.0396,6.5923,4.7065,2.4648,3.4736,4.57,10.0732,4.1034
5,4.3571,13.6345,18.4664,6.5208,14.2115,7.0854,2.1625,6.5127,4.7014,2.4228,3.5176,4.0842,9.3311,4.0796
5,4.3426,14.7409,18.1246,6.1908,14.1099,8.6798,2.0902,6.4164,4.7351,2.3078,3.5221,4.5373,8.9337,4.4585
5,4.4388,14.6573,17.8956,6.3941,12.1709,7.6547,2.1999,6.1481,4.7168,2.192,3.6474,4.4867,9.3516,4.9026
5,4.5922,14.0503,18.2103,6.1164,13.3062,7.902,2.2232,6.8958,4.8676,2.189,3.3747,4.3993,9.6905,4.7023
5,4.4048,14.685,17.6567,6.1625,13.6666,6.8306,2.1364,6.7217,4.7448,2.3645,3.1204,4.3454,9.4602,4.6408
5,4.2578,14.0856,17.1463,6.3629,12.5665,7.9717,2.06,7.0317,4.8162,2.3741,3.3099,4.1982,8.8381,4.6171
5,4.2514,13.9518,17.1823,6.3348,14.1324,6.9621,2.3002,6.5489,4.5907,2.2578,3.5658,4.3682,9.1822,4.5693
5,4.2769,14.6016,18.0065,5.94,13.1296,7.7398,2.1181,6.2856,4.6218,2.2737,3.6166,4.216,9.2657,4.5915
5,4.4331,14.0495,18.072,5.7939,13.0747,7.7575,2.0246,6.6878,4.6081,2.186,3.5048,4.6152,9.0436,4.1393
5,4.5689,15.1874,17.4504,5.7188,13.8035,7.7981,1.8644,6.3314,4.8031,2.2305,3.4541,4.5505,9.1855,4.7514
5,4.3011,14.6928,17.3621,6.1303,11.8207,7.1686,2.1908,6.5164,4.8289,2.3338,3.3631,4.477,8.6879,4.6722
5,4.4863,13.8712,17.6313,5.6888,13.7729,7.1438,2.156,6.485,4.8682,2.357,3.4369,4.2059,8.5583,4.4807
5,4.3718,14.0208,17.6315,6.2999,13.4604,7.5234,2.3812,6.3105,4.6263,2.1507,3.6108,4.3317,8.7837,4.7604
5,4.1375,13.5874,17.9309,5.8837,11.4521,7.5892,2.2113,6.379,4.5554,2.3695,3.6088,4.0734,9.1993,5.6792
5,4.19,14.4213,17.4033,6.1503,12.6793,8.1363,2.2215,6.3003,4.6282,2.2705,3.6652,4.5606,9.7529,5.2891
5,4.1007,15.5411,17.594,5.9885,12.8373,7.2623,2.1766,6.1127,4.2845,2.3852,3.6415,4.449,9.1913,5.3486
