odour stim;16/11/2020 Male1;16/11/2020 Female7;17/11/2020 Female6;17/11/2020 Female12;18/11/2020 Male6;19/11/2020 Male2;19/11/2020 Male7;20/11/2020 Female3;20/11/2020 Female5;20/11/2020 Female11;23/11/2020 Female2;25/11/2020 Female2;16/02/2021 Female3
;90V-45V;90V-45V;90V-45V;90V-45V;90V-45V;90V-45V;90V-45V;90V-45V;90V-45V;90V-45V;90V-45V;90V-45V;90V-45V
0.5;4.8355;8.2381;7.4455;8.8475;6.2395;20.3686;7.9778;14.7797;10.3;7.0042;15.5958;10.3365;4.831
0.5;5.273;7.52;7.8473;8.5621;6.1052;21.2475;7.5818;14.3333;11.4458;7.1817;16.9316;9.0095;4.9259
0.5;6.0928;7.74;7.6209;8.4695;6.0735;23.7967;7.6181;16.0158;11.118;7.7041;16.4579;9.1714;5.3186
0.5;5.4811;6.11;7.2163;10.0331;6.1685;21.845;7.8585;15.0974;10.522;8.2185;16.4636;8.8257;4.7801
0.5;4.8989;7.0107;7.0098;10.981;6.5474;20.7809;7.5507;18.4169;10.0884;8.9606;17.2199;8.8462;4.6313
0.5;5.858;6.8654;7.3325;11.2642;5.8523;17.7054;7.5237;17.9875;9.9908;8.3894;17.6598;9.2738;4.8148
0.5;6.3628;7.1025;7.5961;11.2347;5.8249;18.9228;7.3971;17.6212;9.342;8.1132;17.3989;10.223;4.3121
0.5;6.075;6.1829;8.6586;11.5137;5.1043;19.1718;7.389;15.5033;9.9;9.5166;18.3583;10.7409;4.6393
0.5;6.4382;7.001;8.724;10.5272;4.7233;18.3359;7.6144;14.1272;10.7225;9.2622;18.1879;11.4162;4.7632
0.5;6.1404;6.495;8.3592;9.6275;3.8565;20.205;7.5817;12.9519;10.6473;10.1417;17.3969;12.2701;4.4755
0.5;6.131;6.0928;9.3635;8.3376;3.9369;19.0282;7.5077;13.6578;9.4381;10.6441;17.5191;11.6335;4.6049
0.5;7.1233;6.6008;9.6254;7.9863;4.902;16.9373;7.0965;17.7367;9.004;11.4212;17.3814;12.38;4.002
0.5;6.6579;6.9371;9.4561;8.8983;5.428;15.4101;7.4327;19.1122;8.6755;12.2813;18.3404;12.7219;4.1794
0.5;5.5143;6.222;8.2843;9.9546;5.2933;14.7926;7.3778;18.0203;7.6214;12.3885;18.8535;13.6438;5.2207
0.5;6.2958;5.9972;7.4185;10.2418;3.8298;17.0919;7.1764;18.6865;7.1553;14.3461;18.677;13.3864;5.1541
0.5;6.9128;6.0697;6.1876;11.5635;3.4951;18.0536;6.9336;21.2461;9.4578;14.4553;19.4367;12.9526;4.8252
0.5;5.7603;5.6334;5.8102;12.0838;3.0163;18.8115;6.538;23.2378;9.3742;13.9572;21.0158;13.1463;4.2898
0.5;6.5737;4.8754;6.2781;10.9899;2.8393;17.0182;6.8374;26.1364;10.4359;13.1004;22.3285;12.9599;4.447
0.5;5.548;5.2281;5.7975;11.8725;2.8405;17.0801;6.7826;27.4803;10.7122;12.2478;23.2835;12.8556;4.3125
0.5;5.8834;4.6869;5.8891;13.6287;3.1812;18.6087;6.7977;28.6746;11.8752;12.1286;23.0927;13.507;3.6496
0.5;5.8921;4.3453;5.0437;14.2679;3.4701;19.3677;6.6567;28.0685;10.2288;12.7379;22.1631;13.8753;3.8159
0.5;6.1934;3.6716;4.1136;14.5472;3.4214;20.255;6.7626;28.9218;10.5401;10.3802;22.1447;14.2899;4.6196
0.5;6.6022;2.9717;4.417;13.8093;3.847;19.1035;6.8401;28.0103;10.2196;10.1195;21.8087;14.462;5.0583
0.5;6.1894;3.0976;5.335;11.203;4.1282;18.6248;6.933;27.7613;9.5465;9.0848;21.2967;13.7993;4.4417
0.5;6.0343;2.6681;5.7867;11.3433;3.7393;19.0612;6.7456;27.6721;9.1997;7.3522;19.9191;14.0118;4.7571
0.5;6.5054;3.3579;6.2749;10.7894;3.5393;19.3123;6.8104;26.9839;9.8512;6.4949;19.7195;13.2519;5.4713
0.5;6.1746;3.045;6.0014;12.0575;3.5134;19.9591;6.9383;25.6944;8.9988;7.6399;19.8321;13.0775;5.0534
0.5;5.8403;2.524;6.7223;13.4694;3.8322;19.1866;6.6958;23.3131;8.2765;8.5827;21.0874;11.9724;4.9892
0.5;5.612;2.4592;6.5344;12.558;3.8706;21.3892;6.9314;19.7262;9.3246;9.6454;23.1444;12.4711;5.5771
0.5;5.4831;3.09;7.8081;12.0221;4.0913;21.916;7.0924;17.9734;9.6886;9.1064;24.0295;12.9977;6.0356
0.5;5.343;3.3023;7.0447;12.665;4.1812;20.6515;7.0091;16.8096;9.3997;8.5437;24.4385;13.4922;5.5224
5;5.9198;2.9169;8.3079;14.0243;5.0589;18.9847;6.9115;18.2543;9.8069;8.7297;24.1518;13.747;5.5785
5;5.497;2.646;8.6789;12.5049;4.1474;16.7194;6.5643;20.8264;10.8887;9.3852;23.108;14.1344;5.8094
5;6.2884;3.5736;8.677;12.1636;4.4594;14.2978;6.7901;24.7565;14.5279;8.5508;22.5814;15.126;5.978
5;6.6001;5.0944;7.7388;15.4899;4.7275;13.7448;6.8087;26.4531;16.0648;8.4202;23.1174;14.3564;5.926
5;6.746;5.8962;7.9595;17.9777;4.7975;19.0023;7.0239;25.3293;16.9455;8.3026;23.9787;15.533;5.8956
5;6.9945;5.3117;7.8389;17.882;4.4591;19.8715;6.8763;27.2646;16.9111;9.7903;24.4151;15.1422;6.2448
5;6.8657;4.6117;7.8032;18.5994;4.5538;21.7487;6.9724;22.7465;16.9893;11.7041;25.3943;15.6155;6.1812
5;6.5368;3.5004;8.7454;19.4139;4.627;26.1974;6.6509;20.7576;15.9352;10.4556;24.126;14.7777;5.503
5;6.7829;3.5677;9.0193;17.4461;4.7676;27.8266;6.7338;21.3893;14.7991;10.5839;26.5887;14.023;5.9456
5;6.9971;3.4358;10.4411;16.7713;4.3299;30.6676;6.5016;23.0631;16.3625;9.5691;26.1413;14.7245;6.5786
5;7.1629;3.5557;12.2558;18.639;4.3327;29.483;6.8069;25.8212;17.2052;9.5243;26.8559;14.907;5.7766
5;8.3174;3.735;15.4419;22.2816;4.2399;31.2077;6.7;24.344;16.3439;8.7342;27.3029;15.4947;4.869
5;9.8904;3.7444;16.2042;22.8384;3.8675;32.3505;7.0093;19.9035;15.4341;7.4082;26.5367;13.5519;5.1325
5;10.12;3.7434;15.4159;21.0697;3.8719;33.4367;7.5903;21.2499;14.6011;7.7219;25.7603;13.1173;4.6897
5;10.2638;3.5495;13.3143;18.3294;3.9995;30.676;7.895;18.4539;14.3542;7.3489;24.7886;13.2185;4.4836
5;11.6019;3.616;11.7679;17.1689;4.1184;30.7576;8.0053;16.5179;14.0731;7.7744;24.1303;13.0159;4.102
5;11.7641;3.7544;10.3193;17.0254;4.2617;30.5709;7.7041;14.8389;13.0104;7.242;24.4739;11.3504;4.1056
5;11.8138;3.9847;11.0733;18.49;4.0583;27.799;7.8377;15.1306;12.4342;6.5436;24.4731;11.8388;4.2701
5;12.1325;3.8174;10.6645;17.6714;3.0584;27.3519;7.2329;14.0916;10.9535;6.2187;23.6176;10.3845;4.1451
5;9.2912;4.0445;10.6654;19.3424;3.4206;25.654;7.6712;13.0474;9.5215;6.3915;22.9179;10.0166;3.9897
5;10.2022;3.6815;10.6118;17.0205;3.695;24.674;7.4001;13.4172;8.5041;6.394;20.7765;9.5594;4.2978
5;10.467;4.6331;12.2387;13.5748;3.7884;21.6012;7.8008;14.2195;8.2061;6.8653;19.3594;8.9087;4.4032
5;10.3318;4.8319;12.6574;10.9404;3.5846;21.114;7.6853;14.2622;8.9731;6.9025;17.0304;9.0716;4.3186
5;10.5622;4.4866;14.8752;8.9005;3.807;25.4073;7.8158;17.01;8.3619;5.9478;17.391;9.1032;4.0465
5;10.7196;4.7092;15.0538;7.849;4.4065;25.4022;8.0277;16.8607;7.352;5.9281;16.9758;9.2196;4.0756
5;11.3982;3.5371;14.7136;8.7123;4.6097;25.7792;8.1897;16.1857;7.2233;5.9264;15.6578;9.0988;3.8626
5;11.0771;3.2935;13.7498;7.8468;3.51;22.26;7.9962;17.263;7.7773;5.8408;15.5281;9.4768;4.0975
5;11.3174;3.3965;13.6102;7.6939;3.4159;23.4075;7.5472;15.7231;7.5585;5.3031;14.9535;9.4082;3.8083
5;10.1423;3.7831;14.1139;6.7344;4.8644;19.2978;7.5307;13.5959;8.2234;6.3488;14.4633;10.1798;3.4486
1;11.219;4.6192;13.4852;6.962;5.31;19.9129;7.6223;12.1789;8.4434;6.8339;14.8662;10.9564;3.5875
1;12.2953;3.7665;13.3632;6.6851;5.7266;19.3535;7.3422;13.2588;8.0326;6.6207;14.4966;10.797;3.314
1;13.6075;4.1562;11.9298;7.9987;5.3192;16.2732;7.3934;14.5469;7.5218;6.3217;14.7766;11.0536;3.4508
1;14.3826;3.7905;11.4949;8.1191;5.3146;15.9097;7.1689;14.6492;7.8884;7.0511;15.9198;10.2784;3.5394
1;14.3582;3.4842;11.0995;6.8977;5.7137;16.3878;7.0686;12.1452;9.0277;6.6906;15.6991;10.0907;4.1759
1;14.7248;3.4986;11.2705;8.3123;5.4942;18.884;7.0775;12.3112;12.215;6.8313;20.1896;10.7147;3.9421
1;14.7873;3.5351;12.3816;7.4933;5.3949;20.2363;7.1976;13.7253;17.3889;6.4881;21.8714;13.8995;3.8567
1;15.2154;3.9927;13.4125;8.9717;5.8733;18.6826;7.2418;14.6934;18.5649;6.3536;21.2782;17.6895;3.722
1;15.5691;3.7252;12.9137;13.531;6.5151;20.6071;7.2566;12.7441;18.6037;6.7864;21.2704;20.7808;4.237
1;15.1697;4.6707;12.7029;16.1765;7.651;21.4694;7.0924;12.0591;16.7048;8.8003;21.5773;22.7532;4.1979
1;15.3983;4.7279;13.0792;18.3319;8.0001;23.3292;7.0709;12.0881;16.7781;9.8382;20.1298;22.9343;3.8606
1;13.5048;4.2794;13.6918;19.4476;8.4307;21.7868;7.3311;12.506;17.3172;10.5349;19.07;20.5313;4.3388
1;13.7716;6.8045;14.4477;20.7882;8.5069;20.8871;6.9108;13.0412;18.0531;10.2481;16.7589;21.3971;3.887
1;12.739;9.9027;14.5215;21.3244;7.637;19.1811;6.7664;16.2366;16.1723;9.8648;14.2685;23.4545;4.2701
1;14.9351;12.0974;16.6005;25.5566;7.2802;20.8926;6.8392;14.2166;14.5756;9.333;16.4106;24.0708;4.4706
1;16.0331;12.0019;20.8228;26.8505;7.4182;24.488;6.8541;12.7066;14.6511;8.1076;18.591;23.7254;4.4932
1;14.1414;12.6391;18.3637;26.4414;7.077;23.2964;6.8265;12.6644;12.6688;9.0881;16.9253;24.3612;4.3876
1;12.3938;12.7652;15.6115;25.795;6.477;20.3084;7.4029;12.1871;11.4763;9.0124;15.7855;24.1083;4.4123
1;10.2854;12.723;12.7997;26.5994;5.5918;18.7913;6.9383;11.4471;9.8254;8.1277;16.0589;26.0114;3.7059
1;9.447;12.7203;10.5291;26.8797;5.3108;19.2062;7.1834;10.8829;8.1973;7.4853;16.0444;25.7844;3.9622
1;9.687;12.5194;9.366;24.4119;4.9633;22.0748;6.8623;11.2702;8.1931;7.2223;17.3886;25.9284;3.9102
1;10.0228;12.2579;10.2988;24.2983;5.1689;23.0311;6.8769;12.5696;6.8407;6.744;17.2336;25.2419;4.0786
1;8.5543;12.5992;11.4689;21.2707;3.9177;22.1928;6.8245;11.9789;6.6199;6.552;18.7517;24.2817;4.0952
1;8.104;12.5474;11.1043;18.4092;4.2532;19.104;6.4994;11.5384;5.9262;6.7091;18.7936;23.3395;4.0262
1;7.1245;12.3229;10.6529;18.8856;4.0877;18.2376;6.404;9.8106;5.2538;6.824;19.7989;22.6432;3.708
1;7.485;12.3541;11.2041;16.1513;4.3866;18.6879;6.7733;10.8191;4.9878;6.7953;19.2232;22.558;4.3105
1;8.2603;13.3124;11.6946;16.4483;5.0416;17.2295;6.5765;9.5477;5.0118;8.6333;18.2126;22.4607;4.7276
1;9.0666;13.2636;11.4673;16.5661;4.8956;18.4965;6.8076;9.0052;5.2847;8.8894;18.556;22.3254;5.2749
1;9.4147;14.0797;11.7348;16.1605;4.8554;15.9408;6.7218;9.2014;5.8571;8.3307;18.3577;22.6808;5.3212
1;9.7386;13.2171;11.697;16.4013;4.8205;14.7522;6.4059;9.467;5.1057;8.3447;18.6964;23.4305;5.6355
1;9.3759;14.3858;10.9479;17.047;4.8326;13.9732;6.6041;9.4491;4.7793;8.5846;18.2382;23.5989;6.2111
1;9.84;14.1039;9.8767;16.8662;4.2588;17.7634;6.4754;8.5207;4.0495;9.2555;17.1024;23.8801;5.6025
1;9.3171;14.2751;8.0807;16.4891;4.059;15.9904;6.6941;7.9348;4.3709;9.9158;17.4459;22.443;5.1265
1;10.2551;14.9105;7.5996;17.09;3.8682;16.9145;7.2159;7.4657;5.78;9.8007;15.5104;22.0664;5.1945
1;10.8617;14.3766;6.9217;17.1192;3.3843;21.496;7.5259;7.0518;5.1565;9.4302;14.6614;22.1755;5.0672
1;10.3481;12.185;7.8626;16.9944;3.6526;20.4404;7.6532;7.4104;4.9901;8.5793;14.4435;21.355;4.652
1;11.0982;9.9256;8.1135;18.4352;3.5362;18.485;7.8933;8.4039;4.874;9.8875;13.8184;20.9267;4.0393
1;11.2435;9.5976;10.4053;22.323;3.8592;21.5937;8.3116;15.6215;6.5715;15.9517;14.1837;19.5141;4.2019
1;10.9911;10.2551;13.0576;24.5283;3.9909;24.1949;8.2451;23.1574;10.9869;20.3765;17.4898;20.1096;4.3101
1;11.4611;9.2346;12.5382;20.2138;3.9343;24.8375;8.1799;20.5191;12.7793;18.666;21.2795;20.139;4.241
1;12.8032;10.21;10.7446;16.4209;4.379;24.9282;8.2197;19.3582;13.2266;17.6566;25.6004;20.2684;4.3273
1;12.8572;10.5779;10.3482;16.0955;4.7954;28.0056;8.1748;17.9041;11.2638;18.5691;26.7175;18.8496;4.7503
1;12.8646;8.7485;11.596;17.7243;3.9371;30.6545;8.3466;14.9302;12.1135;15.3499;26.7374;19.1374;4.417
1;13.9978;8.8558;10.8503;19.1239;4.4315;28.8535;8.352;15.11;13.9527;17.1968;25.2056;18.8148;4.5757
1;11.9364;6.8092;10.7192;19.9423;3.8799;31.2573;8.5519;14.0902;13.8947;19.435;22.1148;19.4832;4.0264
1;12.6925;5.806;10.5144;18.7433;3.9741;31.4924;8.1822;12.3666;12.8669;21.1525;21.7514;19.6524;4.6062
1;12.376;5.6268;11.3602;18.2972;4.3321;35.138;8.0478;11.0978;12.878;21.7984;20.5811;18.3949;4.6454
1;12.2981;5.7502;10.1654;14.506;4.5643;36.6209;8.6026;11.2421;12.8417;22.0338;18.524;19.3281;4.5997
1;11.6062;5.229;8.8767;12.279;4.7608;38.3167;8.1467;12.3457;13.0389;20.561;16.9814;18.8795;4.229
1;10.9873;5.0141;7.9934;12.7939;4.5944;38.2833;8.5777;13.1857;11.0962;17.6827;16.0919;18.5853;4.013
1;10.7083;5.8963;8.8511;14.4413;4.0475;37.5809;8.5366;14.5334;10.9306;17.5382;15.0213;18.9199;4.0667
1;9.6758;6.8385;8.5337;13.4536;3.5089;37.4984;8.4103;15.6807;10.0398;17.2183;16.2192;17.991;4.4528
1;8.8292;6.0138;8.4798;12.0393;4.0412;35.7614;8.1546;17.8629;10.1449;17.3175;16.9807;17.6712;4.6015
1;8.1302;5.732;9.1036;13.6868;4.4587;34.5205;8.4414;19.7234;9.9366;17.7726;18.349;18.3272;4.1139
1;7.2816;5.4347;9.8165;13.0308;4.5297;34.146;8.7108;20.348;9.6239;17.951;18.3908;18.421;4.3163
1;6.2368;5.1499;8.4658;14.0351;4.6979;32.773;8.5782;18.6072;10.3264;17.7995;17.9365;18.889;4.5435
1;6.2846;5.8821;7.383;14.2374;4.8493;28.7224;8.1336;17.8219;11.2228;17.5568;18.6621;18.7392;4.6081
1;6.708;6.5612;6.2381;13.1354;4.2504;31.7499;7.9681;16.5819;12.115;19.1069;19.3192;19.2621;4.5422
1;6.2928;5.5782;5.1081;12.4382;4.6162;31.218;7.6264;16.2443;11.6804;17.8694;19.799;19.0593;4.3208
1;5.6847;5.6935;5.6858;12.3455;4.0996;31.6625;7.6957;15.5352;12.1077;18.1531;18.7068;19.0754;4.5165
1;5.9257;5.6333;5.6439;12.6142;4.8959;30.5248;7.8497;16.2385;12.6496;16.8827;17.9641;18.5464;4.2218
1;5.8643;5.4619;6.0479;12.0423;5.0475;30.1614;7.7074;17.0613;12.2864;14.3265;16.6149;17.0654;4.7815
1;5.2375;6.2673;6.4817;11.0771;3.3044;29.7818;7.423;16.9858;12.1573;14.3004;16.756;16.2168;4.6894
1;4.5716;5.99;6.7492;9.4108;3.6294;28.9998;7.0454;14.563;11.7656;13.6129;18.4626;14.7112;4.9976
1;5.2669;5.8372;7.1862;9.129;5.3374;32.4564;7.4387;13.1374;12.7111;13.7063;18.8837;12.7541;5.0148
1;4.883;6.8173;8.0025;7.7692;5.0835;31.5453;7.4929;12.8551;15.781;13.6297;18.4077;12.2732;4.5172
1;5.3598;6.4409;9.5396;7.8495;4.7027;30.4432;7.0588;11.038;16.2949;12.5437;17.8015;11.0564;4.9148
1;4.2742;6.0254;8.3378;7.9481;4.8615;31.655;7.0246;9.9492;16.9676;12.9147;17.9391;10.3183;4.8318
1;5.5742;6.5244;8.0437;8.1943;5.2698;31.0832;6.7479;9.7754;17.0637;12.4506;18.7542;9.7644;5.0873
1;6.0498;6.0728;7.2692;9.2029;4.3792;33.0198;7.0774;11.1078;17.4381;12.1298;20.9389;9.0119;4.8261
1;5.7094;6.1013;6.5544;8.1452;4.1769;30.3127;6.3589;14.5507;17.7941;12.1381;22.2924;9.1773;4.7473
1;6.0332;6.7829;6.7804;7.5813;5.1055;32.216;6.8473;18.9167;20.5186;11.2942;23.6901;10.3247;4.2152
1;6.4423;7.5966;7.5095;7.1835;5.1268;31.3815;6.6317;20.8998;21.406;10.9451;24.7378;11.7611;4.121
1;6.6559;7.288;7.917;6.0065;4.7888;30.0854;6.9181;22.0225;21.5996;11.6684;24.3329;12.3399;4.4688
1;6.878;5.9708;7.3959;6.0119;4.597;31.043;7.0143;23.0946;21.3494;11.8126;25.3222;13.0269;3.9182
1;6.8165;5.6491;7.247;6.2124;5.0413;31.2503;6.6713;23.4764;21.6327;10.8415;24.7065;16.1013;3.8509
1;6.8377;6.1905;7.9599;7.4067;4.1608;32.6962;6.3625;22.9864;21.0608;8.8195;23.7198;18.1816;4.2651
1;6.9237;6.8361;8.2234;10.3662;4.1669;29.9566;6.7206;24.2684;21.239;7.4188;24.8331;17.4041;4.2056
1;7.2293;7.2802;8.3422;13.162;6.2465;32.4748;6.6794;24.0352;20.8713;7.7404;25.697;18.0201;3.6165
1;6.9115;6.1193;7.5286;12.6092;6.4421;30.457;6.7721;22.4138;20.916;10.2665;25.5848;19.3327;3.3906
1;7.4455;5.7386;8.4353;10.404;6.9677;30.376;6.3874;21.1057;21.5386;10.0483;23.602;18.6258;3.5506
1;7.3192;5.914;8.4395;9.8248;6.7605;29.2931;6.718;18.6012;22.4034;9.0866;21.2965;18.1988;3.2735
1;6.5834;6.1434;7.6228;11.317;6.4693;26.7705;6.4227;16.4021;23.1709;8.2026;21.8434;16.2095;3.4707
1;5.7747;6.1117;7.372;12.2475;6.4905;24.099;6.7286;16.1989;21.4095;6.9767;23.0864;14.0112;3.6416
1;5.3133;5.8007;7.2349;11.8465;6.1995;24.4356;6.6701;16.3477;18.2696;7.1852;22.5728;11.8498;3.7469
1;6.3408;5.6441;8.1606;11.8501;5.7723;26.822;6.7117;18.3181;15.855;7.0991;21.1153;10.3927;4.024
1;5.9978;6.0001;7.813;10.296;5.793;24.298;6.9318;18.4134;15.4281;6.0656;20.0224;9.0201;4.1453
1;6.4192;5.9795;6.902;9.4057;5.0923;22.8811;6.9642;18.091;15.848;6.4854;21.734;8.9652;4.323
1;6.6889;5.2873;8.6831;11.0389;4.9729;22.2307;6.4613;18.8989;14.2748;6.2365;22.4064;9.0075;4.0899
1;5.6443;4.5959;8.5269;12.1903;5.1143;21.2262;6.6303;19.5902;14.2955;5.7974;21.7268;9.3943;4.1821
1;5.0803;4.9013;7.6627;13.0972;4.6262;19.2478;6.3589;19.2649;11.5596;6.336;19.7592;10.2323;4.1918
1;4.7271;4.5486;7.5614;14.2052;4.412;18.3314;6.5191;18.9272;10.0713;6.4936;18.4564;9.4793;3.6597
1;6.0731;4.9441;8.3998;14.9139;4.408;20.1371;6.4288;20.6252;10.2293;6.8684;15.7392;10.3258;3.954
1;6.2616;5.2205;8.7624;15.7637;4.4777;18.0002;6.6481;20.8;9.6261;6.4627;14.8807;11.0335;4.0656
1;6.0551;5.4241;8.3499;15.7025;4.6272;21.0117;6.6033;20.9382;8.5808;6.3589;14.4582;11.3317;4.973
1;5.9915;4.2958;8.8377;15.7877;4.4769;18.1599;6.6863;20.6929;7.8638;6.4298;13.8104;9.961;4.5025
1;6.31;4.7308;10.4867;17.2335;4.566;18.4959;6.5815;18.6664;8.337;6.7709;13.1656;10.2891;4.3675
1;6.9062;5.4659;10.235;17.1625;4.7595;18.6795;6.7879;17.0568;8.5912;6.3718;12.2933;10.2721;4.8269
1;7.1981;4.76;9.642;16.4222;5.0049;16.9135;6.6874;14.4117;8.0874;6.2912;11.7537;11.5493;4.1707
1;6.5898;4.4555;10.4825;18.6849;5.5852;16.6482;7.0289;12.5671;7.4609;6.8539;12.1339;11.3167;4.5543
1;5.9216;4.6316;11.278;19.7802;5.8272;14.7249;7.5499;11.4646;6.359;6.7821;12.3064;11.0605;4.2913
1;6.4111;6.0158;12.4284;20.7803;6.7287;17.3219;7.7343;15.0128;5.8496;6.7684;14.5532;10.6946;3.9087
1;6.5143;5.8407;12.2921;22.0102;7.3688;19.1267;7.6032;17.3391;7.2623;6.4823;15.5766;11.1981;4.6699
1;6.7273;5.9363;12.6401;20.962;7.8608;19.4214;7.9806;16.3474;7.0985;7.1202;15.7693;11.9425;4.5733
1;7.8231;4.7299;11.8079;16.9612;8.6616;21.5452;7.6951;14.5672;7.0093;8.2262;13.7711;13.7962;4.3875
1;8.1311;4.8685;11.2036;13.2732;9.0406;25.1059;7.7867;15.4351;7.9824;8.2932;12.5647;13.9026;4.7051
1;7.0319;5.3374;10.7071;12.6703;8.681;26.3047;7.5363;16.9392;9.2325;7.5461;13.163;12.3513;4.9644
1;6.6148;4.9881;9.0961;12.0789;5.793;22.1705;7.8317;16.246;11.6203;7.7737;12.7924;11.0852;4.942
1;6.9262;4.5434;8.3527;11.8267;5.4932;22.5333;7.7426;16.6065;13.5007;7.7836;13.2452;10.3158;4.5977
1;7.7749;4.3027;8.3669;10.4586;6.9658;20.8899;7.7082;17.6963;15.9969;8.387;13.783;10.2299;4.301
1;6.6877;4.0292;8.5887;9.2677;4.9378;23.6046;7.7194;26.1476;15.4098;9.1092;13.5736;9.8092;4.879
1;8.6357;5.0557;10.5924;8.7428;5.8697;25.9469;7.6808;26.5224;16.6181;8.7292;14.9365;9.8178;4.6585
1;9.0917;4.7039;12.9832;8.6521;6.4796;23.2318;7.8184;23.0323;17.0872;7.4758;15.7065;9.0822;5.0086
1;11.2678;4.666;11.2591;7.8168;5.782;22.4084;7.8478;20.2314;16.5196;7.2458;14.7195;8.3611;4.0315
1;11.9834;4.6338;9.4483;8.4595;4.3931;20.2426;7.861;18.5325;14.7525;6.1871;13.0601;7.6109;3.7915
1;12.9613;4.1407;8.434;8.3146;5.1967;19.4142;7.7908;15.0832;11.8893;5.5347;11.0251;7.7285;3.5102
1;12.3602;4.0272;9.3451;9.2785;5.2615;19.9849;7.4707;12.7599;9.9028;6.1399;11.3305;7.9086;4.072
1;10.9304;3.5905;10.6404;9.1619;4.7635;20.0625;7.8602;11.5479;8.4748;6.1449;11.8341;7.7627;4.2333
1;9.4091;3.5887;10.9381;9.7849;4.6203;19.9419;7.7709;12.8755;7.2812;6.6698;12.4171;7.9397;4.6389
1;9.0739;3.8009;11.931;8.0259;4.3963;18.8392;7.9638;11.6105;7.5077;6.6954;12.4935;8.658;4.5002
1;9.2182;3.2155;11.6722;8.1466;4.2113;19.1362;7.5872;11.0815;6.5803;6.4439;12.7242;8.842;3.9733
1;9.2068;3.308;10.9586;7.5299;3.7344;17.9999;7.4622;10.2816;5.5434;6.2422;13.3433;8.5145;3.4302
1;10.0333;4.4575;11.5288;8.5643;3.6358;17.2933;8.2228;10.9072;5.226;5.8306;14.3111;8.3994;3.6938
1;10.3283;4.3736;10.5693;8.3928;3.5924;17.4373;7.9101;11.0566;5.0429;6.7988;14.5218;8.2802;3.8302
1;9.9655;3.8042;9.5177;8.1602;3.8685;14.2046;7.3392;10.2543;4.7822;7.0771;15.8774;9.3615;4.0643
1;10.7261;3.7004;9.3806;7.4252;4.2697;14.4712;7.1701;10.1864;4.3439;6.6806;17.422;11.034;3.9565
1;9.9158;3.7635;10.091;7.8558;4.1439;13.4694;7.0652;10.9478;4.063;6.4117;17.5648;11.3611;3.7091
1;10.5223;3.6507;9.5222;6.5735;4.352;15.2993;6.8462;9.271;4.1636;6.9339;16.9129;12.9126;4.0013
1;11.5018;3.7971;10.3461;5.3441;4.5114;13.882;6.534;10.4384;4.1415;7.0635;15.9035;11.4914;3.6928
1;9.447;3.9313;9.6525;5.3942;4.3589;12.9813;7.1183;11.6309;3.6793;7.8839;16.5609;10.9054;3.8283
1;9.9155;3.6423;9.9409;5.7358;4.4012;12.4298;6.7757;12.4874;3.4867;8.7696;17.1184;10.9464;3.2314
1;8.6801;3.3262;10.8854;6.5553;3.5758;11.2229;6.966;13.2648;4.7573;8.2962;18.0128;10.6901;3.4457
1;8.8244;3.3049;13.6228;7.1633;3.5288;11.7724;6.9301;13.6571;4.5208;7.5479;19.8754;10.3181;3.6782
1;9.2342;3.8743;13.2668;8.2212;4.1922;11.4216;6.5104;14.9931;4.8643;8.2579;19.7823;11.2761;3.2863
1;9.7207;3.3482;16.8304;8.2142;5.5223;11.456;6.8754;19.4948;8.1071;7.5285;21.1233;12.9735;3.3625
1;10.8408;3.1093;17.9345;8.1797;5.3349;13.1938;6.644;26.2079;10.7136;9.7391;20.3871;12.8488;3.5462
1;11.5245;3.043;19.5321;7.5072;5.7593;12.4602;6.5922;28.2528;12.5521;13.3486;20.1533;13.6822;3.847
1;12.226;3.4981;17.3287;7.8289;5.7763;12.1181;6.5923;25.3862;14.5775;17.0439;19.4426;14.5216;3.7605
1;12.1972;3.6317;15.7897;8.8312;7.0657;12.8904;6.4068;26.5893;15.0059;17.8794;18.7563;14.0373;4.1433
1;12.3365;3.8242;15.7151;8.9243;7.6959;11.0733;6.714;26.8319;13.7974;18.5539;16.8656;13.7196;4.601
1;11.1747;4.2212;13.3277;10.3371;8.7476;11.0446;6.5764;24.2699;12.1263;19.6707;15.5497;12.2312;4.1559
1;10.4791;3.8505;13.2462;10.0188;8.9469;11.7766;6.8041;24.7637;12.7015;20.3907;15.1751;12.2603;3.7757
1;9.9584;4.2843;12.7972;9.7729;9.6573;12.9024;6.487;26.5164;13.1384;20.2688;15.1021;13.6339;4.0474
1;8.1912;4.0402;10.4547;8.0144;9.8951;15.1956;6.4299;29.4912;14.4641;19.4105;15.3599;14.9171;3.8923
1;6.7675;4.4894;10.7812;7.0831;9.5279;15.7099;6.4737;26.5831;13.6425;19.5049;16.1187;14.6804;3.9649
1;5.882;5.6606;10.7503;6.0025;8.4797;15.6757;6.2218;21.6647;12.4828;17.7553;16.8975;13.9446;3.774
1;6.6884;7.4395;9.288;5.593;8.5995;13.2538;6.4207;19.7471;13.3029;16.3142;16.6345;12.9283;3.6191
1;7.9109;8.2503;8.4726;7.1197;6.8071;14.0992;6.2611;17.5748;12.6434;15.3866;18.3274;13.2932;3.5005
