odour stim,09/04/2021 Female 5,12/04/2021 Female 3,14/04/2021 Female 3,14/04/2021 Female 5,16/04/2021 Female 4,22/04/2021 Female 2,22/04/2021 Female 3,22/04/2021 Female 10,22/04/2021 Female 11,23/04/2021 Female 2,23/04/2021 Female 3
,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT
10,9.4508,8.3355,3.536,17.5667,6.7184,7.8514,6.8826,13.5709,4.7493,4.9576,5.6312
10,9.9466,8.8375,3.5156,17.079,6.4203,7.9802,7.365,13.5778,4.9533,5.1373,6.2365
10,9.3979,8.5129,3.519,17.1826,6.6889,7.9451,6.6427,14.7064,4.9645,5.3345,6.0569
10,9.8624,8.0265,3.2334,16.9989,6.1228,8.2753,7.0269,13.8521,5.1486,5.0674,6.1733
10,9.4404,8.3397,3.7724,16.2636,5.9486,8.33,6.8795,13.8075,5.3808,4.9651,6.0233
10,9.3752,8.1409,3.8963,14.413,6.1927,7.7909,7.1657,14.4501,5.0513,5.0769,6.4262
10,9.2962,9.0827,2.849,13.916,6.3087,7.8493,6.9093,14.1159,5.2486,5.283,6.2288
10,9.907,8.4081,3.8987,13.5025,6.448,7.6617,7.1144,14.363,5.0435,5.3683,6.3376
10,9.6661,8.7972,3.6329,13.3568,6.6971,8.158,6.3065,13.965,5.397,5.7304,6.5851
10,9.6349,7.8211,3.1649,13.6882,6.252,8.1913,6.6709,14.6192,5.2526,5.1358,6.646
10,9.8596,8.1647,3.4195,14.7024,6.2233,7.6272,6.3092,15.3575,5.3494,5.1128,6.9449
10,9.625,8.5567,3.5066,15.1635,5.8321,7.6941,7.0085,14.7692,4.8934,5.059,6.1497
10,9.5661,8.0671,3.8862,15.4141,6.25,7.8806,6.2625,15.1339,5.2175,5.1618,6.0604
10,9.3703,8.3541,3.8309,15.8674,6.1576,7.9817,6.6531,14.2392,5.2962,5.2103,6.434
10,9.5138,8.8647,3.9438,17.2778,5.9846,8.0707,6.0458,15.2147,4.9951,5.7087,6.3468
10,9.6479,9.1182,3.601,16.5138,6.5071,7.9442,6.1772,16.385,5.2079,5.6223,5.8628
10,9.5078,8.8029,3.3521,17.0637,6.0081,8.2106,5.934,15.3026,4.9967,5.7335,5.3275
10,9.5303,8.0036,3.3209,18.0736,6.3741,8.3891,6.4942,14.734,4.9714,6.2441,5.7727
10,9.5027,8.1412,3.4839,17.6081,6.1274,7.9987,6.5834,15.6515,4.8454,6.1598,6.0634
10,9.7169,7.7964,3.4583,17.2455,6.465,7.7061,6.6361,15.2533,4.9585,6.0667,6.2246
10,9.0345,7.2897,3.8796,16.1871,6.5253,7.7942,6.1326,15.2115,5.2491,6.1147,5.9312
10.5,9.4028,7.8776,3.3612,16.0504,6.5152,8.0254,6.7264,15.3938,5.1127,5.4366,6.193
10.5,8.8048,8.0262,3.5364,16.2904,6.2424,7.9363,5.8332,14.5636,5.2931,5.4432,6.5419
10.5,8.9856,8.3377,3.7704,16.8693,6.1642,7.4297,5.9077,14.8912,5.5675,5.3893,6.7035
10.5,9.2494,8.4179,3.2186,16.034,6.5363,7.6925,6.4925,15.388,5.3828,5.515,6.192
10.5,8.9397,7.5747,3.0165,16.2506,6.4887,8.1597,6.2612,14.8958,5.8033,5.4885,6.5321
10.5,9.2383,8.3484,2.8138,16.3975,6.3723,7.7262,6.8955,15.1387,5.3509,5.4722,6.5876
10.5,8.77,8.303,2.8233,15.3934,6.5586,7.9027,6.856,14.4462,5.3966,5.5587,6.6799
10.5,9.1472,8.6448,3.1079,16.1565,6.7691,8.3003,6.9188,15.0603,5.1594,5.4579,5.9712
10.5,9.2493,8.1588,3.6029,14.8895,6.4243,8.1116,5.9817,14.1619,5.0834,6.1725,5.9449
11,9.8283,8.1332,3.1384,14.6033,6.7452,8.0093,6.138,14.7043,5.0404,5.8558,6.431
11,8.9517,8.4802,3.104,14.8161,6.9075,7.7814,7.1838,14.9778,5.1374,5.5886,6.5047
11,9.4191,9.1251,2.3721,15.6631,6.7151,8.3311,6.4301,14.6839,5.1385,5.613,6.2259
11,8.8956,8.9122,3.2616,16.378,6.6752,8.2467,6.0929,14.3481,4.9635,5.1219,5.8839
11,9.0817,9.0565,2.9876,15.6379,6.5911,7.6292,6.8357,14.8905,4.975,5.4923,6.1064
11,8.9999,9.0874,3.4683,15.8769,6.9954,7.9336,6.8663,15.2343,5.2222,5.4459,6.4928
11,9.3106,8.6453,2.9395,15.2099,7.12,7.578,6.5674,14.1534,5.23,5.4296,5.8708
11,8.9572,8.3041,3.1696,14.9256,7.3201,7.9992,7.5251,14.9944,5.1678,5.7624,6.0299
11,9.2431,8.058,3.3973,14.4377,6.8892,7.8142,6.8586,15.7337,5.0348,5.3788,5.7163
11,9.5672,8.0255,3.2941,14.6697,6.4863,7.625,6.8854,14.2281,4.9884,5.7893,5.4827
11,9.2563,8.0761,3.0836,14.8407,7.0752,7.6443,6.4158,14.3577,5.1201,5.762,5.3435
11,8.9473,8.5149,3.1938,14.145,6.8155,8.0844,6.9629,15.087,5.056,5.8041,5.1975
11,9.3058,8.595,3.4181,14.1531,6.6964,7.9045,7.5496,15.1374,4.8611,6.0004,5.2942
11,8.5443,8.2108,3.1794,14.8375,6.4631,7.8848,6.633,14.0188,4.8303,5.9965,5.3772
11,9.1569,8.5219,3.4066,14.7676,6.5713,7.9291,7.1225,13.9177,5.0765,6.0138,5.6673
11,8.7695,8.8486,3.1617,15.4606,6.7135,7.8739,6.7456,15.1255,4.7638,6.1351,5.6296
11,9.6996,8.8557,3.1439,15.8331,6.6089,7.8083,6.0225,14.3391,5.1399,5.5956,5.4814
11,9.4677,7.7553,3.0644,15.9452,6.8651,7.7119,7.2106,14.3436,5.0398,5.2538,5.0714
11,10.0464,7.5901,3.501,14.2697,6.8992,7.7586,6.986,14.7815,4.9277,5.212,5.5616
11,9.8957,7.5517,3.8682,13.7862,6.569,7.9655,6.673,14.5337,5.0181,5.2452,5.8485
11,9.4377,8.1284,3.0474,13.3723,6.5424,7.7516,7.3521,14.2748,5.1653,5.2441,5.3682
11,8.9582,7.9346,3.0011,13.7853,6.5476,7.5352,6.88,15.3382,5.56,5.5329,5.0095
11,9.4678,7.8315,3.6839,14.5821,6.4842,7.4691,6.7199,14.7062,5.2388,5.5069,5.2974
11,9.4878,7.8705,3.1771,14.2636,5.8068,7.5013,6.6188,14.4697,5.0515,5.8661,5.3988
11.5,8.9595,8.1454,3.068,14.8768,6.2909,7.248,6.8528,15.1071,5.021,5.8515,5.3927
11.5,8.7803,8.6411,3.2499,14.583,6.7563,6.9733,7.5884,14.7503,4.7372,5.2552,4.9957
11.5,8.9813,7.9222,3.8816,14.4261,6.3773,7.2269,6.9218,13.6325,4.8763,4.7913,5.2549
11.5,8.9994,8.4408,3.2812,14.7412,6.6716,7.5303,6.8624,14.601,5.0473,4.9179,5.5565
11.5,9.4363,9.3683,3.7759,14.6654,6.7853,7.2524,7.0708,14.9458,4.6936,5.1283,5.5526
11.5,8.8418,8.3909,3.5982,15.7331,6.7504,7.6498,6.9954,15.176,4.927,5.1728,5.4323
11.5,8.4892,8.064,3.8617,15.6969,6.8368,7.6931,6.9168,14.2451,4.8275,5.0538,5.2378
11.5,9.0818,9.1902,3.8942,16.7166,7.1095,6.993,6.7147,15.2127,4.7786,4.6884,5.8464
11.5,8.725,9.1335,3.3468,16.107,6.5464,7.2824,6.3186,14.7593,4.7487,4.6597,6.5403
12,8.6266,9.475,3.5909,16.5276,6.6669,7.6055,6.7019,14.4916,5.0448,4.5568,5.7673
12,8.3267,9.6179,3.6428,16.9344,6.6974,7.4841,6.83,14.6528,4.8385,4.4008,6.0987
12,8.3476,8.1598,3.9629,16.8522,6.4608,7.3107,7.0296,14.0392,4.8909,4.4837,5.808
12,8.6847,8.1706,3.7398,16.2948,7.0049,7.2641,6.5453,14.3793,5.0394,4.3856,5.7412
12,8.2122,7.8923,3.7239,15.9014,6.99,7.4025,6.7399,15.3138,4.5347,4.7635,5.9957
12,8.3892,7.6807,3.7111,16.8397,7.8218,7.4927,7.7266,14.5819,4.9028,4.5907,5.4923
12,8.7086,8.6335,3.6454,17.9875,8.0585,7.1671,7.2615,15.0148,4.8641,4.8636,6.4165
12,8.301,8.4507,3.9771,16.6796,7.1172,7.1483,6.9664,14.7645,5.2067,4.7698,5.8529
12,8.7328,7.6974,3.851,15.1796,7.2303,7.387,7.0862,15.7382,5.3083,4.6338,6.0435
12,8.3085,8.2864,3.6286,16.2979,6.5369,7.4184,7.1875,14.6333,5.0324,4.9073,5.9377
12,8.6039,8.1327,3.4181,15.7456,6.8053,7.5502,7.1416,14.4662,4.7885,4.9526,5.3073
12,8.5539,8.3355,3.6528,16.464,6.3453,7.4494,7.2262,15.6267,4.8963,4.8516,5.5492
12,8.3494,8.1114,4.3252,17.5679,6.435,7.3435,6.9544,14.3874,4.9097,4.852,5.8693
12,8.2901,7.9765,3.9019,16.9409,6.6044,7.8222,6.7416,14.3586,4.7698,5.1257,5.7122
12,8.5743,7.7533,3.4344,15.9307,6.597,7.6065,6.8177,14.9445,4.889,5.1,5.828
12,8.4905,8.2309,3.2899,16.2013,6.5328,7.8374,7.2978,14.4415,5.2582,4.9158,5.2238
12,8.3719,8.7767,3.4919,16.5042,6.4237,8.0375,6.7325,14.5313,5.1605,4.9319,5.8405
12,8.4766,7.7211,3.6469,16.8454,6.576,7.8151,7.1582,14.4363,5.076,4.7006,6.104
12,8.6384,8.197,3.4149,16.4911,6.9599,7.9532,7.5771,14.872,5.2005,5.0982,5.9348
12,8.2228,7.7336,3.3975,15.8759,6.7431,7.4876,6.6528,14.5982,4.766,4.742,5.892
12,8.9747,8.769,3.4026,16.3156,7.0827,7.5492,7.3341,14.2633,4.951,4.7431,5.6906
12,8.3625,8.7356,3.2898,17.2978,6.878,8.0864,6.7281,15.1187,5.0849,4.8949,5.5464
12,8.3053,9.0898,3.1456,15.6758,6.9254,7.6168,6.8784,13.7554,5.137,4.7059,5.5138
12,8.2754,9.3021,3.529,16.0734,7.0311,7.4152,7.4152,14.0153,4.8018,4.7671,5.407
13,8.4497,8.3894,3.7658,16.0565,6.6093,7.6159,7.0731,14.4311,4.8643,4.6712,5.6604
13,7.948,8.2684,3.4461,15.2614,6.8436,8.0103,7.6571,13.9369,5.2466,5.7322,5.7013
13,11.1561,8.803,4.0747,15.8092,7.0135,8.4578,7.6937,13.8319,5.1544,6.7975,5.529
13,12.8558,8.9918,2.934,16.3735,7.1361,8.3631,8.9169,14.2138,5.4572,8.4565,5.7484
13,12.6609,8.1547,3.8665,15.2664,7.974,7.9454,9.1269,13.5203,5.3933,8.6812,7.0788
13,13.2539,8.1,3.9248,15.0545,8.1799,8.3827,8.8634,14.2989,5.1986,8.1729,7.5473
13,13.2905,7.5332,3.6544,14.7453,8.5079,8.3213,8.7753,14.0355,5.4192,7.7646,7.6679
13,13.1039,8.1586,3.3527,15.5797,8.833,8.1412,8.9408,14.0912,5.6494,7.4886,7.4689
13,12.5629,8.3236,3.4524,15.1453,9.0838,7.8976,8.7152,13.6284,5.5904,7.3061,7.1321
13,11.8687,7.9125,3.381,15.5626,9.5763,8.1966,9.0459,13.4655,5.733,7.0939,6.969
13,12.2444,8.0059,3.1759,15.9922,9.9658,8.225,8.8083,14.2973,5.5135,6.7352,7.185
13,11.5271,8.3076,2.9746,16.415,9.9247,8.028,9.4985,13.3407,5.4059,6.7963,6.758
13,11.7518,8.4221,3.2307,16.1337,9.3625,7.9055,8.8984,12.3274,5.4181,6.3934,6.0004
13,11.9182,8.0528,3.3936,16.4668,10.4572,7.6778,9.0488,13.726,5.4004,6.0399,6.1758
13,10.9012,8.4758,3.6034,16.647,9.9163,8.0301,8.8337,13.4873,5.4132,6.0748,5.8023
13,10.5785,7.8442,3.303,16.8535,10.1339,7.6242,8.4438,13.2536,5.3479,5.9911,5.6019
13,10.6315,7.8786,3.2054,16.7156,10.3501,7.413,8.2661,13.7726,5.5662,5.7428,6.0734
13,10.8187,8.1915,3.2026,16.9594,9.8106,7.6647,8.2434,13.4373,5.1857,6.0223,5.8459
13,10.4392,8.7631,3.7312,17.7868,10.0879,8.0771,8.2393,13.8824,5.3942,5.6583,5.4818
13,10.0147,8.1814,2.9215,17.8053,9.6606,7.8937,8.0151,14.2126,5.4343,5.8719,5.1153
13,9.9415,8.0333,3.1866,17.8645,10.0292,7.2447,8.1966,13.1583,5.0334,5.9368,5.3048
13,9.5328,9.762,2.7462,17.8198,9.958,7.6253,7.8144,12.9027,5.2117,5.3103,5.5494
13,9.2583,10.9075,2.748,17.7625,9.5044,7.7271,7.9735,13.4959,5.4018,5.2982,5.5326
13,9.2706,9.7681,2.8651,18.1271,9.4534,7.8649,8.1193,13.3497,5.2465,6.0056,5.517
13,9.2777,10.2492,2.9748,17.3423,9.1324,7.9978,7.4611,12.9776,5.3247,6.1362,5.7126
13,9.7493,10.5189,2.4708,16.8555,9.1637,7.7057,7.4857,12.7828,5.7174,6.0077,5.5217
13,8.914,9.9575,3.1856,17.7151,9.3847,7.6063,8.3021,12.4349,5.1965,6.0951,5.7235
13,9.3256,10.2197,3.4713,17.6378,9.4484,7.809,7.9321,13.1088,5.2148,5.8602,5.3766
13,8.8542,9.7675,2.5368,17.6506,9.5382,7.4477,7.9454,13.3129,5.3096,5.8545,4.8758
13,8.9802,10.1391,2.4522,17.7252,9.7959,7.3228,7.6429,12.4489,5.2067,5.613,5.6293
13,9.3901,9.9754,3.0216,16.6025,10.3798,7.4187,7.2985,12.5471,5.1681,5.5963,5.3581
13,9.0061,8.9587,2.4412,16.437,10.9807,7.5624,7.9797,13.4065,5.1697,5.698,5.5969
13,8.9516,8.9794,2.2856,16.9003,10.3957,7.0251,7.532,12.9103,5.2579,5.3769,4.7885
13,8.8317,8.2563,2.4741,16.0213,10.5817,6.8726,7.8173,12.4696,5.0982,6.0984,5.4527
13,8.9492,8.9314,2.1375,14.4125,9.2396,6.5352,7.4388,12.5852,5.3371,5.7483,5.8364
13,8.6964,8.6127,3.0082,14.48,9.6267,6.5653,7.7177,12.3661,5.1955,5.3611,6.066
13,8.1136,8.7081,2.0972,14.7463,10.2271,6.8175,7.4379,11.969,5.1327,5.4316,5.406
13,8.5238,8.893,2.315,14.9515,9.8293,6.0068,7.2667,12.0745,5.3479,5.2622,5.3649
13,8.3154,9.1668,2.7495,13.9041,9.5862,5.989,6.923,11.534,5.1688,5.3313,5.3442
13,9.2453,8.6163,2.7852,14.3131,10.6093,6.0729,7.405,11.9217,5.0334,5.2797,5.5551
13,9.193,8.567,2.8356,14.1059,10.3379,5.902,6.8335,12.3782,5.0674,5.5222,5.0531
13,8.7512,8.6408,2.5404,14.3351,9.8832,5.52,7.1253,11.8939,5.3422,5.8675,5.1791
13,8.3882,8.7307,2.2743,14.7744,10.2813,5.5689,7.3486,11.283,4.8149,5.8813,4.856
13,8.0759,8.7367,2.2079,13.434,10.281,5.8756,6.8949,11.5933,4.567,5.5707,4.7172
13,8.3342,8.8367,2.4753,13.6953,9.7825,6.0241,7.6972,12.7639,4.6147,5.7451,4.6576
13,8.1081,8.4743,2.4743,13.022,9.7605,5.8548,7.9848,12.316,5.0286,5.618,4.546
13,8.298,8.7131,2.4474,12.4279,9.3729,6.1805,8.0292,11.7084,4.7665,5.4558,4.3472
13,8.6237,9.204,2.3461,12.6882,9.2934,6.3497,7.934,12.3452,5.0593,5.7226,4.6833
13,8.4347,9.1298,2.6035,13.4741,9.8764,6.4923,8.2928,12.4634,5.1097,5.6606,4.8749
13,8.1252,9.1465,2.3053,13.0416,9.5116,6.8497,7.9559,12.3236,5.1898,5.8531,5.2207
13,8.4567,9.6476,2.6325,12.9803,9.3948,6.9856,8.1037,12.3713,5.0988,6.1214,4.4231
13,8.5126,9.8429,2.5919,12.5117,9.1965,6.8308,7.8765,12.5384,5.2269,5.6333,4.9594
13,8.4712,9.3649,2.6887,13.0644,7.9643,6.9317,7.4182,12.4377,5.2655,5.5692,5.4063
13,9.4435,9.1123,2.1808,13.7066,8.1216,7.3231,8.3217,12.6707,4.9197,5.7898,5.0387
13,9.1711,8.4803,2.5424,14.0779,7.7368,7.1105,8.2339,12.0039,4.93,5.6031,5.1744
13,8.8525,8.9892,1.9312,13.7137,7.7824,7.2306,7.0293,11.5477,4.9113,5.7702,4.5618
13,8.0412,8.979,2.9994,13.819,7.6211,7.1414,8.2699,12.9848,4.9945,5.7494,4.6002
13,8.8052,8.9462,2.5628,12.559,8.1146,6.9843,7.6287,12.3209,4.9523,5.4677,4.4859
13,8.0041,9.5425,1.9265,13.4084,7.9957,7.1978,7.7824,12.3128,4.6588,5.4721,4.1627
13,8.2014,9.2215,2.2935,14.4686,7.8524,6.8443,7.7228,12.636,4.3067,5.8156,3.673
13,8.549,9.7847,2.1524,13.572,7.2871,6.4919,7.6526,13.0228,4.6083,6.5373,4.3389
13,8.0141,9.2646,2.5426,13.8405,7.8137,6.6666,7.5043,12.2918,4.9633,6.5995,4.4605
13,8.9712,9.3835,2.6782,13.0132,8.387,6.4252,7.2182,13.1756,5.0207,6.1125,5.0498
13,8.2345,9.5375,1.8728,13.9586,8.0945,6.4035,7.0506,11.9896,5.0867,5.727,4.5577
13,7.965,9.4173,2.3056,13.4879,7.2148,6.392,7.2139,12.5049,5.2001,5.5797,4.925
0,8.3138,9.4599,2.5425,12.6953,7.67,6.3685,7.1375,13.5303,5.3668,4.9551,4.8633
0,7.965,9.9093,2.3493,12.7854,7.1939,6.3574,7.327,11.9166,5.5115,5.0483,4.9282
0,8.333,9.1017,2.3342,12.8794,7.1345,6.0512,7.3353,11.6138,5.5,5.0307,4.6981
0,8.3064,9.7098,2.3258,13.2785,7.6001,6.4159,7.2427,12.5824,5.8002,5.0445,4.669
0,8.1664,8.8141,2.2718,13.2123,8.8831,6.6274,7.5893,12.1191,6.0609,5.0017,4.5175
0,8.6428,9.1953,2.6623,12.9915,9.1486,6.3663,7.7167,11.2475,5.8706,4.7661,4.5909
0,8.1813,9.948,2.0332,13.1513,8.8454,6.2762,7.2638,11.9831,5.9752,5.1086,4.5125
0,7.2138,9.4281,2.1253,13.5302,9.4594,6.676,7.8066,11.125,6.3493,4.3717,4.7136
0,7.5917,9.8248,2.6098,14.2591,8.461,6.7882,7.0311,12.2491,6.1182,4.5953,4.662
0,6.8745,9.6847,2.3394,13.7958,8.0519,6.8773,7.7553,11.7759,6.5237,4.504,4.3485
0,7.5815,9.511,2.4315,13.5558,8.6556,7.4511,7.1158,11.5058,5.6478,5.321,3.9469
0,8.0791,9.8083,2.1742,13.7682,8.9454,7.1778,7.6275,11.2414,5.9968,6.4573,3.9427
0,7.3683,9.527,2.5257,13.6273,8.0038,7.1528,7.9459,11.2764,5.522,7.3423,4.0476
0,7.3283,9.675,2.4818,13.9451,8.5171,7.2392,7.7596,12.2126,5.7973,7.4117,4.2948
0,6.9992,9.6734,2.484,13.402,8.0639,7.6417,7.1108,12.3375,5.6433,7.3081,3.9849
0,7.4898,9.6002,2.4408,14.0351,8.0077,7.3635,7.5534,12.5324,5.6171,6.825,4.1527
0,7.2846,9.2284,2.4178,13.4908,7.6525,7.302,7.1481,12.2384,5.578,6.6353,4.1402
0,7.364,9.1598,2.1778,13.3044,7.2734,7.3112,7.6205,12.0668,4.9059,6.3112,3.8417
0,7.4923,8.6336,2.1143,12.4901,7.7508,7.348,7.2669,13.089,5.1962,6.0108,4.0661
0,7.315,8.8349,2.637,11.4097,8.2963,7.6036,7.4662,12.3339,5.0889,5.4518,3.8715
0,8.1078,8.9233,2.1899,12.9725,8.5634,7.1129,7.8252,11.2867,4.9741,5.6189,4.0332
0,7.0812,8.6546,1.988,13.0591,8.5181,7.3709,7.5645,11.9859,5.4665,5.5465,3.9458
0,7.4156,8.6849,1.9947,13.7868,8.1118,7.5109,7.0103,11.9675,5.3777,5.4961,3.8533
0,7.5904,8.0111,2.0883,13.093,8.1098,7.6492,7.5883,11.6103,5.6851,5.6711,3.4949
0,8.0396,8.0856,1.9204,12.467,8.3595,7.6105,7.6549,11.7858,5.4547,5.4605,3.9989
0,7.3267,8.5017,2.292,12.8224,9.0942,7.6225,7.8302,11.4992,5.7976,5.0855,4.4228
0,7.62,7.9835,1.6167,13.2249,8.9585,7.363,7.1849,11.3405,5.3696,5.2935,4.224
0,7.1489,8.5708,2.2264,13.5578,9.3872,7.144,7.427,11.8495,5.5819,4.9467,4.4279
0,6.941,9.0723,2.3128,13.4994,8.5054,7.0343,7.3451,11.4544,5.8357,5.1939,4.2265
0,6.8582,8.8967,1.7582,13.8251,8.2998,6.5814,7.0779,11.3119,5.631,5.6678,4.3299
0,7.2238,9.0719,1.9494,13.4905,8.2703,6.5335,7.9323,11.839,5.7956,6.0116,4.6405
0,6.7438,8.3566,1.8065,13.2579,8.3663,6.5012,6.9401,11.3511,5.6511,6.1689,4.8282
0,6.7656,7.9804,1.9229,13.2807,7.907,6.2345,7.3407,11.6416,6.1477,5.9802,4.6833
0,7.3694,7.5071,2.1445,14.3722,7.7804,6.1383,7.482,11.8991,5.894,5.9494,4.8231
0,8.0386,8.0543,2.1054,14.5629,7.8106,6.119,7.5212,11.5952,6.4138,5.3998,4.8655
0,8.2709,7.5381,1.9456,14.7028,7.4905,5.9157,7.6451,11.7231,6.1484,5.6035,4.4141
0,7.5382,7.2628,1.8855,13.7016,7.1287,5.9269,7.527,12.069,6.2822,5.2731,4.1439
0,7.5033,7.9899,2.0761,12.4581,7.1455,5.4695,7.3866,11.5019,6.5471,4.9874,4.3524
0,7.0034,8.1634,2.4662,11.9581,7.0664,5.7269,7.6561,11.4083,5.9943,4.8113,4.8556
0,6.5331,7.6116,1.5,12.5826,7.2527,5.6149,7.4793,12.4341,5.6492,4.9138,4.6654
0,6.1592,8.0378,1.4049,13.6725,7.3182,5.4181,7.2044,11.6829,5.6515,4.8799,4.7058
0,6.6619,7.4946,2.0221,13.5107,7.0395,5.5455,6.8195,11.2049,5.3846,4.6776,4.5788
0,6.9487,7.5731,2.1502,14.2043,6.7335,5.6185,7.6585,11.6623,5.3608,4.5772,4.4796
0,6.9834,7.4861,1.8495,14.3161,6.7779,6.1114,7.5629,11.6037,5.9797,5.0145,5.006
0,7.0322,7.7449,1.6058,14.5679,6.8182,6.2461,6.865,11.0595,5.883,5.2309,4.6357
0,7.1272,8.0035,1.3816,13.739,6.1372,6.4385,7.5624,11.2158,5.7584,5.1052,4.2771
0,7.2196,8.1635,1.7669,13.7758,6.8241,6.2102,7.169,10.8749,5.8849,5.0633,4.6362
0,6.9854,8.6803,2.2928,13.8778,6.7381,6.1731,7.3859,11.2769,5.9953,5.0255,5.012
0,6.9425,7.8174,2.0798,12.9637,6.7185,6.0208,8.1266,11.6134,5.9018,5.2852,4.538
0,6.9651,8.0648,1.573,13.8076,6.2681,6.0746,7.3689,11.1301,5.985,4.9454,4.7641
0,6.941,7.4549,1.8141,12.3386,6.4489,6.1068,7.0211,11.7657,5.9379,4.3929,4.9747
0,5.7797,7.5321,2.2459,13.462,6.1306,6.1738,8.0116,11.2053,5.7267,4.5234,5.0364
0,6.1305,7.4012,1.8469,12.6103,6.2826,6.4189,7.0931,11.4355,5.6066,5.0288,5.1491
0,6.0525,7.7171,1.874,12.6259,6.808,6.2196,7.2269,11.5372,5.6472,4.8316,5.1567
0,6.8958,7.2987,2.5066,11.7766,6.3221,6.1849,7.2484,10.7518,5.1425,4.713,4.7246
0,6.772,7.7472,1.8294,12.5491,6.2297,6.4924,7.3538,11.1507,5.625,4.9551,4.6777
0,6.1059,7.5483,2.0377,12.992,6.326,6.3636,7.2854,11.5686,5.5953,4.9643,4.9556
0,6.7004,8.5566,1.9313,14.4337,6.1373,6.021,7.4831,11.0322,5.514,5.1918,4.6428
0,6.9146,7.8948,2.3778,15.1725,6.105,6.5212,7.872,10.9496,5.4754,5.2918,4.9971
0,7.6009,8.304,2.1419,15.0321,6.1177,6.5551,7.6891,11.9979,5.5492,5.3319,4.8993
0,7.3609,8.7414,1.9109,14.4327,6.0942,6.9706,6.9673,11.5192,5.6128,5.4947,4.4928
0,6.737,8.3524,2.138,14.432,6.2091,6.7502,7.8871,11.9272,5.5266,5.4122,4.7358
0,6.6709,8.3352,1.9581,13.5113,6.4803,6.7339,7.1473,11.7612,5.3482,6.0239,4.5418
0,6.3496,7.9942,2.4835,13.3837,6.1393,7.0768,7.3387,11.577,5.59,5.6609,4.8076
0,6.7345,8.3607,2.1462,12.6771,6.1331,6.6733,7.2002,12.1205,5.3345,5.6276,4.9601
0,6.154,8.5871,2.4408,11.5911,6.2736,6.1532,7.8891,11.9322,5.4983,5.519,5.242
0,6.598,8.1154,2.1019,12.7671,5.7951,6.9089,7.9097,11.753,5.2374,5.0276,5.11
0,7.5724,8.2406,1.9358,11.6387,6.4202,6.9827,7.5494,11.3332,5.5501,4.844,4.69
0,7.947,8.2656,2.5141,10.1007,6.2414,6.9374,8.0501,10.5037,5.4972,4.6193,4.9845
0,7.7841,8.171,1.8799,10.4699,6.3827,6.9516,7.6124,11.8654,5.6154,3.8783,5.1662
0,8.0562,7.9663,2.314,11.0019,5.8773,6.6546,7.6992,11.6654,5.2179,4.1594,4.7682
0,8.4298,7.8401,2.2094,10.8995,6.2282,6.675,7.7318,11.6333,5.0411,4.4963,4.7742
0,8.9409,8.0659,2.1811,10.7015,5.8848,6.9268,7.5472,11.7583,5.1957,4.6136,4.6001
0,8.1053,8.1143,2.3463,10.625,6.3052,6.7703,7.7297,11.6293,5.3371,5.1288,4.3577
0,7.729,8.4897,1.4757,10.8951,6.1651,6.8086,7.1927,11.7637,5.0412,4.5344,4.2175
0,8.4229,8.2296,2.021,10.3408,6.4689,6.3973,7.026,11.679,5.3658,4.1026,3.7743
0,8.8299,8.381,2.0612,11.3406,6.2002,6.587,7.0084,11.6564,5.2689,4.1678,4.3562
0,8.618,8.7481,2.3147,11.4046,6.2365,6.8259,7.3631,11.2598,5.0931,4.5343,4.5407
0,8.4376,8.4051,2.2587,11.6812,6.1268,6.6763,7.1872,12.0023,5.4068,4.8639,4.6224
0,7.1324,7.8101,2.1348,11.187,5.846,6.7038,7.055,11.5569,4.8735,4.7982,4.8563
0,6.453,8.1891,1.8331,10.2863,6.329,6.9209,7.1356,11.4138,4.7466,5.1543,4.5317
0,6.0508,8.0505,1.7775,10.2393,6.2642,7.2022,7.6163,11.4633,5.1549,5.0736,4.9145
0,6.1839,8.6897,2.2463,8.5937,5.77,6.547,6.9964,11.7557,5.0761,5.0631,4.5291
0,5.6141,8.2762,2.4565,8.9106,5.9841,7.005,7.5676,11.046,5.0346,5.6696,3.9574
0,5.6936,9.1988,2.2707,10.5661,5.744,6.659,7.445,11.1995,4.9624,5.9266,4.814
0,5.7733,8.7106,2.3682,11.005,6.0366,6.608,7.6562,11.0718,5.3211,6.4953,4.1336
0,5.8224,8.5409,1.9491,10.1993,5.9992,6.7008,7.4564,10.6603,5.5152,6.1899,4.4126
0,6.2296,8.5347,1.9875,10.1169,5.8749,6.2245,6.9217,11.011,5.4071,6.4604,4.3082
0,5.4899,8.4247,2.5698,10.041,5.9777,6.5397,7.6331,11.014,5.3408,5.9869,4.2115
0,5.356,8.5766,2.2359,9.671,6.1624,6.5386,8.1914,10.663,5.1013,5.595,3.847
0,6.2801,9.2332,2.7654,8.9001,6.1439,6.7121,7.6938,10.3527,4.8528,5.3815,4.2863
0,7.0402,8.6763,2.1648,8.9582,6.1447,6.6961,7.807,10.5792,5.0229,5.3417,4.4029
0,7.3638,8.8159,2.147,9.544,6.0804,6.2172,7.441,10.8846,5.0616,5.3733,4.0463
