odour stim,08/06/2021 Male 1,08/06/2021 Male 10,09/06/2021 Male 1,09/06/2021 Male 3,09/06/2021 Female 4,09/06/2021 Male 5,09/06/2021 Male 9,09/06/2021 Female 11,09/06/2021 Male 12,10/06/2021 Male 5,14/06/2021 Female 2,15/06/2021 Female 1,21/06/2021 Female 1,29/09/2021-male1,29/09/2021-male7,30/09/2021-female10,01/10/2021-male8,08/10/2021-female6,13/10/2021-female4
,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT
4,6.6908,3.9776,3.6432,11.7305,15.9247,4.7054,16.3461,18.0687,36.378,9.8919,13.5158,36.378,4.6317,3.741,6.5666,5.9016,7.3403,44.7511,12.344
4,6.8359,3.1451,3.63,11.8765,15.9074,5.0485,17.9737,19.2835,35.5869,10.5612,14.1054,35.5869,4.047,2.6971,7.6831,6.7267,7.7774,48.3405,11.8208
4,5.8765,3.1186,3.534,13.0194,15.7831,4.9746,19.7742,18.2225,33.5821,9.6511,14.438,33.5821,3.9325,3.7096,10.9719,6.2282,8.9768,44.4336,12.352
4,5.7269,3.1324,3.2986,13.3103,15.3263,4.6414,18.0882,18.8125,34.6815,9.6648,13.6227,34.6815,3.9996,3.4299,17.7333,5.1723,7.3238,44.1573,12.4168
4,5.8363,2.9674,3.5503,12.8952,15.261,4.91,17.9347,18.0518,35.0443,8.7477,16.2684,35.0443,4.1773,5.1721,18.0977,3.9858,11.2921,42.0756,11.5728
4,5.5938,3.0183,3.3523,14.0297,14.7573,4.7199,20.2916,16.4037,31.3964,9.1668,16.1117,31.3964,4.2988,4.3798,22.1311,5.4161,7.8666,40.8198,13.496
4,5.3327,2.5129,3.2215,14.1046,14.1728,4.7183,18.5957,14.7428,30.8954,8.1684,13.7884,30.8954,4.1638,5.4403,19.649,4.1041,9.3996,43.0985,12.5624
4,5.1079,3.0611,3.1691,13.2031,13.4684,4.553,18.9358,15.086,28.6942,7.5087,12.2198,28.6942,3.9915,4.0773,21.0978,4.5418,11.3352,37.9282,9.0608
4,5.226,2.8903,3.0451,13.2668,12.6907,4.3803,16.0523,16.3174,28.67,7.1973,12.1315,28.67,3.863,4.4105,20.7564,4.8667,8.5503,44.1038,10.4784
4,5.0036,2.8418,2.99,12.8969,13.8158,4.5827,18.6212,17.3599,30.4521,6.1465,13.3009,30.4521,4.012,3.3117,19.3053,3.7405,10.4176,44.6527,10.9672
4,4.3173,2.8799,3.1879,12.8082,16.9837,5.2768,17.6375,16.717,27.7986,7.1413,12.5387,27.7986,3.9131,3.6379,17.5829,4.2878,11.4672,53.4351,10.5672
4,4.6208,3.1131,2.7317,12.8202,18.2194,5.435,19.3728,15.474,28.5938,8.0764,11.0435,28.5938,4.0485,3.0571,16.6886,3.126,12.9066,60.2847,10.2936
4,4.7334,3.3092,3.1721,12.4819,16.8527,6.4714,18.9544,14.9772,29.7823,7.1802,10.5244,29.7823,4.2247,4.0482,14.964,4.0589,11.4083,61.1718,9.2248
4,4.364,3.1176,3.4258,14.9262,16.4848,6.5831,17.2373,14.436,28.893,7.2066,10.2139,28.893,4.3492,2.9889,10.9956,4.223,8.1428,68.8023,10.244
4,4.293,3.3044,3.5442,14.9903,15.9903,6.5224,18.7297,15.5272,28.8327,7.1691,11.8819,28.8327,4.5064,3.8812,12.0441,3.7494,8.7708,62.4198,10.476
4,4.0832,2.9702,3.6275,14.4432,15.1592,6.503,17.4146,18.652,26.3438,6.988,12.5863,26.3438,4.7198,3.5319,7.813,4.3094,9.6572,59.2382,10.7488
4.5,4.2467,3.1778,3.8021,14.8201,14.8013,6.5171,19.4787,21.8068,25.2572,7.339,12.3944,25.2572,4.6418,3.5229,8.8953,2.9465,7.0245,54.3214,11.4272
4.5,3.9301,2.809,3.7419,13.6053,14.0966,6.5299,15.71,20.6686,23.4437,7.368,11.5681,23.4437,3.9554,3.1834,8.5156,4.3771,9.0991,53.1221,13.1016
4.5,3.8015,2.7077,4.3857,14.2012,13.9416,5.8243,17.3589,22.4496,22.583,7.7646,11.0177,22.583,3.7994,3.4451,10.2407,3.8775,6.5073,49.9214,16.0816
4.5,3.17,2.2507,4.6159,12.8567,13.8965,6.5513,15.2007,25.2504,23.1826,7.5634,10.7015,23.1826,3.5957,3.353,10.2227,3.8846,5.485,39.7687,16.0568
4.5,3.7815,2.4722,5.1758,13.5517,13.3327,6.2381,16.3447,28.5807,24.3051,7.4599,9.3896,24.3051,3.4137,3.4583,11.0583,4.0645,7.8034,40.9611,16.9992
4.5,3.2261,2.8095,5.331,13.2459,13.1382,6.5955,16.7798,28.2765,26.3672,7.5274,7.926,26.3672,3.2627,2.9654,12.5278,2.8849,5.1787,31.0496,17.3056
4.5,3.4757,2.5756,5.5592,12.1871,13.0144,5.5458,17.5012,25.6141,24.0024,7.6507,6.9781,24.0024,3.4497,2.9831,13.1102,3.766,4.8815,31.9298,16.4784
4.5,3.3827,3.2067,5.8974,12.1791,13.4435,5.7794,21.1479,25.3967,22.4633,7.3147,8.1851,22.4633,3.0842,2.8632,15.075,3.3211,6.2239,30.4786,18.6472
4.5,2.9912,2.8172,6.4178,11.482,12.9449,5.5512,20.2758,24.2003,21.5698,7.1889,7.9385,21.5698,2.8793,3.1639,14.0692,3.7614,5.534,29.2298,17.3592
5,3.2403,2.9192,6.747,11.0927,13.402,5.4884,19.957,23.36,22.1054,6.9213,8.2542,22.1054,2.993,2.6732,13.6449,4.3581,9.1088,34.6687,19.1184
5,3.5653,2.7951,6.6645,11.214,13.111,5.6219,16.1836,20.5464,22.0963,7.114,8.2571,22.0963,2.9666,3.1875,13.1682,3.0239,5.2498,31.1229,19.2736
5,3.1801,2.6144,6.8219,10.7083,12.7272,5.7526,16.7415,19.5837,18.8946,6.6125,7.8832,18.8946,2.8541,2.762,10.863,3.9115,6.2964,29.7305,19.4616
5,2.9386,2.6456,6.5108,10.2349,13.0078,5.8875,15.8754,17.933,18.1622,6.3222,7.7806,18.1622,2.8886,3.1567,10.81,3.8013,6.9677,26.0702,19.944
5,3.2621,2.1866,6.9768,10.4106,13.2538,5.1757,14.7896,17.6337,20.4963,6.4525,7.8382,20.4963,2.4253,3.1347,8.2993,4.5219,4.8698,30.3649,15.6664
5,3.0852,2.1771,6.7475,9.6483,12.4577,5.713,14.361,15.8784,18.6639,6.2579,8.0978,18.6639,2.5739,3.3844,8.1439,3.521,8.3942,31.5321,18.6888
5,3.0074,2.5192,7.1421,10.7966,12.3208,5.5422,14.9852,15.6005,17.2494,6.8534,9.5051,17.2494,2.5735,3.1281,7.9285,2.727,10.7355,26.8084,17.6104
5,2.8901,2.3318,7.2455,10.1716,12.0013,6.8161,14.6085,15.1353,15.9375,6.8991,9.1143,15.9375,2.6989,3.4649,6.7686,3.364,11.3673,28.7214,18.896
5,3.2386,1.7391,8.0478,10.3073,11.6967,6.7828,13.7469,14.5609,15.5427,7.055,8.7732,15.5427,2.4742,2.9572,7.6324,3.8871,12.02,29.4298,19.0768
5,2.888,1.8579,7.4602,11.2139,12.0179,7.0108,15.2902,13.768,13.8473,6.5153,8.7602,13.8473,2.546,3.3635,6.6456,4.5713,9.205,27.4786,18.7576
5,2.8648,1.9259,6.662,10.3972,11.2034,7.2784,16.0545,13.6594,13.7787,6.3316,8.5185,13.7787,2.3073,2.9342,8.2966,4.8149,9.0095,24.6122,18.6144
5,3.1323,1.6991,6.748,9.7814,12.0998,7.1622,15.929,13.9663,14.8742,6.1203,6.3426,14.8742,2.3624,3.4326,6.8652,4.2834,6.2258,20.4183,18.3024
5,2.965,1.7832,5.7803,9.7844,11.6309,6.6128,17.9572,13.5765,13.8292,6.1548,6.8149,13.8292,2.603,3.2206,8.3947,7.1381,7.3479,23.2733,26.2952
5,2.9337,1.7896,5.374,9.5513,12.2195,6.5924,17.4841,13.2528,13.4396,5.5732,6.9275,13.4396,2.1816,3.3918,6.0293,7.0221,10.6273,22.9153,23.196
5,3.0649,1.8147,5.5403,9.5126,11.934,6.0689,17.7551,12.8864,12.8904,5.3515,8.3338,12.8904,2.4761,1.6036,7.0946,9.7805,9.3349,20.3748,23.472
5,2.9012,1.5617,5.9322,8.8087,12.1311,6.0522,16.7662,12.6071,11.592,5.6786,9.2843,11.592,2.3648,2.3719,6.312,10.9207,12.0959,19.7519,23.436
5,2.9599,1.7728,5.5416,9.3454,11.9209,6.4589,17.4742,11.9218,12.5193,5.534,9.0171,12.5193,2.1762,1.5976,5.6225,10.0974,12.1861,21.9878,20.588
5,3.2621,1.9207,5.9826,9.2502,11.3354,6.4501,15.9255,12.1931,13.7708,5.8288,8.276,13.7708,2.2654,2.5313,6.6602,10.5719,12.436,21.3214,22.2512
5,2.9486,1.8329,6.1971,9.2187,11.6354,6.493,16.9653,11.4314,16.6264,5.8596,8.5001,16.6264,2.7408,2.1446,5.9458,8.076,14.7132,18.5901,18.4056
5,3.0132,1.443,6.4163,9.3239,12.108,6.9762,16.4359,12.1609,16.8561,4.6151,8.0513,16.8561,2.6748,3.1675,7.162,9.316,13.2144,18.1153,19.6976
5,3.0038,1.7201,6.7132,9.2846,13.6932,6.8621,17.6315,11.9797,15.571,5.1209,8.3494,15.571,3.2984,3.3043,5.6479,9.1461,18.8703,18.9817,19.1664
5,3.2015,1.7025,6.1092,9.1219,13.5947,6.2298,15.4933,11.9408,15.4731,5.798,7.7588,15.4731,4.6663,3.0465,7.2176,8.4805,14.8488,19.7901,18.2296
5,3.3288,1.6966,6.5842,8.7015,13.3854,6.0285,13.7103,11.9813,13.7643,5.8789,7.9844,13.7643,4.2414,2.8444,6.8414,9.3323,18.7062,26.5458,19.1832
5,3.5006,1.5196,6.2798,8.4854,12.0528,5.8559,13.414,11.3353,13.0449,6.1207,8.0266,13.0449,4.3368,3.7284,5.9669,6.7489,24.2048,39.4733,18.7912
5.5,3.9917,1.5148,6.2675,8.8004,11.7473,5.6435,13.6802,11.9841,14.7471,6.208,8.0413,14.7471,4.3252,3.1468,6.3377,9.7969,23.2554,37.0374,19.9448
5.5,4.182,1.3515,5.2215,9.2044,11.4323,5.6741,14.2642,11.3843,16.5997,6.5398,8.6844,16.5997,3.7016,3.6371,5.9087,9.5966,26.4342,39.4817,15.8736
5.5,4.5117,1.5191,5.2168,9.2075,10.8296,5.8568,12.3,11.4103,17.4348,6.2725,9.9819,17.4348,3.6139,3.5189,6.5857,8.1708,23.9906,36.255,17.8752
5.5,4.5689,1.6486,4.7563,9.2427,10.8183,5.583,12.7787,11.6126,17.3943,6.4204,12.1421,17.3943,4.0539,2.9691,6.3987,8.8296,21.4478,33.8947,17.3872
5.5,4.5826,1.4633,4.9594,9.2152,10.8434,5.6413,15.2647,11.2301,18.0402,6.2635,12.1023,18.0402,4.3089,2.7842,7.1936,7.0426,28.0527,30.4771,20.5616
5.5,4.5706,1.429,5.1546,9.3992,11.099,5.716,16.9279,11.3425,16.6025,5.7351,13.6214,16.6025,4.9061,4.175,9.0532,9.0761,18.4167,28.6702,21.992
5.5,4.288,1.4133,5.2324,9.2323,10.4724,5.9179,13.4601,13.2344,16.3979,6.2551,13.8224,16.3979,4.5619,4.2988,9.7947,8.8365,20.7765,23.2298,21.616
5.5,4.3849,1.6959,6.016,9.7765,10.241,6.3034,14.3241,14.3202,16.0455,6.2658,12.359,16.0455,4.5468,4.9513,11.8507,7.9138,23.3987,26.2069,22.9632
5.5,4.4445,1.5625,5.7252,9.2951,10.3738,6.6745,13.3812,13.6487,14.4077,6.4482,15.2067,14.4077,4.4672,4.7237,12.9996,9.1503,15.5706,28.0847,19.884
6,4.4012,1.7666,7.3536,9.4722,9.4803,6.2465,12.8747,13.0982,13.3938,7.73,15.5843,13.3938,4.1176,4.631,12.8043,7.8525,18.8207,23.0313,23.7992
6,4.7374,1.8273,8.1099,9.8975,10.6285,5.9971,11.7219,13.5934,12.1127,8.7273,19.6236,12.1127,3.43,5.6947,13.3756,8.095,11.9206,21.2374,20.8288
6,4.2929,1.7699,11.077,9.8233,10.4617,5.739,10.6916,13.6472,11.8207,8.9169,18.0646,11.8207,3.7121,4.8597,17.2023,9.0056,12.1874,18.8863,21.564
6,4.1389,1.9185,11.7653,9.698,10.6528,7.2562,13.0665,13.9507,11.4989,13.2698,18.1775,11.4989,3.3842,5.6712,18.778,8.9563,16.5014,17.7351,23.1168
6,4.2972,1.6976,11.5552,9.6168,10.6342,7.1072,12.9092,14.3135,10.9447,16.2896,18.0823,10.9447,3.4505,6.3893,18.8547,9.8629,11.9342,18.271,20.9896
6,3.8299,2.0079,11.5935,9.6652,10.5847,7.1468,17.2696,14.7189,10.8837,17.4783,20.9416,10.8837,3.5425,5.5665,19.7894,10.7507,11.1593,16.4069,23.1768
6,3.9515,1.8935,10.0439,10.0326,10.0868,7.8764,17.979,14.0885,10.1461,19.9524,18.6861,10.1461,4.4098,7.6296,16.6338,10.5521,10.1942,21.6748,21.884
6,4.8422,1.6329,10.7562,9.9956,10.4847,7.8942,16.8062,14.3262,9.9636,19.4399,18.2198,9.9636,4.0105,5.7077,15.5463,9.8785,9.4068,19.6198,22.2664
6,5.3045,1.8508,9.2185,9.9297,10.4494,8.1657,15.389,14.3311,9.369,17.5857,17.9443,9.369,3.5627,7.8078,12.5289,7.912,11.6608,22.129,17.2984
6,6.0656,1.6092,9.7452,10.1311,10.5389,8.5021,14.5205,15.0904,9.229,15.9114,18.6856,9.229,4.0706,6.6108,12.7385,8.7411,7.4684,22.1267,20.2904
6,6.3112,1.7175,10.6478,9.2331,10.4137,6.9431,13.7572,15.9651,9.2658,15.4367,20.1426,9.2658,3.8044,6.1814,10.2652,7.6726,8.4537,20.2626,19.1584
6,5.9792,1.6299,10.9045,9.1589,10.368,7.3939,12.0878,16.4001,8.7947,15.9682,19.258,8.7947,4.4816,7.3315,12.092,7.7858,12.0902,20.2412,17.9496
6,5.9754,1.6952,11.0332,9.3126,10.2829,6.7859,12.108,16.2762,9.2695,15.5197,16.5544,9.2695,4.4241,6.985,8.9508,8.143,8.2984,19.7038,19.3688
6,6.0849,1.4788,10.134,10.0267,10.0161,7.5753,10.9116,17.4058,9.0632,17.2003,15.965,9.0632,4.9309,5.5738,12.0833,7.446,9.5906,26.126,18.9616
6,5.6523,1.7998,10.1692,10.99,9.9891,7.1016,10.668,18.9958,8.7676,17.1759,17.3094,8.7676,4.1055,4.9431,10.9952,8.3882,9.479,23.071,18.8632
6,5.6389,1.5271,10.2968,11.6,9.954,6.5981,9.7666,20.001,8.2065,15.9239,17.643,8.2065,4.421,5.2162,12.5927,8.7887,8.3487,22.2718,15.4824
6,5.7517,1.4658,9.5884,12.3515,9.9243,6.852,9.0972,21.1712,8.1503,15.3914,18.0721,8.1503,4.8401,4.7659,13.3143,8.7461,11.8924,22.0702,18.5384
6,5.6107,1.6746,9.4409,11.3278,10.2306,6.3904,9.6565,22.0262,7.8608,14.0863,16.8985,7.8608,6.5246,4.9706,12.3614,11.1706,7.1711,21.4031,16.7368
6,5.291,1.7979,8.4587,11.164,10.2113,6.4837,8.5504,24.1877,7.7565,12.9904,15.7703,7.7565,7.5336,4.8383,11.4483,9.921,7.8676,21.0855,17.9744
6,6.2676,1.8924,7.6086,10.8286,9.9281,5.9494,8.9759,23.4302,7.4999,12.3273,16.7257,7.4999,7.246,4.9089,10.5818,10.0228,10.5569,18.2588,17.7176
6,5.6961,1.6638,8.0151,10.3201,10.5134,6.5403,7.8994,23.1226,7.5189,13.9835,16.431,7.5189,7.9728,4.6244,9.1605,9.1409,6.9227,18.7061,16.608
6,5.1976,1.6581,7.3732,10.4182,11.6113,5.848,8.2392,25.3034,7.4665,14.2243,16.2159,7.4665,8.2712,5.7228,9.3357,7.3685,9.9137,17.1748,16.4488
6,5.0996,1.6645,7.8003,12.1359,11.9317,6.2211,7.5751,24.6384,6.9522,14.5312,15.5792,6.9522,8.1746,4.8736,8.6434,8.3914,7.9186,16.9481,15.4704
6,4.8274,1.7943,7.5386,11.4371,11.1986,6.0899,6.8207,27.1055,6.8522,17.1283,15.2461,6.8522,6.9562,5.5299,8.6627,7.7969,7.8885,16.942,16.1032
6.5,4.9403,1.5281,7.4574,12.0733,11.0304,5.259,7.4223,26.5552,7.2155,17.8441,15.01,7.2155,6.8359,4.6217,8.7774,8.1771,9.7393,16.0237,11.984
6.5,4.5645,1.5503,7.3539,13.1905,10.9903,5.0199,6.4134,28.4948,7.7802,17.5197,14.2342,7.7802,6.5735,4.6744,10.1939,7.4203,6.6324,17.7519,15.8056
6.5,4.7935,1.5158,7.2409,13.0707,10.917,4.0124,7.7728,27.6794,7.5818,18.1544,12.1353,7.5818,8.7784,4.1328,9.5649,6.5765,8.8555,17.3954,13.4136
6.5,4.7046,1.621,6.8439,12.2922,10.8533,3.9779,6.3015,26.4409,7.4108,19.7857,11.2863,7.4108,8.8075,4.7512,9.9011,7.9867,6.2701,19.274,15.436
6.5,5.1593,1.7633,6.7386,11.4086,11.0585,4.6078,7.202,25.6614,7.4979,20.7317,11.8919,7.4979,7.9631,4.0481,10.3949,8.1597,6.6884,15.0008,14.0992
6.5,5.9712,1.7857,6.7006,10.9335,11.4436,4.7346,6.1356,24.0908,6.9299,20.3418,12.9679,6.9299,6.423,6.3065,10.404,8.6978,9.2265,16.0427,14.1536
6.5,5.5239,1.4831,6.1648,10.2638,11.2169,5.1388,6.8517,23.972,6.7249,20.2015,13.35,6.7249,7.0842,6.0937,11.4154,9.7545,5.8018,16.7244,14.5304
6.5,5.1445,1.828,5.5955,10.4552,10.9757,4.7527,6.1666,22.7002,7.0482,18.6613,12.7089,7.0482,6.7625,7.0881,13.688,8.761,8.3209,17.0069,13.2096
6.5,5.0857,1.4684,5.5077,10.3122,10.5172,4.704,6.0406,20.9506,6.6718,19.27,12.0334,6.6718,6.9973,7.2763,17.6921,9.7299,5.8391,21.8038,13.9896
7,4.8617,1.5743,5.2606,9.8677,10.6251,4.4579,6.7218,21.5454,6.7871,20.1253,11.5601,6.7871,6.4598,7.6092,21.6663,10.2551,5.5707,22.4031,11.784
7,4.5568,1.5756,5.6714,9.432,10.3566,4.5303,6.7094,22.2016,6.4869,19.165,10.5961,6.4869,7.3368,6.5712,20.5992,8.5793,8.8428,26.2221,13.0216
7,4.7074,1.5828,5.1071,8.6801,10.218,4.1379,7.6151,23.0138,6.539,17.3126,10.601,6.539,8.1513,5.9927,24.2316,10.0106,6.9309,24.8511,9.3896
7,4.3307,1.5779,5.1066,8.6458,10.4828,4.5089,6.1915,21.8602,6.0793,16.1472,9.4383,6.0793,7.6733,5.6034,17.9535,9.4764,10.3592,27.4198,11.868
7,4.4362,1.5422,4.9557,9.1287,9.8426,4.4815,7.4548,19.6679,6.3518,16.4418,9.8441,6.3518,6.4986,5.5614,26.9093,9.2103,6.7039,30.6137,11.4448
7,4.2695,1.7567,5.9317,9.4791,10.0286,4.3637,6.192,18.701,6.6333,19.2891,9.5068,6.6333,5.7482,5.7202,17.7277,8.5248,7.522,33.4595,12.1448
7,4.0446,1.6372,6.1766,9.7834,10.5146,4.1879,8.1403,17.0474,6.0689,20.549,9.7548,6.0689,6.1184,5.9913,25.5659,6.2793,9.2575,35.4885,12.6744
7,3.9756,1.5818,5.829,9.3165,10.5703,4.4059,7.6788,16.8713,5.806,21.7679,8.3194,5.806,6.4047,5.9938,21.0656,7.2826,8.1934,34.4588,12.1768
7,4.0392,1.6667,6.3299,9.4364,10.2704,4.1795,9.9934,16.3542,6.1699,22.8278,8.4799,6.1699,6.0893,4.838,27.4655,8.0536,11.0109,35.8496,14.1256
7,3.7622,1.4932,6.0669,8.9802,9.8411,4.2367,8.3637,15.3419,6.1359,22.5056,7.9483,6.1359,7.239,4.7977,28.0293,7.4978,7.9149,39.8038,11.924
7,3.6622,1.4454,6.0275,8.7054,10.2842,3.9247,9.1862,15.4575,6.2246,22.9328,9.426,6.2246,6.5277,5.0305,27.4439,7.8162,7.8164,37.1832,13.3616
7,3.6005,1.6933,5.7836,9.3052,9.7873,4.2474,8.2891,14.9111,6.4365,20.4059,9.2554,6.4365,6.3958,4.0532,27.7952,8.0653,6.6946,36.4565,10.6128
7,4.0982,1.5825,4.9904,9.1805,10.1304,4.0933,8.5232,13.8739,6.5023,20.0661,9.367,6.5023,6.1114,4.4694,26.8031,9.8046,6.4272,31.4802,12.5872
7,3.7105,1.7474,5.1661,9.0188,10.0175,4.1804,9.1222,13.1109,6.4708,17.2592,8.5724,6.4708,5.9201,4.1372,27.9608,9.796,8.2954,31.1832,11.1248
7,4.751,1.3624,4.9433,8.7806,9.8541,4.0053,9.4675,12.9153,6.3427,16.246,8.554,6.3427,4.6411,4.6081,25.7218,8.7398,5.8704,25.5298,11.624
7,5.1,1.8946,4.954,8.5355,9.7455,4.1835,9.9025,12.7754,6.0376,17.4543,8.0959,6.0376,4.8595,3.6487,25.4055,8.5175,9.0662,22.6511,11.7064
7,4.8664,1.9595,4.6261,7.9025,9.5988,3.753,8.5167,11.8312,6.6426,17.1398,8.1079,6.6426,3.8052,4.7597,24.7833,6.5838,6.8871,20.4855,11.4472
7,4.7412,1.4617,5.0192,8.9444,9.8536,4.1416,9.0932,11.7429,6.8894,15.9088,7.7834,6.8894,4.9488,3.8164,23.3801,7.829,8.3556,19.6954,12.356
7,4.628,1.7859,5.2176,9.6618,9.6001,3.7013,8.4262,11.4783,6.9525,14.5165,7.9233,6.9525,4.0493,4.3465,21.6251,7.4662,9.7543,19.8206,10.2584
7,4.416,1.8034,6.2473,9.4026,9.8569,3.5038,8.0134,11.5587,6.9024,12.4107,8.2652,6.9024,3.6655,4.0191,20.4538,8.5618,10.5204,16.7481,13.5496
7,4.7827,1.5431,6.5678,8.97,10.0606,3.5638,9.5361,11.623,7.9003,11.4649,7.798,7.9003,3.4075,4.0311,18.5655,11.5259,12.5746,19.9794,12.42
7,4.4925,1.7807,6.5429,8.5222,10.1575,3.6372,9.2383,11.7439,8.0038,11.5916,7.1494,8.0038,3.9763,5.7976,15.5297,10.103,10.3863,17.0786,12.2632
7,4.9636,1.6659,6.231,9.1336,10.0789,3.8302,10.213,11.254,7.9166,11.4802,6.9175,7.9166,4.1412,8.6002,14.9206,9.8964,11.9847,18.1969,12.9112
7,5.2202,1.646,6.1935,8.4719,9.9223,3.5769,8.8941,11.2074,9.1713,11.0994,5.9085,9.1713,3.9783,8.6297,12.9066,9.0279,14.1191,17.2298,11.248
7.5,6.5346,1.6656,5.596,8.7572,10.1199,3.8433,8.6341,10.9787,11.1293,10.9954,8.0464,11.1293,3.7528,9.8813,12.9049,6.7796,12.7123,17.3962,12.028
7.5,8.6298,1.7244,4.8626,8.8831,9.5174,3.6856,8.2343,10.5208,11.2075,10.4319,8.6258,11.2075,4.0074,8.8568,10.5763,7.2832,16.2741,17.7321,11.1152
7.5,9.3659,1.5224,5.0615,8.5186,9.798,3.6181,7.1323,11.2501,11.7777,9.8212,8.9436,11.7777,3.8021,7.9004,9.9194,5.6322,15.5216,18.5191,10.9296
7.5,8.4171,1.6348,4.1305,9.0771,9.7936,3.7393,7.8301,11.3389,11.7737,9.7681,9.2306,11.7737,4.3628,7.3555,8.9472,6.3016,14.6703,19.0878,12.864
7.5,8.4876,1.5757,4.0274,8.2905,8.9817,3.4547,6.5224,10.3304,12.8225,10.2521,9.7557,12.8225,3.8196,6.6762,8.4451,5.7697,19.0348,16.8977,10.48
7.5,7.1662,1.8181,3.7893,8.9705,9.5272,3.6075,6.7974,10.6666,11.7502,10.218,10.1342,11.7502,3.7396,5.4977,8.3569,5.4361,16.1118,17.1511,10.7
7.5,6.8719,1.6346,3.4342,8.7307,9.5776,3.4143,6.1119,10.6846,13.1001,11.4721,10.0994,13.1001,3.617,5.8718,7.4007,5.4338,21.4452,16.5366,9.4632
7.5,5.9622,2.0175,3.4019,8.9667,10.095,3.3439,6.0118,10.7248,15.0718,12.2304,9.6166,15.0718,3.1731,5.5633,8.7792,4.3952,15.3422,16.0893,11.524
7.5,5.9433,1.8837,3.6929,8.9972,9.5546,3.4777,7.0993,10.5823,15.0144,11.2605,8.9929,15.0144,2.8242,4.9954,7.3503,5.3636,20.8265,14.4702,12.756
8,5.9763,2.3375,3.479,8.6891,9.5713,3.3774,6.1868,10.3761,14.6434,11.918,10.0257,14.6434,2.9523,5.0428,8.3118,5.0996,16.6995,18.0893,11.0616
8,6.086,2.3815,3.6153,9.3458,9.6879,3.665,6.7994,10.3755,15.3381,10.7361,12.0012,15.3381,2.8937,4.2889,6.9876,4.7165,12.7112,18.1794,12.8456
8,5.9286,2.5668,3.7737,8.5669,9.7784,3.4154,6.2303,10.256,16.6731,10.1234,14.946,16.6731,2.5406,4.299,7.8895,4.854,22.5252,17.242,11.0872
8,6.0198,2.6926,3.8208,8.3895,9.3865,3.5372,6.1719,10.4788,19.1755,10.0195,16.9407,19.1755,2.404,4.2517,6.5538,4.128,18.1476,17.2832,12.5896
8,5.5191,2.7914,3.843,7.7922,8.9513,3.5699,5.9306,9.9553,18.2051,11.4291,17.2119,18.2051,2.5398,4.1429,6.2647,4.7898,22.0984,18.7557,14.9768
8,5.5829,2.5106,3.9102,8.9117,9.4025,3.4973,5.4382,10.1444,17.9213,12.0328,17.1912,17.9213,2.6061,4.1805,6.9465,4.3597,19.7518,19.9321,15.34
8,5.7385,2.4523,4.5941,9.183,9.5582,3.5218,6.1633,10.0294,19.1822,13.1758,14.908,19.1822,2.6023,5.0364,5.7574,4.7458,14.7382,17.1107,16.284
8,5.6787,2.2606,4.8741,8.7058,10.466,3.4052,5.4459,10.323,19.1601,12.5235,13.4359,19.1601,2.404,4.1473,7.4081,4.3837,19.7401,18.4939,14.5872
8,4.7925,2.2239,5.7556,9.0783,9.5756,3.6096,6.2413,9.9768,20.0068,12.7965,12.0858,20.0068,2.2841,4.3348,6.0998,4.1132,11.5047,16.1748,17.4744
8,5.1914,1.9233,5.8717,8.6953,9.6385,3.5217,5.1559,10.5363,18.387,12.8834,12.1152,18.387,2.4703,4.1102,7.4881,4.64,24.1979,15.9664,17.0888
8,4.4309,1.9797,6.2264,8.6821,9.721,3.4182,5.9661,10.1855,19.9006,12.3095,12.7232,19.9006,2.3527,4.0285,5.9849,3.8021,21.6309,14.3756,17.9248
8,4.7923,2.0194,5.5583,8.8167,9.5362,3.4834,5.188,10.4497,19.1061,11.894,14.7953,19.1061,2.3516,4.342,6.8171,4.6314,23.2673,14.3466,19.7056
8,4.8209,1.9621,5.3645,8.4408,9.1819,3.4636,5.9127,10.8199,19.0174,11.8382,14.4855,19.0174,2.2841,3.6042,5.9014,4.7237,26.3196,14.6282,17.7104
8,4.6614,1.9162,5.0577,8.0976,9.4827,3.3505,6.0344,11.1969,17.5396,12.0208,13.5189,17.5396,3.5856,4.1369,5.6453,5.2274,26.6015,15.2275,20.8336
8,4.7379,1.8373,4.799,8.4298,9.8362,3.5037,6.0113,10.895,17.4418,10.9896,14.1442,17.4418,4.785,3.1362,6.6406,5.1989,25.9986,16.7496,17.2888
8,4.7196,2.091,4.2097,8.6404,9.2188,3.2497,6.1756,10.6402,16.6723,12.2091,15.1358,16.6723,4.2619,4.2321,6.0437,4.9067,28.6222,14.1794,20.0072
8,4.6711,2.3309,4.5222,8.772,9.6681,3.227,5.4986,11.1966,15.8976,12.5241,14.0492,15.8976,4.4338,3.1862,7.1365,6.3473,29.7473,15.1412,21.4832
