odour stim;29/09/2020 Female1;29/09/2020 Male3;29/09/2020 Female5;30/09/2020 Female1;30/09/2020 Male5;30/09/2020 Male6;21/10/2020 Male1;21/10/2020 Male2;30/10/2020 Male5;02/11/2020 Male5;03/11/2020 Male4;06/10/2020 Male1;06/11/2020 Female2;06/11/2020 Female3;11/11/2020 Female4;11/11/2020 Male5;11/11/2020 Female6
;60V-30V;60V-30V;60V-30V;60V-30V;60V-30V;60V-30V;60V-30V;60V-30V;60V-30V;60V-30V;60V-30V;60V-30V;60V-30V;60V-30V;60V-30V;60V-30V;60V-30V
1;6.7482;2.243;15.9312;6.2627;10.4167;14.1561;10.0126;6.5665;10.6962;9.0055;6.8211;5.3252;5.3987;8.1658;4.4805;17.4769;11.7226
1;6.1474;2.294;17.5975;8.5858;9.9357;14.2395;10.2353;6.0652;10.925;8.7193;6.4964;5.4053;5.1599;9.3423;6.4642;17.0584;10.3553
1;6.1483;2.3553;17.3562;10.3788;9.9244;14.2168;8.8673;6.08;10.5609;8.5159;6.7152;5.4393;5.1628;7.279;5.1214;17.4102;10.5856
1;7.3248;2.7504;15.9937;11.3915;9.9307;14.3167;9.5076;6.2897;10.306;8.5301;6.3655;5.3048;4.9649;7.9195;9.7295;17.2479;9.8808
1;8.2892;2.4697;15.6172;11.1602;10.2796;13.7743;8.5891;5.5059;10.0325;8.4152;6.9328;5.355;4.834;6.9381;8.2264;16.5836;9.9387
1;8.376;3.2409;13.6602;10.3691;9.5926;13.233;8.2582;5.9733;10.2738;7.6137;6.6463;5.6158;4.8562;6.7461;9.8895;17.1136;9.6853
1;8.4247;3.0986;11.703;9.7611;9.2614;12.9791;7.7033;6.0638;9.7907;7.2843;6.7197;5.9727;4.7708;7.1036;8.1891;17.1816;8.2298
1;7.2967;2.7204;10.9653;9.2065;9.0258;12.5123;6.9164;6.5348;9.2249;6.9444;6.4357;6.3589;4.5334;6.7219;9.5351;17.4079;8.8088
1;6.8578;3.3739;10.0285;8.87;8.6351;12.1136;6.4383;6.3883;9.2154;7.107;6.4877;6.7953;4.6948;7.5627;8.3234;16.7806;8.4343
1;6.6964;3.0997;8.6668;9.1796;7.8858;11.578;6.3574;5.6364;9.0107;7.5023;6.6223;6.6458;4.6019;5.8112;9.2086;17.3743;7.8227
1;6.9728;3.4279;8.5056;8.9939;7.1226;11.3466;5.4147;6.5694;9.3697;7.633;6.8456;7.1308;4.4574;6.8818;9.2967;16.8854;8.0695
1;6.5096;3.7396;7.9413;8.307;7.0234;11.0431;5.4205;6.0532;9.1479;7.6722;6.5809;7.292;4.6106;5.9003;9.8683;16.874;7.2389
1;5.7939;3.2978;7.102;8.141;6.5612;10.7907;5.4751;6.0923;9.6077;8.6411;6.6579;7.6921;4.6668;6.3214;8.7532;15.6657;7.5013
1;5.4058;4.012;6.4393;8.111;6.2185;10.3059;4.8911;6.5315;9.6118;8.8739;6.2638;7.4543;4.8343;5.3369;7.9983;17.262;6.6034
1;5.1362;3.852;5.8359;8.0795;5.6586;9.8305;4.7528;5.9206;10.2055;9.414;6.2414;7.4149;4.8455;5.2322;6.2013;16.7316;6.025
1;5.1307;3.765;5.6495;8.3474;5.4473;9.823;4.8638;6.293;9.879;9.8621;6.1115;7.7596;4.8552;5.9364;6.7496;16.5328;5.8314
1;4.9003;4.0491;5.0325;8.8897;5.3824;8.8258;4.2735;7.0062;9.4594;9.4567;5.9085;7.4973;5.0333;5.1119;5.0285;15.3042;5.2008
1;3.9647;4.1016;4.885;8.8037;4.9569;8.4856;4.6898;5.8239;9.509;9.5483;5.9229;7.5707;5.2469;5.6102;4.2344;16.9884;5.0596
1;3.8919;3.7829;4.5916;8.9708;4.7;8.0056;4.924;6.2348;9.3978;9.9394;5.4204;7.6143;5.022;4.4727;3.6642;16.7689;5.1247
1;3.7119;3.7059;4.2273;8.3362;4.4367;7.6258;4.7376;5.4261;8.9397;9.9243;5.3037;7.0311;4.8195;5.1496;2.5941;15.0121;6.1796
1;3.8484;4.0442;4.5733;7.7512;4.6042;7.3533;4.7253;6.1918;8.9352;10.2861;4.8859;7.0532;5.4001;4.9909;3.156;15.432;9.1582
1;3.8801;4.0931;4.301;6.9783;4.1633;7.9544;4.0586;5.7768;8.492;10.0067;5.8194;7.4931;5.8104;5.1255;2.3292;15.9964;9.771
1;3.9784;4.2744;6.2378;7.8982;4.1849;8.2313;4.6313;6.3725;9.0131;9.8447;6.8819;7.9393;6.2041;5.1531;3.2065;15.5372;10.2408
1;3.8828;4.9267;8.5315;10.0944;4.5949;9.7179;4.367;6.3633;9.9586;9.4638;6.8856;8.1631;6.7087;5.2773;2.7582;15.1724;10.0742
1;4.7037;4.6537;9.2589;10.9751;4.4284;11.4649;4.4108;6.0366;10.4422;9.1626;6.9481;8.32;6.9177;7.2793;4.9965;15.7368;9.4381
1;5.2828;4.9558;8.7266;10.8689;3.9268;12.8774;4.5609;6.1548;10.8923;9.7493;7.113;8.1155;6.9334;6.1772;3.666;15.9421;10.3365
1;6.3712;5.0061;11.1095;10.3229;3.9902;14.2636;5.117;6.0365;11.7503;9.5476;6.9238;8.4114;6.8831;6.8577;5.2217;15.98;10.1958
1;6.577;4.2655;12.5849;9.2707;4.3261;13.8378;6.5771;5.9475;12.1626;9.6381;7.1174;8.3641;6.481;6.2754;3.5583;15.8509;11.0887
1;5.8074;4.2744;12.9078;8.6881;4.0374;13.4116;8.1081;5.9326;12.1582;9.0652;7.3123;8.404;6.3036;6.284;3.6785;16.9947;11.3816
1;6.0202;4.1863;15.4214;9.715;4.0913;13.026;8.5299;6.0506;12.1315;8.6719;7.5333;8.3037;6.1036;5.6913;1.7203;16.1053;10.6603
1;5.9544;4.0259;16.6177;10.5319;4.2588;13.0938;9.0463;5.8115;11.9749;8.1563;7.2539;8.7687;5.8434;5.5674;3.1216;16.2369;11.5057
1;4.6987;4.0408;16.9793;10.7475;4.3836;11.786;8.4534;5.8214;11.7528;7.8065;6.9235;8.6861;5.5709;5.9136;1.7091;15.5035;10.6907
1;3.9709;4.4508;16.085;11.0771;4.2867;11.1493;10.2563;5.1383;11.547;7.378;6.8601;8.3968;5.3248;5.0746;3.8083;16.1214;10.4155
1;3.899;4.7038;17.0531;10.9748;4.9013;10.5651;12.0782;5.5892;11.1205;6.9817;6.7814;8.5333;5.1217;8.5429;3.5412;15.9845;10.0975
1;3.6623;4.9867;15.7069;10.393;5.7333;10.0252;11.7631;5.8801;10.5929;6.8681;7.0414;8.7241;5.1517;4.9398;4.5484;15.1554;8.6395
1;3.7573;4.8961;12.2835;9.3373;5.6159;10.0879;12.2955;6.0357;10.5093;6.6502;6.399;8.6363;4.8393;5.4009;4.0339;14.9148;8.2286
1;3.7628;4.7039;11.4465;8.93;5.6369;9.3787;12.3813;5.9335;9.8258;6.5939;6.4542;8.4697;4.3406;5.1686;3.9949;15.4951;7.6571
1;3.2677;4.6094;10.9149;8.5155;6.0237;9.2987;10.1811;6.1115;9.7383;6.322;6.8204;8.7507;3.9196;5.2448;3.649;14.825;7.8835
1;3.5883;4.5999;10.1969;7.9383;6.1287;8.8151;10.1296;5.8952;9.1021;6.4658;6.9235;8.5037;3.8376;4.485;3.6207;14.8535;7.4373
1;3.2064;4.4792;9.8737;7.0171;5.6843;9.3088;8.8247;6.251;9.0029;5.8927;6.6859;8.4847;3.5274;4.575;4.281;14.8414;6.7377
1;3.2724;4.3742;9.0041;6.3951;5.6642;9.1254;8.38;6.5598;8.7441;5.6871;6.7793;8.2958;3.2819;5.5664;2.2967;15.4209;7.0468
1;3.2099;4.0011;8.1937;6.0597;5.7879;8.662;8.8075;6.2075;8.1178;5.3922;7.0573;8.2647;3.2867;4.3887;2.5012;15.0678;6.4539
1;3.0967;4.1428;6.9742;5.9009;6.2041;8.6711;9.1536;6.3285;7.9252;5.4921;7.3638;8.2031;2.7992;4.7479;1.8775;14.8653;6.2161
1;2.8926;3.9865;6.6329;5.2358;6.7813;8.6424;8.6479;7.247;7.7423;5.2616;7.2296;8.1;2.5654;3.9297;3.0763;15.0031;6.3345
1;3.0036;3.5724;5.4602;4.5818;6.955;8.6441;9.2169;6.4815;7.4136;5.4654;7.4009;7.7871;2.678;5.0375;2.4126;15.3692;5.6131
1;3.1348;3.8522;5.0781;4.7417;6.3783;7.9036;7.8774;6.8636;7.7379;5.0651;7.3648;8.1486;2.3081;4.1498;2.7443;15.5046;6.1687
1;3.0423;4.969;5.415;4.7386;6.4697;7.3767;7.2458;7.6826;7.3403;5.3126;7.2167;8.12;2.4392;4.5503;2.4772;14.6369;5.6992
1;3.1116;4.8647;5.2296;4.7291;6.2858;7.498;6.2562;7.3498;8.118;5.1116;6.8816;8.376;2.2731;4.0817;3.1311;15.2005;5.5697
1;3.0626;5.3824;4.8984;4.1484;6.1081;7.217;5.9383;5.6838;8.464;5.4231;7.0279;7.9726;2.2724;4.4709;2.8246;15.5095;5.3866
1;2.866;5.1007;4.8339;3.6499;6.1124;7.219;6.2259;5.5513;8.5318;5.0625;6.859;8.1568;2.2134;5.0121;2.9769;15.1206;5.0626
1;3.1326;5.6185;4.8931;3.8997;6.2658;7.112;5.1842;6.307;7.767;4.8221;6.7235;8.205;2.1983;4.3155;3.4145;14.3788;5.1138
1;3.2836;5.5241;6.3526;3.6456;6.4927;6.6553;5.1961;5.9592;8.1961;4.7734;6.6927;7.2693;2.1512;4.8377;2.5798;14.9145;4.7137
1;3.1245;5.3842;7.2003;3.624;7.6769;7.539;4.8867;6.242;8.1674;4.7771;6.6926;7.8179;2.6922;4.2143;2.2501;15.3112;5.4864
1;3.0478;5.6626;7.4033;3.3237;8.4427;7.8142;4.2758;6.7627;8.3412;4.9097;7.1184;7.7703;3.5129;5.0263;1.2748;16.0263;7.5954
1;3.4579;5.7087;9.0017;3.4989;9.6187;8.3573;4.9088;6.2532;8.8001;5.2477;7.461;8.3469;4.5416;3.8837;2.1514;14.9918;8.3947
1;3.7546;5.1529;11.9251;3.2123;9.9042;8.6213;4.8198;7.3589;9.0523;5.273;7.6568;8.2216;5.5455;4.6152;1.9304;15.5881;9.5584
1;4.3387;5.21;13.3438;2.9239;9.736;8.5442;4.4567;7.7399;9.2815;5.1567;7.3312;8.7274;6.0374;4.6032;4.0567;15.7372;8.5374
1;4.247;5.3664;15.6835;2.8606;10.0148;8.7359;3.9845;8.3128;9.4313;5.5311;7.0458;8.8982;6.2373;4.4576;3.3623;15.2693;9.6808
1;5.1849;4.9792;16.4906;2.9195;9.7508;9.0122;4.2106;10.6395;9.4507;5.9313;6.5872;8.4066;6.437;4.67;3.6488;16.1133;10.4042
1;8.6183;5.085;16.4171;2.5789;10.0348;8.9695;4.2511;11.2107;9.7218;5.9288;6.6683;8.4571;6.6517;4.7824;2.899;15.9587;10.027
1;9.937;5.1512;13.6106;2.7304;9.451;9.1798;4.4658;12.6661;9.6954;5.9421;6.7729;8.5704;6.6401;5.6315;3.0783;16.3445;10.3795
1;10.1903;4.9676;13.6544;2.2939;9.4644;9.1576;4.5972;12.7702;9.5834;5.8629;7.0016;8.186;6.3597;5.0275;2.6552;16.434;9.7703
1;9.5061;4.5217;12.9496;2.5614;9.3031;9.2696;4.8701;12.9723;9.7285;6.3291;6.722;8.7338;6.1709;6.4673;1.8724;17.2743;10.5953
1;8.8281;3.8594;11.2294;2.9154;8.6481;9.3587;5.4741;13.7722;9.285;6.1358;6.3977;8.6635;5.8972;4.9067;2.0699;17.2692;10.5402
1;8.9357;4.3625;8.6186;3.593;8.8044;8.8485;5.3562;14.1332;9.1468;6.464;5.9807;8.5246;5.6544;5.8145;2.649;17.7412;9.6092
1;8.7634;3.8451;8.1532;3.93;7.9444;8.5178;5.0626;13.1844;8.4426;6.5909;5.639;8.4124;5.192;4.6467;4.3814;16.8211;9.8429
1;7.3188;3.9911;7.3361;4.6035;7.481;8.4181;5.4671;13.6356;8.3794;6.2724;5.5138;8.3721;5.0776;5.5462;3.7884;17.2796;9.2886
1;6.5771;3.6068;6.7374;4.8063;6.3836;8.3031;6.4459;13.27;8.0234;6.3034;4.9048;8.1959;4.8085;4.9303;4.3564;17.1916;9.1088
1;6.9559;3.7333;5.7163;5.2194;6.2242;7.9626;6.1254;12.2904;7.8315;5.9735;4.7896;8.026;4.7461;5.2517;3.4304;16.7683;8.893
1;6.4105;3.9756;5.2269;6.2068;5.446;7.9742;6.1462;11.75;7.6546;6.4046;4.2129;7.9498;4.752;4.9515;3.8838;16.8576;8.5597
1;6.1992;3.9635;5.0275;6.8445;5.3793;7.2739;6.2471;10.3642;7.7129;6.6557;3.8821;8.0685;4.7331;4.8646;2.7957;17.2057;8.7976
1;5.4264;3.596;5.2644;7.0679;4.8982;7.4696;6.83;9.171;7.3229;7.0596;3.911;7.4249;4.4811;5.1606;3.5145;17.3091;7.6168
1;5.2023;3.8816;4.7395;7.1736;4.304;7.595;6.7135;9.4002;7.362;7.1917;3.3972;7.5122;4.4665;4.8213;2.5412;16.3824;7.6651
1;4.7118;4.3652;4.1469;7.5177;4.0473;7.9077;6.5087;9.1395;7.4012;7.413;3.3358;7.4183;4.384;5.2914;2.6865;17.8241;7.3424
1;4.3149;4.7885;4.3742;7.8866;4.4806;7.3713;6.2952;8.9341;6.9791;7.9676;3.4851;7.4904;4.4511;4.4569;2.54;17.6851;6.5297
1;4.1486;4.87;4.4906;8.4195;4.0636;7.3128;6.8021;8.4258;7.1789;7.8471;3.4644;7.1067;4.4579;5.2186;2.1656;17.3308;6.4079
1;3.9099;5.077;4.6197;8.0885;4.2498;6.9994;6.8354;7.5817;6.3978;8.3207;3.1989;7.3062;4.3933;4.2065;2.7286;16.3678;5.88
1;3.8889;4.748;4.6602;7.7628;3.569;6.7759;6.5712;8.0548;7.1649;8.8107;3.2662;7.3821;4.0509;4.7662;3.0013;16.8917;5.8582
1;3.753;4.3598;4.6768;7.1641;3.807;6.3445;7.8535;8.0417;7.2948;8.4862;3.3743;7.1258;3.7476;4.3282;3.6665;16.6754;5.8396
1;3.3658;4.7477;5.1199;6.5608;3.8721;6.0464;7.2396;8.8252;7.1775;8.3524;3.2476;6.7554;3.4597;5.153;2.754;16.0759;5.7015
1;3.386;4.4323;6.4243;6.0819;3.7576;6.2588;6.5748;7.2228;7.0435;8.1249;3.4932;6.6802;3.2313;4.6564;3.7753;15.8035;5.4728
1;3.1675;4.2349;10.6776;5.2285;3.5576;7.1682;6.2702;7.3688;7.1886;7.8022;3.6293;6.6317;2.8954;4.1728;2.6129;16.2834;4.9763
1;3.4151;3.8234;10.6756;4.9402;3.8217;8.7067;6.8056;6.517;7.0873;7.7208;3.5725;6.4055;2.8494;3.7685;3.8841;16.7538;4.7842
1;4.1848;3.6856;11.1448;4.195;3.9356;11.1125;7.8828;6.6716;7.3521;7.5617;4.0704;6.2475;2.6452;3.9177;1.9644;15.5996;4.9155
1;4.7204;3.6934;14.9857;4.1971;3.9373;11.8853;9.5324;6.839;6.5806;7.6282;3.6083;6.9734;3.1415;4.6123;3.5085;16.9571;6.1365
1;3.6857;3.3498;16.958;3.8515;3.279;11.6609;10.8524;7.1609;7.206;7.5375;4.2377;7.3347;4.091;4.9546;3.5135;17.1748;7.1392
1;3.1084;3.2037;17.2632;3.4491;4.0082;11.6648;10.8448;7.1549;7.2248;7.5849;4.084;7.5055;4.6652;5.7181;5.6585;16.652;7.1284
1;1.9901;2.8608;16.4743;3.1805;3.5781;11.1852;11.0911;7.391;7.3365;8.8952;3.9715;7.7546;5.804;6.0167;3.4999;16.7789;7.9743
1;3.9512;3.1899;16.1341;3.3288;3.9203;11.1597;10.5955;7.2637;7.4571;8.9688;3.7911;8.3366;5.8893;7.3952;4.4534;17.018;8.8273
1;5.0934;2.9021;15.9625;3.2575;3.6925;12.267;11.7238;7.9324;7.7547;9.0586;3.5026;8.3296;5.7263;8.1439;3.9592;17.749;9.307
1;5.094;3.0894;14.2453;3.1906;3.9069;13.072;11.9434;7.4951;8.5381;9.2564;3.6293;8.4253;5.3697;8.825;4.7606;17.5308;9.6667
1;4.9726;3.1706;13.6823;3.1725;3.9761;13.081;13.4858;6.4255;8.924;9.2439;3.5937;8.1477;5.0079;7.4688;4.6803;18.1567;9.0214
1;4.9238;3.3337;13.9341;2.9005;3.9948;12.8409;13.7904;6.4407;9.4203;9.6728;3.418;8.124;5.0587;7.8238;4.932;18.2836;9.2473
1;4.8904;2.7283;13.1459;2.8204;4.0914;12.0499;12.387;6.2837;9.898;10.1618;3.5023;7.9127;5.0855;6.4982;5.8555;18.5781;9.0772
1;4.62;3.0216;12.9345;2.6825;3.946;11.2003;13.0913;6.2521;10.2674;10.3126;3.5982;8.0616;4.9736;6.7054;4.7476;18.5354;8.7776
1;5.304;2.995;12.4862;2.5125;3.9383;10.9615;12.6362;6.2613;10.2842;10.2429;3.5203;8.3721;4.8826;6.3424;5.6739;18.5585;9.0404
1;5.3202;3.0919;10.8589;2.5159;3.7853;10.2579;11.7834;5.794;9.9901;10.2978;3.4013;8.2276;4.8415;6.3207;4.9133;18.1146;8.2803
1;5.894;3.4247;10.0756;2.6701;3.6682;9.2945;10.0604;5.2008;9.2852;9.6025;3.3079;8.0329;4.7747;6.3526;6.1601;17.7205;8.6491
1;6.0847;2.8932;8.6898;2.7253;3.8118;8.3002;10.3229;5.4611;9.3412;8.6761;3.2445;7.8493;4.8704;5.6535;4.6892;16.9876;7.9267
1;6.1889;2.5616;7.808;2.9129;4.0648;8.313;10.5177;6.013;9.1179;8.4976;3.2016;7.5878;4.9985;5.5161;6.2307;17.3151;7.5978
1;6.0662;2.978;7.1327;2.6098;3.8333;7.9157;9.3371;5.8634;8.914;8.5464;3.2256;7.6837;4.9071;4.9532;4.8327;17.5481;7.7467
1;5.6159;3.2604;6.6251;2.8941;3.8145;8.0671;8.1956;5.6126;8.7535;7.8036;3.3721;8.1089;4.7997;5.8668;6.7276;16.7868;7.0624
1;5.7851;2.956;6.1973;2.9867;4.3242;7.7684;7.3451;6.0692;8.3487;7.4065;3.1517;7.8282;4.5592;4.0892;4.7438;16.2691;6.9765
1;5.2666;2.7548;5.006;3.1494;3.9628;8.0083;7.0849;6.2563;8.0668;7.3356;3.1895;7.4432;4.3412;4.4334;6.9657;16.8432;6.117
1;4.9933;2.4863;5.499;3.1193;3.5081;7.0659;6.8755;6.1437;8.3338;6.6032;3.0258;7.2452;3.9574;4.0928;4.4385;17.0872;6.0766
1;5.509;2.4776;4.9601;3.2254;3.435;7.0931;6.4153;5.2625;8.366;5.9826;3.1174;7.3009;4.0494;4.2495;5.8891;16.5149;5.7193
1;4.8837;2.6611;4.7853;3.0542;3.4773;6.8364;6.0106;5.5725;8.2724;6.2232;3.1011;7.2127;3.7087;3.9399;4.08;15.8924;4.9509
1;4.1836;2.7377;4.4307;3.0299;3.7389;6.5719;6.2734;5.9407;8.5937;6.6355;2.9642;7.3755;3.7377;3.8332;6.9764;16.4412;5.6145
1;3.796;3.0558;4.8543;3.03;3.392;6.3755;6.4762;5.5589;8.3973;6.6222;3.2467;6.8388;3.7605;3.6524;6.5798;16.3589;5.2582
0;3.5714;2.641;4.3292;3.4058;3.843;6.2955;5.4289;5.5339;8.2322;6.3133;3.3024;7.2451;3.5781;3.1839;8.8358;16.68;4.7601
0;3.1643;2.7307;4.4712;3.1768;3.6029;6.0842;4.8236;4.9767;7.9683;6.5253;3.0363;6.8924;3.1457;3.4134;9.127;15.8653;4.6113
0;3.0416;2.6956;5.1976;3.151;3.2962;6.2371;5.3416;4.6385;7.744;6.8563;3.3794;7.1809;3.2252;2.8023;11.2335;16.0375;4.5043
0;2.8926;2.5107;5.6393;2.8951;3.6314;6.4803;5.0919;5.3216;7.7428;7.052;3.7435;7.4539;2.911;2.9894;10.3085;16.0036;4.8439
0;2.5872;2.4831;4.9891;2.9647;3.7088;6.0446;4.6997;5.3818;8.1222;6.9567;3.9707;7.3958;2.699;3.2147;11.9186;15.1154;4.2702
0;2.8573;2.4901;5.6891;2.8073;3.4004;7.1639;4.2744;4.6728;7.813;6.7055;4.2609;7.3843;2.5764;2.4201;10.5172;14.422;4.3871
0;2.5057;2.5627;4.6918;3.0199;3.5857;6.7879;4.6181;4.6398;7.533;7.1733;4.4764;7.5501;2.4398;2.6115;11.8532;14.6885;4.2107
0;2.4291;2.5298;4.7174;3.1388;4.0562;6.5827;4.5733;4.7972;7.4298;6.9186;4.7561;7.8255;2.4015;3.0406;9.9769;15.2379;3.8601
0;2.3181;2.3916;5.5786;2.7796;4.1548;6.7992;4.9155;5.6045;7.469;7.2034;4.8969;7.6337;2.4333;3.0734;11.0491;14.7819;4.2936
0;2.4747;2.7105;6.2352;2.8092;3.5678;6.5837;4.941;5.1097;7.1477;6.8525;5.1615;7.5716;2.5379;3.2688;10.3873;14.5318;3.983
0;2.3975;2.053;7.0166;2.7124;3.6604;6.6131;4.6444;4.5855;6.9119;6.8886;5.7669;7.2907;2.6504;3.198;11.1255;15.3918;4.3251
0;2.5375;1.9506;6.9976;3.0395;3.8342;6.3883;4.9946;4.7744;7.0448;6.9442;5.6167;7.3289;2.4228;2.7053;10.9231;14.7545;4.0635
0;2.3684;2.3469;8.5418;2.6931;4;6.5107;5.0219;5.0314;6.7721;6.9253;5.3303;7.1241;2.4832;3.1388;11.3825;14.7218;3.5638
0;2.5155;2.1977;8.9643;2.665;3.9985;6.533;4.6917;4.8813;6.6509;7.0199;5.3417;7.1905;2.3513;3.9867;10.4583;14.8967;3.9829
0;2.621;2.0331;9.3903;2.6232;4.1299;6.2883;5.683;4.8539;6.9033;7.1802;5.3769;7.2123;2.5927;3.5229;11.1235;14.8406;3.7332
0;2.4197;2.5907;8.9449;3.1288;3.9323;5.786;6.221;5.0508;7.2798;6.9514;5.5761;7.1999;2.525;3.3905;11.1001;14.1175;3.969
0;2.6516;2.2566;8.7949;2.6552;4.1723;6.4119;5.4039;4.7775;7.0202;6.6086;5.2244;7.5084;2.6479;4.1404;11.791;13.6861;4.1587
0;2.3904;2.6905;8.4708;2.164;4.8054;6.216;5.5297;4.5392;6.9208;6.364;5.2793;7.3283;2.7588;4.1147;11.2473;13.452;3.9488
0;2.4893;2.7711;7.3971;2.488;5.6679;6.2235;5.9504;4.7792;6.5303;6.0497;4.7361;7.5103;2.7732;4.4551;10.8079;13.3341;3.7248
0;2.3943;3.0131;7.153;2.5307;6.2155;5.972;6.0163;5.1693;6.3379;5.9433;4.9256;7.4796;2.772;4.6885;9.9796;13.8915;3.6
0;2.3458;2.6833;6.9712;2.9955;6.2591;6.2068;6.4318;4.8965;6.6843;5.8066;4.916;7.8455;2.8819;4.3448;10.6879;13.7858;3.7044
0;2.1922;2.7118;7.2233;2.9623;5.7418;6.3841;6.1826;5.0427;6.3429;5.855;5.1382;7.7662;2.8607;4.1788;10.6845;13.41;3.7906
0;2.2575;2.6155;6.709;2.6863;6.102;6.4718;5.2096;5.4782;6.3479;6.0076;4.6019;7.3614;2.8465;4.0867;10.379;13.5958;3.4289
0;2.1183;2.4084;6.9075;3.3067;7.0858;6.5308;5.6515;4.4085;6.4504;5.9608;4.2967;7.7052;3.2951;3.8297;10.7607;13.607;3.7493
0;2.1334;2.5289;7.1558;3.1796;7.6816;6.8083;5.0284;4.5658;6.3856;6.1565;4.8471;7.8572;3.2605;3.8517;11.4819;12.6571;3.9612
0;2.2938;3.0245;8.2253;3.6853;7.6355;6.5227;5.3619;4.2239;6.3736;5.8507;4.9384;7.7371;3.1866;4.8238;12.1294;13.236;4.4493
0;2.3314;2.5615;8.9354;3.808;8.5173;6.2014;4.7692;4.7365;6.8389;6.0583;5.303;7.7475;3.3842;5.1441;11.9759;12.6288;4.4663
0;2.4638;2.8335;8.2492;4.3907;8.2948;6.321;5.2762;4.9277;6.0135;5.7042;5.274;7.6948;3.662;6.0186;11.5895;12.1649;4.5334
0;2.5945;2.6815;7.5676;5.871;8.193;6.1629;5.1903;4.89;6.616;5.7304;5.3116;7.643;3.6329;6.2511;10.6868;11.3082;4.7033
0;2.5354;2.3572;8.1895;6.7534;8.7343;6.2719;5.5467;4.7082;6.329;5.6762;5.4027;7.6079;3.5176;5.6695;10.4225;11.599;4.2575
0;2.6023;2.547;7.8168;7.5122;8.6714;6.6413;6.0734;5.0435;6.0789;5.8763;5.4638;7.4916;3.5516;5.4277;9.5953;12.2387;4.6661
0;2.7593;2.5651;7.4428;8.4085;8.6302;7.6501;6.0179;5.1197;6.2265;6.2772;5.3337;7.7268;3.2917;6.3671;9.2295;11.8581;4.4992
0;3.0312;2.3407;5.7599;8.2294;7.7934;8.1155;5.9691;4.3583;6.2235;6.1266;4.9922;7.2936;3.3112;5.9837;8.4334;11.5439;4.0554
0;3.5168;2.2662;6.2916;7.8656;7.2722;8.3545;5.5175;4.4135;6.064;5.9776;5.1758;7.0121;3.2947;6.5559;8.6533;12.2392;4.2896
0;3.9267;2.5523;5.4071;7.6758;6.9529;8.1375;4.9825;4.4125;6.2249;5.9824;5.0273;6.8132;3.1784;5.2737;7.0243;12.7259;4.7741
0;4.9795;2.5275;4.8023;7.9384;5.9212;7.6711;5.523;4.5329;6.9468;6.4712;5.4893;6.9852;3.1909;5.2581;7.6731;12.4882;5.1122
0;4.677;2.8082;4.9005;8.236;6.1619;7.8532;5.3543;4.6015;6.9856;6.9752;5.6601;6.9212;3.2683;4.6569;5.1517;12.0793;4.9943
0;4.1552;2.9118;5.1284;7.9208;6.0409;7.6902;4.953;4.3857;6.9233;7.3408;5.6264;6.5411;3.475;4.8374;6.3889;12.5373;5.0001
0;4.854;2.6107;4.3842;7.3952;5.6871;7.8311;4.9233;4.7509;6.8766;7.3785;5.659;6.4356;3.4101;4.4879;4.7928;12.5124;5.2567
0;5.0733;3.118;4.2818;7.1742;5.2082;7.4353;4.8321;4.4523;6.6158;6.9437;5.5735;6.4635;3.5685;4.6885;6.0049;11.7718;5.328
0;4.466;2.9136;3.9765;6.259;4.5921;7.4528;5.3567;4.0833;6.4861;7.1907;5.566;6.2865;3.7647;4.3208;3.7808;12.3077;5.1517
0;4.4752;3.0759;4.2083;6.3404;5.6045;7.2533;5.1979;3.6513;6.5067;7.5443;5.3475;6.4539;3.8525;4.9195;4.8889;12.5041;5.0126
0;4.2622;3.6047;4.3731;6.4609;5.4876;7.4223;5.4298;4.4428;6.2556;7.3925;5.2285;7.04;3.7633;3.9779;3.476;12.4476;5.4469
0;3.9969;3.4965;3.7785;6.6554;5.7836;7.2207;4.3941;5.099;6.3054;7.3398;5.2088;6.9899;3.6616;4.037;4.2561;12.3344;5.576
0;3.9502;4.941;4.4646;6.1841;6.1553;7.8397;4.9882;5.2189;6.5451;7.2166;5.3895;6.7458;4.0166;4.5073;3.6895;12.9231;5.1573
0;3.6488;5.5896;4.3179;5.912;5.8221;8.1692;5.1462;4.7847;6.6079;7.1302;4.9163;6.4868;3.7084;4.0799;4.8429;13.2517;5.4645
0;3.4101;6.8533;4.3839;5.7256;5.841;7.8104;4.9002;4.5858;6.5739;7.1823;4.8755;6.5188;3.999;4.0358;3.6048;12.9231;5.3743
0;3.2254;6.4695;4.0251;5.5019;5.8483;7.7618;4.7867;4.8563;6.6646;7.0069;4.8577;6.6237;4.4724;4.6823;4.5352;12.2187;5.3202
0;3.2986;6.1142;3.7425;5.8665;5.8097;7.9393;5.2039;5.1859;6.4406;6.995;4.8537;6.6334;4.9468;4.0874;3.7001;12.3824;5.5953
0;2.8575;6.5446;4.5011;5.7468;6.4116;7.5232;5.0846;4.5236;6.4769;6.9709;4.6995;7.0807;4.87;3.7844;4.4191;12.4615;4.9112
0;2.8402;6.7127;4.2983;5.818;6.1859;7.737;5.3409;4.6542;6.7643;7.2008;4.7673;7.2413;5.2451;4.5131;3.7393;12.0008;5.1842
