odour stim;16/11/2020 Female5;16/10/2020 Female10;17/11/2020 Male10;18/11/2020 Female4;18/11/2020 Male9;19/11/2020 Male5;19/11/2020 Male9;20/11/2020 Male8;23/11/2020 Female4;23/11/2020 Female8;25/11/2020 Female5;16/02/2021 Male4;17/02/2021 Male3
;45V-90V;45V-90V;45V-90V;45V-90V;45V-90V;45V-90V;45V-90V;45V-90V;45V-90V;45V-90V;45V-90V;45V-90V;45V-90V
0;3.8484;7.9168;22.7011;7.6163;11.5495;12.5571;12.6504;11.864;10.7119;5.1432;11.7823;12.3182;55.1667
0;3.6223;8.0196;20.5636;6.4905;12.2303;12.464;13.233;11.1558;10.9844;6.54;11.7474;10.7137;54.1632
0;3.4754;8.6136;20.8211;7.2266;12.0323;11.0655;11.2037;11.0359;11.1253;7.5579;12.2767;10.2;57.3716
0;3.2436;9.0583;20.8596;7.9588;12.6416;11.513;13.021;11.2886;11.0728;7.3575;11.9377;11.1348;58.6227
0;3.121;9.8537;19.6816;8.8534;10.6098;12.6184;12.6149;10.7293;12.0932;7.333;11.248;11.6355;60.827
0;3.1376;9.6806;16.917;7.7078;12.375;11.2179;11.8315;10.0368;12.5405;7.6707;10.9295;10.8005;60.1999
0;3.5927;9.5922;15.4492;6.0861;10.8279;12.0032;11.5694;10.2409;11.5662;6.3111;10.3197;11.1292;54.6442
0;3.5675;9.3293;13.1136;5.5957;11.6336;11.0048;11.4765;9.1606;11.1595;6.1668;9.7045;12.4716;57.2426
0;3.7389;8.771;10.9676;6.5029;9.6115;11.7987;11.4875;9.7156;11.2273;6.3221;9.5033;11.6467;57.375
0;3.6293;9.452;9.9181;6.1594;11.1284;11.7347;12.1061;9.927;10.611;6.1626;9.1761;12.3795;56.4678
0;3.4789;9.9713;9.8942;6.3348;9.7373;10.2002;10.5037;9.0591;10.7429;6.1453;8.6147;11.6339;59.4804
0;2.9476;9.7941;9.8766;6.7378;10.0913;9.9627;10.7673;7.8439;10.9936;5.017;8.8067;12.1051;56.3711
0;3.2472;8.933;9.8894;8.3189;8.3672;10.421;10.9832;8.0235;11.2883;6.3289;8.6511;11.7367;54.9712
0;3.4077;8.6834;12.35;8.1835;8.8921;11.7963;11.025;8.5319;11.0948;5.1249;7.7485;11.9214;56.1438
0;2.8732;8.4246;12.6968;7.5698;7.1262;12.4866;11.419;8.2311;11.1102;5.8837;8.4865;13.7465;54.8489
0;2.7856;8.6125;13.4848;7.6384;8.4054;10.6933;11.9799;8.7934;11.5406;4.4269;8.3127;13.1888;55.9267
0;3.0669;9.1778;13.2174;8.256;7.8449;10.7496;13.4424;9.1408;11.5796;5.7997;7.2726;11.9872;58.4618
0;3.1828;8.788;13.3105;8.6674;9.1462;10.3914;12.5881;8.5508;11.9338;5.8807;6.8863;13.2125;57.733
0;3.4456;9.0371;12.4315;10.5123;8.904;10.1979;10.9582;8.8893;12.8719;5.9196;7.5164;13.0303;60.8129
0;3.3788;8.7814;10.1419;9.819;8.7973;11.3451;11.455;8.5757;12.5816;6.7371;7.1567;13.7381;59.1531
0;3.3714;9.4953;9.2058;9.1633;7.9519;12.1627;14.1422;8.2822;11.3157;7.5118;7.2517;14.0342;60.1797
0;2.9536;9.0347;10.622;8.3482;9.1137;12.7299;11.8395;9.2815;11.5184;7.3459;7.6282;13.0135;62.8753
0;3.1153;9.2909;12.5553;8.4424;9.1514;12.4099;11.5495;9.4726;9.8913;8.1357;7.6466;13.4626;59.9677
0;3.1641;9.1392;12.7612;8.8721;9.3498;13.9362;9.1617;9.049;10.003;8.0262;7.0069;12.8414;55.5761
0;3.1135;9.2323;11.1134;8.6121;9.0567;17.1597;11.6316;7.8513;9.4234;7.9139;7.6133;11.8911;56.6358
0;3.1848;8.7583;10.3118;9.0887;8.0963;20.6231;14.7135;8.4252;9.7515;7.8425;7.5222;11.445;52.911
0;2.5044;9.2376;12.0486;8.7829;8.1355;23.7708;17.4509;9.2762;10.0504;8.2669;7.4008;11.241;55.3602
0;2.5581;9.3603;13.9574;7.7437;7.9678;24.2544;19.0537;9.2647;9.3529;9.2122;8.036;11.24;51.9385
0;2.8047;9.0738;16.2655;7.6916;7.4486;24.5272;20.1721;8.9111;9.9699;7.8279;8.6508;11.2451;50.2481
0;2.9774;8.2321;16.9028;7.5399;6.6884;24.8717;21.0534;9.6173;9.7651;8.9501;9.0478;10.7072;52.3628
0;2.7689;8.4377;16.3193;7.0123;6.7501;26.0535;23.0768;9.8216;10.3079;7.1011;8.3795;10.9681;52.6471
0;3.2713;8.9442;14.0274;8.7166;6.5334;27.4793;25.4745;9.8943;9.654;6.3482;8.3829;11.7135;55.2256
0;3.4653;8.6614;12.6275;9.7688;6.4861;28.35;27.8528;8.657;9.8637;5.5528;9.021;11.3253;62.9688
0;3.2309;8.6891;11.2891;9.5776;6.0848;28.054;28.9459;9.1352;9.62;6.3627;9.3479;11.8989;65.1469
0;3.2984;8.4231;11.5622;9.9969;6.1016;28.627;26.1436;9.6615;10.2994;6.4205;8.6561;11.1791;69.7812
0;2.8736;8.2907;11.0717;10.1739;6.5202;31.2368;24.6608;9.758;9.0793;6.2439;7.9096;10.6509;68.1139
0;3.3864;8.0259;10.1118;10.874;6.9212;29.0845;24.1896;9.4485;9.0801;5.8469;8.3742;9.8314;64.1458
0;3.4256;8.3891;8.6502;10.5428;4.9981;27.8902;25.0131;10.2793;9.2349;6.9887;8.3676;10.4232;61.5058
0;2.9959;8.4286;8.8446;10.2746;5.7173;27.1139;25.2475;10.5479;8.8102;6.6827;9.1076;10.1126;54.3142
0;3.1248;8.5184;9.7873;9.4996;6.1359;28.1604;25.8864;11.3217;8.6692;6.1194;9.6067;10.1059;48.8919
0;3.2609;9.2323;8.585;9.6476;6.6991;31.0371;24.7695;11.2145;8.7505;6.0044;9.7646;10.3932;42.7379
0;3.2023;8.928;7.573;10.5887;5.9162;30.2963;26.449;10.8734;8.7803;5.7898;9.2909;9.5471;37.153
0;2.9551;8.8352;7.4295;10.1121;6.3136;29.372;25.7771;11.101;9.5871;5.9186;9.7535;10.4936;35.2678
0;3.1258;8.8301;9.2098;9.8594;6.5835;29.3603;25.0249;11.7549;9.7015;6.6044;10.1384;9.5634;32.6273
0;2.9794;8.3319;9.5228;10.0767;6.4618;24.8279;25.7219;11.687;9.5944;7.1126;9.4037;8.7898;36.1245
0;3.4309;8.1501;8.4939;10.7742;6.6795;28.98;23.8323;12.0876;8.6845;7.4038;9.8128;9.7218;37.2582
0;3.3426;8.2077;8.0829;10.7093;6.9612;28.8811;21.2274;12.4619;9.4558;7.767;9.9239;9.5523;34.7994
0;3.1675;8.5702;9.4838;10.4715;6.9644;28.701;22.1323;12.1313;9.0626;7.2874;11.4005;9.2136;35.0568
0;3.3269;7.7505;9.8193;10.9283;5.8961;29.4704;19.1215;11.9663;8.5853;6.4169;11.2843;9.1333;35.6457
0;3.5585;7.01;11.3678;12.2008;6.5166;30.5033;18.2632;12.6217;9.1098;5.8761;12.3518;8.8725;35.7315
0;3.6992;6.9156;10.4647;14.0798;5.0246;28.5426;16.487;13.3792;9.4132;4.8805;14.4239;9.8979;38.7284
0;3.6384;6.8217;10.599;12.7374;5.9196;28.759;15.7654;13.0784;9.6691;4.1284;16.7065;8.0325;34.961
0;3.4061;7.3621;9.4114;12.1683;5.5701;29.1781;14.3018;13.0608;9.603;5.9322;18.8234;7.3803;34.8132
0;2.9974;7.5502;10.7598;11.6043;5.472;27.9374;15.7978;13.5749;9.2367;4.958;18.0326;7.9288;38.352
0;3.5482;8.0654;11.3702;12.9402;5.8361;27.515;16.6008;12.7502;9.3424;5.1292;16.9819;8.69;37.6409
0;3.3114;7.1149;11.714;12.3045;5.3004;27.6748;18.9233;13.5312;9.7484;5.503;16.9457;9.13;40.1127
0;2.9613;6.8097;12.1468;11.925;5.3854;27.1282;19.3532;14.1547;9.6363;6.0373;16.4186;9.6556;38.7885
0;3.0988;7.3632;12.336;10.761;5.6551;27.0138;21.2677;14.3496;9.443;5.8296;16.9294;7.9923;39.1233
0;3.3107;7.7265;11.7086;10.4702;6.5415;25.5235;22.3152;14.5301;8.9555;6.1856;16.9862;8.7564;38.0267
0;3.3983;7.918;12.8111;10.5924;6.0366;22.3949;23.3644;14.3975;9.1747;6.1947;17.2194;9.9674;35.785
0;2.9117;7.778;13.191;9.1905;6.0533;23.9458;22.2751;14.3399;9.8434;5.6671;16.6933;9.8391;37.4722
0;3.7228;7.876;13.6908;9.3933;4.6068;24.2813;22.4771;13.3322;9.5291;5.1467;18.3384;9.9669;39.8236
0;4.2991;7.5251;13.17;10.4611;5.2033;27.6903;23.6003;12.8108;9.5383;6.2086;17.2133;10.4518;39.3
0;3.9636;7.0691;12.8655;12.7953;4.8675;29.7344;24.851;13.4461;10.312;6.9661;17.0378;9.9146;40.6189
0;3.5081;6.1317;11.9961;13.8684;5.2965;28.036;24.8581;12.7167;10.1598;8.3316;16.4541;9.3844;42.521
0;4.2682;6.3298;11.8157;13.6242;4.9123;24.213;26.3412;12.4912;10.4477;9.196;16.1991;9.9078;43.6896
0;4.6153;6.3181;10.8573;14.0681;5.4614;24.9293;25.7256;12.9989;11.4991;10.8697;16.4588;10.7678;42.9951
0;4.3997;6.6634;11.7537;14.2303;6.0167;24.6915;26.2612;12.307;10.8448;11.1825;15.5467;9.3647;42.4041
0;4.0606;6.7716;12.2616;13.9076;5.7467;24.7598;26.2694;12.1003;10.9127;10.7818;15.5419;9.9293;40.9146
0;4.6498;6.5922;11.2972;14.4521;5.0435;25.5246;26.7656;11.418;10.9992;12.1871;15.4758;9.1654;38.6093
0;4.4508;6.0635;10.6389;14.0734;4.3562;23.5055;24.9384;11.1437;10.1937;12.6372;14.9983;10.7386;35.7205
0;4.7833;5.8788;10.7817;14.4872;5.6548;23.0995;22.5711;11.935;10.7204;13.0276;17.2296;11.2889;38.059
0;4.5825;5.7971;9.6635;13.301;4.9601;25.052;20.5629;11.1525;10.7187;12.3463;15.7366;11.9553;46.3992
0;4.7327;5.8175;11.2434;12.5717;5.655;23.5899;19.4919;11.2099;10.369;12.2444;14.6908;10.902;46.0893
0;4.3081;5.8808;12.2769;11.9578;5.1052;21.0485;15.5808;11.0488;10.9335;10.6587;14.9919;9.848;48.9019
0;4.3464;6.7035;12.4521;11.9061;6.2538;18.6138;13.6965;11.9441;10.6446;10.8044;13.9986;10.1868;52.6482
0;4.2674;7.1821;15.4557;12.3053;5.6806;18.8253;12.3364;12.4174;10.929;9.0528;13.4703;10.7675;52.666
0;4.0203;6.1766;15.4392;12.4437;6.4338;15.897;12.5764;11.8403;10.2951;8.9056;13.3349;10.7781;51.1316
0;3.7404;6.595;15.2957;12.3719;7.0038;14.1857;12.0565;11.2201;10.6922;7.59;13.3618;10.803;49.1329
0;3.7772;5.9057;13.7161;11.329;6.8834;13.6065;13.516;10.6495;10.8069;8.2742;12.8277;11.8033;48.2968
0;3.7997;6.3912;14.4863;11.8646;6.4391;13.118;13.3538;11.0497;10.0282;6.6785;12.0112;10.6363;48.4985
0;4.0528;6.8901;13.0988;13.0235;7.2899;13.6225;12.3175;11.7175;9.6677;6.0578;10.7252;11.0209;47.2612
0;4.104;6.885;14.9063;12.0116;6.8464;13.288;12.0523;11.3266;10.7698;6.2129;9.8076;10.3655;46.0483
0;4.2343;8.1344;15.2134;11.3167;6.0363;12.1912;12.0835;11.5086;11.0503;7.0015;9.0314;11.6547;48.1896
0.5;4.0911;7.4612;14.9989;10.5019;5.4794;11.8181;12.1494;11.7822;11.0209;7.6223;9.6978;10.6132;47.3764
0.5;4.4682;7.2416;15.3323;10.5627;4.9971;12.1172;12.5926;10.943;11.8574;6.9229;9.6541;10.7081;52.0013
0.5;4.3071;7.8852;17.3415;11.1183;5.5741;10.9777;12.8574;11.2583;11.1597;6.6024;9.2899;10.0854;48.6778
0.5;4.4001;7.3678;16.8252;11.7882;5.7842;9.9885;12.845;11.6832;11.2915;5.9377;7.6006;10.5323;43.5379
0.5;4.4277;6.985;14.5422;12.695;6.6881;12.2407;12.6557;12.9248;9.7333;5.8081;8.6112;10.443;43.2797
0.5;4.3367;7.404;13.1349;13.2327;6.8325;10.6286;11.1889;11.8223;10.3955;5.2928;8.7795;10.4765;37.6078
0.5;4.4126;7.5501;11.1129;12.6841;7.6726;9.5682;11.351;11.8033;9.3373;6.0419;8.3195;10.1648;32.3977
0.5;4.5998;7.3759;11.3846;12.6603;6.8151;10.4751;11.7779;12.7134;9.7341;6.5782;7.7783;8.8246;30.3727
0.5;4.2538;7.0714;13.8622;11.9346;6.1159;10.3266;10.8754;12.2439;10.2187;8.1654;8.0966;10.2477;27.4362
0.5;3.7777;8.0867;17.0031;11.7918;5.735;9.9807;9.6647;13.2161;10.7813;8.2207;7.3336;9.8126;26.46
0.5;3.5609;8.0714;18.1228;11.8717;5.9619;8.8134;9.9156;13.7379;11.1414;8.0446;7.1561;9.629;28.1751
0.5;3.8338;8.1792;19.3551;11.8683;8.1969;9.2643;11.6171;13.8219;11.1145;7.1348;7.592;8.7788;26.4176
0.5;4.0999;8.3825;18.7722;11.318;7.8964;8.9077;10.7524;14.0028;11.7386;7.604;8.1069;7.7057;27.504
0.5;4.2202;7.9396;19.6318;10.2581;8.6097;7.853;11.3228;13.8845;11.0814;7.2057;8.038;8.1455;26.7957
0.5;3.9027;7.9542;20.1288;9.769;8.2197;8.0733;11.5267;13.5989;11.3195;7.6386;7.128;7.01;28.8534
0.5;3.853;8.324;19.9412;10.5058;10.8066;7.9483;12.0731;14.0134;12.4886;7.4229;7.5772;7.2426;29.7876
0.5;3.6532;8.1841;23.2882;10.9515;9.4319;7.8436;10.4483;13.1101;12.1846;8.0591;7.7189;7.766;27.1669
0.5;4.3534;8.4919;22.4445;10.2582;10.1754;8.9004;12.0787;13.2014;12.4102;8.0448;6.9042;7.8171;27.6702
0.5;4.104;8.9116;21.5158;10.3137;10.5192;8.2686;13.141;12.9626;13.0024;8.4695;7.0387;8.5981;29.2788
0.5;4.11;8.7857;20.5112;10.5987;9.4445;8.3773;12.5091;13.6009;13.247;7.8043;7.6737;8.1207;31.3815
0.5;4.1384;9.3024;20.004;10.7767;10.3816;8.893;12.8701;13.7573;13.2962;9.2654;7.0502;8.3327;30.767
0.5;4.1426;9.1161;20.2416;10.8056;8.7907;8.3002;13.7726;13.5287;12.3634;8.4854;6.6043;8.5252;27.0275
0.5;3.8616;8.9704;21.0121;8.9051;9.1548;9.2251;13.907;13.6685;11.7414;9.6365;7.4547;9.0604;28.3949
0.5;4.0474;9.0654;21.6134;8.8073;8.2519;9.7315;13.5507;14.6164;11.3973;9.4495;6.8967;7.7937;27.8595
0.5;3.8216;8.7503;22.5713;7.9506;8.4052;8.537;14.1524;14.9141;11.5435;8.5142;7.3009;7.0724;27.7247
0.5;4.3556;8.4159;22.4148;7.7452;7.8403;7.6415;14.839;13.5525;10.8572;9.7395;7.497;8.6758;24.5454
0.5;4.6472;9.283;22.1306;7.8035;9.0106;8.1123;13.9714;13.6505;11.1094;10.8732;7.4532;7.9498;23.6297
0.5;4.2355;9.8133;22.7245;6.722;7.818;9.2974;13.4741;13.5119;11.617;9.2314;7.0772;8.2105;22.7068
0.5;3.9806;9.0659;22.4972;6.9212;7.8477;9.1167;14.0744;14.0076;12.1011;7.966;7.5033;7.2772;24.7168
0.5;4.5209;7.9452;23.1575;6.9655;7.0334;8.8151;12.6924;13.6622;13.191;8.5985;7.4556;8.3535;25.2879
0.5;4.7818;7.2371;22.1978;7.082;7.1534;8.8057;12.0401;13.9901;14.0636;6.8012;7.9476;7.2495;22.9366
0.5;4.6776;7.979;20.3161;5.747;9.2918;8.7943;13.1115;13.1975;12.9511;7.1441;7.7064;6.5785;21.9927
0.5;5.0814;8.2216;22.5313;6.7254;9.8583;9.6201;12.0389;12.9645;12.0179;6.2569;7.6902;7.0648;22.9455
0.5;5.2555;9.3724;24.1742;7.0146;9.9867;10.7444;12.2552;12.4681;12.5642;6.4004;9.1203;7.6476;25.6294
0.5;4.9604;9.772;23.9499;7.3063;8.9676;9.7272;12.3533;12.7975;12.838;6.2851;8.3674;7.1903;23.4672
0.5;4.9099;9.4749;24.3451;7.2368;10.0472;9.4029;12.0573;12.0625;12.8252;6.9765;8.2048;7.1352;22.0979
0.5;5.449;9.9926;24.9824;7.5913;9.0585;10.1758;11.0782;12.4786;11.5308;5.3441;8.4155;7.811;21.2769
0.5;5.5862;9.5511;25.7806;8.8502;10.3227;9.4468;10.6492;13.5646;11.9549;4.8541;8.8103;8.3637;19.6005
0.5;4.9171;8.6485;24.1765;11.3229;9.3313;9.0635;10.8548;13.4753;11.8417;4.6349;8.9052;8.2328;20.824
0.5;5.259;9.1528;22.1249;11.1102;9.4611;11.3333;12.1784;13.245;11.8598;4.3037;8.0763;8.3025;21.8399
0.5;5.2642;9.4308;19.6705;12.8083;8.8025;11.6053;11.2132;14.3804;11.6892;4.2149;8.6819;7.9095;19.5503
0.5;5.3957;9.04;20.1084;13.455;9.1535;10.9853;12.5732;13.473;11.1922;4.3372;8.9621;9.4915;19.5469
0.5;5.2085;9.1985;20.53;12.3894;9.9136;10.729;11.9152;14.4816;11.2933;4.629;8.2245;8.4567;18.5533
0.5;5.0226;8.7085;21.1027;10.2691;9.2927;10.5343;10.896;14.8132;11.7027;5.4964;8.6744;9.3732;17.9391
0.5;5.0866;8.7229;22.4538;10.8974;9.6721;11.7822;11.1596;13.6404;12.2992;4.8703;9.1875;10.0221;17.0473
0.5;5.2614;8.9937;22.1092;13.422;9.4301;10.2276;11.5083;13.5501;12.3728;5.0018;9.1193;9.3203;19.9892
0.5;4.7397;8.8449;21.4714;13.442;9.661;10.8762;10.3994;13.0583;12.4706;5.2902;10.3653;10.4773;19.7726
0.5;4.3572;9.009;21.4179;14.6497;8.0881;10.9211;11.6779;14.1644;11.8009;6.1361;11.0519;11.1993;18.9202
0.5;4.0698;8.3208;18.7111;14.7609;7.9005;10.5138;12.5226;14.7875;12.027;6.7616;9.5883;10.801;19.5571
0.5;3.6705;8.7858;18.0824;14.9333;6.6711;10.7661;11.7092;15.1921;12.0741;6.4576;8.7719;10.5082;19.8796
0.5;4.2992;8.822;16.5956;14.8796;7.1631;9.9369;12.7306;14.2826;12.056;6.2939;9.6175;11.3218;20.7633
0.5;3.4031;7.8746;15.6653;14.6936;6.7087;11.06;13.6022;13.5597;11.7665;5.8894;9.92;11.2312;19.8911
0.5;3.6038;7.6358;14.337;14.1429;7.3209;12.7046;13.859;13.8108;12.4633;6.3084;9.5506;10.5058;18.227
0.5;3.8435;7.8847;16.2517;13.4652;6.4808;16.8358;15.4205;13.8715;12.7658;5.4328;10.3889;11.4902;18.5746
0.5;3.4289;8.0022;16.9753;14.544;7.9211;21.1855;16.9408;13.8401;12.3596;5.4578;10.7111;11.6251;19.4883
0.5;2.7963;8.4952;17.7136;14.5387;7.9448;23.0122;18.3641;14.1152;12.6177;4.745;10.75;13.1856;19.8076
0.5;3.0461;8.3709;18.9493;12.6591;8.9793;24.6294;22.3951;13.3992;12.711;4.4872;11.7664;13.4766;18.5617
0.5;2.9736;8.6257;20.0536;11.6077;9.148;26.9714;25.2112;13.6537;12.7182;4.0344;11.1215;14.3422;16.7073
0.5;3.609;7.5217;20.6529;10.7067;8.7664;29.9637;26.817;14.0108;11.4603;3.7227;10.1128;12.8638;16.2764
0.5;3.1736;6.943;21.2551;10.0683;8.1086;30.2679;26.0313;14.608;10.7247;3.3483;10.4142;12.6822;17.5091
0.5;2.9414;7.4093;20.9209;10.84;6.9781;26.8576;26.6646;12.6981;10.836;3.6015;10.7922;13.6752;17.2925
0.5;2.4679;7.7028;17.8083;9.807;7.9847;24.1927;28.078;12.8749;10.0647;3.4631;10.9127;11.761;16.557
0.5;2.4254;7.6017;19.148;9.2299;7.5934;23.6096;29.433;14.0017;10.2399;3.3611;10.4156;11.6265;15.8814
0.5;1.9303;8.4747;19.7881;10.3397;8.4068;22.8598;33.0728;14.0775;10.7079;3.3683;11.7147;11.534;17.1409
0.5;2.0884;8.431;19.637;10.4331;6.9778;23.6926;34.9126;13.3317;9.1906;3.7154;11.2572;11.792;16.5716
0.5;1.9333;8.589;19.9856;11.3617;8.1798;25.5487;34.6173;13.4072;8.3289;3.2724;9.7416;11.4586;16.3397
0.5;2.0498;7.8189;18.5297;11.4896;6.1435;24.7654;32.5154;13.5578;8.818;3.8661;9.7504;11.1126;16.1487
0.5;2.5873;8.4037;20.9247;11.4656;6.1722;22.8409;31.1789;14.6175;9.0071;3.8558;10.4094;9.7216;16.425
0.5;2.4062;8.0465;22.6455;11.5054;5.4861;22.8199;30.3265;15.4477;9.198;4.1611;10.039;8.9994;16.3641
0.5;2.5527;7.8522;22.2014;10.7986;7.5798;23.9089;27.2113;16.0434;8.9729;4.5628;10.3161;9.1559;16.659
0.5;2.2276;7.5455;19.6573;11.6361;6.9372;24.7142;28.2465;16.529;9.3942;4.807;11.3046;9.6759;18.4073
0.5;2.3332;7.8603;23.2829;10.9037;6.7864;25.0973;28.519;16.181;9.5532;3.977;12.139;8.6874;16.4797
0.5;2.5136;8.1572;20.6329;9.6533;6.0063;27.7254;27.5949;16.2793;10.611;3.7937;13.3463;8.5873;15.1771
0.5;2.5048;7.3251;19.2273;9.2236;5.4845;28.5739;28.2864;17.3791;10.8613;4.3439;16.226;8.0013;16.5796
0.5;2.3113;6.7845;16.5439;8.8303;6.0595;28.6066;26.5625;17.8271;9.7619;4.6552;18.0778;7.7882;15.4817
0.5;2.7718;6.0338;16.8105;8.5919;5.7651;27.5746;22.3493;19.5063;9.5853;3.9377;20.0883;9.2559;15.3838
0.5;2.7356;6.1072;13.7552;9.5098;5.3674;25.3709;21.84;18.206;9.2511;3.9976;20.2659;9.2103;15.7147
0.5;2.9302;5.9969;12.1246;9.9455;5.2317;27.2665;20.7584;18.3517;10.1516;4.1595;19.7183;9.1971;17.2663
0.5;2.7557;6.3333;10.8805;10.5187;6.3286;28.8657;21.7293;17.4898;10.1949;4.3586;19.7617;8.075;17.8978
0.5;2.5879;6.2006;10.6329;10.131;6.2442;29.4621;24.0448;16.0004;9.8312;3.9977;20.1433;8.1289;16.4556
0.5;2.9441;6.5301;10.9825;8.6047;7.8522;28.8583;23.7044;14.6619;8.8928;4.0348;20.5267;9.3078;16.8794
0.5;2.8638;7.4622;10.2359;9.2179;7.1329;27.9226;24.4469;14.2367;8.8284;4.2341;20.6389;8.8791;19.387
0.5;2.7201;7.8073;11.23;9.5703;8.3021;28.3185;25.4281;13.1373;9.0445;4.116;18.8237;8.3756;19.1743
0.5;2.8313;7.9844;10.9574;9.2027;8.254;29.3948;27.2603;12.4351;10.1659;4.2542;18.116;8.756;17.3712
0.5;3.0189;8.2531;10.129;9.4873;7.7373;28.6829;28.1654;11.4958;9.9338;3.9896;16.871;10.0503;16.5606
0.5;3.0624;7.994;10.2803;9.0381;7.9868;28.5782;30.0058;12.5974;9.368;3.5465;16.757;9.5368;16.9632
0.5;3.6951;8.0074;10.051;9.261;7.894;27.7422;30.7156;11.9858;8.628;3.9006;16.2011;9.8341;18.6562
0.5;3.3616;8.4776;9.7878;8.6505;7.7097;26.2695;30.6115;11.9555;8.9758;3.9773;16.5765;9.1679;17.0106
0.5;3.6734;9.257;9.3937;8.7889;7.2076;25.5171;27.4444;11.5488;7.7416;4.1767;16.7404;9.5643;15.6566
0.5;3.0175;8.8234;9.1398;8.7396;7.0774;25.6031;25.3213;11.1285;7.9084;4.5458;16.1207;8.4595;17.2207
0.5;2.9766;8.5583;10.1189;9.3622;7.1597;25.3511;22.9318;11.1621;7.8704;5.3369;16.9068;9.1971;15.653
0.5;2.5861;9.6072;9.626;8.2178;7.8708;22.5277;21.3402;11.4044;8.0569;4.9445;16.9124;7.6991;14.4089
0.5;2.4922;9.1007;10.7334;8.663;7.0359;21.1462;20.4445;11.1793;8.7329;5.715;16.0542;8.2973;16.0739
0.5;2.7466;9.4801;7.7674;9.0516;7.4103;19.5982;17.246;11.4548;8.522;5.5498;16.0794;7.6047;14.5174
0.5;2.6511;8.6417;5.9593;8.8038;7.2788;19.1506;18.355;11.252;8.955;5.2911;16.1017;7.622;13.8023
0.5;2.6492;9.0117;6.7957;8.8358;8.066;19.2152;18.506;11.8484;8.9236;5.2018;12.9852;7.7424;14.3561
0.5;3.2867;9.0286;8.6291;9.2924;7.1269;16.2575;19.0121;12.7518;9.4867;6.4401;11.68;9.0911;15.6253
0.5;2.7359;9.2163;9.8258;8.9587;8.4668;14.7833;15.0014;13.1081;9.4763;6.0668;12.8277;8.1622;14.8369
0.5;2.8455;9.1698;9.617;8.3701;7.5848;16.8466;14.1724;13.1885;9.223;5.8265;13.8515;8.009;15.579
0.5;2.7034;9.1137;8.2004;9.3622;8.8105;16.8992;14.9467;12.5106;9.6397;5.735;13.5162;8.4476;15.5285
0.5;2.8738;8.0096;9.2231;9.7134;8.0955;15.1221;17.0313;12.3701;9.9887;5.3426;12.8385;8.7922;16.2864
0.5;3.0915;7.7985;9.7712;9.3988;8.971;15.0621;17.6911;11.8597;9.8146;4.8523;11.7509;8.5231;15.6479
0.5;2.8371;7.0624;8.3871;9.5962;8.9745;14.3797;20.2104;11.823;10.7636;5.1088;11.8437;8.4257;15.6757
0.5;2.7252;6.9758;6.1698;9.1038;8.4214;14.9439;20.3061;13.5802;10.8594;4.4709;11.2494;8.5236;17.7107
0.5;2.8246;8.1952;5.3623;9.9315;7.9922;15.9008;20.9402;14.5926;10.2945;4.7023;11.2558;9.6839;17.8616
0.5;2.9122;7.3258;6.0199;10.0344;8.3777;13.9742;18.2209;13.9618;9.7241;4.7971;12.572;8.6773;17.4339
0.5;3.1889;6.8338;7.2754;8.3606;8.0376;12.5317;15.5888;12.9422;10.4846;4.6669;11.0179;9.7135;17.0423
0.5;3.1202;7.0599;9.7665;9.3841;7.1032;12.5602;16.2932;13.4124;10.4371;4.5325;11.9159;9.4855;16.8385
0.5;2.8701;9.8146;11.1083;8.4109;6.7183;11.7426;16.381;13.0416;9.826;5.3942;12.5722;9.3812;15.7878
0.5;2.4496;10.733;11.726;7.9616;7.5554;12.9623;15.8841;13.2438;10.9261;5.3182;12.3045;8.0687;15.7034
0.5;2.3995;10.4278;11.3668;7.425;7.007;13.1759;17.3126;13.8566;10.742;5.6436;12.4295;8.2328;15.0669
0.5;2.6587;10.0822;11.3762;7.3185;7.0947;12.4352;19.5237;12.8215;10.3028;5.2666;12.3647;7.9483;16.8683
0.5;2.7077;10.0143;13.0392;6.8776;7.4208;11.6736;17.1735;12.6668;10.4243;5.9946;12.5126;7.8919;16.523
0.5;2.7096;10.5689;12.5201;8.0168;6.8487;11.8901;17.1825;12.9839;10.939;6.5909;12.357;9.1207;15.467
0.5;2.5704;10.7757;11.2119;8.3247;7.0153;11.2724;13.4994;13.813;11.0501;6.1395;11.5774;8.4926;15.2935
0.5;2.4528;10.6234;12.094;6.9853;7.0393;11.0765;14.8061;14.3903;10.8397;5.2209;12.3755;8.8079;16.0484
0.5;2.5653;11.0846;11.9332;7.2086;7.2339;11.8643;18.9696;14.2069;9.3715;5.8593;12.1189;8.27;16.1789
0.5;3.2044;11.3343;11.6269;7.0314;7.2923;10.5949;20.3852;13.101;8.1318;4.8306;11.4636;8.1299;16.5565
0.5;2.4775;12.443;11.553;7.0237;7.0468;11.782;23.8782;12.8136;8.2603;4.8031;9.4243;8.2701;15.0678
0.5;2.4923;12.0097;12.6841;6.9776;7.1491;13.0149;23.5407;13.5302;7.8566;4.6463;9.3525;8.4101;13.9268
0.5;2.4048;12.3526;12.1744;7.8501;7.3009;12.1166;24.36;14.011;7.7266;5.5801;11.1212;9.0653;14.1411
0.5;2.6151;11.7987;13.6783;7.3186;7.1611;11.9788;24.4414;14.1523;8.3682;5.388;11.3678;11.0368;14.589
