odour stim;16/11/2020 Female2;17/11/2020 Male1;17/11/2020 Male7;18/11/2020 Female1;19/11/2020 Female1;20/11/2020 Female1;20/11/2020 Female6;23/11/2020 Female1;25/11/2020 Female1;16/01/2021 Female1;16/01/2021 Female2;17/02/2021 Female1;17/02/2021 Male4
;0V-90V;0V-90V;0V-90V;0V-90V;0V-90V;0V-90V;0V-90V;0V-90V;0V-90V;0V-90V;0V-90V;0V-90V;0V-90V
0;11.5661;3.2173;6.7219;5.8717;19.8987;6.7561;12.5775;12.5803;6.8614;11.31;4.947;8.9997;16.0525
0;11.7765;5.3375;6.4697;5.6079;19.0468;6.0729;12.4093;10.281;6.8976;10.1393;4.6872;7.8505;15.4001
0;10.5806;5.5439;6.5169;5.4585;19.9499;5.0404;12.0925;8.8634;5.7265;10.8439;4.4515;8.4361;16.1665
0;10.535;5.805;6.3952;4.0426;19.1682;5.3067;13.7962;8.1241;4.9695;11.2974;4.4834;9.2595;17.0519
0;10.5621;5.7653;6.7191;3.3344;18.567;5.0748;13.3686;7.5273;4.147;11.0409;4.4547;8.3197;17.207
0;11.1768;5.3295;6.69;3.3457;18.6279;5.8489;13.5198;6.2876;4.4986;9.9246;4.4387;8.5687;17.3337
0;10.8192;4.6749;6.8744;2.892;18.5917;5.2379;14.6272;6.9591;4.4176;10.5737;4.4658;8.3824;17.7809
0;9.574;3.9336;6.9674;3.8136;19.603;5.0277;14.5058;6.5357;4.4894;10.0785;4.3486;8.0712;17.3455
0;8.8665;4.3825;7.6886;4.2512;20.5341;5.8424;15.5342;6.5498;3.6972;9.5378;5.1079;7.9585;17.2207
0;7.9196;4.0555;7.0469;4.5487;19.4935;6.6213;16.0335;5.9475;4.6022;10.4706;5.0505;7.1634;17.5104
0;8.3757;3.7276;7.1313;4.7002;19.0648;7.0255;14.8659;5.5508;5.1415;11.0231;4.6756;5.9391;16.2184
0;7.9065;4.5565;7.8346;4.5572;20.1868;6.6064;12.6234;5.2831;5.444;10.4816;4.7341;5.5442;18.2655
0;8.564;3.7858;8.3852;3.7962;21.7475;6.4525;12.3401;4.634;6.1838;10.4095;4.4356;6.1317;17.5506
0;7.362;4.6273;8.3551;3.2014;23.6766;7.4558;12.4533;4.9549;5.9193;11.0416;4.579;6.0483;17.6876
0;8.3111;3.4145;8.3357;3.1783;25.7812;7.2528;12.6852;4.8905;6.3404;10.733;4.6699;6.2477;18.2961
0;8.4832;4.4611;7.3277;3.6912;27.4314;7.1053;13.6009;4.7047;6.5944;9.5232;4.5849;6.5203;18.0471
0;8.104;5.7439;8.1831;3.0355;27.2742;6.4342;12.8879;4.3764;6.1173;10.32;4.3543;5.9675;17.0912
0;7.2887;6.627;8.3248;2.809;28.3089;5.6765;12.0512;4.834;5.7552;10.666;4.9539;5.6031;18.1341
0;7.8411;6.5614;8.6452;2.5016;29.4063;5.3007;12.0668;5.2101;5.9517;9.5083;4.9691;6.0901;17.2504
0;7.8155;5.3831;7.828;2.7031;29.3821;6.2123;12.037;6.1646;5.7121;8.7352;5.2701;6.0661;17.2729
0;6.8216;6.1618;8.04;3.0332;26.7985;6.9439;11.5433;5.6434;5.9687;9.2418;5.0342;6.1005;17.4443
0;6.3082;5.3416;7.7009;2.8732;23.1384;6.5983;11.0835;5.9881;5.5235;10.7071;5.0283;6.6235;17.7657
0;6.5211;7.1783;8.6425;2.923;23.0624;7.4228;11.6524;6.6671;5.3731;10.2492;4.5579;6.2809;19.0316
0;6.934;6.0984;8.8639;3.2604;21.5188;10.5101;10.6982;6.5463;4.9581;10.695;5.0544;6.2731;17.4668
0;7.7289;5.8263;8.697;2.6289;20.7143;13.8083;9.3224;5.4106;5.6198;9.9766;5.9924;5.9066;16.2322
0;8.4879;5.5498;8.7173;3.0127;17.9678;14.1651;9.1342;5.2638;5.557;9.7686;6.4222;6.2461;16.834
0;9.4271;6.2945;9.0405;2.8928;17.7445;13.8404;9.7741;5.1482;4.3829;10.2714;5.4655;6.917;16.9606
0;8.1423;5.513;9.1013;2.8636;15.7403;14.0812;10.3917;5.1889;4.8056;10.4103;5.837;6.0602;16.0653
0;8.2722;5.627;9.771;3.2909;15.6249;14.0577;11.1464;6.2323;4.7023;9.8872;5.4175;5.8838;15.7566
0;7.9687;5.8577;10.247;3.269;14.1391;15.1143;11.4912;6.0072;4.7542;9.7497;5.2083;6.1286;15.1965
0;8.9196;4.266;9.4383;3.1163;13.0201;18.7999;11.8129;6.1543;3.9475;9.935;5.3041;6.0959;14.7829
0;8.6091;4.9708;9.2246;3.5025;11.5316;20.7636;11.2064;6.851;3.8248;9.7157;5.6954;5.5675;14.162
0;9.326;5.623;9.6236;2.8769;10.2483;22.4069;11.2456;6.6734;4.0006;9.836;5.4568;6.7097;14.3355
0;9.2443;6.2298;9.7063;2.8025;8.822;22.628;10.9648;7.1617;3.1989;9.7846;5.8974;6.0375;14.896
0;9.5828;6.3738;8.6555;2.5829;8.0356;21.8153;11.7964;7.0135;3.5411;9.4165;5.6174;5.8261;14.6472
0;9.023;7.0863;9.3537;3.1265;8.5846;19.6505;12.0437;6.701;3.1796;9.1818;5.5512;5.7273;14.947
0;8.6555;6.8101;9.4469;3.1336;7.8608;18.4971;12.8237;7.5482;3.8647;9.2021;5.3972;5.4516;14.5487
0;7.9959;6.3858;7.9108;2.8075;7.1464;16.7744;12.8503;7.2348;3.7852;10.2132;5.3246;5.9741;14.5734
0;8.3426;5.7371;8.6116;2.8345;8.6001;13.9258;13.611;5.9915;4.0243;9.2573;5.3111;5.3026;14.4465
0;7.7781;6.013;9.4161;3.6754;7.7969;11.5886;14.977;6.3105;4.4004;8.8915;4.8923;5.4671;13.7323
0;7.2512;6.1679;9.9932;4.2649;6.9013;12.3828;13.9958;5.5041;4.7774;9.4665;5.8373;5.9204;13.0522
0;6.9441;6.8286;10.6618;3.6457;6.7744;11.2346;12.8747;5.4065;4.7014;8.8937;5.1085;6.4128;13.4596
0;8.655;7.4547;10.1477;3.4708;7.1649;9.5467;13.6658;4.9624;4.695;8.8978;4.6975;6.4667;12.8069
0;8.2859;7.2193;10.3388;3.594;6.6815;8.7512;13.4913;4.4065;4.6945;9.0063;5.476;7.0961;12.7821
0;9.353;7.0566;9.5513;3.0517;6.7753;9.1279;14.9547;5.8323;4.2774;9.0023;5.3113;6.9617;12.9409
0;8.6027;6.1529;8.6503;3.597;6.9486;8.8765;15.2949;5.6417;3.358;8.0614;5.8073;6.3423;14.6702
0;8.3702;6.8307;7.5309;3.4268;6.9845;8.0097;15.98;5.5531;3.7883;8.6228;5.6008;6.9627;15.3742
0;8.9658;6.3846;7.9168;3.9147;7.0788;8.3371;14.5199;4.9235;4.3909;9.4933;5.3246;6.4021;13.429
0;8.8794;5.8089;8.935;3.7408;7.079;8.5013;14.2597;5.3746;3.8251;8.5662;6.2183;6.414;13.8868
0;8.6628;5.4834;9.1098;3.6675;6.918;8.1784;13.6271;4.9255;4.3611;8.6842;6.6772;6.4506;12.0661
0;9.3299;5.2054;8.5231;4.1048;7.0759;7.5806;13.6607;6.5074;3.8139;8.548;6.0783;6.5427;12.4454
0;7.1521;4.4513;8.1572;4.0518;6.849;8.4473;12.8713;7.4629;3.6251;9.3331;6.3245;6.0024;13.5504
0;6.4369;4.2053;7.9804;4.4485;6.194;8.4195;13.2875;7.8283;4.357;9.1793;6.0999;5.9393;15.0609
0;6.0379;4.4978;7.3427;4.326;5.9901;9.9822;13.3007;8.307;4.3401;9.3877;6.4699;7.1695;13.0655
0;5.1081;5.1514;6.2365;4.2558;6.3165;9.4045;13.8199;7.7338;5.006;8.6869;6.4463;7.9759;12.9175
0;5.7833;5.2213;5.2404;4.3331;5.4949;10.8071;12.9218;7.623;4.2412;8.1131;7.4987;8.0016;13.5306
0;5.6433;4.948;6.0464;5.289;4.8786;11.0037;11.1765;8.0895;4.6894;9.0946;7.7797;7.5861;12.6891
0;5.5836;3.8222;6.2811;4.7278;4.8138;10.6472;11.4307;7.8422;4.8209;9.7248;6.6557;7.5356;12.4503
0;5.5786;3.783;6.4573;4.7486;4.533;11.0443;12.9768;9.1897;4.3686;9.3923;6.4048;6.65;12.6422
0;4.7881;4.229;6.8819;4.4954;4.5252;11.1555;15.3297;8.8288;4.0685;9.3663;6.9723;7.0714;13.1958
0;5.3315;4.3385;6.26;4.0501;5.5889;10.4647;15.105;9.8606;4.4011;11.1542;6.0986;6.5473;10.9813
0;4.9077;4.0686;6.1431;4.3056;5.3734;9.3942;15.5676;9.4988;4.6494;10.4561;6.0891;8.2403;12.7602
0;4.5232;4.4368;6.1643;4.4201;6.3215;7.8431;15.5963;8.4844;4.8496;11.4748;5.8192;8.1321;11.6571
0;4.1797;4.3107;5.4634;4.6952;6.5045;6.8611;13.1602;8.6482;5.1769;12.7486;5.5914;7.1794;10.9644
0;3.6611;4.6747;6.315;5.4676;6.6846;7.1052;14.2018;8.3688;5.4002;11.5559;5.8383;6.4694;11.5024
0;4.4579;4.9333;6.0972;5.9318;7.9695;6.1874;13.1604;9.2648;5.2935;11.7988;6.2299;6.638;13.2623
0;4.2172;4.905;6.0556;5.6685;7.3666;6.6222;13.825;8.7179;4.8227;11.9553;6.4441;7.3597;12.052
0;4.1542;4.6722;6.3329;5.694;7.1081;5.9869;14.1443;9.0407;4.4939;12.6449;6.2732;6.9076;10.8119
0;4.1743;4.3312;5.8822;5.9714;6.7957;5.4118;13.3935;7.6769;5.089;12.2678;5.7906;6.3203;11.7002
0;4.2138;4.3896;5.9396;6.9028;7.5487;4.4405;14.7843;7.82;4.7245;11.7754;6.4754;6.1056;11.6799
0;3.5439;4.1875;5.9458;6.9807;7.9655;4.6425;14.5979;8.6615;4.9316;12.6223;6.4123;5.8149;12.5892
0;3.7736;3.792;6.2073;6.0458;8.1272;5.6646;14.4465;8.9799;5.2233;13.6817;6.5801;6.4778;12.242
0;3.8767;4.9165;5.974;5.3074;8.2142;5.8085;13.4288;8.4859;5.6147;15.7754;6.4187;5.6059;12.1225
0;4.0088;4.9342;6.1177;6.3692;7.8794;6.3674;12.0485;7.7658;5.6811;13.6414;7.0598;5.2584;11.8704
0;4.6554;4.5589;5.8432;6.0917;6.1769;6.9929;12.9222;7.6814;5.8392;13.9437;7.0678;5.8255;12.4023
0;3.9502;4.6586;5.8974;5.8807;6.7239;7.1945;14.6791;8.842;6.0696;14.2611;7.1164;6.0154;12.0578
0;3.4443;5.6372;5.9752;5.709;7.5749;6.3428;15.6593;10.3628;6.0618;13.5772;6.616;5.3029;11.3133
0;3.835;5.3058;5.4442;6.4307;8.9411;6.3278;16.0121;10.9406;6.0361;14.2153;5.7779;6.662;11.2225
0;3.4663;5.2542;6.9903;6.9886;9.2766;6.568;16.3218;10.2636;6.6248;13.2804;6.2194;6.2088;11.1487
0;3.5731;4.9768;6.6494;7.5412;9.4999;6.8151;16.3834;8.9483;7.6495;12.2327;6.5836;6.0587;11.5494
0;4.2067;5.5176;7.6288;8.0303;8.7395;8.1875;17.2618;9.4489;7.1297;10.485;7.0454;6.8054;11.6118
0;4.0553;5.797;7.5924;7.8512;8.1187;6.2784;17.6419;9.0037;6.6508;11.03;8.1643;6.8053;11.8804
0;3.462;6.4599;7.2643;6.989;7.7729;7.1604;15.4532;8.0052;7.532;10.5631;10.0796;5.8108;13.5555
0;2.9623;7.4862;6.3983;6.7037;7.5458;7.1996;15.1876;7.5605;7.4053;10.5729;11.0042;6.1441;14.5329
0;2.9761;6.8121;6.366;6.718;7.674;7.7869;13.5652;7.1565;7.2152;10.7078;9.7589;6.0326;13.8431
0;3.3942;6.3711;6.6761;6.995;7.7978;9.0726;14.2156;6.8499;6.4297;9.9019;10.3414;6.2078;14.5774
0;3.5731;6.7645;5.7156;7.0253;8.8219;9.1621;16.1082;7.625;6.7543;9.227;10.4386;5.9227;15.3683
0;3.7196;5.5126;5.8301;7.8599;9.2095;9.0671;16.7437;7.3782;7.2223;9.5197;8.9559;5.6026;15.7142
0;4.188;6.0793;5.6059;6.0751;8.341;8.718;15.8673;8.3626;8.4442;10.2222;9.264;6.5238;14.5671
0;3.7117;7.0493;5.4615;4.9078;8.94;8.1592;15.1953;7.6014;8.0981;10.1484;8.588;6.8993;15.6811
0;3.8122;6.6623;4.7951;5.9343;8.4489;9.9645;15.9301;7.4942;9.04;10.0591;8.0382;6.9445;15.3464
0;3.6764;5.7793;4.3892;4.6814;8.8838;9.8817;17.1599;7.1702;9.19;9.4461;7.9337;7.7524;15.0667
0;3.1826;5.2155;4.1907;5.2952;9.5988;9.2494;17.0874;6.8191;9.4836;9.3864;8.0195;8.1668;15.1818
0;3.0769;5.6545;5.5429;4.7425;9.0524;8.2589;17.3682;7.1906;9.1196;9.3723;9.6063;7.7865;14.9067
0.5;3.2023;5.7644;5.2321;4.967;8.5425;9.1813;16.5941;7.2649;9.3042;8.9491;9.8184;7.2948;14.651
0.5;3.3439;7.0293;5.2377;5.2919;11.4671;8.3001;16.3046;6.8317;9.76;9.2947;10.6522;7.919;16.2546
0.5;3.2741;6.8869;5.7655;4.3228;13.2766;9.6426;15.0456;6.3549;10.1018;9.4981;15.7803;8.0077;15.1713
0.5;3.9944;6.9056;5.2782;4.26;13.7042;8.6705;15.0938;6.3832;10.9007;9.8358;17.9806;8.0463;15.651
0.5;3.566;8.4997;4.4097;4.8782;15.7658;8.9214;14.4033;6.1609;11.199;9.9323;19.782;7.8714;15.6747
0.5;4.5817;7.9057;4.7465;5.7504;17.1185;9.0235;12.2532;8.3207;9.6289;10.6464;21.408;7.5933;16.2678
0.5;4.8075;7.4909;4.9293;5.5846;19.206;9.3819;11.0507;9.9027;8.6949;10.8979;20.7456;6.6842;17.0556
0.5;4.9428;9.225;4.8173;5.2612;20.8309;10.662;12.8669;8.9221;8.0458;9.6018;20.7978;7.097;15.4693
0.5;4.8773;8.6793;5.3683;6.5368;22.0256;10.2911;13.9311;8.2889;9.4237;9.0387;19.4519;8.1183;15.6278
0.5;5.0527;9.4116;5.0818;7.2254;22.7177;10.3062;14.1313;6.8451;9.0682;9.3939;16.8896;7.4945;15.3396
0.5;5.5552;7.5584;5.5062;7.9495;23.8708;10.7425;14.4613;6.0583;8.4935;8.797;17.3006;8.4919;14.8
0.5;5.8618;8.1006;6.0042;7.9667;25.0752;11.5812;13.3086;6.6712;8.9356;9.4524;18.6837;7.4237;14.5794
0.5;6.1469;8.0373;5.5441;8.7258;24.8759;9.5138;14.3469;5.4649;10.2857;8.9428;21.6629;7.2114;13.6596
0.5;5.7244;9.4589;5.75;8.6022;23.9253;7.9733;14.141;4.9049;10.5028;9.7672;20.9573;6.4494;14.1772
0.5;5.282;7.9847;6.1714;7.444;23.7798;7.3351;14.9342;4.8815;10.2303;9.9471;20.9353;6.3756;15.549
0.5;4.9835;8.4986;6.6594;9.3808;24.4363;8.5334;14.0761;5.5739;10.1283;9.0748;19.1697;7.1812;16.1182
0.5;5.5484;8.7406;6.786;8.2612;24.4582;9.1634;13.3878;4.5285;9.8414;7.8208;19.0642;6.57;15.7513
0.5;5.8689;9.4004;7.1378;9.2603;25.9398;9.5757;13.2823;4.7503;8.8546;8.8236;19.7418;6.3312;15.7616
0.5;5.335;8.8493;6.4597;10.9894;24.5184;9.1302;13.3245;6.236;7.724;9.3681;20.8356;6.3231;17.1574
0.5;5.6603;8.1969;5.8282;10.9038;26.2404;14.7755;14.4594;5.2388;6.8084;9.1958;20.4487;7.044;16.6699
0.5;5.779;6.9266;6.6649;10.6257;26.706;18.7655;13.546;5.3857;6.8189;9.0916;20.4892;7.3706;15.7459
0.5;5.1556;7.0367;6.6035;11.9261;26.8226;20.0359;13.2873;6.1314;5.8212;8.1223;20.0004;7.026;15.115
0.5;4.9944;6.5881;7.5127;12.2392;25.8118;19.1027;13.3451;6.0393;5.2584;8.6966;19.6319;6.2069;16.6864
0.5;4.3143;7.1243;6.8079;12.7816;27.7082;19.9768;13.7544;5.8845;4.7884;8.8869;20.5922;6.2081;16.1089
0.5;5.4698;8.1511;7.5731;13.29;28.6157;22.4762;12.9578;5.9855;4.2636;9.3275;21.832;6.3617;15.32
0.5;5.7181;7.4852;7.1705;10.9304;30.3895;22.4932;11.7324;6.1231;4.167;8.6883;23.2258;6.676;13.6533
0.5;6.1316;7.412;7.8214;8.3471;31.0804;24.8827;11.9257;5.6049;3.7894;8.0661;23.5993;5.7727;13.3911
0.5;5.9184;6.9606;7.5911;9.0254;30.1733;25.1758;11.6272;5.2368;4.3469;8.7834;22.7788;6.3958;12.857
0.5;6.0065;6.078;7.952;8.194;29.5383;23.2933;11.8956;5.9586;5.0705;8.4;22.6732;6.7869;13.0444
0.5;5.5827;5.4039;8.0515;7.6896;28.1698;25.9764;13.3492;5.3717;5.4963;8.8387;23.8122;6.1144;13.473
0.5;5.1573;5.0261;7.9019;10.2331;26.5064;23.2371;14.3187;5.5957;5.5344;10.3993;25.4066;6.3706;14.0963
0.5;4.9213;4.5629;8.111;12.407;24.8291;23.1748;15.3808;4.7736;5.0842;9.7883;24.7778;6.9158;14.2154
0.5;4.5596;5.6667;7.9659;14.2474;24.2578;21.1756;16.4681;7.0691;5.6433;9.7665;25.474;7.2189;14.7608
0.5;4.8285;4.6937;7.6032;15.1071;23.8373;18.7535;18.0521;8.0483;5.3471;9.168;25.6767;9.348;14.3625
0.5;5.0136;4.7475;7.4777;13.5002;23.0575;17.4356;19.5372;7.2214;5.8386;9.9033;23.3959;9.3629;14.4367
0.5;5.3967;4.4364;7.7913;13.2115;22.2278;17.8136;22.6446;7.442;6.6812;10.0548;23.1957;8.5866;13.431
0.5;5.4564;4.1381;7.6238;12.9149;22.4986;18.2677;25.223;8.1607;6.9381;9.678;22.69;9.3383;14.424
0.5;5.4544;4.0998;7.676;12.5887;22.6301;17.185;24.778;8.2974;7.4284;11.5714;22.0122;8.6296;13.9966
0.5;5.4581;3.9899;7.435;10.9618;22.6997;17.8741;24.0518;8.032;6.9127;12.2273;22.0528;7.814;14.3894
0.5;6.4816;4.5205;7.619;10.7053;21.4486;20.3903;22.7031;8.3106;6.986;13.498;22.2164;7.7221;15.4503
0.5;5.6343;3.6383;7.6544;10.4168;21.2316;22.4837;22.2398;8.0624;7.5482;12.6914;22.1404;7.6432;13.5085
0.5;5.64;3.8861;7.0949;8.6026;19.1897;21.9494;23.5465;8.2023;8.1902;12.5587;22.7786;6.4918;13.8433
0.5;5.5369;4.2146;7.4178;8.1377;21.7569;21.6317;23.7193;8.8232;8.4903;14.8569;23.8851;5.6387;14.6423
0.5;5.6648;5.0258;5.8099;7.7794;20.577;18.6292;23.4541;8.9107;8.7014;12.8298;24.109;5.8832;14.5482
0.5;6.4008;4.8708;6.2889;8.1747;20.6231;18.848;22.0133;8.3987;8.8535;12.9239;22.4781;5.6981;15.0522
0.5;6.8006;5.097;5.744;8.8098;21.8121;20.589;21.8247;9.3872;9.7157;13.8607;22.9828;6.1605;14.6202
0.5;6.2284;4.814;5.0055;10.1335;21.9368;21.1974;21.224;9.5199;8.3922;13.4445;21.0482;5.7689;14.8842
0.5;5.7592;3.9401;5.8796;10.594;22.2346;21.5529;21.4016;9.6013;7.556;13.5791;21.8824;7.1965;13.57
0.5;5.5198;4.1705;4.8372;9.0162;24.5621;22.0841;21.2368;9.6686;6.8366;14.0087;19.9742;7.1247;13.1193
0.5;6.409;4.8984;5.3297;8.5147;23.5312;22.2085;21.1893;9.0562;7.2419;12.5214;19.0886;6.7115;14.2469
0.5;6.7065;5.3516;4.9295;9.019;24.3394;21.939;22.4485;7.5067;6.5927;13.2747;19.0583;7.5644;9.7555
0.5;7.1214;5.5502;5.3165;7.6055;24.669;21.4462;22.5713;8.8579;6.1768;13.2297;18.5638;7.1298;7.8524
0.5;7.3744;5.7639;6.4334;7.242;25.0979;23.427;23.2006;8.4521;5.6536;12.7282;17.814;7.025;12.7213
0.5;7.5251;6.1113;5.7794;6.9404;26.3201;22.715;23.201;7.3048;4.7512;11.4503;15.8258;7.7444;12.8466
0.5;8.1854;6.5405;5.7028;6.2239;25.3555;19.3032;24.1245;6.9849;4.3364;11.1322;13.3062;8.0085;13.7869
0.5;7.423;6.5511;5.9995;6.5249;26.4201;18.0409;25.2016;7.5761;4.3212;12.2066;11.8966;7.0369;14.3876
0.5;7.9434;5.5911;6.043;6.9484;25.4166;15.8859;23.5041;8.7806;4.1988;12.7493;12.5309;7.8587;14.102
0.5;8.5323;5.1977;5.7113;6.8337;23.4978;16.9431;24.5298;8.066;4.539;11.5502;11.974;7.6711;12.2082
0.5;8.0177;5.9253;5.6493;7.3189;23.4645;16.9792;25.736;6.6675;4.8763;11.0849;12.9724;6.2808;11.3704
0.5;8.3998;5.2417;5.8993;7.3558;22.063;20.0222;26.2049;7.2174;4.5733;10.0491;13.6401;7.0065;11.3679
0.5;8.4352;4.8565;5.4101;6.4693;19.7156;21.3926;26.0755;7.3104;5.0335;10.2616;13.8507;7.4069;11.6141
0.5;8.8906;4.8673;5.7385;7.1386;20.2316;21.6904;26.222;6.4608;5.4316;9.8631;14.7363;7.8088;12.0402
0.5;9.2371;5.3304;6.7768;7.1349;19.3343;19.7982;26.956;5.5649;5.2951;9.734;15.3571;8.4916;12.2714
0.5;8.5632;4.6489;7.1186;6.2933;20.818;17.7648;26.9245;6.575;5.2145;9.471;16.2853;7.24;11.6623
0.5;8.3007;4.25;6.7726;6.4438;21.4518;19.14;27.9951;6.2932;4.9813;10.6465;16.735;8.2043;11.7942
0.5;8.4799;5.624;6.87;5.9988;18.5933;17.4574;28.4279;5.2126;5.5284;10.3874;14.9734;7.776;12.3697
0.5;8.3455;5.6751;7.5096;6.4389;17.3494;18.9112;27.8339;6.3787;6.0895;10.2661;13.8806;8.041;11.9431
0.5;9.0913;4.8924;7.5466;6.1796;18.7417;19.0407;26.7525;5.8823;6.1708;10.517;16.1168;7.4427;11.5823
0.5;8.9076;5.6244;7.3364;6.1327;17.9206;18.7286;22.8315;6.4219;6.6186;9.4394;15.6145;7.3211;10.4226
0.5;7.9629;5.6217;6.5776;6.0599;18.0815;16.8222;21.3606;6.1581;6.0019;10.7539;16.8116;7.1465;11.3522
0.5;7.1465;5.203;7.1267;4.5918;17.7898;13.2171;20.7418;7.0269;5.6811;10.2717;16.8708;7.2066;12.3191
0.5;8.5521;5.2569;7.4956;4.6282;17.6363;11.2397;20.395;6.7113;5.2372;10.1541;16.0098;8.1062;11.6399
0.5;8.7439;6.2598;7.007;3.6818;16.4502;9.6021;19.5179;7.6514;5.0565;10.9094;15.4243;8.3301;8.9123
0.5;8.1412;7.7315;7.2003;3.2715;15.7099;8.7619;18.9331;6.9652;6.2267;11.3966;16.2736;7.8682;6.1557
0.5;8.352;7.5721;6.2813;2.6751;15.0474;7.8367;19.646;7.0012;6.7861;11.2969;19.0497;7.3549;6.7443
0.5;9.1438;7.3777;6.537;2.8261;16.011;7.8812;20.0514;6.5402;6.5749;9.8657;22.4188;7.1519;12.8149
0.5;7.3171;5.9451;7.1578;2.6602;15.379;6.9058;19.8324;6.783;7.1483;9.7833;25.2694;7.6451;14.0236
0.5;7.0643;5.8753;7.1616;2.9594;15.1771;6.8998;20.7692;6.6975;7.1074;10.596;24.3797;6.9182;13.1177
0.5;6.3399;6.0867;6.3394;2.4047;15.8032;6.6232;24.0309;6.5039;6.6821;10.4158;24.9529;7.6354;13.1668
0.5;7.1677;5.5236;6.4819;2.423;15.5458;6.3963;23.3194;6.4057;6.2478;10.3141;25.2594;7.6332;11.623
0.5;6.8566;5.371;6.0993;2.2005;16.0021;8.3892;23.5677;5.753;5.8885;9.8978;22.9328;7.6601;11.6209
0.5;7.447;5.1958;6.4958;2.4538;17.1994;9.387;24.0857;6.4205;5.986;10.56;22.212;7.5408;11.4903
0.5;7.1276;5.4619;7.4715;2.6451;18.279;7.6591;23.2125;6.5685;5.8963;10.4776;22.5327;9.3192;11.7734
0.5;7.5322;6.3283;7.326;2.5322;17.8999;8.1499;22.5263;5.8592;5.3118;9.7108;21.6185;8.1021;11.5637
0.5;6.1116;6.575;7.2633;2.452;18.7788;8.7432;22.1109;6.9573;5.4255;9.1101;22.6454;7.7663;10.0881
0.5;6.4161;5.9026;7.6284;2.6524;18.4434;9.4718;21.1681;7.8867;4.5184;8.8065;21.2303;6.7851;10.186
0.5;6.2565;6.0287;8.5859;2.7465;18.9228;10.6082;20.8498;7.4736;5.0639;9.078;19.3207;6.855;10.3463
0.5;6.0712;6.4165;8.6625;2.7001;20.3988;11.2968;20.5003;8.1997;6.6586;8.4798;17.1702;7.1255;10.2429
0.5;6.6552;4.9457;8.1978;2.7688;20.3418;12.1737;21.5562;8.1471;6.6866;8.3426;17.2827;6.1686;10.0603
0.5;6.7113;4.5484;8.0941;2.3744;19.4443;12.3034;23.3864;7.5672;6.5483;8.8947;16.2427;5.8375;10.9153
0.5;6.4295;3.8625;7.7015;3.2893;20.6712;13.385;24.0601;7.2875;5.9853;8.8856;16.4648;6.1575;11.0105
0.5;6.3101;4.4019;8.083;2.5898;19.426;14.1071;23.0491;6.6262;5.5916;8.5125;15.4167;6.8152;12.1064
0.5;6.6932;5.5063;8.9798;2.6429;19.4512;15.2242;23.1584;6.5628;5.7543;7.7819;18.1425;6.8946;12.5623
0.5;5.7237;5.7168;8.4168;2.8968;20.9808;14.2832;21.1412;6.5654;5.4794;7.8543;18.4767;7.2282;13.4491
0.5;5.8261;5.5542;9.5503;2.6114;21.1259;15.5786;22.0102;6.7084;4.6506;8.1809;15.328;7.3744;13.0468
0.5;5.8374;4.8042;10.1379;2.4089;20.9247;16.7727;23.3034;8.1059;5.0239;8.6225;14.0652;5.8922;13.5139
0.5;5.3675;4.6301;10.1023;2.8536;22.5735;16.6556;23.2994;7.2122;4.966;8.2494;13.6076;7.13;14.4673
0.5;5.7628;4.9954;9.3104;2.8231;22.8805;15.57;22.8128;8.8166;5.7665;7.9565;12.8453;6.5652;13.7628
0.5;6.4411;4.977;9.032;3.4081;23.8117;13.537;21.2685;9.9279;5.1406;8.5847;11.0904;5.7342;14.512
0.5;6.7982;4.7079;8.9991;3.911;23.1126;13.8658;18.8932;9.3493;5.4183;9.003;10.9824;7.087;14.104
0.5;6.679;4.9232;9.661;4.2423;22.8075;16.4845;18.0368;7.9209;5.5368;7.9242;10.4257;7.0935;14.3558
0.5;6.8516;5.413;9.5833;4.7356;22.4411;15.6467;17.7487;7.4476;5.9002;7.244;9.7668;7.7727;14.8398
0.5;6.5798;5.0212;9.9936;5.2812;21.1233;16.4934;16.8271;7.7305;6.2177;8.5199;8.7077;7.1809;15.3914
0.5;6.328;4.2014;10.5192;4.5899;21.9128;16.363;16.8562;7.6827;6.3333;9.1004;8.0506;7.6968;15.6772
0.5;6.9749;4.4524;10.1136;4.9567;21.0155;15.8247;14.8219;6.1617;7.0367;8.7368;7.3262;7.4635;17.547
0.5;7.613;3.3457;10.4226;4.3404;21.8685;13.8248;13.1524;5.4479;7.5053;7.9078;7.1952;7.8509;16.6049
0.5;9.0872;4.0275;9.8144;4.2858;23.1345;12.6789;11.5666;5.6017;6.3164;8.2651;6.8922;6.9258;17.7276
0.5;9.4377;3.8978;9.0624;4.112;22.9499;13.8384;12.4177;6.1449;6.475;8.6469;7.0776;6.0316;17.9826
0.5;9.0012;4.0008;9.6116;3.6249;23.0418;17.2054;12.4836;7.0516;6.8063;8.5459;7.5136;6.2526;16.9101
0.5;10.1987;4.0036;9.5869;4.1803;22.3936;19.138;13.4925;8.5377;6.9126;8.8197;8.1801;6.6819;16.5068
0.5;10.1273;4.232;9.7862;4.5599;22.5538;16.3814;12.2184;8.1962;6.9051;8.1042;9.8656;6.0158;16.7205
0.5;10.1509;4.0328;9.1906;5.0639;22.5461;16.1798;12.3865;8.2994;6.4446;9.6116;10.3191;7.6595;16.5998
