odour stim;12/11/2020 Female1;12/11/2020 Female2;12/11/2020 Male7;12/11/2020 Female8;13/11/2020 Female2;13/11/2020 Male1;13/11/2020 Male5;13/11/2020 Male6;13/11/2020 Female11;11/12/2020 Male2;15/12/2020 Female2;08/02/2021 Male6;08/11/2020 Male4
;90V-45V;90V-45V;90V-45V;90V-45V;90V-45V;90V-45V;90V-45V;90V-45V;90V-45V;90V-45V;90V-45V;90V-45V;90V-45V
0;5.5184;7.4538;9.3266;9.8681;4.2009;4.331;17.3623;8.4371;10.9572;10.2836;9.3013;13.7167;22.5598
0;5.238;6.7973;9.4233;9.1747;4.0596;4.001;14.5224;7.634;10.1227;9.8697;8.5236;15.2041;22.9359
0;5.7606;6.6741;10.8214;8.7535;3.9853;3.6791;14.5857;7.2132;10.8684;9.8175;8.186;16.1362;23.8022
0;5.8249;7.076;10.1422;9.247;3.8293;4.1793;14.3609;6.7444;11.3879;9.2971;9.0978;14.8206;22.5717
0;5.6358;8.6076;9.4806;9.0465;3.7593;6.7469;15.218;7.4797;10.775;10.1098;9.8825;13.9647;20.4902
0;4.9484;7.4809;9.9103;9.8913;3.6226;7.2446;16.5749;6.4646;12.1181;11.2293;8.808;12.9968;18.4919
0;4.7101;8.47;10.3908;9.3425;3.4411;6.4958;15.6382;6.401;13.0278;10.4773;8.9329;14.3928;15.9219
0;5.1931;7.8526;10.8255;9.0019;3.6588;6.1098;14.119;7.4487;11.5892;10.4194;7.4438;15.7372;17.3413
0;4.9365;8.3171;11.0786;9.5035;3.5192;5.4623;14.9513;7.5579;11.1649;10.1115;7.1329;14.3015;17.0404
0;4.9991;7.7144;11.3558;9.5583;3.5524;5.4106;14.1914;6.8239;11.3219;8.8032;5.8836;15.4172;15.972
0;4.8595;6.5894;11.9417;9.1334;3.4037;5.8781;11.9592;7.2043;11.567;8.5247;7.4057;16.5769;14.1809
0;6.5576;7.6819;11.1442;9.3439;4.0565;5.4234;10.8893;6.9038;11.8349;7.4987;7.2318;15.6976;14.7536
0;6.2662;7.7851;10.6511;8.7877;3.9221;4.8164;9.8835;6.1278;11.9144;8.3672;6.7435;15.0268;14.3641
0;5.5495;8.4099;11.0536;8.7499;3.6935;4.792;9.0756;5.9353;13.8775;7.9158;6.3664;13.9352;13.5663
0;5.0344;8.0842;10.4053;8.0655;3.3975;6.4963;9.2957;7.571;13.5544;8.2962;5.5522;14.7655;12.0511
0;5.1424;7.5193;11.2479;8.4254;3.4919;6.2759;10.6952;7.2588;13.7384;8.1392;5.4397;16.0497;13.4393
0;5.9372;7.495;11.7681;9.4349;3.4252;5.1169;9.6236;6.9011;13.1082;9.7283;4.7463;15.6894;13.049
0;5.9376;7.287;11.692;8.4507;3.5134;5.511;9.4667;6.5238;13.6183;9.9009;5.2389;15.7797;13.3257
0;6.0314;8.2155;11.7174;9.0149;3.2641;5.1094;11.18;6.4649;12.8892;10.6516;5.457;15.3215;12.8507
0;5.5383;7.7971;12.5159;8.1756;3.149;4.8717;12.664;5.9774;13.0173;9.4367;6.4878;18.1101;14.0283
0;5.6944;8.936;11.8765;8.5772;3.2299;5.0649;12.2076;7.2242;13.3416;8.5006;6.632;17.0346;13.542
0;6.2906;7.5807;12.5721;8.4797;3.3014;5.1975;10.9308;6.4742;13.6021;8.9935;7.1015;15.8708;12.2603
0;5.951;7.0407;11.6593;9.7221;3.1024;4.7341;12.3309;6.1936;13.2239;8.9573;7.3287;14.6562;10.7189
0;6.3275;8.7632;11.6657;9.6701;3.2218;5.4778;14.4223;6.4751;11.299;8.3925;6.7128;15.828;13.0863
0;6.1896;8.517;11.5718;9.2069;3.184;4.9478;13.5905;6.1825;10.317;7.9389;6.2755;16.2974;14.2148
0;5.8653;8.4868;11.4223;10.0169;3.1881;4.0713;14.322;5.8858;11.4691;7.1066;7.2189;15.6791;13.1818
0;6.4229;8.5097;12.4064;9.3427;3.1282;4.7224;14.3965;5.6093;10.9367;6.4207;7.3595;14.685;13.8858
0;5.7216;8.0332;11.4106;8.4119;3.2383;4.2316;15.5521;5.0826;9.7021;5.967;7.5029;16.2021;13.3257
0;6.2668;8.027;10.4549;8.0987;3.4385;4.8726;14.7154;6.4802;11.0707;6.305;7.4409;14.7916;12.3278
0;7.5003;7.4706;11.444;6.9099;3.0808;4.896;16.0841;7.5051;12.1252;6.456;7.2342;15.5057;11.15
0;7.3648;7.4122;11.9102;7.1468;3.2888;4.9081;14.7306;6.4073;11.2802;7.1257;7.7298;14.8987;10.1332
0;7.5274;7.1445;11.6261;7.4528;3.0172;4.2326;15.4655;7.2719;10.4125;7.6078;6.8726;14.7725;9.0284
0;7.1127;8.229;11.8572;7.2966;3.1497;4.508;13.3634;6.8894;11.7642;7.2936;8.5291;17.0939;9.5313
0;7.062;8.0198;11.7355;6.4558;3.197;4.7403;14.3034;6.3614;10.8434;6.5136;9.289;16.4886;9.2475
0;6.1192;8.5427;12.1863;5.9813;3.0942;4.6735;14.2209;6.7754;12.794;6.8835;8.2908;15.9735;11.2548
0;6.7249;8.5965;12.5311;5.2486;3.2095;4.8872;12.231;6.5595;12.4242;6.7941;8.0102;18.2713;11.4774
0;6.2095;7.7254;11.8237;5.495;3.0547;5.5357;13.5276;6.8352;11.9446;5.9402;7.238;17.5068;12.542
0;5.7922;9.0644;10.5802;5.8631;3.2997;4.7492;13.7669;6.99;11.4157;5.8777;6.8054;15.9958;13.8194
0;5.8814;8.5017;10.5622;5.4424;3.178;5.2166;17.3228;6.7115;13.3325;5.5393;5.6292;16.2917;12.8251
0;5.5513;8.9393;10.7928;5.6347;3.1669;5.5217;16.8186;7.3543;12.3784;5.6241;7.5616;15.8696;11.3935
0;5.3356;7.9222;9.644;5.0656;3.2992;5.3479;17.907;6.7429;11.0275;5.3705;8.2913;15.1419;11.8615
0;6.7556;7.8083;9.7489;5.1361;3.0523;5.1619;15.5139;6.934;11.8236;4.8314;8.2121;15.7336;11.7354
0;5.9686;7.2709;10.6569;4.89;3.134;5.511;13.3259;6.9924;11.8868;5.0116;9.3472;15.2324;10.8386
0;5.7736;7.5521;10.2633;4.6435;3.2167;4.7216;11.3799;6.287;12.2385;4.8626;8.5286;17.6729;10.588
0;5.9667;8.6181;10.1549;4.159;4.0779;4.7081;9.4374;6.004;12.7113;4.7091;7.6964;18.4976;10.9612
0;5.3591;8.4295;10.8369;3.9255;3.7746;5.1743;8.6995;5.4169;12.581;4.4659;6.3355;17.8934;10.4862
0;5.595;8.7857;11.6344;4.2917;3.6082;4.9331;9.3855;5.9507;10.9187;4.6087;6.3776;16.8214;9.3349
0;5.0711;8.0388;11.6587;4.5023;3.7922;4.6877;8.6708;6.3918;11.4466;5.3339;5.4319;16.0514;10.5262
0;4.8038;7.5692;10.5519;4.6398;4.3007;4.4547;7.991;6.5374;11.7623;5.608;7.2344;18.4878;9.8484
0;4.1203;7.6357;9.6362;4.2591;4.1354;4.2571;7.5475;7.0162;11.9481;5.516;8.3147;18.6478;8.9435
0;4.9535;7.7832;10.9008;3.784;4.6484;3.7958;7.0841;7.0779;11.4355;6.7631;7.1411;17.4407;8.4991
0;4.557;7.6931;11.7992;3.7794;4.4088;3.9871;8.0687;5.5816;11.3146;7.0212;8.9661;15.5872;7.9019
0;4.1944;7.9182;11.072;4.1509;5.0229;5.5556;9.2616;5.6669;13.0069;8.3522;8.2691;16.8299;8.7263
0;4.3112;8.2595;9.8856;3.8327;5.471;5.5301;8.6987;6.1191;11.681;9.219;8.1019;17.4136;8.0807
0;3.4643;7.5122;10.0405;3.6423;5.0953;4.8224;8.0481;5.6854;10.8353;8.2766;8.9801;16.9589;7.6927
0;4.7283;6.1879;9.7074;3.5794;5.4728;4.2071;7.3229;5.8569;11.4142;8.9351;8.7306;17.8439;7.1702
0;5.2599;6.7253;9.1008;3.2798;5.1381;3.6883;7.189;5.5921;10.1272;9.9388;8.831;17.8648;7.955
0;5.1891;7.8374;9.2747;3.3156;5.1032;4.2435;6.2294;6.3056;11.2658;9.464;10.4651;17.4803;10.0736
0;5.3387;8.0256;8.5189;3.1267;5.9974;4.7805;6.2034;5.2784;11.5602;9.9408;9.1252;18.3569;11.6009
0;4.6337;7.7003;8.761;3.0097;5.4112;4.0527;7.0965;6.7011;11.8267;9.7675;9.1598;17.5383;11.0737
0;4.4991;8.2174;9.3578;3.0568;5.3102;3.8115;6.9322;6.5546;12.7861;9.2995;10.329;16.7139;9.9999
0;4.4733;9.1834;8.6131;3.5048;4.9224;4.4814;7.9134;6.6535;12.9366;9.4307;11.426;16.943;8.9221
0;4.4089;8.0828;9.6719;3.8725;4.9793;4.2551;7.1514;7.1723;12.8105;9.9745;11.976;18.0149;9.1172
0;4.2783;8.5991;11.0116;4.3606;5.5583;3.667;8.4756;6.6243;11.0011;9.5756;10.834;18.949;9.526
0;4.0278;8.7908;10.8622;4.1075;7.1879;4.1257;8.1151;6.6293;9.9679;9.6285;11.8456;19.0337;9.7896
0;4.1193;8.9692;11.4932;3.8005;6.596;4.3129;8.0061;6.1357;8.8948;11.0088;10.7179;18.7695;8.9755
0;4.1983;7.8568;10.4851;3.5942;5.6108;4.0613;8.1621;6.9762;9.113;9.7504;9.8396;17.8971;9.3289
0;4.403;7.0778;9.4681;3.2654;5.3913;3.8353;7.1849;6.7856;8.5426;10.3268;10.3816;16.6987;9.8468
0;4.3927;8.1298;10.4298;3.2846;5.8106;3.627;8.0227;7.3635;8.4635;10.0377;9.8375;18.7543;9.5407
0;4.1213;8.3314;9.4331;3.1595;5.9582;3.4584;9.5149;6.3902;9.4984;11.3232;10.2355;18.3508;10.1887
0;4.6189;8.8954;9.8337;2.8571;6.1148;5.08;10.579;6.14;8.5719;11.4889;11.5445;17.3498;9.5132
0;4.1196;7.7181;10.9976;2.9106;5.7235;5.4931;10.5037;6.9188;9.3372;10.6405;12.4955;17.8528;8.6552
0;4.2676;8.2467;11.6216;3.1879;5.4342;5.2107;10.908;6.0123;8.7226;9.986;11.3962;17.4937;7.7953
0;4.3289;8.1585;10.4141;3.3142;5.5353;5.073;13.6362;5.711;7.5067;9.8133;10.2853;20.3806;8.1095
0;4.06;7.0481;9.1831;2.9926;5.1741;4.7727;12.5845;7.3204;7.2648;10.4257;10.3168;19.8913;7.6289
0;4.4318;7.8191;10.4421;2.6397;4.7245;5.4114;14.3632;7.7164;6.9053;9.5131;10.5353;22.3505;8.3393
0;4.3088;8.2767;9.6372;2.6997;4.7935;5.307;14.8171;6.8353;8.676;9.4867;11.8544;21.271;7.9078
0;4.5751;8.4746;10.0364;2.9351;5.0637;5.231;12.266;7.1613;7.7588;9.7512;12.3101;19.0876;9.311
0;4.8368;7.4132;9.6837;3.3757;6.0623;5.3388;12.7938;7.2307;7.3518;9.4282;10.9238;17.7929;11.8104
0;4.3702;7.3413;9.6499;3.5985;6.2798;5.1378;12.1478;7.2147;7.8804;9.7392;10.9426;18.029;12.4279
0;4.7484;8.1887;10.2297;4.026;5.6693;5.6675;13.4328;7.9343;8.2616;9.5119;11.0846;19.4769;12.5346
0;4.8342;8.4915;9.9169;4.1675;5.0207;5.1192;12.7216;7.3685;7.7846;8.5161;10.6372;19.6597;12.6908
0;4.9128;8.1902;9.6963;4.7047;5.6831;5.9048;14.3487;6.6254;7.2535;7.7615;11.5718;21.534;12.6709
0;4.9013;7.8989;10.9901;4.6721;5.8756;6.1071;13.1942;6.8497;7.93;9.1762;10.6303;20.0148;13.1099
0;4.286;8.1731;9.9296;4.6669;6.1358;5.9926;13.7953;7.6653;8.453;8.9647;11.193;18.745;13.7746
0;3.5857;8.2243;10.028;4.0825;5.606;5.1917;13.9267;7.1675;7.8766;9.3463;11.3997;19.6292;14.2131
0.5;3.8787;8.6581;10.2307;4.1845;5.0453;4.6211;16.4368;6.8161;7.882;9.7332;12.081;20.4097;14.5095
0.5;4.2051;8.1191;9.967;4.5846;4.8033;4.7691;16.7658;7.237;7.5881;11.6636;11.3318;21.2123;15.0523
0.5;4.6458;8.7616;9.4797;5.2517;4.8966;4.655;14.553;6.3737;8.1651;9.955;12.2069;22.3296;15.4377
0.5;4.8357;8.981;10.2033;6.049;4.7025;5.0703;16.6943;5.8534;7.3046;9.385;10.5715;20.715;14.9383
0.5;4.9337;8.1322;9.7188;6.6518;4.3856;4.3153;15.4318;5.5793;6.7258;9.9166;11.3842;19.1303;15.2631
0.5;4.0476;7.6449;10.178;6.4141;4.3047;4.805;15.1248;5.4888;6.3398;9.014;11.053;17.8098;16.365
0.5;4.1534;7.6201;11.3758;5.5553;4.2563;5.1941;14.2997;5.0795;6.0347;9.7104;10.6482;16.3465;15.843
0.5;3.895;6.6311;10.3604;4.9081;4.8435;5.4777;15.7083;4.9898;6.0116;9.7903;11.2879;19.0419;17.6739
0.5;3.8675;7.7202;9.8104;4.6646;5.3456;5.2401;13.9058;4.8041;6.5994;9.5893;11.7904;18.1792;16.3539
0.5;4.1385;7.599;10.5922;5.4176;6.3938;5.9348;11.8226;5.3117;7.0915;11.7227;12.3191;16.9305;15.9654
0.5;4.0977;8.4179;12.2351;5.2023;5.8041;5.7456;10.4703;5.5339;7.2627;11.5553;12.4806;16.1643;14.8313
0.5;4.8798;7.1789;12.1261;4.7395;5.1404;5.557;9.1877;6.005;7.6989;10.8773;12.6878;14.7333;13.8727
0.5;4.2946;7.6688;11.4645;4.2258;5.4536;4.979;8.2466;5.5382;7.5367;9.5098;10.4534;16.0055;14.5454
0.5;4.4745;7.6337;11.351;5.0252;4.9432;4.4262;7.6893;5.3267;7.0785;10.1092;10.1138;14.8822;16.1748
0.5;5.0062;6.2665;11.7791;5.5595;5.1904;4.6076;7.2044;4.9298;6.6816;9.9436;9.5218;15.4587;15.1298
0.5;4.5976;6.0849;10.6521;5.5051;4.9341;5.7892;6.957;4.7905;6.1642;9.6963;10.1994;15.4629;16.5444
0.5;4.327;5.2898;10.9328;5.8133;4.5867;4.718;8.147;4.532;6.5798;8.4445;9.8742;14.5211;15.0202
0.5;4.1623;4.961;10.7019;5.8958;5.1237;4.604;8.7183;4.5137;6.938;8.3618;10.5091;12.9875;16.2044
0.5;4.223;4.6763;11.2233;5.9524;5.7201;4.8131;9.3299;5.047;7.8338;9.8496;11.5629;16.6579;16.4692
0.5;4.5084;5.4891;10.2821;6.7667;6.0944;4.6103;8.4823;5.0386;7.4267;9.181;10.2073;15.6368;16.3027
0.5;4.1674;4.7419;10.9;6.9764;5.606;4.9523;7.5526;4.8932;6.8077;10.0008;9.5036;17.4352;16.7771
0.5;4.9492;4.6377;11.4153;6.8626;5.1921;4.7293;7.8646;6.1978;6.767;9.0262;9.5462;19.323;17.103
0.5;4.668;4.7217;10.7097;7.1618;4.6516;4.9242;9.1544;7.3668;7.1745;9.1311;9.4671;17.711;16.6658
0.5;4.8884;4.0419;10.096;7.6034;6.0685;4.8231;8.7701;7.6652;7.0799;8.7706;7.7786;16.8578;18.6824
0.5;5.3341;4.1627;8.5666;7.7497;5.6351;4.3817;8.0471;7.6574;7.8233;8.9993;7.9086;17.2004;19.1694
0.5;4.4269;3.796;7.4151;7.3982;5.9092;3.9732;7.5201;6.7155;8.3923;8.3829;8.8846;16.3417;19.4741
0.5;4.9645;3.8789;7.2123;7.7782;5.1823;3.7191;7.0859;6.2505;7.4983;7.0246;8.6868;14.9672;21.1125
0.5;5.3838;4.1625;7.2581;7.6004;5.7416;3.9029;6.3243;5.477;7.0551;7.3959;7.6771;16.339;21.1836
0.5;4.6539;3.5006;8.1429;7.7536;5.3724;4.8622;7.0265;5.9403;6.3717;7.2449;7.3684;19.1291;19.8792
0.5;4.6151;3.7577;7.4801;7.8658;5.6674;4.434;7.2963;7.1082;6.1165;6.7456;7.8531;18.0637;20.579
0.5;4.2327;3.4371;7.5114;8.757;5.573;4.5099;6.7215;6.2693;6.6921;6.0776;7.404;19.1646;20.6527
0.5;5.2812;4.1822;7.4295;7.9673;5.8315;4.4395;8.4895;7.0876;6.5755;6.9265;7.2014;17.7508;20.0134
0.5;5.4396;3.9447;6.0846;8.1254;5.2618;3.5302;8.1279;6.6585;6.022;8.25;6.4796;16.9012;19.7821
0.5;4.745;3.8782;5.7829;7.6908;4.9053;3.4666;8.0862;5.3688;6.4807;9.6559;7.8862;18.0001;18.5364
0.5;4.3515;3.8944;5.8465;8.3073;5.1875;3.7039;7.7289;5.1908;6.9835;9.7198;7.2861;16.3256;19.6579
0.5;3.9605;3.9012;5.6978;7.8413;4.8023;4.4087;6.6819;4.9873;7.2098;9.2387;7.1676;16.8295;20.4233
0.5;4.8443;3.8043;5.309;8.3946;4.3973;4.0297;7.3364;4.6029;7.2222;9.0111;7.7398;15.4024;18.5069
0.5;4.4433;3.597;5.407;7.7034;4.1467;4.2472;7.368;4.1443;6.5459;9.1932;7.1837;15.2641;19.8935
0.5;4.7551;3.6162;5.1653;8.1908;3.9785;3.5765;7.0378;4.7588;6.0775;11.2108;6.993;16.2497;19.8821
0.5;5.3074;3.1123;4.4;7.4932;3.6451;4.3689;6.9292;4.7774;5.7025;11.1815;7.7908;14.8607;20.1571
0.5;5.0369;3.146;3.9809;6.8691;3.6696;4.3594;8.0842;4.716;5.4624;10.7011;7.5527;14.1179;20.1199
0.5;4.7981;3.2946;4.0727;7.6922;3.6896;3.6888;8.6;4.6281;6.5207;9.4581;6.9407;13.2334;19.3175
0.5;4.8208;3.138;3.6878;8.3317;3.6382;4.489;7.8073;4.5916;6.3242;8.8809;6.8844;16.1367;19.7719
0.5;4.1327;3.4904;4.4334;8.1323;3.5732;5.1393;7.2711;4.4587;7.0479;9.7074;6.1412;15.8634;19.8601
0.5;4.8299;3.3;4.3795;8.0807;3.5099;6.3325;6.5992;4.3749;8.01;9.3418;6.1107;15.2048;20.3918
0.5;5.3343;3.3598;5.2901;8.1442;3.4406;6.6178;9.2868;4.3467;7.9385;10.1688;5.7594;17.5358;21.2428
0.5;6.7348;3.1859;4.691;8.4606;3.6486;5.8722;9.9081;3.9253;7.7433;11.6442;6.0012;17.1681;21.3383
0.5;5.8826;2.9363;4.3878;8.498;3.4065;5.8014;8.6896;4.7528;7.2169;10.2608;6.0587;15.6725;18.2749
0.5;5.1055;3.104;4.0909;9.3871;3.5596;5.0011;8.7149;4.422;8.1306;9.0351;5.3035;14.7162;18.7135
0.5;5.6449;3.2739;4.1379;8.1677;3.5604;5.0389;9.1649;4.266;8.1825;7.86;6.1799;16.3759;19.9515
0.5;5.4092;3.5404;3.756;8.8169;3.313;5.2218;9.9371;3.8881;7.5056;7.4672;6.5922;16.2239;20.1255
0.5;5.4105;3.2472;3.6597;8.0623;3.3912;4.6986;8.9026;4.3258;6.933;6.9466;7.6942;17.1604;20.7466
0.5;5.7554;3.2433;4.5187;8.7973;3.5674;4.2863;9.0288;5.1124;7.4531;8.6105;7.7931;15.7921;21.658
0.5;5.5023;4.0178;3.8973;9.0205;3.629;5.0251;10.1929;6.154;7.9218;8.5676;7.2828;14.606;22.6881
0.5;5.8009;3.6751;4.2928;8.4787;4.2764;5.0121;9.0458;5.9053;7.1623;7.3498;7.4176;16.7802;20.5193
0.5;6.2531;3.678;3.9149;8.0011;4.4209;5.4662;10.2085;5.2009;7.6799;8.3633;7.1268;18.2459;20.9921
0.5;5.6221;3.335;3.7745;8.1735;4.3502;5.8484;10.5748;5.2321;7.3512;7.953;8.743;18.5456;20.7387
0.5;5.6252;3.3033;3.7032;8.8718;4.3886;4.4709;11.7032;5.6181;8.2137;7.4073;7.4061;19.2396;18.5841
0.5;6.4252;3.5025;4.4004;8.7878;4.9975;4.9518;11.1078;7.0698;7.3968;6.5267;7.612;17.4903;19.5289
0.5;7.0369;3.6693;5.6859;9.0031;4.7784;4.7777;9.8276;7.5839;8.6535;6.6391;6.8352;17.8645;20.1817
0.5;7.0758;3.8875;6.4928;10.0178;5.2535;4.045;10.1978;7.2858;8.9183;6.1348;7.5908;17.236;18.7755
0.5;6.5497;3.6706;5.7522;9.4289;5.8867;4.4855;11.3325;6.9425;9.6503;5.7312;6.9946;16.2312;17.8513
0.5;6.7646;3.9771;5.3693;9.3175;5.5062;4.3541;12.2949;8.7346;9.9998;6.2883;6.5557;17.3498;16.9844
0.5;7.0325;3.5852;4.3833;8.2029;4.9103;4.0875;10.8288;9.7018;10.159;6.6113;6.4176;16.7691;15.8137
0.5;7.2504;3.2475;4.2465;7.8433;5.9352;3.8676;8.9426;9.4135;8.9558;6.0451;6.5898;17.1286;13.6699
0.5;7.6854;3.3296;4.1966;7.9691;5.5129;4.3151;9.4374;8.4915;9.5432;5.7078;6.6963;16.1103;12.2466
0.5;6.0257;3.04;3.868;9.0861;5.5114;3.8006;11.6703;9.9486;10.8367;5.676;6.9184;16.7069;11.6327
0.5;7.279;3.3262;3.8556;8.8767;5.0286;4.695;14.6111;8.9785;11.7545;5.9324;7.3001;18.1083;10.2253
0.5;6.0422;3.9998;4.1875;9.022;4.8722;4.9058;14.8045;9.6113;12.4894;5.9252;6.1668;16.866;9.4112
0.5;6.3249;4.2747;3.9438;9.643;6.4094;4.8172;12.6729;9.8679;11.4624;6.893;6.1963;18.0669;9.0496
0.5;6.4415;4.1436;3.9399;8.3238;6.0327;5.2349;15.3104;10.8455;11.4814;6.3902;7.203;18.8741;8.1831
0.5;6.8187;4.2818;3.8645;8.6072;5.4746;5.1749;13.9633;9.7391;11.2847;6.1543;6.9421;20.4703;7.9649
0.5;6.9225;4.242;3.6983;9.0371;5.48;4.9819;11.943;10.3157;11.7662;6.3846;7.7425;21.2172;7.796
0.5;6.0693;3.6181;4.1879;8.4375;6.4677;4.6928;12.818;9.2083;10.5535;6.6051;7.9799;21.9269;8.5621
0.5;6.5907;3.7308;4.0672;9.6913;5.693;4.5242;14.5439;9.434;11.8397;5.9817;8.6696;22.4331;8.3715
0.5;6.4349;4.0389;4.1079;9.689;6.1752;4.3784;15.9254;9.2433;11.2743;5.9443;8.0159;22.5979;9.9899
0.5;5.9835;3.7721;3.8823;8.9086;5.893;4.9211;13.8729;8.1668;14.1076;5.6004;9.2657;24.3194;9.3646
0.5;5.9838;4.527;3.2909;9.4338;5.4367;4.568;14.6911;7.3744;13.1537;5.3186;8.5301;20.138;8.7066
0.5;6.0964;4.931;3.6123;8.5026;4.81;4.9535;12.2115;7.6155;11.351;5.3272;8.9658;17.912;8.0946
0.5;5.8608;4.9898;4.3017;9.0174;4.9753;5.0427;13.8658;8.2957;10.8975;6.0988;8.8861;17.9086;7.9572
0.5;6.0343;6.4201;4.1952;9.4449;5.7181;4.4062;13.5207;9.3773;11.6849;5.8965;9.2797;16.9893;8.5326
0.5;5.7182;6.5199;4.4965;9.2688;5.3732;5.4813;14.0696;9.6341;10.8928;5.1389;11.0621;20.0158;9.4615
0.5;6.1707;6.6265;4.8401;8.9728;4.7806;5.3018;13.8227;9.6206;10.7651;6.4755;9.4244;18.9878;9.9659
0.5;6.0275;6.8711;5.9743;9.3233;5.1958;4.6689;12.9441;8.6112;11.1456;6.6712;9.2396;19.5926;10.8356
0.5;6.9279;5.8474;6.171;8.9064;4.8669;4.9326;13.1954;9.7017;12.5726;7.9172;8.7271;18.8065;11.1148
0.5;6.5319;5.4918;5.0319;9.0954;5.9543;5.0602;13.2043;10.1464;11.4487;8.0037;8.6641;19.1448;10.6176
0.5;5.6605;6.4773;4.7919;8.367;5.5503;5.5537;12.7385;10.2058;10.3715;9.715;8.3768;17.9531;11.0228
0.5;5.1191;6.905;4.6837;9.1247;5.7909;5.7858;13.4648;9.043;10.8012;9.7731;8.9631;20.0353;9.8684
0.5;5.4063;6.4203;4.1904;9.2624;5.1056;4.6074;14.7531;8.6651;13.3415;8.7727;10.4932;19.2181;8.8475
0.5;6.8076;6.6242;4.6032;8.6353;6.174;4.4941;15.6478;8.618;11.9839;8.945;8.8471;17.9578;8.6756
0.5;7.0933;7.1114;5.1385;9.2894;5.2144;4.073;17.4722;8.6759;12.6841;9.1967;9.0982;18.8552;8.5299
0.5;6.9012;7.0275;4.8704;9.625;4.723;4.8279;15.9389;9.4287;12.5919;9.2942;7.8157;18.7732;7.6217
0.5;6.1045;7.8055;5.8333;9.1862;5.8314;5.0346;17.8991;9.0142;13.0809;8.5136;8.3937;16.8277;7.8685
0.5;5.469;7.5099;6.5237;9.1544;5.2663;5.4764;16.2622;8.5674;13.7683;9.7813;7.9003;18.5475;8.5782
0.5;6.3986;7.3773;6.7883;9.9789;5.5932;4.8479;16.8574;9.3187;13.7679;10.3395;8.0593;19.7344;8.0959
0.5;5.4818;7.7834;6.5063;9.3304;5.0735;4.8883;16.5215;8.8707;14.0598;10.6089;8.8221;17.2873;7.2631
0.5;5.6884;8.7633;5.6089;9.185;4.5986;5.4688;15.7643;7.9855;13.6776;11.1319;9.2041;18.6419;7.5135
0.5;6.5392;9.2177;5.4185;8.6362;5.6867;5.2741;17.4667;8.4265;13.2765;10.1539;8.8863;19.8078;9.2222
0.5;4.7505;8.4144;4.7302;8.6988;5.2203;5.5858;17.0632;7.7899;13.1217;11.1442;7.3884;17.7099;9.5494
0.5;5.3413;8.3836;4.5526;8.5413;4.7104;5.6791;16.9671;8.3459;11.7502;10.6271;7.6035;18.9652;8.9703
0.5;4.474;7.9541;4.4591;7.769;5.0098;5.7106;15.4098;7.6117;12.6926;10.9908;6.5516;16.9395;9.0461
0.5;4.8219;7.1773;4.1351;7.5826;4.8696;5.3292;15.2575;8.0025;11.3925;10.391;6.2579;16.3433;8.8917
0.5;5.1064;8.2316;4.7041;8.0747;5.0276;5.624;14.8392;8.0301;12.2809;10.3217;6.7248;18.7619;8.0789
0.5;4.4186;7.7623;4.6797;8.2988;4.8211;5.2699;15.4261;8.446;14.327;9.4858;6.1446;18.8148;9.1821
0.5;4.2119;7.9522;4.4544;8.8569;4.6263;6.4122;16.0426;7.8817;13.6559;9.8692;5.741;21.7512;9.6359
0.5;4.1761;8.8173;4.0883;8.4896;5.0526;6.731;15.6672;8.2201;14.6338;10.305;5.5899;22.8448;9.1766
0.5;4.7077;9.5911;5.0479;7.6773;5.4611;5.3996;16.8;7.7146;15.0496;10.7359;5.7607;23.9574;8.3286
0.5;4.7085;8.9401;6.4023;6.7187;4.9361;5.7085;14.4937;7.8892;13.4089;11.2357;5.9198;21.796;9.5364
0.5;4.2267;7.8126;7.8614;6.3686;4.6621;6.1842;15.5576;7.3294;14.5016;12.4233;6.597;20.4188;9.1087
0.5;3.9863;8.7118;7.2101;5.8007;4.2549;5.7676;16.5924;7.3585;13.8852;11.4745;7.8452;20.7567;8.3006
0.5;3.9284;9.0448;8.67;5.3747;5.6784;5.2613;15.1745;8.6931;13.143;10.8005;8.7821;18.349;8.3498
0.5;3.8882;8.304;8.8781;5.8747;5.7145;4.9039;16.5782;8.7989;13.1497;9.5888;8.6944;17.9246;9.8926
0.5;3.9974;9.4973;9.8826;5.5038;6.4582;4.782;13.9726;9.3746;11.9608;10.1313;7.7559;16.2546;11.3015
0.5;3.9819;9.5114;9.9176;4.9731;6.0612;4.9932;14.7297;8.3318;13.8226;10.5085;9.3072;17.2799;10.4188
0.5;3.7935;10.0403;10.448;4.574;6.0312;4.8727;12.4042;7.5483;15.7892;10.6431;8.629;18.0832;9.3969
0.5;3.7129;9.9213;10.1633;4.3423;5.2331;4.2824;13.2021;6.8411;14.9083;11.0525;9.0066;19.4055;9.138
0.5;4.5615;10.1913;11.2706;3.9606;4.6064;4.4266;13.8508;7.3891;12.9888;10.9909;9.4054;19.5791;8.5392
0.5;3.9619;9.1721;10.3162;3.8598;4.024;4.1201;15.6127;8.1054;11.622;9.9702;10.1491;19.5832;8.8865
0.5;3.9701;8.6363;9.8454;4.3353;3.9511;4.475;14.6405;7.5182;11.7958;9.6358;10.6993;19.3991;10.2878
0.5;4.4401;9.2573;10.3022;4.259;3.884;3.9319;15.1471;8.2014;11.4181;9.9804;11.5853;21.5128;10.0183
