odour stim;07/12/2020 Female11;09/12/2020 Male5;09/12/2020 Male9;11/12/2020 Female5;11/12/2020 Male9;14/12/2020 Male4;14/12/2020 Male6;14/12/2020 Male8;15/12/2020 Female4;15/12/2020 Male5;08/02/2021 Female3;09/02/2021 Female3;10/02/2021 Female2
;30V-60V;30V-60V;30V-60V;30V-60V;30V-60V;30V-60V;30V-60V;30V-60V;30V-60V;30V-60V;30V-60V;30V-60V;30V-60V
0;19.7305;20.4879;27.1353;11.8537;11.4179;20.3099;21.8675;18.651;24.6478;17.8726;17.1423;16.9524;5.0428
0;18.4933;18.5706;28.5895;11.2295;12.7632;21.3176;21.4172;16.4224;24.7286;18.0701;18.1304;14.4352;5.2798
0;18.0493;16.9889;27.5847;11.8181;10.588;19.9235;21.8497;18.8266;23.3713;21.1948;18.2546;13.8302;5.3708
0;17.5601;19.309;23.3639;11.2613;12.1945;18.0644;22.4882;19.8955;20.5026;24.1438;18.538;14.8979;6.3807
0;17.1772;16.8731;22.2391;10.7697;11.4272;17.9728;24.1399;19.16;23.4283;23.6248;18.9695;16.8643;5.6506
0;16.2628;16.4225;22.815;13.1545;10.5154;17.3338;23.2484;18.0997;21.8874;26.434;18.0562;17.3169;5.6658
0;17.3931;17.1401;22.9349;11.713;11.276;16.9056;25.3404;20.8487;21.2309;23.1413;19.4854;16.7873;4.8974
0;16.0615;15.4733;26.2467;11.2935;10.3892;17.8663;25.1763;24.4753;24.7838;22.0582;19.7685;15.3388;4.5479
0;17.2947;14.4607;27.5233;10.3749;9.6141;17.7579;24.8522;25.0959;23.2652;21.7017;18.8514;13.8412;4.8676
0;16.2656;12.123;29.9737;11.6114;8.7663;17.3909;23.7977;22.7562;21.0771;22.7398;17.6472;15.57;4.6918
0;16.7998;10.9312;27.1895;10.578;9.0578;20.9573;22.5405;24.1142;21.4514;22.8276;16.9425;16.9351;4.8233
0;16.7132;10.6752;24.6614;10.5544;9.3825;22.3359;26.2551;23.6532;19.8798;20.2459;17.3865;19.1375;4.8007
0;16.094;9.9368;24.492;11.4377;10.6175;22.1585;25.7104;22.6265;18.293;17.9451;18.3499;19.7178;5.0432
0;15.697;11.0458;22.7248;11.6815;10.5592;23.7321;27.943;24.8756;21.1998;16.6335;16.4049;17.7902;4.8828
0;15.168;9.9331;22.42;10.64;12.3804;21.7588;25.9695;26.8578;19.9709;15.1731;16.5249;15.3654;5.244
0;15.1515;9.1416;24.1289;10.1977;10.2798;20.9635;24.1991;23.6134;21.614;14.3594;17.0383;13.6669;4.6193
0;14.9666;10.3916;25.4872;11.7721;13.3111;24.32;23.2849;20.9053;23.4989;13.5879;15.3344;12.3032;4.9551
0;15.3485;9.7747;24.2664;11.7201;13.1364;27.6788;23.6679;20.215;24.5622;13.1031;15.4515;12.3477;4.5414
0;15.5223;9.8415;26.5209;11.8137;14.378;26.7666;23.1867;19.5885;24.4441;12.4097;17.3748;12.5284;4.7111
0;14.7134;10.563;23.9087;11.8554;12.5206;30.5122;20.6493;20.1578;27.257;11.658;17.1817;11.616;5.6589
0;15.3847;9.3452;22.6918;10.8974;11.6468;30.5167;18.5074;19.0791;26.8921;11.4385;15.3577;11.0551;5.5829
0;14.9306;11.0188;20.4891;11.5031;13.0915;27.2094;18.7522;17.3754;28.3527;11.2777;17.4898;9.8534;5.4724
0;15.1234;10.3016;17.4217;10.5868;13.0399;26.1314;17.2283;19.6449;26.5508;11.2454;16.608;9.0099;5.2744
0;14.764;9.4569;16.7741;12.4231;13.3005;25.6486;16.5509;18.0061;26.1563;10.2372;15.2796;8.5006;5.3661
0;15.2931;9.6501;15.9755;11.898;12.3556;28.3103;16.6516;16.0882;25.8821;10.6777;16.2443;7.8532;5.2278
0;14.9298;10.492;13.7904;11.2863;12.9607;30.3453;17.2692;15.0886;26.1419;10.411;15.3345;7.627;5.4877
0;15.013;12.3086;13.5966;11.7956;11.3231;29.7742;16.0035;15.8163;23.516;10.8867;17.9519;7.5278;4.8444
0;14.7999;12.4154;13.5323;12.2217;11.7821;33.3486;16.26;16.4218;26.0275;10.3848;19.5618;8.3944;5.2506
0;15.9578;12.1276;13.2301;11.0443;11.7466;33.314;18.7212;15.0468;23.4398;10.7576;17.8463;9.2636;4.9158
0;14.908;12.085;13.3365;12.168;12.0451;34.316;18.1889;13.7454;26.3173;9.9175;19.6836;8.7551;5.4606
0;14.9237;12.5333;12.0062;12.353;11.3002;34.8164;16.3519;14.387;26.4526;10.3344;18.909;8.3514;5.9761
0;14.7328;12.2231;12.8986;11.9879;12.2463;33.4691;15.3004;13.877;25.8608;10.1137;18.4714;9.438;6.2226
0;14.3621;11.2888;12.7996;11.8113;12.142;30.2891;17.4391;12.7318;24.9358;9.9845;21.4292;9.4428;5.7994
0;14.6889;11.6087;12.4412;11.1652;11.9747;31.6692;17.0462;16.6176;23.5652;9.4814;20.8448;9.9303;5.7212
0;13.5564;12.7298;12.7207;10.3617;12.022;30.8621;15.8053;16.1031;21.2474;9.9832;19.1255;9.7834;5.5702
0;14.4433;13.6946;11.8411;10.7533;12.9299;29.0775;18.1353;17.4939;23.4911;9.7157;21.28;8.9126;6.0634
0;13.917;14.9376;12.3952;11.2454;14.0677;28.9638;16.9812;17.8738;22.2202;10.9394;18.876;8.5201;5.9731
0;14.3834;14.6521;11.9607;12.5293;14.3505;28.2358;15.221;18.8688;20.138;11.518;22.6538;10.1786;6.1207
0;14.2511;13.5224;11.189;12.8214;16.2195;28.7765;15.8798;19.3836;20.9418;11.1288;22.1109;9.7927;6.5658
0;13.7671;12.1774;11.7694;11.7391;15.3069;28.3737;17.3636;19.8815;23.8946;10.8602;19.8426;11.0898;5.2739
0;13.7027;10.7489;11.9311;11.1976;14.965;29.7486;16.4853;18.1496;22.1729;10.4422;21.2763;11.3726;5.5234
0;13.7439;10.746;12.957;10.0836;12.4617;29.839;17.5601;17.714;20.0688;10.3795;24.3393;12.2492;4.9209
0;13.6694;12.1962;13.2515;12.6669;13.9646;29.7394;16.8409;19.1592;20.003;10.4526;25.0993;11.3609;4.8443
0;15.6891;14.2133;11.4384;11.6095;12.029;27.2594;16.0249;17.6569;19.4019;11.6781;27.5859;10.8092;4.8239
0;15.5693;14.0082;12.1606;13.3558;14.1738;30.9304;15.3142;16.7804;19.1937;13.4066;26.1647;11.8426;4.6563
0;15.0761;16.091;11.8816;12.559;13.7915;32.399;17.652;16.7114;18.7726;16.5509;25.8088;11.9368;4.7887
0;14.9953;17.401;11.9111;11.8959;14.3902;35.0156;15.8333;16.2338;20.3038;18.9259;26.3791;11.0983;4.678
0;14.3964;15.1642;12.0588;13.7586;13.3262;31.6557;14.9663;14.7278;23.0595;20.6793;23.0906;12.3558;4.8058
0;14.6818;16.0668;10.9545;12.3506;11.0981;31.286;14.106;16.5479;21.5221;18.1192;23.4104;10.9818;4.6852
0;14.1462;14.969;10.6263;12.0485;10.7642;32.2503;14.8716;14.7933;24.1028;16.4647;23.5781;10.4029;4.7969
0;14.0877;14.6863;10.4122;13.0981;9.2644;27.3761;15.9319;13.8731;22.0518;16.5858;24.6718;9.3569;4.2
0;14.446;15.4424;10.7965;12.3157;10.0467;24.6395;13.8531;12.509;22.0662;17.6709;25.4526;9.4026;4.5448
0;13.7076;15.8602;10.9195;11.5431;8.4678;22.0046;16.816;11.9265;25.6443;17.6293;24.7278;9.0289;4.1757
0;13.6698;16.3281;10.0345;10.7625;9.1156;23.5083;20.4609;12.1542;23.1279;18.8733;23.8498;10.2963;4.4667
0;13.663;14.4228;11.0043;10.0398;8.2226;21.6181;20.1219;12.0611;27.8727;19.1403;26.5097;10.0054;4.2845
0;13.4652;15.9763;11.3894;11.5133;8.3404;19.7593;18.6565;12.8786;25.0585;19.4459;24.1774;9.2997;4.4974
0;13.5935;16.0729;12.3817;13.4355;7.7819;18.5556;19.4699;13.7894;24.0649;20.9394;23.0265;10.5566;4.3945
0;13.1691;15.6682;12.4424;12.913;8.2742;17.7049;19.3544;14.9021;22.7875;20.5028;21.5109;10.4292;4.2496
0;13.3938;17.2898;12.6228;13.1572;8.4033;19.4871;17.7851;15.496;19.9079;21.272;19.1374;11.306;4.3769
0;13.4865;16.9937;12.5426;13.9821;8.0488;18.7667;16.5195;13.8863;19.2109;24.01;17.3087;11.4018;4.3319
0;13.327;18.7596;12.4129;14.0655;9.3254;17.5347;17.8141;14.8743;19.7238;21.9542;16.3884;11.4384;4.7445
0;13.8081;18.0863;13.0538;16.0944;8.6905;16.6381;21.8153;15.0151;22.6518;22.9769;18.6433;11.4467;4.4886
0;13.5739;16.8662;11.9378;14.46;8.5597;15.686;23.2946;15.097;21.5175;25.0148;17.7708;11.832;4.8873
0;13.823;18.6325;12.1863;12.9246;8.0064;15.0745;22.3519;14.6356;23.8552;22.2789;16.9013;12.4944;4.5071
0;13.7119;16.549;11.1903;12.9599;8.8307;14.9094;21.9999;18.1265;24.3411;19.8953;15.892;11.2505;4.9399
0;13.8714;18.4172;13.0864;12.6991;9.7952;18.5878;19.3894;17.0533;26.3419;22.6128;15.1913;12.7;4.7177
0;14.0874;17.8983;14.0689;14.8047;9.9161;17.8439;20.0439;16.7836;25.7287;25.3648;17.6217;11.9478;4.6699
0;13.6695;15.8348;15.8279;13.7604;9.339;18.7452;21.8032;17.2842;23.0071;22.5713;16.9304;10.3356;4.5885
0;13.8147;16.5684;14.6751;13.2667;11.246;20.4494;20.8562;16.0208;24.1828;19.6329;16.3546;10.73;4.4226
0;13.7875;17.1597;13.4728;12.0317;10.0588;20.8383;20.2036;15.1276;24.5754;20.0454;15.0488;12.3373;4.4044
0;14.2439;19.1045;13.0353;12.3727;11.8285;20.0463;21.3398;14.601;23.8;19.0898;13.6263;12.2725;4.4017
0;13.8598;17.7971;11.6844;12.0334;10.8716;21.074;22.0153;15.6574;22.0037;21.8505;14.3432;12.9262;4.5552
0;13.8718;16.5637;11.7618;11.2924;10.3288;20.6456;22.6368;16.254;25.7509;22.6314;14.1065;11.533;4.3509
0;14.1077;16.8661;10.3039;10.6172;10.7283;19.7117;23.5978;17.5424;31.0379;20.8114;15.1361;10.2934;4.8573
0;14.1607;15.9147;10.9857;11.4358;10.1599;19.1641;22.5431;19.1151;28.8545;21.4475;14.851;11.5396;4.5411
0;13.4938;15.5108;10.3957;11.6217;10.9854;23.5246;24.54;20.6886;26.4586;26.7613;13.8616;12.4049;4.8764
0;14.0754;16.4724;10.14;11.0429;11.3079;24.8776;23.7072;20.9098;28.5904;24.3615;13.676;12.8992;4.6793
0;13.5628;15.6164;11.7875;11.841;9.9525;21.8846;22.0979;20.2284;30.2324;26.5254;16.2235;12.9391;5.0857
0;13.7398;16.2801;11.619;10.782;12.4927;22.192;21.8442;19.3918;29.4035;24.4566;15.6817;12.723;4.6619
0;13.577;15.9524;13.7291;11.773;10.17;21.9775;20.984;17.4155;30.5222;23.4337;14.6627;11.9882;4.7341
0;13.7777;16.7561;13.0101;11.841;11.3831;23.2549;23.5837;17.0179;29.5402;21.7389;14.9968;10.6194;4.5891
0.5;13.3973;17.8504;11.6986;13.6107;9.6801;22.0739;22.0545;17.5063;28.4014;20.3458;16.4161;12.077;4.7042
0.5;14.0055;17.01;11.4052;12.5316;10.5905;21.5097;22.3803;17.8529;27.448;20.4352;18.5259;14.2348;4.3298
0.5;13.5651;18.105;11.7231;13.8647;9.0561;23.779;24.1242;18.0649;31.6554;20.1912;16.7475;12.7012;4.8028
0.5;13.5919;18.2547;10.9956;15.6653;9.1193;22.1222;21.1985;18.5421;26.9634;17.9576;17.2045;11.2838;4.7243
0.5;13.6211;17.8622;11.7073;14.5834;8.7481;24.5713;23.4405;17.5504;32.2616;22.5379;16.7209;10.2657;4.6605
0.5;13.4043;18.8626;10.4674;13.594;9.6908;27.19;22.454;17.4072;30.9985;24.6235;15.6007;12.9837;4.7338
0.5;13.146;17.0724;13.024;16.2713;9.5235;25.5119;21.0507;17.6764;29.4883;26.018;15.4046;12.1174;4.7816
0.5;13.7391;18.9475;11.4719;16.0847;11.2358;23.8475;19.8155;17.3816;31.9635;22.8776;14.8174;11.1262;4.9028
0.5;13.4983;18.3259;12.3406;14.6099;12.5539;24.1133;17.3035;19.5222;28.7771;20.7631;14.1354;11.4244;5.154
0.5;13.5276;18.0351;12.0611;12.9308;12.2729;23.5882;18.6242;20.0759;26.2557;17.6689;13.3512;13.4475;6.0335
0.5;13.4447;17.1175;13.7143;11.8244;12.397;24.2446;17.7556;18.1053;27.9993;16.2279;16.3493;12.6972;5.7582
0.5;12.8552;15.5374;13.8886;12.4441;11.6452;24.0031;17.7682;17.7459;31.3243;14.7555;15.3613;11.5692;5.6309
0.5;13.4606;17.9087;14.2646;11.8675;14.3803;21.4329;17.2487;17.001;31.4177;13.8223;14.7107;12.4622;5.2604
0.5;13.2303;20.1534;15.4373;11.1181;12.1492;19.5494;19.5182;15.4031;33.6903;15.696;13.2624;12.2505;5.1722
0.5;13.2559;21.7134;16.1088;12.8824;12.8504;19.7143;18.9715;17.8185;34.6034;16.7942;12.4926;12.2144;5.2793
0.5;13.4532;18.7846;17.3661;14.0665;12.7927;25.2888;20.6461;17.7875;36.7047;15.3262;12.0753;12.0777;4.6451
0.5;13.7713;16.1273;17.8752;16.4713;15.2291;23.7355;20.2966;16.2665;36.9701;14.847;11.3239;12.4032;4.9975
0.5;13.2081;16.9436;17.9153;18.5317;13.8827;21.1819;20.7926;16.1457;34.8067;13.0957;11.9728;11.5108;4.8456
0.5;13.5746;17.0113;19.4172;19.7325;12.9356;18.826;20.1628;16.314;37.5373;12.5049;13.9305;11.7395;5.0178
0.5;13.6846;18.6045;18.4667;21.9189;10.6529;17.1555;21.5179;16.9641;34.1349;11.7066;13.4321;12.3856;4.311
0.5;13.4331;17.3992;18.4997;19.6799;10.6207;15.8816;21.8399;17.1211;32.1438;11.9127;12.6258;12.5687;4.5147
0.5;13.2417;16.7068;16.4475;20.3345;9.127;17.1788;22.7229;15.4289;29.3561;10.9844;14.8236;11.5212;4.4164
0.5;13.4648;17.6468;16.1624;21.1344;10.523;20.2018;23.9537;16.4304;30.4464;10.9541;13.5502;10.4506;4.7597
0.5;13.6418;16.3261;17.3466;20.3591;9.1598;19.1231;25.0073;16.5247;26.3957;10.6385;12.4169;12.7682;4.819
0.5;13.3102;17.0177;18.7367;24.6131;9.238;17.4461;22.2575;16.8544;25.8742;10.693;13.1701;13.103;4.6579
0.5;13.5265;16.6857;17.086;23.4866;8.0282;16.1582;22.4363;16.8205;25.7051;10.2293;13.7533;14.8115;5.0497
0.5;13.5286;16.7383;17.8595;21.5222;9.0465;14.6821;20.4139;18.8372;24.0873;12.0509;15.6624;16.3564;4.4321
0.5;13.4805;18.1099;20.7729;22.9028;7.8366;14.1637;20.7191;16.9889;21.5983;12.0008;15.2722;15.1009;4.7331
0.5;13.6453;18.4587;17.907;21.8696;8.45;13.6318;19.4056;15.5956;21.8586;11.2905;15.6176;16.1725;4.5213
0.5;13.644;17.7364;19.656;23.5988;8.3917;16.0897;19.6234;17.8792;23.7972;10.9686;17.0379;15.6449;4.5737
0.5;13.3179;20.015;18.817;23.0978;8.9996;19.6439;22.3567;18.5527;26.6523;10.1866;16.2728;16.7293;4.5532
0.5;13.2564;18.2327;18.5297;23.8033;8.1111;19.3243;24.5835;17.0801;27.7854;11.6329;18.248;16.7776;4.719
0.5;15.1388;17.2935;15.7489;22.6343;8.8095;18.2443;24.0749;18.3324;33.3973;13.0458;18.4727;15.6869;4.6709
0.5;14.8186;17.4359;17.9629;22.5071;9.9776;16.6424;22.2635;18.3657;31.513;12.4839;16.7186;17.2573;4.5799
0.5;14.3601;15.8739;18.3381;21.0773;11.3104;19.606;22.2216;17.0356;31.7162;11.5918;15.4529;17.6276;4.9271
0.5;13.3018;15.1356;21.9491;20.4588;10.0196;22.8831;21.6302;18.3447;33.5226;10.7793;17.258;17.0375;4.352
0.5;13.6349;12.8553;19.8198;21.651;9.7455;26.2731;20.5696;19.1546;29.6123;10.6939;15.631;18.7099;4.7765
0.5;13.7638;10.7786;19.205;21.3837;9.141;26.5033;18.4332;18.4655;25.3911;13.7421;14.1725;19.3998;4.5561
0.5;13.551;10.6179;21.5008;23.1032;8.5199;23.9038;20.2499;18.8277;29.3802;12.5146;14.0245;19.8218;4.6417
0.5;13.6145;9.6534;20.2119;26.037;8.5893;23.3734;19.1236;18.303;31.7074;11.795;12.6951;17.1687;4.2946
0.5;13.4623;9.1932;22.6196;28.9693;9.7284;27.5962;21.266;18.0149;36.8808;11.578;11.5513;18.887;4.4328
0.5;13.6272;8.5731;20.7963;27.1682;9.1649;29.5039;21.7422;17.6991;33.3355;15.4826;12.4553;16.6067;4.5214
0.5;15.2159;8.0077;20.7849;23.6292;8.8069;31.5701;22.1124;18.6188;31.8726;14.416;11.6843;17.7723;4.5012
0.5;17.5474;10.0379;21.557;25.1662;9.5026;29.2408;20.7794;19.1834;31.2027;14.8255;12.8464;18.385;4.6784
0.5;16.4127;10.5531;22.1194;22.095;9.2221;30.796;22.1768;19.186;28.5132;14.005;11.7653;17.4264;4.5099
0.5;15.8334;10.7489;23.5802;19.6875;10.6401;28.8333;22.1438;17.7449;34.652;13.664;10.9783;17.0909;4.881
0.5;15.6498;11.1784;25.5818;19.4983;9.3254;27.6061;20.2085;16.0148;35.4242;12.4263;12.0079;18.3701;4.5956
0.5;15.2972;11.6227;24.2585;19.3661;10.5407;27.9681;23.145;16.7441;32.2888;13.3171;13.1818;16.9517;4.7883
0.5;15.6631;10.2829;21.1269;18.7794;9.888;30.223;22.3167;17.6233;29.3818;13.8768;12.3948;17.8026;4.7451
0.5;16.0726;9.9185;19.7246;21.0962;11.3372;30.4213;22.7261;18.6379;31.0849;14.5582;12.0012;17.7362;4.7108
0.5;18.3231;10.7068;16.4451;23.6116;10.8225;30.2579;21.3657;20.1723;30.1768;12.5337;12.4593;16.3544;4.6482
0.5;19.5457;10.5351;19.8585;22.5039;11.2589;28.442;19.4983;20.5663;29.647;12.2037;11.9227;16.2284;4.7797
0.5;18.6599;12.1769;18.4501;23.2322;11.0772;30.6358;18.7922;20.8519;26.395;11.7941;11.7697;16.2677;4.6243
0.5;20.9415;11.8421;17.4531;26.7583;12.086;31.0691;20.1658;25.0687;27.6309;13.338;10.541;17.4633;4.4883
0.5;24.1752;11.6219;15.8904;25.3976;11.9282;31.7043;18.5568;22.6769;29.0712;13.2616;10.0087;17.6991;4.7042
0.5;25.1718;10.6689;13.9649;26.6341;13.3989;30.003;18.5657;20.3058;25.9587;14.7464;10.066;18.9234;4.3505
0.5;22.2061;11.4382;13.2663;25.9499;13.9729;28.1459;19.9624;23.4772;23.5182;13.5828;9.6195;17.3933;4.9735
0.5;23.8603;10.7565;11.9341;25.3109;12.8688;33.2163;20.7176;25.3416;26.0843;16.9108;10.8249;18.3776;5.6382
0.5;26.4058;10.5341;12.7133;24.9804;14.5042;33.4925;21.145;25.4933;29.2066;17.0881;11.4224;18.5555;6.2252
0.5;24.9394;11.213;10.8517;23.963;12.2056;33.8289;19.5101;23.6112;27.5739;19.8259;10.5924;18.987;5.7919
0.5;25.475;10.0692;11.646;26.244;12.5666;32.5628;16.8384;21.5466;28.5341;20.3871;10.3505;17.834;5.4913
0.5;28.2934;8.8559;12.6907;24.9908;11.6363;34.4829;15.8932;23.4921;26.2677;18.8754;10.3774;18.2325;5.492
0.5;24.7797;10.6175;11.6168;25.7701;13.2387;35.436;16.4234;26.3415;25.5123;18.7466;9.3568;17.957;5.3259
0.5;22.767;9.6183;11.7842;25.4925;11.9;33.1871;15.6589;24.2199;26.4327;17.1017;8.775;16.3161;5.2569
0.5;21.7552;10.0738;10.924;22.6509;13.9182;36.4688;14.0009;23.6399;26.425;16.377;8.9586;17.8555;4.7637
0.5;25.328;10.1451;10.8892;27.1137;13.6065;34.7651;12.7289;21.2128;29.3495;18.9609;9.4073;17.762;4.8192
0.5;25.9784;9.2948;10.5058;26.0295;15.0008;33.5443;13.1595;18.7536;27.761;16.1602;9.67;18.7777;4.4883
0.5;23.6714;11.5353;10.7702;23.8824;12.8038;32.131;13.2853;17.1423;28.7555;16.9231;11.1204;17.4412;4.5363
0.5;22.2007;10.86;12.4927;22.8933;13.9212;34.6454;12.5321;18.1498;31.3595;18.3233;10.7818;16.5535;4.4515
0.5;25.9031;9.176;11.8608;19.7915;12.7826;34.0566;12.2073;19.8002;30.6228;16.6996;10.9225;16.5573;4.3988
0.5;25.5698;10.6901;10.9548;22.3359;12.9429;30.1905;12.9556;17.7371;30.3859;14.9442;10.6001;17.7179;4.5124
0.5;23.7424;10.1936;10.609;23.2538;14.8632;27.543;14.1813;15.9926;28.9177;18.2666;10.5711;17.8031;4.2204
0.5;21.5873;9.622;11.0494;20.1309;15.8491;29.2608;13.7532;14.7965;27.5594;18.665;10.1653;18.2163;4.7782
0.5;23.9688;10.3178;9.8768;22.0353;16.5482;30.6745;13.8575;13.6535;30.1477;18.8718;9.1694;18.3445;4.2812
0.5;24.0242;10.4969;12.4059;24.2609;15.3198;29.2054;14.7802;14.2288;30.7774;20.5523;8.7476;16.606;4.3646
0.5;26.8113;11.3297;11.8065;24.1678;13.883;33.5926;13.8154;16.3986;28.8301;20.0316;9.2889;17.21;4.4613
0.5;26.0054;12.2918;11.7589;25.0586;12.3984;33.3491;16.6591;17.9195;25.9513;20.4754;9.9718;19.0394;4.2041
0.5;23.2855;11.9652;11.2321;24.8574;11.1513;29.7337;16.5387;18.2127;28.2071;21.869;11.0813;17.798;4.566
0.5;22.4712;13.0758;10.2926;24.5591;10.5891;30.0669;15.1389;17.4301;26.1133;20.608;11.6764;18.6768;4.2498
0.5;20.3096;12.6757;10.4588;22.4749;9.7705;30.289;16.4913;17.3513;24.1642;20.6004;10.3904;20.2674;4.8606
0.5;23.2575;12.1581;9.8513;22.7543;9.4754;31.2843;18.5455;19.3629;25.521;22.1978;9.813;20.642;4.444
0.5;25.0087;10.6194;10.6578;22.0878;9.0992;29.8598;18.7623;19.7916;24.9745;20.2925;9.919;21.8415;4.7531
0.5;24.1894;10.5742;10.0196;21.6772;8.3055;31.4879;18.6582;18.0048;25.2006;18.5793;10.4175;19.5048;4.4562
0.5;25.9136;11.1451;10.2085;22.1415;8.769;32.423;18.8498;16.8456;24.3364;19.9805;9.8886;18.8982;4.3572
0.5;26.4151;13.6736;10.1879;22.4296;9.0603;29.0629;16.944;18.5051;25.2404;18.8954;11.2169;19.4538;4.2191
0.5;24.9118;12.466;10.2263;19.8533;9.1609;31.609;18.5966;17.2907;27.1859;17.7262;12.6704;20.9531;4.2842
0.5;22.2476;11.8191;12.048;19.7789;9.4671;28.9255;16.7074;17.4619;25.0313;16.1274;12.3774;21.7208;4.4995
0.5;21.5406;12.2045;11.6928;20.9698;12.3731;30.4054;15.8745;17.5141;24.6945;19.2887;12.5542;21.7956;4.5967
0.5;25.6018;11.6862;12.0542;22.52;10.9455;29.5051;18.597;15.9568;23.6343;18.8965;12.7882;19.5419;4.8017
0.5;28.7632;10.092;10.9462;21.5343;11.1003;29.1576;16.9357;17.1063;25.16;21.6509;11.757;17.4902;4.7023
0.5;29.6369;9.1029;10.85;18.6646;10.7665;31.38;19.4282;16.6043;26.6205;18.9624;13.3101;15.6021;4.5523
0.5;27.7928;8.6642;10.8424;16.8537;10.5471;30.7329;17.5653;16.394;28.8034;20.0767;13.1457;13.8613;4.5691
0.5;29.0992;8.0794;10.0962;14.9567;9.1197;32.1516;18.0008;15.9343;25.8314;19.9079;15.4876;12.0752;4.6313
0.5;27.0188;8.76;10.5294;14.328;10.1666;31.0225;22.132;16.3216;25.6076;20.9646;16.4203;12.4389;5.7087
0.5;25.5582;9.5573;9.8058;16.1754;9.787;32.0612;21.545;15.2628;24.4775;20.5204;16.0473;10.943;5.4905
0.5;24.0452;8.8039;9.8764;15.4251;10.9024;33.2128;23.8592;14.338;22.3845;19.2142;15.1332;10.4539;5.3879
0.5;26.5965;9.3569;9.1018;17.9879;9.522;31.2195;22.0307;16.5962;20.6599;18.9002;15.8003;9.9056;4.7583
0.5;25.8055;9.542;9.5772;16.6648;9.4181;29.5099;20.7305;17.4009;23.3397;17.4527;14.7501;9.4685;5.2683
0.5;26.8768;8.5912;9.1605;17.5059;8.3415;30.705;17.9639;17.9891;23.9263;17.7557;14.5313;8.811;5.3389
0.5;27.8595;10.0572;9.4502;15.3564;8.86;30.6037;18.6843;16.5231;24.2283;18.6114;12.7057;10.9539;5.6595
0.5;25.5652;10.5027;9.2878;14.0185;8.2049;32.0695;17.3407;18.0103;24.3339;18.455;12.0239;13.5091;5.0752
0.5;22.881;11.8507;8.6809;12.7067;9.6471;33.6704;16.3901;17.9925;22.1616;21.7067;12.4185;12.1572;4.8542
0.5;28.0048;11.7009;9.3928;13.5814;8.5767;33.2011;17.6561;19.7465;21.2998;20.1078;12.3367;10.8396;4.9684
0.5;26.0608;12.8106;9.846;12.9394;9.376;29.6805;17.0579;18.2386;24.6959;19.9391;14.2168;11.5597;4.5112
0.5;28.8532;13.8287;10.3076;12.1246;10.6801;33.3019;16.9766;16.7978;25.9966;20.0071;15.0575;10.1551;5.1591
0.5;28.6435;13.8141;10.1298;11.1439;10.1473;36.2162;18.5226;17.7209;23.851;19.2434;14.1925;9.1735;5.1541
0.5;26.8307;15.2237;9.9858;11.481;9.7185;36.2791;17.4611;19.0973;25.0065;19.1318;13.9935;11.6123;6.1719
0.5;24.8085;15.197;9.9665;12.9191;11.5481;32.0978;19.3526;17.6669;25.9804;17.3655;14.4334;10.7548;5.2688
0.5;23.4489;15.3631;9.101;12.3428;9.6297;28.449;21.3784;19.0828;26.1675;15.5841;15.6026;10.5167;5.42
0.5;28.7061;18.073;10.1909;11.4521;10.8259;29.1157;20.6394;17.2577;23.5608;17.0618;15.3158;13.0143;5.3822
0.5;30.0173;18.0763;10.8444;10.7718;9.6647;31.7976;18.2401;17.8884;22.2926;19.1623;16.3996;12.1631;5.4906
0.5;34.2496;18.7283;11.0038;13.7893;11.6616;32.3888;16.1248;19.2095;25.0287;17.7816;17.8176;11.5158;5.3932
0.5;33.2281;20.1602;9.9142;13.2156;11.2755;29.1815;18.5858;18.0123;24.6762;15.6663;16.7725;9.9343;5.091
0.5;30.5445;18.253;10.5626;12.1315;13.7837;29.4506;16.6896;17.5329;22.8713;18.133;17.5367;10.1349;5.1628
0.5;31.7031;18.0475;10.6207;11.1257;13.0713;28.195;19.5419;16.4426;24.0233;17.8551;15.9421;10.0517;5.2131
0.5;36.2205;17.3814;11.68;13.0981;12.1142;27.6616;19.1906;15.2117;25.1613;20.3958;16.388;10.8372;5.5237
0.5;32.0661;20.3659;12.084;13.961;13.1093;27.3263;19.893;16.0463;23.7727;19.7739;15.4595;12.4014;5.9854
0.5;30.1178;22.6623;11.2322;12.7192;12.7314;29.2636;20.4105;17.251;21.3257;22.5885;15.7611;12.463;6.0656
0.5;26.6909;20.2682;11.6345;12.5452;11.3043;28.7674;22.6022;17.137;24.1319;20.3313;17.9321;14.2849;5.3278
0.5;23.3674;20.5913;11.7146;13.9744;12.8805;30.8857;21.5037;18.0086;21.7638;20.5461;16.6654;13.112;5.4959
0.5;24.8324;19.0927;11.8337;13.0488;14.9009;27.7323;21.3337;16.4713;22.3036;17.8798;17.0469;13.0244;4.8949
0.5;24.8195;18.9702;11.5989;15.1412;16.6622;26.4381;20.4343;15.4057;20.1613;16.2328;16.3095;12.5615;5.2197
0.5;23.0599;21.4729;11.4738;16.017;15.3069;27.5573;19.1521;17.1611;21.1107;14.136;14.7747;13.3254;6.2938
0.5;20.4509;22.8796;11.639;14.3238;13.4324;26.3258;16.831;17.6457;21.6512;13.2298;14.8294;12.1041;5.9972
0.5;19.8604;20.9589;10.7365;16.7249;13.4545;29.6716;18.5144;16.2341;19.9805;16.7597;14.8918;11.7375;5.5474
