odour stim,19/03/2021 Male 2,19/03/2021 Female 3,19/03/2021 Female 4,19/03/2021 Female 5,22/03/2021 Female 5,22/03/2021 Female 8,22/03/2021 Female 9,22/03/2021 Female 10,22/03/2021 Female 12,22/03/2021 Female 13,29/03/2021 Female 1,29/03/2021 Male 2,29/03/2021 Female 4,31/03/2021 Female 2,31/03/2021 Female 7,31/03/2021 Female 8,31/03/2021 Female 11,31/03/2021 Female 12,08/04/2021 Female 4,08/04/2021 Female 6,08/04/2021 Female 11,28/06/2021 Male 17,02/07/2021 Male 3
,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT
6.5,17.6792,11.8563,7.4963,5.2777,15.0939,11.6322,11.904,8.2246,6.0268,10.4916,9.5677,6.5166,6.4234,9.4488,3.0086,5.489,19.0247,13.6367,11.5494,10.9378,9.4844,10.7709,2.765
6.5,17.6676,14.6205,7.5389,5.0312,15.4779,11.9264,11.7367,8.2026,6.2446,10.7156,9.3907,6.1505,6.3802,9.6885,3.3112,5.6636,18.3933,12.7192,9.8759,10.0561,9.5472,10.0724,2.7996
6.5,17.7235,13.1772,8.7252,5.0167,14.8869,11.323,11.6207,8.2597,5.8622,10.5844,8.76,5.9623,6.7882,9.5895,3.4638,5.1887,18.5242,12.5441,11.4566,10.4387,10.0367,10.4168,2.9092
6.5,16.8585,13.5435,7.5447,4.9046,15.3925,11.9668,12.0843,8.5263,6.6012,11.0088,8.8262,5.2093,6.6424,9.6357,3.4126,4.9548,18.5407,12.4731,11.4554,10.6294,10.1583,10.7123,2.7246
6.5,17.4068,13.2513,7.0366,4.8284,14.9694,11.6328,12.1522,8.6171,6.5517,10.944,8.2716,5.6417,6.8616,10.1435,3.3977,5.1658,18.4326,12.47,10.9473,10.5059,9.7949,10.5828,2.9369
6.5,16.6338,11.8797,6.6821,4.7278,14.4253,11.5116,13.607,8.1154,6.6861,10.6715,8.39,6.3142,7.7029,10.3615,3.5561,4.8465,19.0022,11.7931,10.9619,11.7948,9.1152,10.4261,2.5368
7,18.5824,13.9174,6.9337,4.3948,14.0773,11.2641,14.9641,8.16,5.7048,10.7027,8.7177,6.9137,8.474,10.3043,3.2276,4.6021,19.1438,12.1193,11.058,11.3018,9.5276,10.1854,2.659
7,18.1872,12.2582,6.7953,4.9525,13.3302,11.8755,15.1271,8.3353,5.7568,11.1584,8.8245,6.9364,8.992,10.2677,3.3016,4.8414,18.2786,11.8923,10.5157,13.6314,9.8178,10.935,2.6249
7,18.2502,12.135,6.8378,5.1051,13.4898,11.2106,15.3065,8.254,5.8779,11.1323,9.9859,6.4252,8.7772,10.7009,3.2403,5.0147,18.6665,11.5157,10.9373,13.8382,9.64,11.6671,2.6446
7,17.9586,15.0062,7.8667,5.1427,13.7662,11.4077,15.4061,8.3002,5.5378,10.848,9.7999,6.6877,8.9179,10.2919,3.4929,4.5886,18.6906,11.3178,10.5089,13.0965,10.1207,12.843,2.632
7,17.6842,13.3338,7.0116,5.1263,13.7309,11.7997,14.9805,8.5656,5.5431,10.304,9.4611,7.0055,8.1777,11.0387,3.1899,4.6804,17.6323,11.3376,12.0876,12.6626,10.0189,12.4266,2.7865
7,17.7615,13.394,7.3861,5.5152,14.1571,11.9527,14.8127,8.2546,5.6265,10.4003,8.7086,7.025,8.8022,10.587,3.4341,4.5952,18.1609,11.9817,11.4263,11.2773,9.5855,12.6651,3.139
7,17.8563,14.1873,7.7221,5.5403,14.6159,11.4458,14.8392,8.2719,5.6488,11.1644,8.2681,7.2237,8.1229,9.7777,3.1284,4.4992,18.6329,11.3413,13.2687,12.1255,9.0027,12.4028,3.092
7,17.541,12.7011,6.6735,5.9929,14.2232,12.0845,15.6108,8.2077,5.9084,11.5591,8.4316,6.9998,7.5196,10.3795,3.484,5.1771,18.6954,11.8219,10.3948,12.1098,8.7813,12.1284,2.9212
7,17.8377,14.5366,6.9052,5.7956,14.9216,11.7735,15.6106,7.8851,5.8644,11.1349,8.7491,7.2562,6.8739,9.8451,3.691,5.2671,18.7916,11.0473,11.2818,12.8569,9.3661,11.2231,2.9413
7,17.7743,13.0648,7.2035,6.0281,14.6523,11.2688,14.6949,8.0708,5.8721,10.8952,8.4666,6.5394,7.1708,10.0721,3.2921,5.5004,18.1398,11.5885,10.4396,12.5474,9.2596,11.0781,2.8441
7,17.7189,12.2955,7.0195,5.4552,14.7859,11.3062,15.0992,7.7601,5.5223,10.63,8.414,7.0317,7.0888,10.4425,3.2692,5.4648,18.4595,10.9776,11.0021,12.4522,10.3101,10.3269,2.6551
7,18.0088,15.7636,7.2543,5.8615,14.709,11.7458,14.3746,7.633,5.7439,10.6785,8.5177,7.2396,7.0007,10.3982,3.5582,5.2826,19.0524,10.725,10.9794,12.3061,11.2557,10.251,2.6079
7,17.5869,13.303,7.1263,6.0161,14.3259,11.6023,14.4281,8.062,5.6238,10.9287,8.1616,6.9461,7.6558,10.4394,3.6802,5.5863,19.1563,11.3767,10.4594,12.6901,11.4456,10.0419,2.6298
7,18.2822,13.1811,8.411,5.3491,14.4622,11.5817,15.088,7.9316,5.7688,10.9438,8.0815,6.3282,7.7688,11.0967,2.9041,5.2732,17.6826,11.2111,10.9165,13.0045,11.6534,9.9209,2.5743
7,18.0937,12.4729,7.5207,5.544,14.312,11.9632,14.6264,7.7796,5.6591,11.232,8.7202,6.1039,7.3128,11.0966,3.2287,4.8854,18.5054,12.1288,10.7161,13.1594,11.4988,9.4429,2.6407
7,18.3095,11.6966,7.5946,5.5057,13.753,11.6012,14.041,7.5083,5.5944,11.1812,9.1769,6.274,7.2308,11.5076,3.7588,5.0025,18.3578,11.4808,10.4736,13.9552,11.3307,10.4125,2.6002
7,18.0926,14.4391,8.5603,5.4709,14.1018,11.4449,14.3461,7.4966,5.969,10.8399,9.2175,5.8988,6.5602,11.8481,3.487,5.0926,17.9277,11.7917,10.6772,13.509,11.9507,10.8899,2.5632
7,18.1752,12.1282,7.9821,4.9854,13.3554,11.6663,14.0037,7.3938,5.4188,11.482,9.2589,6.1258,6.1001,11.3583,3.6567,5.1454,17.6514,11.5317,9.7746,13.4245,11.9986,10.7981,2.8067
7,18.3588,12.2495,7.9195,5.4056,13.0713,11.2896,13.8838,7.9234,6.0872,11.0687,8.8735,5.9057,6.4983,11.1173,3.7391,4.8961,17.7395,10.7693,9.9568,12.6132,11.8144,10.9206,2.8941
7,18.6204,14.2984,8.541,5.3528,13.1931,11.5603,13.6253,8.1016,6.1352,10.3599,8.6565,5.81,6.4488,10.5236,3.5522,4.9243,17.4744,11.06,12.4554,13.5505,11.4708,10.4284,2.8666
7,18.1022,12.3756,8.4251,5.3178,13.6418,11.7061,12.9437,8.0377,6.6865,9.976,8.3352,6.4877,5.7719,10.8895,3.8461,4.9773,17.3921,11.0263,12.6688,12.3642,10.352,10.6076,2.7671
7,18.0416,11.9057,8.3126,5.493,13.4938,11.3705,12.5821,7.9132,6.4748,9.0611,8.5208,5.0874,6.6516,10.7331,3.5285,5.0517,16.7637,11.5235,13.5944,12.9879,10.0733,9.9246,2.5365
7,17.7738,11.4417,8.473,5.2855,13.4339,11.311,11.7758,7.9906,6.9023,9.4547,8.6161,6.3505,7.0177,10.7466,3.5134,5.4319,18.0019,11.71,13.6258,13.3714,9.7912,10.3691,2.5897
7,17.1927,11.3484,9.1814,5.4795,13.6568,11.3866,12.0158,7.8082,7.0846,11.006,7.7398,6.336,6.9754,10.6297,3.7024,5.5855,16.8778,12.031,13.3078,12.9084,8.5083,10.1,2.6694
7.5,17.2494,12.8816,8.6387,5.0061,13.6194,11.7501,12.1985,7.8727,7.8468,10.8004,8.3872,6.3597,7.0476,10.0461,3.5309,5.6953,17.2334,11.8742,13.8885,12.7527,8.6836,9.9292,2.5768
7.5,16.7153,11.1441,8.8275,4.8981,13.6598,11.7145,11.9589,8.0745,8.4557,10.3315,8.5778,6.58,6.7774,10.5739,3.5588,5.465,17.8012,11.8016,13.0401,13.1512,8.0288,9.4247,2.6203
7.5,17.0381,9.882,9.8514,5.1316,13.399,12.3493,11.861,8.4335,8.5316,10.1942,8.9431,5.4233,5.937,11.3542,3.5785,5.0261,17.3512,12.031,13.932,12.6838,7.9807,9.8869,2.7812
7.5,16.6254,12.2038,9.2207,5.2853,13.698,12.3472,11.9255,8.2007,8.4796,10.4114,8.8362,5.5515,6.4701,10.8336,3.1936,5.3915,18.0696,11.8075,13.2146,13.2756,7.6411,10.2335,2.8789
7.5,16.5662,11.9162,9.0786,5.2827,13.7187,11.8216,11.3673,8.1529,7.9942,10.1093,9.0947,5.8256,7.0591,11.4299,3.055,5.0266,18.0868,11.7738,13.3389,12.8025,8.6677,10.8971,2.925
7.5,16.2389,12.7676,10.0988,5.3202,13.7174,11.992,11.2484,8.2579,7.3609,9.5731,8.6285,5.5932,7.6305,10.8767,3.0696,5.2258,18.3116,12.1416,13.2179,13.124,9.4803,10.4432,2.9483
7.5,16.7964,12.5013,8.9839,5.1204,14.0707,11.8073,10.6883,8.5494,7.8576,9.5289,8.5791,5.4583,7.4992,10.8587,2.5717,5.1989,17.545,12.5453,13.3505,12.8437,10.3055,10.248,3.2181
7.5,16.4483,11.4654,8.8543,5.397,13.8609,11.7043,10.7433,8.6945,8.3002,9.5693,8.7061,5.8453,7.9222,11.2695,2.7681,5.5898,17.7727,12.8631,13.4933,13.6493,9.7971,10.4477,3.0962
7.5,16.0907,13.2415,8.8271,5.1866,13.6038,11.167,10.9627,8.546,9.3528,9.8806,8.3246,5.8088,7.7283,11.2598,3.194,5.7185,18.2658,12.8136,13.2014,14.1959,10.0305,12.7142,3.112
8,16.3498,12.0434,8.677,5.0612,13.6534,11.7229,11.1674,8.5036,9.3812,10.7817,8.3231,5.6418,7.3737,10.9103,2.9872,5.4717,16.8288,13.1117,13.6967,14.3313,10.0011,13.5468,2.8669
8,16.4349,11.0891,7.7371,5.0722,14.31,11.1946,11.2978,8.2294,9.0726,10.761,8.4572,6.2064,8.2566,10.9661,3.0011,5.5413,17.2582,12.6442,13.1981,13.7975,9.9159,14.8358,2.832
8,16.5215,12.518,8.1961,5.4068,13.9623,11.0755,11.5295,8.5827,9.348,10.2453,8.5931,5.8694,8.1034,10.2453,2.7813,5.4607,17.0571,12.8114,12.5204,13.4005,9.9397,15.1463,2.8555
8,17.2545,10.9936,8.3747,5.4208,13.9289,11.2685,11.5014,8.3137,9.3123,9.3228,8.7735,6.0989,7.62,10.6322,3.3382,5.3054,17.4717,13.0847,12.931,14.1488,9.6011,16.6696,2.9273
8,17.6302,10.9869,8.0639,5.2067,13.8146,11.132,11.8426,8.4563,10.0449,9.8941,8.3925,5.8382,7.5332,10.9776,3.4406,5.4704,18.0132,12.4656,13.2661,13.9091,9.3144,15.4773,2.9892
8,17.2441,11.6811,7.6955,5.4024,13.8464,10.9618,11.7689,8.3976,10.17,9.622,8.3561,5.398,7.1341,10.1868,3.6521,5.2761,18.1547,12.7533,12.6317,14.976,9.514,16.6028,3.1815
8,16.9385,11.3522,9.6489,5.1602,13.5485,11.0407,11.5247,8.6349,10.4403,9.8217,8.8099,5.5413,7.6894,10.2463,3.82,5.675,18.1903,13.2722,13.2429,14.5849,9.8211,15.0064,4.5733
8,17.0377,12.3288,9.878,5.1797,13.1404,10.7215,11.6985,8.4914,10.6952,10.4633,8.4319,5.8669,8.3707,10.2194,3.7998,5.5331,17.9745,12.829,12.901,13.6628,9.8127,13.7746,6.8976
8,16.7382,11.7154,7.8945,5.0747,12.8658,10.6805,10.7951,8.5849,10.6564,10.1216,8.1943,5.6438,7.4701,10.1475,3.5831,5.6701,18.0343,12.8549,13.224,13.8186,9.3417,13.2549,9.5296
8,16.946,11.3387,8.2302,5.1114,12.081,10.3861,10.8329,8.6806,11.1704,9.7312,8.5126,5.6783,7.1172,10.4173,3.4526,6.3769,17.7201,12.8016,13.893,13.4931,9.6552,12.8873,11.9148
8,16.5848,12.8334,8.3893,5.2456,12.08,10.045,10.6558,8.1414,11.122,9.8955,9.104,5.5064,6.8485,10.8607,3.5649,5.8125,18.4579,12.6298,13.3199,13.8243,9.6987,12.1225,13.6359
8,17.1008,11.5606,8.3214,5.313,11.8772,10.311,10.7061,8.6035,10.8998,9.7564,8.3272,5.8689,7.0985,10.8943,3.3107,5.7849,18.5385,12.3107,13.2388,13.5066,10.4451,11.4157,15.0826
8,16.6519,13.4999,8.7905,5.6422,11.6672,10.2246,10.3388,8.3977,9.6775,10.3679,8.6354,5.8383,6.5436,10.9796,3.2657,5.2204,17.6034,12.3292,12.4352,13.3459,9.8137,10.8439,15.9541
8,16.9079,13.2472,8.5064,5.8827,11.8591,10.4547,9.9955,8.6472,9.2938,9.8955,8.6978,5.434,6.7848,10.2105,3.5089,5.6655,17.3103,12.6244,13.1227,12.7868,10.1342,11.0289,16.3249
8,16.877,11.419,7.9097,5.6103,12.2761,10.3562,9.6682,8.2523,9.2467,10.0157,8.3314,5.2627,7.6983,10.541,3.2644,5.5447,17.1882,12.7906,12.3885,12.8348,10.4321,10.5542,15.7816
8,16.5353,15.0162,7.5236,5.5672,12.3653,10.2928,10.4399,8.0672,9.4667,9.8332,8.4798,4.8216,7.1522,10.9181,2.5933,5.245,17.8026,12.2155,13.7283,12.4925,10.356,10.6795,15.2819
8,16.3478,11.8552,7.9772,5.5281,11.8323,10.2167,9.9516,7.3482,9.701,9.4477,9.4062,5.4826,7.1873,10.865,2.9613,5.2412,17.6901,12.4503,13.5141,12.7302,11.0068,10.1977,14.0284
8,15.9602,11.101,7.5904,5.3483,12.1281,10.0537,10.5396,6.9171,9.2916,9.5181,9.799,5.5307,6.9489,10.9134,2.5537,5.0956,17.1493,12.7928,14.3511,12.5017,10.033,9.8264,12.5456
8,15.3456,12.27,7.5368,5.0422,12.1564,9.9199,10.5313,6.784,9.5846,9.4654,9.0272,5.4946,6.8742,10.7308,3.2753,5.1218,17.5773,12.5368,13.2848,12.0602,9.9656,10.2587,11.3117
8,15.9217,11.0154,7.5401,5.068,12.3675,10.0095,10.5506,6.7907,8.8337,8.7904,10.0689,5.3668,7.0932,10.563,2.7813,5.0018,16.8516,12.4851,13.995,11.2146,10.1268,10.5536,10.0079
8,15.4514,11.7034,7.7684,5.0253,12.6552,10.098,10.5491,6.8089,8.7747,9.2101,10.141,5.8847,7.5643,10.977,2.9818,5.0301,17.0588,12.4904,13.7894,11.269,9.7223,10.2285,8.8191
8,15.9446,9.7906,7.6425,4.8024,12.5235,10.0594,10.6692,6.6436,8.8882,9.369,10.2119,5.0684,6.7869,9.8242,3.0346,4.9687,17.0609,13.114,13.5494,13.3507,9.7501,10.4118,7.9105
8,15.7584,9.2445,7.619,5.6469,12.5878,10.1761,9.9386,7.0509,9.1186,8.8728,9.7192,5.4822,6.9872,9.8153,2.7758,5.3193,16.6616,13.08,13.8691,12.2977,10.4627,11.3261,7.4327
8,16.0622,10.7125,8.3175,5.5505,13.0212,9.9157,10.726,6.6534,9.374,9.5271,9.5816,4.9054,6.6372,9.5131,3.157,5.4987,16.8849,13.1408,13.9306,12.3825,10.398,12.4335,6.982
8.5,15.8089,9.3139,8.1261,5.6217,12.746,9.4972,10.544,7.1835,8.9033,9.488,10.0343,4.6632,7.7431,9.8584,2.9983,5.4096,16.5939,13.2253,13.5544,10.914,10.8197,13.7722,6.3908
8.5,15.6258,9.8537,7.4113,5.6129,12.6494,9.9819,10.5065,7.065,8.6586,9.1762,11.7279,5.4245,7.2703,11.0994,3.3444,5.4908,16.756,12.823,13.3918,10.7692,10.9017,13.0589,5.8755
8.5,15.9618,10.6483,7.672,5.6207,13.1239,9.856,10.6864,7.1674,8.2601,9.207,12.002,5.0127,8.1022,10.5996,3.1826,5.7944,16.4359,12.5962,11.858,11.4732,9.8644,12.9713,5.3633
8.5,15.049,9.6674,7.166,5.6961,12.6826,9.9835,10.8292,7.2643,8.2373,9.1597,11.8246,4.4517,7.3745,11.334,3.2982,5.7819,15.6879,12.852,12.3384,11.4775,10.3756,12.4313,5.2688
8.5,14.9712,10.7006,6.9142,5.3451,12.8237,10.7742,10.7391,7.5196,8.2143,8.9175,11.7571,4.7468,7.2091,9.9353,3.1458,5.7842,16.8642,12.7008,12.4151,12.1529,10.811,12.0447,4.7676
8.5,15.2137,8.7224,7.4899,5.2833,12.3342,11.1226,11.6142,7.2751,8.4984,9.0521,10.7942,4.8964,6.9019,10.2913,3.822,6.0383,16.6702,12.0381,13.113,13.7279,11.3194,12.408,4.6352
8.5,15.2974,8.2252,7.5047,5.5268,12.2888,9.9907,11.6287,7.4691,8.1739,9.1611,10.1426,4.8038,7.0884,10.2656,3.3849,5.8911,16.6088,12.1132,13.1878,12.4485,11.9765,12.3418,4.3568
8.5,15.4375,11.0024,7.3592,5.1447,12.8314,10.1346,11.5846,7.4117,7.992,9.2842,10.0586,5.0159,7.3718,10.0838,3.4131,5.1664,16.8828,11.7834,12.8495,12.4732,12.7226,12.6685,4.0556
8.5,15.1932,9.8008,7.2265,5.0764,12.8711,10.4304,11.1787,7.2388,8.3932,9.5041,10.2024,4.8638,7.2423,9.6881,3.3887,5.0399,17.5471,12.003,12.7771,11.9889,12.1923,12.9915,3.9361
9,14.3005,10.2319,7.6449,5.0333,13.4539,9.9395,11.8755,7.8705,8.437,9.4053,11.0205,4.4655,6.4886,9.7167,3.2998,4.6564,17.1039,11.9287,13.3078,11.8285,12.0229,14.1057,3.9004
9,14.3875,11.3348,8.4061,4.8047,13.6068,9.9368,11.6302,7.8152,8.4983,9.4997,11.7282,4.3846,6.785,10.1049,2.6424,4.7097,17.2608,11.8398,13.6682,12.0654,11.8509,13.9628,3.7556
9,14.96,9.9553,8.0209,5.1486,13.6935,10.3782,11.5682,7.8493,8.4228,8.6872,11.2518,5.1085,7.6188,9.4951,3.1651,4.5741,17.6516,11.291,13.0822,11.7793,11.9481,13.9592,3.4931
9,14.8162,11.3085,9.3377,4.8144,13.6978,10.0324,12.258,8.1496,8.3052,8.4952,11.3362,5.7128,7.8991,9.8443,3.3205,4.1705,17.3553,11.4986,12.712,11.5619,11.466,13.4403,3.4639
9,15.0053,9.3494,8.3081,4.5588,13.7911,9.8371,12.6134,8.6654,8.8864,8.5264,10.1004,5.3173,7.9652,9.0991,2.9594,3.6923,17.7495,10.8263,12.3234,11.7341,12.2459,12.1251,3.3101
9,14.9529,9.1919,8.2832,4.6453,13.1036,10.1354,13.162,8.713,8.6257,8.5523,10.7831,5.7079,7.6926,8.9367,3.2929,3.6535,16.637,10.5926,12.6267,11.8757,12.2341,12.2525,3.1704
9,14.7164,11.69,9.3964,4.7919,12.9665,10.13,13.5388,8.6424,8.6341,8.4418,10.4683,5.5808,8.1984,8.993,3.1301,3.2876,17.1179,10.0934,12.6936,11.6276,11.6317,11.19,3.1165
9,14.4522,9.2326,8.0991,4.8285,13.1541,9.9938,13.674,8.8348,8.1732,8.7054,10.2643,5.2578,7.7543,8.6451,3.3443,3.2283,16.9877,10.778,12.7436,11.6919,10.8945,12.5309,3.2305
9,14.802,9.5628,7.9884,4.7281,13.1508,10.2735,13.1527,8.8694,8.3453,8.3385,9.5374,5.954,7.2303,8.4161,3.4058,3.5728,16.3978,10.6946,12.1123,11.0338,11.3395,12.3716,3.0636
9,14.8469,10.8675,9.7905,5.1209,12.9947,10.1407,12.3298,8.9011,8.21,8.0292,10.2538,5.5617,7.34,8.5775,3.5609,3.7618,16.9465,10.5147,12.9178,10.7391,11.9273,12.4507,3.0076
9,15.1375,10.4079,9.6862,4.5356,12.3007,9.8506,12.9897,9.0863,7.7887,8.4946,10.0585,5.6995,7.332,8.8505,3.2996,3.7541,16.3862,9.9933,13.3799,10.9371,11.1265,11.6734,3.0757
9,16.3775,10.8527,7.1996,5.2875,12.6384,9.5979,12.3585,8.4453,8.1895,8.0773,9.2659,5.9326,7.1612,8.76,3.037,3.9762,16.152,10.0487,12.4783,10.7728,11.1282,10.9536,2.8901
9,15.786,10.5252,6.6801,5.2701,12.2734,9.881,12.5858,8.2057,8.0145,7.4485,9.7743,5.733,6.8272,8.7479,3.1231,3.8354,16.2848,9.8396,12.5824,10.373,11.3864,12.5212,2.9584
9,15.7582,10.0269,7.234,5.7642,12.5439,9.5346,12.4358,8.1077,8.089,7.747,9.5655,5.666,7.0908,8.8883,2.9944,3.921,15.9892,9.8906,13.1166,11.2165,11.1153,12.927,2.7513
9,15.5237,12.1071,7.513,5.9442,13.0467,9.4183,12.6609,7.7533,7.8418,7.3601,9.221,5.269,6.3204,8.4277,3.0075,4.3331,15.4688,9.8819,13.3139,11.3368,10.5088,13.0376,2.8435
9,15.467,10.3638,8.7175,5.4873,13.2685,9.5524,13.1506,7.5079,7.4236,7.6237,9.014,5.5735,5.7093,8.4688,2.6238,4.5498,15.9087,9.7077,13.2158,11.96,10.3755,12.8436,2.7292
9,15.9989,10.2272,9.1503,5.6324,13.0794,10.0501,12.9769,7.4932,7.6914,7.6271,9.2214,6.2588,6.2215,8.3754,3.1702,4.5452,16.1552,9.3092,12.4186,12.1045,10.2668,12.939,2.7959
9,16.2342,12.0125,8.2431,5.8752,13.5275,10.0791,13.5795,7.6416,7.5987,8.2055,9.3635,5.6861,6.7744,8.3684,2.9744,4.8595,16.4438,9.3038,13.0975,12.4478,10.4983,13.4958,2.7977
9,16.7917,10.1536,8.1503,6.1433,13.9099,9.79,13.3974,7.8351,8.5771,8.4561,8.884,5.7364,7.1403,8.1343,2.9186,4.8926,16.4956,9.2936,13.8655,11.7403,10.3349,14.6909,2.7732
9,15.4457,10.5709,7.1811,6.259,13.3686,10.1654,12.7793,7.5446,8.5781,7.8816,8.8165,5.3814,7.3463,8.4644,3.0258,5.2602,15.4851,9.5179,13.6255,11.5802,10.6931,16.2163,2.7312
9,15.3452,10.1407,7.5433,6.4229,13.3148,10.0285,13.3807,7.8067,8.866,7.7176,8.5673,5.6016,7.601,7.9368,2.6072,5.0039,15.6829,10.0913,12.7731,10.9904,10.05,16.7,2.5048
9,15.6037,10.2823,7.3826,6.1941,13.167,9.8618,13.1932,7.6595,8.3254,7.6156,8.4052,5.5228,8.4312,7.7345,2.6193,5.0677,15.2285,10.1615,12.5748,11.7494,10.8991,17.1678,2.5385
9,15.3256,12.5592,7.4083,6.1985,12.164,9.6636,13.2279,7.9633,7.7374,7.2311,9.0921,5.0702,8.4246,8.3337,2.6687,5.2394,15.0195,10.3969,12.8495,11.2764,11.0414,18.7488,2.4265
9,15.4866,11.7935,8.2725,5.8317,12.6732,9.4921,13.2134,7.955,7.3189,7.5438,9.7495,5.5269,8.2835,8.1969,2.5001,5.0484,15.5936,10.2839,10.6296,10.9524,11.3356,18.8752,2.4269
9.5,16.8211,9.7603,8.0395,5.9165,12.9354,9.2759,12.8095,7.6781,7.3966,7.4765,9.7273,4.9212,7.3256,8.5754,2.0646,5.2151,15.8302,10.5194,11.2374,11.2576,10.5489,18.2956,2.6042
9.5,16.1472,11.0853,8.2789,5.7437,12.8624,9.1771,13.0194,7.7818,6.909,8.1647,9.375,5.8548,6.6435,9.3261,2.8575,5.0956,15.9332,10.1296,11.8065,10.743,11.1576,17.5852,2.5561
9.5,15.9321,8.3376,8.4857,5.5611,13.0129,9.3816,12.5585,8.0501,6.321,8.7834,8.5435,5.764,7.1879,9.0352,2.6105,5.3787,16.5121,10.4456,11.9911,10.5124,10.9452,16.3393,2.4563
9.5,16.1715,9.5051,7.7981,5.3545,13.4517,9.0449,12.9701,7.7205,6.3674,8.4958,9.4481,6.1067,7.831,9.5021,2.5501,4.7308,16.1485,9.8183,11.3392,10.2659,10.432,16.5187,2.5231
9.5,16.341,9.173,7.6773,5.1061,13.1787,9.0618,12.5289,7.5164,6.4829,8.2506,9.8471,5.8948,7.6761,9.9047,2.6223,4.8179,16.2609,9.6848,11.1527,10.8763,10.3001,16.0197,2.5325
9.5,16.3488,9.4875,7.3921,5.2124,12.8371,8.598,12.942,7.2317,5.8866,7.886,9.2538,5.9225,7.2011,9.4499,2.5676,5.1002,16.8844,9.7285,11.209,11.013,10.5412,16.2812,2.3296
9.5,16.3399,10.3515,7.4893,5.4338,12.7218,8.6121,13.5595,7.4734,6.1008,7.3201,9.058,6.0086,7.721,10.0118,2.6606,4.8097,16.3136,9.5474,11.2064,10.9001,10.8049,15.7583,2.6077
9.5,16.1878,7.6622,6.9888,5.5331,12.3679,8.6651,13.5479,7.0774,5.8308,7.8475,8.8578,6.0708,7.8005,10.5728,2.8435,4.6329,15.6063,9.3699,10.6641,10.6278,11.3293,15.2157,2.3947
9.5,16.0434,7.8995,7.5149,5.6681,12.2312,8.3553,13.1761,7.0243,5.5205,8.0296,9.3828,5.8563,7.8492,10.2006,2.8507,4.5546,16.6541,9.7344,11.2316,7.6227,11.0299,15.2015,2.2649
10,16.1768,8.7417,7.5192,5.8009,11.4114,8.9042,12.8717,7.5605,5.6891,8.0854,8.8562,5.8401,7.7095,8.9202,3.1268,4.1768,15.8774,9.2437,10.0038,5.2433,10.7706,14.9029,2.3554
10,15.2394,8.04,7.2538,5.7632,11.6184,8.7934,12.5696,7.3345,5.5063,8.1438,8.7866,6.2426,7.9363,9.3436,3.0941,4.3614,15.9424,9.3232,10.5821,4.9122,10.7233,14.6535,2.275
10,15.8819,8.396,6.8702,5.6166,12.0181,8.617,13.0787,7.6842,5.8959,7.5579,9.0715,6.1014,7.6804,9.0178,2.7307,4.3113,16.2323,8.9964,11.3014,4.3387,10.4255,14.0629,2.1677
10,16.4664,7.9963,6.5671,5.7318,11.6632,8.3708,13.1588,7.6212,6.2671,7.4815,8.9645,5.9193,7.1562,9.5693,2.7865,4.2125,15.9341,9.2882,11.0717,4.1593,10.3633,14.0164,2.1776
10,16.617,8.8556,6.499,5.68,11.8051,8.7069,12.5492,7.346,6.1824,7.8654,8.2392,5.6405,6.9982,9.6287,2.9282,3.7885,16.6538,9.2192,10.3435,4.0569,9.8842,12.6446,2.3009
10,16.339,10.4013,6.4872,5.4488,11.701,9.0001,12.485,7.6305,6.4141,7.9927,7.9374,6.0149,7.0616,9.1128,3.0297,3.739,15.864,9.0963,10.5743,4.2753,10.1018,12.76,2.2638
10,15.7801,9.469,7.1104,5.5237,12.1866,9.0224,12.9117,7.7739,5.8911,8.0206,8.5056,6.2092,7.1873,9.7142,3.2148,4.2936,15.6331,9.5107,10.6074,4.5426,10.3801,12.1822,2.2156
10,15.8361,8.262,6.7264,5.5674,11.8974,8.9162,11.6846,7.3781,5.787,8.4023,8.7768,5.6306,6.4016,10.2241,3.462,4.2183,16.4074,9.5461,11.2276,3.9433,10.9522,11.9272,2.5017
10,15.2274,10.0041,6.8009,5.6162,12.2113,8.7468,11.9492,7.8608,5.9576,8.4018,9.6093,6.255,6.8239,10.3814,3.1707,4.5594,15.8879,10.0042,11.1854,3.9682,10.9231,12.1679,2.2947
10,14.1882,9.4344,6.29,5.4779,12.3805,9.1037,11.4859,7.6393,5.5851,8.2201,11.5656,5.836,6.5333,10.3492,3.4463,4.3042,15.8948,9.6257,11.3085,4.4152,11.1801,12.2806,2.4907
10,14.8171,9.3922,6.2963,5.4974,12.5335,8.3888,11.1374,8.0501,5.1392,7.7477,11.3339,5.8724,6.7909,10.6831,2.9577,4.3766,16.4985,9.7273,11.3663,6.1667,10.9804,11.8116,2.4483
