odour stim;16/10/2020 Male3;30/10/2020 Male6;30/10/2020 Male9;02/11/2020 Female7;02/11/2020 Female8;03/11/2020 Female5;03/11/2020 Male6;03/11/2020 Male10;04/11/2020 Female4;04/11/2020 Female5;08/11/2020 Male1;08/11/2020 Female2;11/11/2020 Female1;11/11/2020 Female2;11/11/2020 Male3
;90V-45V;90V-45V;90V-45V;90V-45V;90V-45V;90V-45V;90V-45V;90V-45V;90V-45V;90V-45V;90V-45V;90V-45V;90V-45V;90V-45V;90V-45V
1;9.9094;6.7419;8.3233;10.7306;7.1911;8.0548;5.3786;12.5137;2.8146;4.4829;6.2609;3.4025;7.6467;14.7145;7.952
1;9.503;6.6351;8.0664;11.2804;6.6294;7.2401;4.9424;12.8318;2.5132;4.3212;6.292;3.3986;7.1633;14.4249;7.4784
1;9.6337;6.5716;7.6385;10.8455;5.9827;6.5934;4.7539;12.5329;2.276;4.1743;5.9784;3.1725;6.6163;14.5718;7.1968
1;8.8959;6.3926;7.3136;10.4743;5.8595;6.242;4.6382;11.8475;2.2682;3.961;5.8388;2.8549;6.2205;15.078;6.9441
1;8.6674;6.1273;7.0484;10.1315;5.8786;6.17;4.4508;11.0473;2.1546;3.9868;6.0203;2.9505;5.7314;14.8251;6.9708
1;8.8284;5.8478;6.6766;9.8728;5.1769;5.9391;4.5393;10.9648;2.4284;3.6706;5.9977;2.7334;5.6377;14.7018;6.7353
1;9.0301;5.6099;6.1407;9.9387;4.8544;5.4664;4.9934;10.9151;2.2;3.8005;5.5725;2.7454;5.3915;14.3857;6.3648
1;8.8005;4.9851;5.934;9.715;4.741;5.1112;4.8066;10.5781;2.44;3.6236;5.4777;2.5261;4.9817;14.0152;6.0123
1;8.386;4.4247;5.6948;9.4157;5.0096;5.0026;4.9055;10.0784;2.5415;3.6297;5.6014;2.4325;4.5259;14.3221;5.8126
1;7.9829;4.4872;5.4479;9.1229;4.2958;4.1053;4.545;10.3412;2.512;3.2413;5.2113;2.4012;4.2914;14.4358;5.7347
1;7.7781;4.2552;5.6101;8.6603;4.1563;4.0523;4.4235;11.2131;2.487;3.0318;5.6327;2.4615;4.1223;14.4396;5.2391
1;7.171;3.9948;4.8222;7.8588;4.0444;3.9143;4.4872;11.1339;2.4304;3.1972;5.3405;2.4254;4.0079;14.6017;4.84
1;7.2857;3.6139;5.1316;7.2875;3.9481;3.7381;4.2155;10.7182;2.0342;3.0896;5.5162;2.5241;3.9837;14.9258;4.9516
1;6.3321;3.7217;4.8599;7.0242;3.9873;3.421;4.1809;10.2549;2.0051;2.9565;5.789;2.3829;3.9396;14.5371;4.1125
1;6.3772;3.7534;4.6307;7.2244;4.01;3.5087;4.0828;10.2247;1.9953;2.6111;5.4735;2.5426;4.0921;14.1934;4.258
1;6.2102;3.6097;4.2722;7.6341;3.6047;3.1978;4.0488;9.4568;2.2079;2.6757;5.6185;2.3092;4.1129;14.101;3.926
1;5.853;3.3649;3.8515;7.2548;3.3577;3.1933;3.9178;9.1064;2.1142;2.4979;5.5886;2.2308;4.3967;14.0986;4.0699
1;5.3798;3.9252;5.543;7.381;4.053;3.1864;3.9615;9.0388;2.3703;3.5566;5.5983;2.4695;4.5335;14.1409;4.5926
1;5.4296;4.3663;6.8997;8.0269;5.7958;2.983;4.0414;9.2923;2.7983;4.157;5.9394;2.5211;5.0426;13.993;5.2523
1;5.2806;4.8726;8.0367;8.9877;6.7609;3.2141;4.4363;10.0411;3.0758;4.5068;6.1108;2.437;5.6746;13.6745;5.5128
1;5.9008;5.0405;8.2749;9.749;7.7468;3.037;4.7202;10.0481;3.2539;5.2539;6.1079;2.6761;8.1731;13.7827;7.2427
1;6.6355;5.1018;8.3408;9.9872;8.4736;2.7289;4.8956;10.5359;3.6291;5.9127;6.2716;2.6008;9.8301;14.1806;7.599
1;7.4412;5.196;8.1856;10.6596;8.705;2.627;4.6571;11.02;3.5504;5.6975;6.4013;2.6037;9.9151;15.1232;8.2022
1;7.9575;5.069;7.983;10.365;8.0799;2.4968;4.7214;12.1254;3.6273;5.7454;6.8361;2.7156;10.2315;14.4574;9.3224
1;8.1472;5.521;7.5591;10.4218;8.1406;2.4712;4.9774;12.1318;3.5692;6.8107;7.1986;2.6042;10.1345;14.6623;9.5796
1;7.8273;5.5925;8.0136;10.5245;8.4646;2.5579;5.1516;12.3386;3.3417;7.509;6.4845;2.7497;10.2869;14.7242;9.8697
1;8.0961;5.9752;8.2816;10.7658;8.7789;2.5924;5.7751;11.8191;3.0709;7.2114;6.8013;2.8957;10.383;15.1781;9.6523
1;8.6923;6.1466;7.5821;11.1724;9.0302;2.4077;5.9826;12.3842;2.9939;7.1203;6.8008;3.2137;10.6189;14.8665;9.8803
1;9.8321;6.2938;7.031;11.003;8.2283;2.1598;6.5452;12.0737;3.0018;6.8303;6.7525;3.1585;10.891;14.718;9.3422
1;9.1505;6.2372;6.6682;10.0871;8.074;2.2304;6.5294;11.686;3.0642;6.962;6.914;3.3654;10.6527;14.172;9.6524
1;9.2521;6.0974;6.0058;9.5979;7.5864;2.0218;6.2414;10.7898;2.9647;6.3535;6.777;3.1735;10.3741;14.4115;9.3128
1;8.8464;6.0107;5.5355;9.1142;7.2953;2.2133;6.5533;10.3536;2.6956;6.061;7.0129;3.2277;10.3663;14.3399;9.056
1;9.536;5.6842;4.7874;9.228;7.1834;2.0999;6.3583;10.1895;2.7922;5.8185;6.7366;3.2607;9.8301;14.5537;8.8219
1;10.0805;5.6173;4.5159;9.2294;6.0016;2.1034;6.1666;9.9476;2.8095;5.2126;6.6692;3.2006;9.2751;13.2409;8.7994
1;9.8518;5.3092;3.4454;8.2683;6.0651;2.0343;6.1318;10.0049;2.4943;4.8864;7.0704;3.1769;8.6312;13.6884;8.1898
1;9.8641;5.1758;3.5099;7.6494;5.5248;1.9749;6.0151;9.6775;2.62;4.4695;7.0719;3.2151;8.393;13.7245;7.8019
1;9.4573;4.7846;3.5188;7.2669;5.2053;2.1625;5.6653;10.274;2.5833;4.1275;6.915;3.066;8.0061;13.8755;7.408
1;9.0535;5.0186;2.5519;7.019;4.7226;2.0683;5.2009;10.2695;2.9766;3.745;6.9676;2.9065;7.5573;13.5433;7.0139
1;9.3279;5.1851;2.4864;6.8288;5.0596;1.9396;4.9052;10.3091;2.7361;3.852;7.2052;2.8403;7.1229;13.3351;7.4913
1;8.4293;4.7118;2.5363;5.9871;5.0282;2.1993;4.5963;10.2623;2.5058;3.7897;6.6417;2.8087;6.6911;12.5745;7.8682
1;8.2537;4.9617;2.059;5.8225;5.0377;1.9482;4.3546;10.3244;2.4047;3.4085;6.5597;2.8567;6.4612;11.7988;7.901
1;8.149;4.8706;1.9765;5.4987;4.8441;2.1724;4.3586;9.7563;2.4256;3.3285;6.7869;2.7884;6.0493;11.4997;7.1863
0;7.7905;4.6929;1.964;5.4854;4.8296;1.9528;4.4287;9.1401;2.519;3.1525;6.5625;2.6994;5.8536;11.4897;6.9103
0;8.2356;4.3598;1.909;5.1524;4.7609;2.2473;4.368;8.3581;2.6304;3.0069;6.9271;2.374;6.0663;10.789;6.6235
0;7.1508;4.2357;2.2173;5.1247;4.5596;2.0977;4.4081;8.3844;2.7145;2.7559;6.3926;2.306;5.5765;10.8991;6.8241
0;7.6671;4.264;2.3562;5.2448;4.1467;2.1436;4.4581;8.1572;2.5464;2.9841;6.2519;2.325;5.5392;10.2838;6.7684
0;7.2068;3.9555;2.0107;5.0682;4.5589;2.1125;4.2424;7.9746;2.6693;3.0405;6.3048;2.3833;5.2676;10.7761;7.1328
0;7.1096;3.7677;1.8173;4.2841;4.0247;2.1694;4.4075;7.4363;2.2654;3.2236;6.1126;2.369;5.0461;10.843;7.0243
0;7.0592;3.7094;1.3322;4.4509;3.8979;2.2201;4.623;7.032;2.1628;3.2795;6.1691;2.4571;5.236;10.5008;6.9749
0;6.8084;3.7081;1.834;4.2352;4.1268;2.1408;4.4704;6.7607;2.0839;3.1821;6.3237;2.4548;4.9958;10.7365;6.8121
0;6.9336;3.6864;1.7977;3.8402;4.454;2.5489;4.3351;6.7734;2.0312;3.2347;6.6359;2.657;4.6217;10.8954;7.3478
0;6.6474;3.479;1.6888;3.6126;4.2622;1.9495;4.5796;7.0944;2.1037;3.1924;6.5026;2.4335;4.5906;10.1861;7.8663
0;6.2811;3.1876;2.1045;3.3366;4.2941;2.0732;4.4439;7.1616;2.1638;3.4417;6.4512;2.1322;4.6921;10.2927;7.5137
0;5.9167;3.303;2.0486;3.2128;4.3808;2.0673;4.3482;6.8558;1.9637;3.6009;6.2757;2.1499;4.7632;10.744;7.6031
0;5.6475;3.3216;2.1759;2.9767;3.6883;2.1372;4.4016;6.694;2.0712;3.2941;6.1624;2.1378;4.9565;10.7869;7.6578
0;5.2683;3.294;2.6344;2.8461;3.8793;2.2018;4.598;6.2641;1.9532;2.9501;6.4929;1.9078;4.6489;10.79;7.5689
0;5.0053;3.2388;2.8215;2.9865;3.8674;2.1523;4.6875;6.6082;1.8265;3.0609;6.2584;1.7396;4.6269;10.845;6.8095
0;4.6663;3.2227;2.6835;2.993;3.978;2.3306;4.8307;6.7095;1.7778;2.9306;6.3831;1.5853;4.5277;10.6865;5.8568
0;4.7164;2.9075;2.7758;2.9333;4.0221;2.1521;4.7798;7.331;1.6482;2.7779;6.0306;1.6516;4.557;10.8998;5.8621
0;4.4586;3.1034;2.8552;2.8365;3.7825;2.1986;4.869;7.5996;1.6394;2.9458;6.1705;1.5313;4.8169;11.2298;5.6178
0;4.5834;3.1889;2.8598;3.2887;3.8549;2.2769;4.6612;7.4651;1.5805;2.881;6.2119;1.4024;4.8254;11.3142;5.7668
0;4.8229;3.1757;3.2571;3.2952;3.551;2.3651;4.3965;7.0516;1.7589;2.6269;5.9633;1.4397;5.0154;11.4954;5.7062
0;4.366;3.1869;3.7952;3.9009;3.86;2.5465;4.2999;7.2356;1.5685;2.6285;6.0048;1.3009;4.7482;11.1764;5.8678
0;4.483;3.1979;4.6551;3.7831;3.5621;2.6468;4.2425;7.2482;1.6968;2.75;5.8821;1.3803;4.8379;11.3041;5.3916
0;4.2631;3.1208;5.0223;3.4935;3.5547;2.4952;3.8944;7.1201;1.6008;2.5996;5.646;1.4975;4.7282;12.1632;4.8521
0;4.3621;3.1097;4.7117;3.7303;3.7057;2.8686;4.011;7.2578;1.5197;2.8039;5.4939;1.6692;4.7369;12.6656;5.0081
0;4.2796;2.9461;4.8126;3.9234;3.7987;2.9359;3.7651;7.8369;1.6882;2.5211;5.0572;1.6393;4.7332;9.9125;5.2674
0;4.0107;2.8152;4.5941;4.1756;3.6069;2.9371;3.6167;7.8421;1.6012;2.4613;5.1289;1.6816;4.9732;11.1764;5.3493
0;3.938;2.9561;4.428;4.2861;3.8343;3.1031;3.8222;8.3115;1.5929;2.677;4.8044;1.7412;5.2097;12.1266;5.2637
0;3.9029;2.7021;4.342;4.3766;3.9948;3.1866;3.6692;9.217;1.6674;2.6244;5.1295;1.7875;5.2528;12.3374;5.4578
0;3.6991;2.6922;3.746;4.1464;3.2653;3.3914;3.5851;9.9559;1.7067;2.3995;4.9116;1.8477;5.3906;11.8953;5.2935
0;3.4373;2.636;3.7153;4.2462;3.241;3.2703;3.885;10.6474;1.8782;2.5609;4.6661;2.1328;5.2143;12.0237;5.341
0;3.5119;2.6074;3.338;3.9559;3.5155;3.3445;3.8537;10.0184;1.7992;2.6935;4.6203;2.1162;5.5767;13.1474;5.3824
0;3.4337;2.4019;3.0982;3.6843;3.3207;3.1969;3.7889;10.139;1.8839;2.9595;4.6904;2.475;5.5846;13.446;5.3563
0;3.1016;2.7542;3.0328;3.7041;3.3613;3.3218;3.9868;9.8729;2.0237;2.4304;4.5743;2.4922;5.5016;13.2609;5.4119
0;2.9677;2.8126;2.7938;3.1843;3.4786;3.5828;3.7792;10.0707;1.9583;2.6529;4.4855;2.5531;4.8949;12.2539;5.5461
0;2.7657;2.6389;2.7555;2.9501;3.6916;3.4608;4.0059;10.4492;2.1479;2.6468;4.3837;2.3157;4.7887;11.8063;5.5319
0;3.2045;2.6589;2.7066;3.0493;3.1219;3.4091;4.1305;10.302;2.5747;2.6069;4.0012;2.2833;4.707;12.5;5.2661
0;3.0125;2.7122;2.7291;3.4761;3.3246;3.9158;4.1644;9.7218;2.8927;2.7245;4.4343;2.0642;4.8285;12.1837;5.3596
0;2.9484;2.6049;2.2529;3.3764;3.1431;4.2877;4.233;9.9642;2.8199;2.634;4.224;2.1699;4.5312;12.1291;5.3284
0;3.0169;2.69;2.1487;3.1819;4.0762;4.137;4.2325;9.8244;3.2589;2.9626;4.2203;2.0214;4.2129;12.5119;5.0564
0;2.8004;2.741;2.2112;3.3002;4.6817;4.2867;4.2225;9.3725;3.1061;2.7748;4.0831;2.0506;4.3938;12.5345;4.8617
0;2.5468;2.7368;1.9665;3.2555;4.6956;3.9739;4.102;8.6394;3.2275;2.8985;4.1647;2.3016;4.2609;12.5591;5.417
0;2.7137;2.7477;2.1113;2.8079;4.7214;3.7102;3.9943;8.626;3.2068;3.1686;3.888;2.0546;4.3746;11.9882;5.0421
0;2.6666;2.4804;2.0592;3.2109;5.2566;3.5837;3.65;8.015;3.2514;3.2187;3.9488;2.0439;4.1542;12.4249;5.0175
0;2.6357;2.4336;2.3528;3.1525;5.6791;3.6393;3.9318;8.1901;3.2741;3.2543;3.8271;2.0584;4.3709;12.1373;5.259
0;2.5809;2.6074;1.8226;2.9757;5.366;3.3849;4.0718;8.278;3.4537;3.2639;3.7253;2.045;4.2423;11.8026;5.7774
0;2.743;2.4685;2.5006;3.1817;5.3885;3.073;3.9075;7.6379;3.2687;3.277;3.9008;2.1356;4.4311;11.8474;5.5629
0;2.7135;2.8407;2.1876;2.9382;5.1377;3.2899;4.0219;8.351;3.0862;3.1576;3.8676;2.632;4.1904;11.8971;5.4687
0;2.7559;2.8585;2.2204;2.7024;5.0634;3.23;4.2134;8.6453;2.7658;3.3387;3.7067;2.739;4.2133;12.1895;5.8184
0;2.6878;2.5493;1.8552;3.0273;4.8688;2.9826;4.1535;8.5983;2.6219;3.1402;3.462;2.7401;4.1124;12.4063;5.4016
0;2.711;2.5998;1.9751;2.7638;5.1365;2.9835;3.8961;8.6841;2.5396;3.4221;3.6493;2.5387;3.9812;12.2344;5.963
0;2.7102;2.7617;1.9595;3.1268;5.3064;2.8839;4.0638;8.5146;2.2279;3.6015;3.8637;2.3591;4.1297;11.84;6.7606
0;2.7199;2.4712;2.3473;2.7532;5.1004;2.97;3.7053;9.1829;2.1932;3.6425;3.9597;2.3041;4.1795;11.533;6.9635
0;2.7265;2.7057;2.6092;2.8294;5.2712;2.9144;3.7379;10.1093;2.324;3.8164;4.0833;2.2353;4.0244;11.433;6.8881
0;2.6969;2.5872;2.3722;3.006;5.2987;2.9078;3.5897;9.6758;2.0754;3.5269;4.2862;2.1313;4.1112;11.3704;6.2771
0;2.8119;2.6302;2.6884;3.1404;5.2635;2.956;3.6538;9.8482;2.2873;3.3856;4.615;2.1113;4.1436;10.9336;6.1017
0;2.9924;2.721;2.6403;3.7045;5.5133;2.8727;3.6253;9.8701;2.3016;3.6163;5.0078;2.0105;4.0208;11.4684;5.7274
0;2.811;2.8753;3.3277;3.9309;5.1817;2.8959;3.8965;9.6044;2.3059;3.419;5.7483;2.118;4.0759;12.8011;5.1936
0;2.8337;2.8533;4.3479;4.1918;5.0224;3.0415;4.2576;9.7325;2.4573;3.4235;5.843;1.6831;4.0496;12.7716;5.2101
0;2.6048;2.8411;4.7225;3.7534;5.3197;2.9212;4.1928;10.0313;2.4796;3.3357;5.8775;1.6634;4.2158;11.9891;4.8154
0;2.9797;2.84;5.2877;3.6533;4.7626;2.8007;4.3175;10.3914;2.4322;3.1646;6.1097;1.541;3.8617;11.8668;5.2096
0;2.9472;2.825;6.0329;4.1447;4.9653;2.9218;4.2714;9.9015;2.3108;3.02;5.8155;1.334;4.1622;11.5278;4.8348
0;2.8185;2.8273;6.2769;4.0121;4.8673;2.7995;4.3184;9.5223;2.0267;3.1946;6.2381;1.3626;4.2963;11.5901;4.8915
0;3.1985;2.9618;6.7791;4.2635;5.0259;3.0161;4.4377;10.0429;2.063;3.0188;6.3558;1.3533;4.306;12.1914;4.9388
0;2.8962;4.2534;7.0727;4.2264;4.8755;2.8145;4.188;9.1894;1.8239;3.13;6.4083;1.3605;4.7064;11.4989;4.7562
0;2.7739;5.1937;7.4443;4.5072;4.8385;2.9892;4.3037;8.8974;1.6994;2.9193;6.1881;1.2612;4.9798;11.7361;4.3629
0;2.9978;5.4763;7.1723;4.6588;4.9884;2.8294;4.2925;8.8077;1.8392;3.093;5.9641;1.1996;4.703;11.5197;4.7195
0;2.6906;5.4845;6.8403;5.4793;4.4532;2.7102;4.3287;9.1338;1.8856;2.9053;5.8583;1.2963;4.4461;11.6705;5.108
0;2.9422;5.7557;6.9699;5.6445;4.5164;2.744;4.3012;9.6018;1.7489;2.6649;5.965;0.9757;4.2538;11.3395;5.6637
0;2.6445;5.5795;6.6263;5.2467;4.393;2.6633;4.6845;9.3363;1.7051;2.6999;5.6887;1.1635;4.1754;11.1938;5.3548
0;2.8709;5.9167;6.2948;5.0889;4.361;2.7889;4.9833;9.1092;1.6297;2.6922;5.959;1.1062;4.1227;11.2221;5.6212
0;3.075;5.4823;5.8332;4.8369;4.1152;2.6292;5.1912;8.4152;1.8796;2.3744;5.7857;1.0295;4.2867;11.1009;5.9776
0;3.0219;5.2277;5.9447;4.7687;4.359;2.6745;5.4374;7.6211;1.9168;2.4138;5.7559;1.1207;4.0582;10.7222;6.4207
0;2.9549;5.0124;5.2251;4.7375;4.5248;2.6895;5.6119;7.6486;1.959;2.5372;5.7215;1.0353;4.0139;10.774;6.3955
0;2.7287;5.3618;5.079;4.5346;4.4748;2.6865;5.6694;7.7277;1.6982;2.5487;5.8874;0.9356;4.0813;11.0468;6.267
0;2.9695;5.2506;5.1754;4.7066;4.6995;2.5921;5.569;7.8528;1.8131;2.3305;5.9869;0.9647;4.074;10.6497;5.7977
0;2.5696;4.9944;4.6788;4.6672;4.4628;2.4727;5.1879;7.7191;1.8049;2.6224;6.2199;0.8455;4.4452;10.3747;6.4589
0;2.6714;4.9729;4.3063;5.0399;5.1347;2.3423;5.1219;7.6777;1.8093;2.5106;5.9894;1.0212;4.6381;10.1928;5.5428
0;2.9057;4.7954;4.4617;5.0077;5.2149;2.4754;4.9753;8.3444;1.741;2.5707;5.9972;0.968;4.505;10.4033;5.0837
0;2.8003;4.842;4.2641;5.0859;4.8218;2.4077;4.7374;8.0008;1.6333;2.3501;5.3523;1.0211;4.2844;10.4256;5.6256
0;2.6556;5.0058;4.4542;5.3975;4.8095;2.4444;4.6939;8.0755;1.7536;2.3703;5.9442;1.0406;4.4403;9.8061;4.8776
0;2.8032;4.9129;4.0356;6.093;4.4869;2.3931;4.6548;8.2988;1.974;2.4558;5.9566;1.0135;4.0537;9.7879;5.3629
0;2.2951;4.8268;4.1993;6.7209;4.9328;2.5266;4.7799;8.387;2.1385;2.6666;5.7474;0.8553;4.0169;10.251;4.7915
0;2.3861;4.7246;4.0996;7.0923;5.1789;2.7277;4.9679;8.252;2.0849;2.6554;5.9293;1.0474;4.1843;10.693;4.6743
0;2.281;4.3222;4.0145;7.2121;4.6741;2.8461;5.0875;8.3494;2.1428;2.4288;5.6594;1.2051;4.0727;11.6089;4.414
0;2.4966;4.3159;4.3194;6.8653;4.4525;2.7238;5.4475;8.2664;2.2639;2.5965;5.439;1.0825;4.0865;12.1067;5.1477
0;2.4728;4.4132;3.7445;7.2423;4.5713;2.8217;5.0876;8.1558;1.9872;2.708;5.4753;1.5145;4.3552;12.297;4.7532
0;2.3946;4.5346;3.737;7.5162;4.4434;2.9745;4.8005;8.3631;1.9126;2.4789;5.215;1.9443;4.5196;12.7583;4.8827
0;2.554;4.677;3.6272;7.6343;4.621;2.8907;4.643;8.9123;1.933;2.5191;5.3635;2.2732;4.5728;13.0236;5.1981
0;2.4188;4.5124;3.4913;7.4337;4.3269;2.7864;4.6637;8.8666;1.7343;2.5984;5.5181;2.6167;4.6532;12.8476;5.4559
0;2.4277;4.4045;3.968;6.6091;4.4675;2.8988;4.7172;9.0517;1.7188;2.5231;5.5591;2.7359;4.7277;12.4219;5.1378
0;2.5823;4.1115;4.3087;5.8274;4.2383;2.7534;5.1541;9.1305;1.6564;2.7574;5.6031;2.9772;4.5263;11.7151;5.1168
0;2.5625;4.0522;4.0916;5.216;4.0886;3.0327;5.2666;8.8588;1.8159;2.8148;5.3556;2.8561;4.3122;11.4095;5.0995
0;2.5129;4.179;4.2278;5.1414;3.9735;3.049;5.1378;8.8049;1.8076;3.0729;5.4187;2.8391;4.252;11.7554;4.4048
0;2.7425;3.921;4.1866;5.2436;3.9391;3.3915;4.9651;8.8633;2.0532;3.4361;5.4233;2.7596;4.1623;12.2808;4.9951
0;2.6126;4.1211;4.1082;5.038;3.8793;3.4895;4.9077;8.7981;1.9647;3.6842;5.6781;2.508;4.0178;11.752;4.4909
0;2.4039;3.7326;4.1926;3.9665;4.0018;3.2561;4.8889;8.9716;1.8754;3.4658;5.7165;2.6211;4.2336;11.7249;4.8182
0;2.494;3.5318;3.9116;3.9618;3.9631;3.0286;5.0701;8.7952;1.8813;3.6374;5.4152;2.5883;4.3184;11.5982;4.8703
0;2.4594;3.6621;3.6025;3.7869;4.3523;3.2528;5.3839;8.581;1.7046;3.5075;5.5783;2.5431;4.4187;11.806;5.4617
0;2.4479;3.8945;3.8104;3.8493;4.1671;3.5454;5.4998;8.706;1.8502;3.5186;5.5207;2.4913;4.4822;12.0478;5.3947
0;2.3357;3.468;3.8872;3.9567;4.4431;3.523;5.7312;8.3893;1.7054;3.6558;5.0733;2.7072;4.9097;11.4577;5.748
0;2.6007;3.3109;4.1236;4.1163;4.9652;3.6038;5.5116;7.7652;1.539;3.6087;5.3159;2.4677;5.1781;11.2488;5.3498
0;2.5367;3.461;4.2075;4.0953;4.903;3.5127;5.5412;8.9448;1.4952;3.3934;5.371;2.3027;5.2086;11.4992;5.3178
0;2.3227;3.2849;4.1825;4.2728;5.3921;3.335;4.9848;9.1646;1.6576;3.5316;5.2794;2.3442;5.2569;11.5053;5.3871
0;1.9909;3.0298;3.8516;4.7304;5.3062;3.2599;5.2317;8.6831;1.6449;3.6519;5.7307;2.3318;5.1495;11.8248;5.6708
0;2.2087;3.2839;3.8399;4.3785;5.0441;3.3803;5.132;8.5411;1.4519;3.6471;5.5137;2.2539;5.1611;12.49;5.38
0;2.277;3.1005;3.4588;4.4173;4.7355;3.4247;4.9667;9.419;1.7346;3.54;5.6079;2.0464;4.746;12.3739;5.7685
0;2.4174;3.2626;3.4942;4.6041;4.7063;3.2517;4.4887;10.032;1.5523;3.7227;5.201;2.0013;5.0637;12.1378;5.6512
0;2.4262;3.0609;3.438;4.5619;4.7073;3.2687;4.6615;10.0933;1.4042;3.4918;4.896;2.1489;4.9759;11.8971;5.9219
0;2.5406;3.1648;3.6893;4.293;4.7267;3.1047;4.6489;10.2385;1.5471;3.9089;4.4908;2.1182;4.8362;11.5007;6.3411
0;2.4327;3.4789;3.4023;4.5029;4.8432;3.3134;4.3885;10.229;1.3883;3.6646;4.5802;2.0996;4.7707;11.695;6.6384
0;2.3784;3.3205;3.3806;4.3784;4.8003;3.0952;4.5539;9.8406;1.5319;3.9976;4.545;2.005;4.6319;11.6033;6.4744
0;2.6133;3.4488;2.9627;4.5134;4.9882;3.0109;4.4607;10;1.6104;3.7165;4.4888;2.0351;4.6473;11.8487;6.9686
0;2.2337;3.2685;3.553;4.6895;4.1965;2.9742;4.6064;10.3252;1.7962;3.678;4.2124;1.7486;4.7208;11.8742;6.783
0;2.3013;3.1545;3.0742;5.0812;4.3872;3.0194;4.8087;10.4547;1.5653;3.7027;4.0549;1.8008;4.8149;11.6983;7.0464
0;2.5293;3.2308;3.2647;4.9649;3.9602;3.1066;4.6591;11.2048;1.7493;3.653;3.973;1.7748;4.5445;12.052;6.4365
0;2.5085;3.0883;3.0874;4.3003;4.1506;2.9477;4.5073;11.3712;1.5198;3.7674;3.9053;1.9552;4.309;12.5707;6.3342
0;2.6435;2.9201;2.7689;4.1973;3.7773;2.9454;4.3863;10.6852;1.4891;3.6467;4.0067;1.9534;4.3441;12.2352;6.3647
0;2.8903;3.121;3.5271;4.4381;4.0324;2.8886;4.2376;11.0116;1.503;3.1217;4.154;1.7397;4.3633;12.1616;6.3252
0;2.5983;3.0908;3.17;4.4346;4.0673;2.8677;4.4529;11.4016;1.5246;3.2635;4.3679;1.926;4.4764;12.1822;5.7134
0;3.0869;2.869;2.8669;4.2515;3.7602;2.6826;3.1856;11.2495;1.4813;2.9967;4.7149;2.0641;4.3842;12.9152;5.8588
0;2.8246;3.3017;2.4774;4.441;3.6617;2.8297;4.1574;11.1792;1.7072;2.6057;5.0139;2.0202;4.4941;13.0763;5.5975
0;3.1211;3.4113;2.9022;4.6141;3.6606;2.6907;4.5507;10.3497;1.6276;2.7223;4.7935;1.799;4.7201;12.4529;5.7085
0;3.1539;2.8684;2.7635;4.3016;3.8043;2.5883;4.5366;10.7283;1.5952;2.575;4.5054;2.0196;4.7376;12.9624;5.4054
0;2.9429;2.7706;1.9121;4.0579;3.4949;2.6253;4.4468;11.3241;1.6113;2.5012;4.5805;2.0245;4.5847;12.6346;5.0851
0;3.0515;2.7605;2.0842;3.4278;3.4016;2.4053;4.4172;11.059;1.784;2.5578;4.798;1.7401;4.3349;12.8664;4.6464
0;2.7199;2.6083;1.8989;3.6799;3.9787;2.2601;4.4362;10.7178;1.6742;2.7601;4.7547;1.7194;4.4023;12.6024;4.3355
0.5;2.9222;2.736;2.3307;3.6579;3.4975;2.2742;4.643;10.3283;1.7661;2.5147;4.5463;1.6983;4.187;12.5202;4.0261
0.5;3.082;2.7514;1.5885;3.4779;3.5152;2.0952;4.9569;10.0911;2.0386;2.5932;4.4625;1.6422;4.2962;12.0746;4.1011
0.5;3.1042;2.6196;1.7902;3.8235;3.562;2.2464;5.528;9.5662;2.389;2.4829;4.4994;1.4228;4.2648;12.3523;4.6792
0.5;3.4622;2.9747;1.9465;3.8719;3.5865;2.1799;5.7227;8.6927;2.3236;2.5312;4.4234;1.3726;4.2773;12.378;4.42
0.5;3.198;2.9419;1.5193;4.3328;3.9876;2.1126;5.5939;9.0134;2.4499;2.403;4.3376;1.3167;4.133;11.8432;4.2931
0.5;3.3321;3.1307;1.6671;4.3941;3.7708;1.9237;5.4272;9.0074;2.8086;2.3156;4.0173;0.9282;4.0701;11.7073;3.9508
0.5;3.2385;3.0665;1.7576;4.7225;4.0872;2.0722;5.5512;8.7729;3.2129;2.4667;4.2077;0.9982;4.0696;12.8874;3.8195
0.5;2.9879;3.0786;1.8221;4.6725;3.8254;2.1483;5.4526;8.9955;3.4655;2.386;4.1622;1.2358;4.0832;12.5029;4.0137
0.5;2.9857;3.2006;1.7523;5.2818;4.0196;1.9986;5.1506;8.9584;2.9831;2.4483;4.2486;1.2541;3.9901;12.8296;3.6942
0.5;2.8746;3.028;1.6595;5.4909;3.8204;2.0939;5.2996;8.5194;3.0364;2.3973;4.6679;1.2056;3.8049;13.2665;3.4377
0.5;3.0452;2.8993;1.8054;5.561;3.5358;2.1343;5.2199;9.2386;2.9762;2.4224;4.4072;0.9307;4.0033;13.5316;3.5609
0.5;3.1685;3.0095;1.8316;5.4249;3.9719;2.3538;5.1281;9.182;2.9234;2.3182;4.5897;0.9087;4.097;13.169;3.3988
0.5;2.7896;3.1266;1.6831;5.845;4.2821;2.0919;5.0077;9.5513;3.1739;2.2039;4.7432;0.9252;4.0828;13.2102;3.5875
