odour stim;30/10/2020 Female4;30/10/2020 Female10;21/10/2020 Male5;02/11/2020 Female4;02/11/2020 Female8;02/11/2020 Male12;03/11/2020 Female3;03/11/2020 Female9;04/11/2020 Female6;04/11/2020 Male3;08/11/2020 Male3;08/11/2020 Male4;25/02/2021 Male4
;45V-90V;45V-90V;45V-90V;45V-90V;45V-90V;45V-90V;45V-90V;45V-90V;45V-90V;45V-90V;45V-90V;45V-90V;45V-90V
0.5;3.4134;5.6974;7.9122;1.9896;0.3034;5.3932;3.4041;3.158;2.6837;3.8715;3.3399;10.5314;10.049
0.5;3.6095;5.3751;8.761;1.854;0.4219;5.2825;3.6511;4.0701;2.4965;3.7944;3.567;11.5579;10.2333
0.5;3.5558;4.7451;8.1114;1.9459;0.3586;5.6452;4.1701;3.7578;2.4873;4.0155;3.5536;12.0605;10.0135
0.5;3.241;5.851;9.7922;2.0589;0.6715;4.9808;3.9266;3.6896;2.5429;4.0509;3.3333;12.7174;9.9096
0.5;3.042;5.2319;8.0834;1.8977;0.3363;4.8094;3.8633;3.4802;2.7924;3.7203;3.1873;13.0375;9.1939
0.5;3.0984;5.9192;9.6634;2.0937;0.4887;5.3765;3.8153;3.0454;2.5878;3.877;3.3299;13.1414;9.5127
0.5;3.4023;5.942;9.4858;2.1254;0.3988;4.9175;3.4766;2.89;2.4673;3.6515;3.2902;13.1107;9.4494
0.5;3.4994;6.5535;11.1235;2.2949;0.7005;4.3494;3.5179;2.911;2.4505;3.8004;3.4832;13.7253;8.7698
0.5;3.2119;6.6038;13.9795;2.042;0.2513;4.7014;3.6462;3.1682;2.43;3.566;3.5063;12.913;9.1323
0.5;3.5685;6.0901;16.0569;2.0281;0.2543;4.9285;3.8061;3.4388;2.0394;4.0091;3.246;13.2085;8.7963
0.5;3.204;6.2277;16.418;2.0182;0.2394;4.776;3.5557;2.6721;2.081;3.9383;3.1176;12.4582;9.0987
0.5;3.5578;5.4935;14.3222;2.0939;0.1067;4.492;3.5298;3.1377;2.0496;3.9779;3.3911;12.7895;8.3542
0.5;3.6045;5.4458;13.6241;1.8946;0.222;5.1853;3.1176;2.9105;1.909;3.7513;3.4241;12.1087;9.1947
0.5;3.6652;4.4473;11.8834;2.5019;0.3806;4.9614;3.3267;3.0719;1.9919;4.0715;3.4534;11.9863;8.671
0.5;3.965;4.4618;12.3275;2.7059;0.5812;5.4461;2.8238;2.9296;1.7027;3.92;3.5192;11.5298;9.157
0.5;3.6945;4.3522;10.8167;2.8143;0.327;5.6395;2.6688;3.0266;1.5646;4.0102;3.6281;10.7044;8.8402
0.5;3.8889;5.0027;9.7338;3.6129;0.1456;5.5921;2.5128;3.0472;1.847;3.7244;3.5084;10.1207;8.7923
0.5;4.0541;4.7544;10.3208;3.4609;0.5201;5.845;2.4626;3.0639;1.9226;3.7652;3.5004;9.5801;8.7534
0.5;3.7721;5.0419;8.9228;3.1257;0.6045;5.3904;2.4611;2.7737;1.7257;4.1261;3.4855;9.6253;8.6413
0.5;4.044;5.8062;9.504;3.3933;0.3395;5.3898;2.2302;2.6482;1.82;3.8177;3.5184;9.2305;8.3592
0.5;4.7245;5.78;10.1653;3.5955;0.6023;5.4407;2.275;2.7449;1.8468;4.237;3.6919;9.3417;8.3127
0.5;4.992;5.5538;10.6031;3.5192;0.1882;5.399;2.1727;3.2456;2.126;4.7917;3.5081;8.9871;9.1726
0.5;4.4609;5.312;12.2851;3.3622;0.1365;5.0026;2.5294;2.6185;1.7783;5.5323;3.5397;8.3861;8.8362
0.5;4.5997;4.5557;12.8624;3.219;0.5052;5.3305;2.5581;2.2724;1.3841;5.646;3.684;8.1381;8.3228
0.5;4.3529;4.2677;14.0144;3.1754;0.3876;5.2456;2.8007;2.8678;1.2602;5.867;3.6498;8.1994;8.5192
0.5;4.2638;3.6605;12.7515;3.1464;0.1936;5.1453;2.679;2.5042;1.4551;5.7283;3.2156;8.0012;8.5012
0.5;4.1487;3.6109;13.1953;3.2521;0.04466;5.0055;2.5443;2.6124;1.4892;5.9296;3.3492;8.2977;8.9745
0.5;3.7684;3.5441;13.1129;3.3084;-0.006616;4.8915;2.7394;2.3232;1.3781;6.5637;3.1998;7.8452;8.7716
0.5;3.936;3.2576;13.0636;3.0597;0.09123;5.0327;2.7626;2.6343;1.4951;6.729;3.1611;8.0712;8.5401
0.5;3.4685;3.013;11.9754;2.767;0.3712;5.3285;3.1544;2.6711;1.3885;6.5037;3.1191;7.3692;8.4446
0.5;3.2746;3.0322;11.2878;3.0594;0.01492;5.1519;2.9375;2.6865;1.5072;6.3605;3.0087;7.509;8.3162
5;3.2858;2.7663;11.4137;2.9368;0.1137;5.136;2.9902;2.26;1.3688;6.2562;3.1386;7.5233;8.245
5;3.4989;3.7583;14.6089;2.7747;0.6972;6.2028;2.8952;3.1612;1.6961;6.1351;3.7332;7.1321;8.0284
5;4.2797;7.1846;26.2005;2.8507;1.9596;9.5123;4.1381;4.7998;1.7976;7.6434;5.184;7.0877;10.6933
5;5.7608;9.3558;29.8345;2.7027;2.9704;10.2653;5.1403;4.7913;1.7221;9.3332;6.3589;7.2615;12.0961
5;6.4474;9.8999;30.0771;4.1824;3.2328;10.8601;6.2707;5.3939;2.136;9.6849;6.4569;7.7618;14.8077
5;6.8886;10.2406;29.6704;4.5818;3.5319;10.8635;7.0063;4.8042;1.8682;9.6221;6.6636;8.2002;15.7442
5;7.2014;9.5243;24.9276;5.0078;3.3112;10.6375;7.6753;5.9313;2.1256;9.8027;6.843;8.231;15.9401
5;7.1348;9.3397;22.7964;5.1676;3.3186;9.0429;7.1196;6.6335;2.4496;9.4909;6.5782;9.2803;16.7772
5;7.3253;9.3744;21.0808;4.8468;3.1599;8.7035;7.853;7.4935;4.3898;9.4736;6.6896;13.2605;17.1886
5;7.1976;9.6173;23.4875;3.7982;2.7582;9.1896;8.4813;7.5545;4.7074;9.2595;6.8167;14.0399;17.614
5;6.8478;9.6948;29.3509;3.8368;2.6494;9.3725;8.1762;7.4205;5.1346;9.1165;6.8174;14.3596;17.933
5;7.2398;11.0063;26.364;4.9024;2.6406;8.7838;8.1803;8.634;5.2741;9.4121;6.7002;14.2495;17.8415
5;6.9208;11.6541;25.8707;4.4926;2.7839;10.4472;7.7977;8.9713;5.138;9.0304;6.6359;14.4388;17.856
5;4.913;10.7664;22.4098;4.2707;2.4207;10.5355;8.0797;8.4688;5.1229;9.3169;6.4429;14.7522;17.6808
5;5.7756;10.9107;20.9566;3.8416;2.4542;10.8245;8.512;7.0215;4.9047;8.8527;6.3581;14.7699;17.1638
5;5.7513;10.0107;18.525;3.8919;1.9087;10.5673;8.5924;6.5279;4.7909;8.919;6.4053;13.7423;16.8964
5;5.1623;9.9361;17.6433;3.8977;1.7558;10.5475;8.4742;5.621;4.3842;8.5035;6.3426;13.4318;17.1973
5;5.0245;9.82;15.7352;3.7084;1.8914;10.4089;8.5882;5.1476;4.4216;8.4272;6.1811;13.2797;17.5231
5;4.2828;10.1555;13.3779;3.7161;1.8347;9.518;8.3852;4.7234;4.2468;7.6654;6.1323;13.3482;17.4609
5;3.8447;10.0471;13.386;4.6494;1.7211;7.9727;7.8405;4.6029;3.9113;7.6605;6.1081;12.8754;17.3357
5;3.9377;10.2967;12.8079;4.9813;1.7541;7.9684;7.7339;4.5373;4.1709;7.5487;5.8898;12.7915;17.5923
5;3.5401;10.0818;10.8997;4.8887;1.6234;8.4128;7.2842;4.1745;4.1685;7.2616;5.9253;12.5924;16.6487
5;3.463;10.2137;10.9669;4.8004;1.2252;7.9374;6.9516;4.2478;3.9208;6.7599;5.7306;12.926;17.5261
5;3.6205;9.6729;11.0064;4.0845;1.001;7.3116;6.8038;4.3982;3.9433;6.9224;5.4568;13.1588;17.7442
5;3.0518;9.1401;11.0913;4.1994;1.0118;7.3553;6.5653;4.0785;4.011;6.7971;5.4033;13.2979;17.8218
5;3.3722;8.7319;10.6501;3.7844;0.6984;7.4495;6.74;4.2404;3.9721;6.6597;5.0826;13.2524;17.3266
5;2.9632;8.3896;10.1671;3.4724;0.8157;7.6391;6.238;4.5605;3.964;6.429;4.9946;13.2963;17.5155
5;2.321;9.0506;11.5352;3.918;0.5935;6.5995;6.2416;4.3941;3.7726;6.6694;4.968;12.7297;18.0079
5;2.7113;8.6607;10.16;4.6754;0.5377;7.1304;5.9497;3.955;3.5879;7.3444;5.0717;12.8337;17.516
1;2.7771;8.2288;10.4312;4.3995;0.5449;6.8266;5.6538;4.1511;3.2963;7.3068;5.1111;12.9814;17.1544
1;2.6041;7.9044;10.6672;4.1203;0.6927;6.8587;5.2855;4.1775;3.2322;7.5036;5.2157;12.9212;16.5825
1;2.6884;8.0555;16.8585;3.5832;0.4924;6.1668;4.9901;4.4;2.8499;7.4477;5.0262;12.9097;15.9175
1;2.1999;8.3306;23.0172;3.5041;0.3165;6.0365;4.7072;4.1883;3.1394;6.9476;4.6585;12.5441;16.1371
1;2.2197;7.9327;27.6551;4.5723;0.6413;6.4559;4.5015;4.9642;2.9838;7.3609;4.8437;13.3843;15.7042
1;3.8004;8.8;25.7946;6.2473;0.8467;5.9707;5.0511;5.9086;4.5039;8.1466;5.2274;13.619;16.4789
1;5.6137;9.0552;25.9392;6.1852;1.4832;6.0029;6.3666;6.0362;4.5925;9.1584;5.7709;13.282;17.2359
1;6.3064;9.2718;20.2681;6.7698;1.5161;5.7215;6.2714;5.2488;5.1649;8.9086;6.0838;13.5126;17.8107
1;6.9787;9.0442;20.3133;7.0241;2.1464;5.5778;6.2463;6.2463;5.1329;9.5138;6.074;13.6985;18.9668
1;6.4081;9.6353;22.5492;6.9878;1.8466;5.2234;6.8122;7.9418;5.305;9.9932;6.0656;13.4239;19.1451
1;6.7853;9.197;26.8722;6.6186;2.2298;5.2266;7.6091;8.3495;5.1943;9.79;6.1104;13.7261;19.5608
1;6.2869;9.0771;24.2882;6.3678;1.9947;5.3312;7.643;8.3034;5.1866;9.6831;6.1228;13.212;19.2319
1;6.5593;9.2685;25.7029;6.3756;2.1946;5.4311;8.1896;8.7854;5.0582;9.2278;6.0764;13.66;18.6723
1;7.149;9.1146;22.0433;6.6302;2.5565;4.8369;8.4414;8.5223;5.0066;8.9052;5.7535;13.5737;18.2791
1;5.9554;9.6275;22.0537;6.7999;2.7501;5.2447;8.2566;7.4062;4.9741;8.7083;6.1989;13.5426;18.1457
1;6.7354;8.4642;20.106;6.1381;3.2354;5.3636;8.1167;6.7669;5.0931;9.1297;6.3292;13.5245;17.4465
1;7.0501;9.536;21.1874;6.0102;3.0524;5.3166;7.9986;6.1345;4.1493;9.0291;6.2872;12.9228;16.9713
1;6.9726;9.1363;19.8895;5.7508;2.7125;4.8958;7.679;5.6842;4.8483;8.865;6.3653;12.5684;17.1565
1;7.1164;9.4071;17.6426;5.4804;2.7244;4.6966;7.6105;5.2407;4.9615;8.2802;5.923;12.8156;16.8944
1;7.2051;9.2809;16.4889;4.8147;2.5349;4.8074;6.7372;4.8787;4.7291;7.7761;5.9405;12.7434;16.8726
1;6.8033;9.4233;16.8838;4.4772;2.1294;4.9937;6.7927;5.0732;3.5406;7.8586;5.8338;12.4862;17.1507
1;6.9449;9.4246;15.8588;4.314;2.0953;5.0528;6.2221;5.2296;4.5702;7.6301;5.8138;12.8292;15.925
1;6.9961;9.3711;13.9401;5.1509;1.4362;4.4971;6.0911;4.9455;4.9656;7.8681;5.7089;12.9921;15.9825
1;6.5462;8.1651;14.8257;4.8936;1.3084;4.687;5.898;4.9212;4.8361;7.9229;5.7844;13.1169;15.4914
1;6.8247;8.8054;14.8828;4.6185;1.2865;4.4916;5.8659;4.88;4.4454;7.934;5.6715;13.1529;15.2372
1;6.421;8.2952;16.0398;4.4697;1.069;4.6972;5.0762;4.2877;4.2379;8.1727;5.6182;12.9675;15.5602
1;6.3982;8.1224;15.0434;4.4137;0.9225;4.7013;5.2687;4.5669;3.9103;8.0086;5.4707;12.6541;15.4079
1;6.7496;7.7531;15.0948;4.2325;0.87;4.7411;4.3591;4.3407;3.7026;7.9011;5.5132;12.6376;15.2363
1;6.1926;7.9742;14.7237;4.0738;0.8332;4.9454;4.997;4.3268;3.5013;7.767;5.2862;12.7235;15.1975
1;6.2771;7.5055;13.9959;3.7954;0.5602;4.828;4.6486;4.2466;3.258;7.6557;5.3006;12.3302;14.9124
1;6.3137;7.3692;13.2864;3.6973;0.506;4.7263;5.1672;4.3389;3.4145;7.5978;5.203;12.6085;14.6003
1;5.9908;7.0698;18.1442;4.1342;0.7054;4.8055;4.796;4.7347;3.1952;8.0388;5.205;12.5638;14.1911
1;6.2126;6.9419;21.1442;4.2301;0.8;5.0282;4.8661;4.4318;3.1505;7.9395;4.9649;12.7691;13.9169
1;5.6747;6.4247;19.645;4.0437;0.8051;4.962;4.7983;4.0305;3.2482;7.8937;5.0619;12.5237;13.965
1;5.9552;6.0158;16.8271;3.9248;0.8148;4.8984;4.5356;3.6798;3.2391;7.9121;4.9198;12.3178;14.1468
1;5.8531;6.2511;16.0061;4.2472;0.814;4.7559;4.2284;3.992;3.4393;8.0995;4.8631;12.5634;14.9828
1;5.9378;5.6258;14.826;4.491;0.8031;5.0235;3.9996;4.0742;3.3162;8.0379;5.287;12.4592;15.2687
1;6.0919;7.2916;15.1164;5.4549;1.1889;7.9587;3.8356;5.0605;3.5201;8.7062;5.6407;11.7253;15.5243
1;6.3583;7.6492;20.0029;5.6882;1.3028;9.8854;5.1885;6.4035;3.9639;9.2304;5.832;12.1772;15.87
1;6.0847;8.2141;23.4775;5.3076;1.7365;10.1392;6.5689;7.0788;4.4638;9.0989;6.0426;11.9382;16.3664
1;6.0837;8.0231;24.8506;5.7146;2.1722;9.6891;7.4877;7.291;4.5273;9.1779;6.0663;11.8538;16.5442
1;6.2512;8.7149;23.4043;6.0611;1.7836;9.8368;7.6183;8.4428;4.8095;8.9347;6.0643;12.2588;17.9153
1;6.1465;8.4857;21.9485;5.9127;1.8796;10.1568;8.1778;9.102;4.766;8.7384;5.8279;11.9868;18.4865
1;6.6194;8.7666;18.9076;5.7532;2.3802;10.1358;7.9691;9.3304;4.814;8.866;5.8831;12.024;18.5966
1;6.8362;8.9644;16.6164;6.0733;2.27;9.4548;7.9093;9.0878;4.7873;8.7753;5.896;12.5025;19.4872
1;6.2044;8.5449;15.0203;6.6251;2.5578;9.5404;7.5831;9.0532;4.8461;8.4862;5.7695;11.8098;18.2254
1;6.4558;8.2847;14.8445;6.6027;2.2402;10.1498;7.7785;8.9265;4.8643;8.3634;5.8518;11.5335;18.8878
1;6.1026;8.2913;12.4892;5.5242;1.9361;9.4303;7.683;9.2759;4.8466;7.6364;5.4878;11.3528;17.9317
1;6.1184;7.7893;12.4493;4.9704;2.1486;8.9183;7.636;9.0807;4.7694;7.6307;5.6328;11.4995;17.8739
1;5.9407;7.9813;12.1969;4.8153;2.041;8.3602;7.5105;8.869;4.6485;7.8091;5.4719;11.6546;18.4607
1;6.0556;7.9316;11.6785;4.7193;1.8704;8.1793;7.2273;8.5539;4.8846;7.6016;5.466;11.2515;17.5686
1;5.7328;7.7215;11.2853;4.3538;1.7991;7.3861;7.0305;8.4955;4.8584;8.0663;5.5355;11.5246;18.6848
1;6.1696;7.8139;10.7569;3.8612;1.7914;7.5428;6.6506;8.3752;4.4519;7.701;5.396;11.1042;17.7588
1;5.4972;7.432;10.2399;3.8877;1.8435;7.355;6.4928;7.9901;4.4783;7.9365;5.3285;10.9612;18.3828
1;6.0222;7.0447;9.7955;3.906;1.7497;7.2141;6.2942;7.5349;4.3748;7.4989;5.2216;10.2522;17.4094
1;5.8556;6.6621;11.2417;4.0333;1.5805;6.7924;5.9703;7.1302;4.3761;7.3345;5.1345;10.849;17.2749
1;5.8499;7.0324;10.1878;3.7304;1.5211;6.5958;6.0172;6.7139;3.6513;7.2181;5.2623;10.2229;17.6003
1;6.4818;6.5279;9.2133;3.3651;1.4787;6.5063;5.8131;5.9439;3.2087;7.2448;5.0862;10.452;16.5847
1;6.3604;6.5994;8.81;3.6259;1.3578;6.6177;5.5446;5.9431;3.1617;7.4411;5.1834;10.4859;16.6635
1;5.7176;6.3046;10.0869;3.3165;1.358;6.3334;5.1791;5.9039;3.0686;6.8264;5.0769;10.7653;15.9877
1;6.0693;6.8595;10.4595;2.9691;1.4915;6.1858;5.1753;5.1837;3.0458;7.0391;4.9641;10.5539;15.986
1;5.9802;7.3192;11.1712;2.6253;1.3577;6.1847;4.8552;5.1016;3.3427;7.156;4.8085;10.9266;15.5991
1;5.9015;7.7449;11.1929;2.5527;1.5462;6.3327;4.8485;5.1113;3.0416;7.3823;4.8282;10.5964;15.885
1;6.059;8.1207;11.0382;2.4379;1.1041;6.0944;4.7237;5.2401;2.9902;7.0801;4.8812;10.8932;15.8936
1;5.8353;7.6535;9.3844;2.5123;0.9659;5.924;4.8679;4.6243;2.9926;7.1596;4.9087;11.254;16.0365
1;6.3388;7.5322;9.2041;2.0568;1.0689;6.1634;4.8136;4.7736;3.1436;6.7735;4.9731;11.04;16.3387
1;6.2374;8.0726;9.1001;2.085;0.6117;6.3612;4.9268;4.3281;3.0779;7.0873;4.787;10.9086;15.6316
1;6.4768;8.5815;8.9152;2.1512;0.7202;5.9252;4.5966;4.293;2.94;7.0897;4.5659;10.6413;15.799
1;6.8378;8.0358;10.7966;2.4249;0.8568;5.5245;4.5881;3.9818;3.2638;7.4177;4.6101;11.4088;15.5824
1;5.7748;8.4554;12.8178;2.7281;0.8318;7.7902;4.7411;5.6395;3.6254;7.6802;4.8384;10.47;14.9539
1;6.2838;8.3941;17.3484;3.2649;0.9683;8.7167;4.7414;7.1727;4.0827;7.6006;4.7234;11.1298;15.9446
1;5.8872;8.4061;16.7781;3.7834;0.9111;8.3333;4.7704;7.3854;4.7495;7.8309;4.9678;11.4055;16.3345
1;5.8852;8.8123;17.1636;4.059;0.8763;8.5865;4.7165;8.0667;4.7725;7.5408;5.2801;11.8367;16.0011
1;5.9941;8.3805;14.8521;5.5636;0.7589;9.3049;4.6613;8.0035;4.6464;7.9414;5.3689;11.6283;16.5359
1;6.2443;7.3633;14.3903;6.4189;0.854;8.6752;4.3639;8.1356;4.9328;7.436;5.3454;12.2632;16.8633
1;6.2654;8.2498;14.225;5.8328;0.9924;8.3893;4.2334;7.6294;5.1627;7.8642;5.6365;12.5203;17.1518
1;6.2037;7.3377;12.6787;6.8063;1.087;8.5247;4.0293;7.595;5.0176;7.9551;5.6571;12.0591;17.2494
1;6.5885;8.3921;13.1307;6.6555;0.898;8.271;4.2353;7.1667;4.9266;7.709;5.6726;11.8272;17.3129
1;6.5608;7.8241;13.611;6.8205;1.3282;8.4998;4.2904;6.9216;4.9223;7.9069;5.7613;11.5772;17.6
1;6.2083;7.9815;15.0438;6.8605;1.6714;8.9455;4.5644;7.0584;4.5452;7.7175;5.5;11.5939;17.2666
1;6.1436;7.5347;13.5186;6.5957;1.7865;8.4155;4.2757;7.2413;4.6135;7.5759;5.69;10.5557;17.3185
1;6.0614;7.5872;15.1231;7.0471;1.6165;8.8651;3.9908;6.8218;4.8883;7.4985;5.5564;10.5956;16.978
1;5.865;7.9227;13.1032;6.8881;1.597;8.504;3.7865;7.1414;4.792;7.3312;5.3826;10.6427;16.5436
1;5.6443;6.8056;12.7187;6.64;1.7707;8.1467;3.6335;7.0484;5.1056;6.7632;5.473;10.7648;16.3837
1;5.7542;7.4152;13.1105;5.9992;1.5877;7.4105;3.6762;6.5197;5.0117;7.1671;5.3241;10.6209;16.835
1;6.2218;6.839;13.4904;6.2888;1.1504;7.7119;3.684;6.1164;4.7901;6.7771;5.3545;10.4852;16.1472
1;5.8111;7.0438;13.4757;6.1578;1.1941;7.474;3.3785;5.917;4.775;6.5684;5.1891;10.4418;16.2171
1;5.5932;7.2768;11.5374;5.547;1.1566;7.4807;3.4489;5.6602;4.8326;6.4809;5.0406;10.5155;16.3078
1;5.605;8.1128;12.5662;5.3547;1.1215;8.0601;3.6191;6.0758;4.514;6.6965;5.1082;10.7673;15.8314
1;5.7833;7.4276;10.6661;4.96;1.1858;7.723;3.8246;5.8131;4.3435;6.5942;5.1093;10.2321;15.5072
1;5.5558;7.4042;10.9324;5.3761;1.5172;7.637;3.722;5.2033;4.419;6.2156;5.3374;10.1001;15.2233
1;5.3145;7.0303;11.6733;5.0608;1.3717;7.7447;3.8299;4.7617;4.4853;6.0599;5.2958;10.1075;14.9775
1;5.2223;6.6188;11.7021;5.9668;1.3959;7.7363;3.8477;5.1114;4.1808;5.6204;5.1796;9.7073;14.9746
1;5.1588;6.4476;10.1747;5.1659;1.2956;8.4056;3.7127;4.9555;4.3124;5.7732;5.1581;9.5343;14.4618
1;5.2962;6.334;9.3802;5.2719;1.3839;8.2492;3.3923;4.6164;4.5093;5.4041;5.1398;10.2995;14.6339
1;5.5179;6.4442;11.2111;5.5542;1.2367;8.5541;3.4806;4.9367;4.1862;5.8414;4.9373;10.7023;14.8561
1;5.9187;5.8645;10.2112;5.0868;1.4356;8.7369;3.5198;4.039;4.0909;5.6897;4.8097;10.2099;13.9081
1;5.9533;6.141;10.0943;4.9895;1.1199;8.6882;3.8226;3.8794;3.8537;5.5245;4.8242;10.3454;13.5932
1;5.7148;5.8126;12.1283;4.668;1.1895;8.1635;3.6888;3.9688;3.8259;5.5263;4.878;10.4459;13.3053
1;5.6768;5.8279;18.0208;5.0799;1.4135;8.4006;3.5312;3.73;3.8472;5.7375;4.5122;10.3457;12.9755
1;5.5828;5.7333;17.8233;4.8742;1.4217;8.0582;3.4605;3.6985;3.8563;5.9537;4.3461;9.9731;12.6684
1;5.6411;5.5614;17.4496;5.2118;1.3231;8.0406;3.7879;5.397;4.2563;5.8666;4.4632;9.754;12.5544
1;5.3328;7.0295;17.9238;5.7509;1.4668;7.6554;4.4556;6.9515;4.2306;6.1228;5.2567;10.2212;12.461
1;5.5974;7.6911;17.9679;6.1139;1.4126;8.2249;5.3824;7.8186;4.5073;6.2623;5.1476;9.8064;13.1469
1;5.6595;8.7798;16.6768;6.5223;1.9621;8.3059;6.4154;7.7667;4.1485;6.0235;5.5053;9.9761;14.0926
1;5.7808;9.0733;15.8897;6.7131;2.2238;7.8128;7.1887;7.9437;4.3307;6.0194;5.2905;9.8064;14.4782
1;5.6218;9.7758;15.7481;6.5347;2.2714;8.2853;7.7249;8.08;4.0731;6.6343;5.4909;9.9789;14.023
1;5.5731;9.2587;14.5322;5.863;2.2883;8.7295;8.1627;7.6255;4.4787;6.7954;5.4614;9.9467;15.218
1;5.4785;9.5098;13.3634;6.2722;2.1569;8.466;8.2646;7.9805;4.1511;6.8402;5.4916;9.1613;15.1444
1;5.6126;9.2652;12.1121;6.2311;2.5023;8.4876;8.3638;8.2801;4.4433;7.1278;5.3414;9.4043;15.5782
1;5.7732;9.6278;11.6742;6.1551;2.1051;8.4708;8.5848;8.3858;4.2168;7.1743;5.1763;9.3421;15.8336
1;5.4796;9.1416;11.3448;5.7526;2.5505;8.32;8.1485;7.8329;4.1762;7.5032;5.22;9.9844;16.46
1;6.0194;9.6556;11.8496;5.5794;2.4139;7.8997;7.978;8.0306;4.2756;7.1377;5.3919;9.5615;16.8781
1;5.4131;9.1454;11.2088;5.8995;2.1697;7.4995;7.2691;8.1675;4.2413;7.5287;5.3728;9.7375;18.0475
1;5.8081;9.1824;11.8727;5.662;2.0183;7.4486;7.167;8.2619;4.0143;7.7068;5.3844;9.8617;17.383
1;6.1345;9.1164;12.646;5.0439;1.9683;7.9791;6.8048;7.6629;4.099;8.0506;5.6383;9.5687;16.6008
1;5.8146;9.4828;11.8948;4.9348;1.7652;7.3587;6.1629;7.4946;3.6304;7.7716;5.6429;9.8885;16.4679
1;5.7286;9.2294;10.3716;4.7179;1.8762;7.0757;5.9524;7.0146;3.6601;7.3874;5.5168;9.5985;16.8087
1;5.6778;8.8813;10.759;4.8576;1.7717;7.0033;5.8126;6.8065;3.5572;7.237;5.5417;9.9763;16.4478
1;5.3052;8.662;11.3664;4.7889;1.5344;7.0322;6.2006;6.9478;3.6083;7.2075;5.4312;9.9286;16.3729
1;5.654;8.5839;9.5284;4.2825;1.6565;6.4142;5.5105;6.5675;3.6414;7.2463;5.479;9.8975;16.9353
1;5.5496;8.8037;13.0174;4.0205;1.571;6.7482;5.9187;6.7634;3.6659;7.1508;5.19;9.7652;17.3566
1;5.3942;8.0829;10.7153;4.0329;1.2358;6.7873;5.2817;6.8712;3.5498;6.8782;5.2161;9.3912;17.3272
1;5.4622;8.8693;11.474;4.2907;1.2966;6.1158;4.8459;6.363;3.5208;6.6512;5.2969;9.3251;17.309
1;5.1278;8.3764;14.2686;3.8336;1.5245;6.2127;4.9557;5.9201;3.0194;7.0405;5.0382;9.555;16.9715
1;5.3545;8.9526;16.6691;3.8301;1.2568;6.2197;4.9388;5.4679;2.9138;6.997;4.8732;10.3496;17.0646
1;5.3908;9.0252;20.8595;3.6347;1.2191;5.7929;4.5976;5.2444;2.5836;6.6408;4.9492;10.0136;15.8974
1;5.4348;8.6405;21.1652;3.2243;0.9958;5.5598;4.3572;4.3414;2.9493;6.7551;4.7873;10.2933;15.602
1;5.7759;9.2372;20.5471;3.5944;0.6775;5.3906;4.0018;4.3762;2.9451;6.5146;4.7418;9.9592;15.577
1;5.6543;8.5855;19.7193;3.1211;0.5528;5.382;3.9157;3.9638;2.5539;6.4209;4.8893;10.2954;14.5435
1;5.1634;8.5495;18.5171;3.1877;0.6513;5.5448;3.8824;3.7527;2.4406;6.4435;4.8848;9.817;14.5815
1;5.648;8.3676;18.1295;2.9583;0.3362;5.0717;3.6259;3.7166;2.0846;6.25;4.738;9.4534;14.3326
1;5.645;8.8362;15.8751;2.9541;0.3659;4.8294;3.746;3.6313;2.0196;6.6413;4.6002;8.994;14.2668
1;5.1647;8.3741;14.8454;4.1037;0.9153;6.1624;4.0338;4.6958;2.0928;6.6287;4.7188;9.3203;14.4264
1;5.174;7.7512;13.1225;3.6914;1.6309;6.139;5.2494;6.2073;2.2506;6.862;5.1862;9.9653;14.2669
1;5.678;7.0171;13.4973;5.2585;1.925;6.4539;5.381;7.7019;2.3201;6.9196;5.3863;10.1041;15.0936
1;6.2012;7.6267;11.7882;6.0473;2.2892;7.306;6.432;8.2068;3.3032;6.9776;5.3448;10.3007;15.7924
1;5.9887;7.4174;10.4642;6.1118;2.3693;7.935;6.859;8.3739;3.5714;7.2476;5.4007;10.3018;16.7974
1;5.9474;8.3203;9.7817;5.4335;2.1635;8.2732;7.1227;8.5973;3.8841;7.3361;5.9067;10.2824;17.071
1;6.1376;8.0573;9.3531;5.7443;2.4704;7.8639;7.097;8.697;4.2062;7.409;5.99;10.419;17.6328
1;6.0743;8.0936;9.0632;5.5784;2.3418;8.2347;7.1669;8.1477;4.4521;6.8959;5.9758;10.3158;16.9379
1;6.0255;8.0578;9.684;5.493;2.2648;8.0367;7.2776;8.0781;4.1744;7.3304;5.8228;10.6375;17.5077
1;6.0501;8.5826;7.6926;4.9938;2.109;8.0668;7.4766;8.1991;3.9633;7.2923;5.6483;10.9719;17.5538
1;6.05;8.6763;8.7081;5.4528;2.0038;7.1036;7.7868;7.6909;4.2039;7.3169;5.416;11.2193;17.4385
1;6.0879;8.59;8.1129;5.6501;1.7575;7.8373;7.8589;7.0921;4.2728;7.2763;5.5691;11.5384;17.8532
1;6.2408;8.6989;8.9326;5.0219;1.4341;7.888;7.1969;6.8469;4.3875;7.0299;5.3993;11.0707;17.5795
1;5.9079;8.2859;9.2885;4.7395;1.6623;7.3773;7.532;6.2534;4.2139;7.2397;5.3603;10.9277;17.14
1;5.7517;8.5895;11.3119;4.6802;1.3092;7.5001;6.9044;6.2641;4.0368;7.2398;5.2532;10.7128;17.2846
