odour stim,29/04/2021 Female9,30/04/2021 Male1,30/04/2021 Male3,30/04/2021 Male5,30/04/2021 Male8,30/04/2021 Female9,30/04/2021 Male11,03/05/2021 Female1,03/05/2021 Male3,03/05/2021 Female4,03/05/2021 Male7,03/05/2021 Female9,05/05/2021 Female1,05/05/2021 Male4,05/05/2021 Female5,05/05/2021 Female6,07/05/2021 Female1,07/05/2021 Male5,19/07/2021 Male1,20/07/2021 Male1,22/07/2021 Male1
,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT
3,7.1961,3.3164,12.9702,4.7598,4.9556,4.5875,6.1784,7.1423,4.4906,5.7124,11.7689,8.9004,10.5667,5.1626,3.2991,4.1333,8.9136,4.2873,11.4239,3.9232,21.1576
3,7.5711,3.2092,13.3117,4.2046,4.9936,4.7092,6.3392,7.4518,4.5469,5.5497,11.6613,8.9036,10.5941,5.354,3.6285,3.9285,8.8805,4.3775,11.2482,3.8721,21.2879
3,6.843,3.1875,12.8279,4.5685,4.4775,4.7782,6.2172,7.3082,4.4872,5.6572,11.879,9.1387,10.7509,5.2805,3.1639,4.095,8.2908,4.4968,11.4211,4.1113,21.4804
3,7.1639,3.3718,11.807,4.2069,4.054,4.764,6.3057,6.9015,4.4535,5.4694,12.5469,8.8579,10.8586,5.3452,3.2773,3.9109,8.0873,4.6229,10.9542,4.1413,21.7344
3,7.5527,3.2093,13.657,4.1352,4.007,4.8519,6.2717,7.0789,4.3303,5.4878,12.5546,8.4684,10.6199,5.1556,3.1179,4.0224,8.4966,4.7122,11.3418,3.9073,21.2914
3,7.0172,3.1289,13.9419,4.2899,4.3122,4.465,6.0039,7.0059,4.4327,5.3432,12.2527,9.0564,10.9918,4.9637,3.0439,3.6786,8.5711,4.4564,10.9379,4.0798,21.3244
3,7.1353,3.3673,14.1044,4.2722,4.3557,4.5619,6.1037,7.1079,4.3282,5.4826,12.3434,9.6512,11.0338,4.9127,3.045,3.7973,8.6453,4.3385,10.6595,4.093,20.5813
3,7.7786,3.0449,13.8562,4.5944,4.4852,4.7124,6.4652,7.1063,4.3776,5.3756,12.1944,9.2531,10.8372,4.7698,3.2627,4.1756,8.2411,4.5272,10.601,4.0487,20.3916
3,7.7278,3.1069,12.6055,4.4589,4.6457,4.8619,6.5894,7.2525,4.6394,5.5113,11.857,9.3925,10.8187,4.9049,3.2655,3.9843,8.2858,4.8907,10.6378,4.204,21.0469
3.5,7.7419,3.0413,11.9755,5.0386,4.5725,4.6287,6.9164,7.2916,4.5797,5.5471,11.6739,9.0905,10.7297,4.7258,3.0661,4.2354,8.5242,5.0502,11.0105,4.0217,20.3951
3.5,8.7554,2.9826,13.8569,5.015,4.5859,4.617,6.5154,7.1956,4.431,5.614,12.3727,9.3986,11.1356,4.8244,3.2852,3.962,8.647,5.1637,10.6389,4.0887,20.5964
3.5,8.6732,3.147,13.9012,5.5739,4.6678,4.6739,6.6034,7.4277,4.426,5.5322,12.2052,9.8126,11.4176,4.8451,3.1668,4.134,8.4966,4.9961,10.7645,4.2149,20.1579
3.5,8.6504,3.0878,14.6639,4.8228,4.9344,4.6775,6.7578,7.5708,4.2501,5.7817,11.8329,9.9955,11.2177,4.8787,3.026,3.7332,8.0117,5.1475,11.1233,3.9163,20.4485
3.5,9.1594,3.4164,14.1139,5.7097,4.9443,4.6644,6.7732,6.8461,4.2596,5.6125,11.9331,10.2358,11.268,4.9037,3.2393,3.8928,7.3878,5.0661,11.1602,4.0336,20.6101
3.5,8.5245,3.4841,14.7015,5.742,5.1713,4.8961,6.6473,7.2137,4.2045,5.7323,11.7826,10.7472,11.2491,4.732,3.433,4.3899,7.8926,4.9822,11.2054,4.0085,20.619
3.5,8.1162,3.4036,15.7108,5.708,5.1552,4.8712,6.7874,7.2258,4.0045,5.4243,11.4517,9.9051,11.0955,4.9122,3.5288,4.1735,7.9171,4.8004,11.3316,4.0691,20.5152
3.5,9.1752,3.2673,14.5936,5.6668,4.8527,5.1851,6.8913,6.9658,4.239,5.5611,11.4376,10.3722,11.0945,4.748,3.4768,4.4285,8.2075,4.7428,11.4523,4.1249,21.2321
3.5,8.7786,3.4327,15.3197,5.9997,4.8518,4.9567,6.7366,7.368,4.1053,5.372,11.4711,10.7321,11.1486,4.6517,3.4399,4.3878,8.32,4.6318,11.2078,4.2901,21.2898
4,8.5352,3.3213,15.2221,5.716,5.2181,4.882,6.7913,7.1555,4.0995,5.4593,11.899,10.4783,11.0438,4.4263,3.4334,4.1092,8.2561,4.7525,11.1076,4.0024,21.0052
4,9.0855,3.4348,14.1828,5.1304,5.3288,4.8576,6.5844,7.693,3.7424,5.33,11.6988,10.3003,11.2769,4.7087,3.5737,4.2414,8.1001,5.1456,10.9509,4.2318,20.9597
4,8.7776,3.4577,15.3991,5.5221,5.2467,4.723,6.543,7.3998,3.6559,5.0427,11.9064,10.5899,11.3614,4.6699,3.578,4.1245,8.1087,5.0287,10.7507,3.9,20.8749
4,8.6777,3.1621,15.1385,5.8408,4.9972,4.7263,6.41,7.316,3.7113,5.2808,11.2722,10.9326,11.4045,4.5628,3.6545,4.3397,8.2622,4.8376,11.088,3.8529,21.0955
4,8.9777,3.0078,15.4062,5.4627,4.9883,4.8688,6.6419,7.3443,3.7219,5.3964,11.3025,11.8024,11.5066,4.4943,3.3498,4.4848,8.4623,4.6852,11.1497,3.7483,21.1031
4,8.7708,3.0224,14.4872,5.9654,5.1774,4.9105,6.6448,7.2158,3.663,5.2216,11.4874,11.0828,11.2475,4.3315,3.4596,4.8903,7.7741,4.827,10.9715,3.4012,21.6576
4,8.4245,3.1805,13.0247,6.5061,5.3563,4.8452,6.8729,7.7227,3.6544,5.038,11.3103,10.8809,11.467,4.4514,3.166,4.8422,8.2006,4.774,11.5176,3.6519,21.1657
4,9.1903,3.3151,14.3089,5.6463,5.6059,5.1554,6.7533,7.4887,3.6541,4.9502,11.121,10.5227,11.1156,4.075,3.1181,5.2795,7.5146,4.4239,11.9052,3.3278,21.6471
4,9.0143,3.2866,14.899,5.7037,5.8012,4.7893,6.4292,7.327,3.6789,4.9854,11.1049,10.7285,11.3191,4.2079,3.0822,5.1142,7.862,4.354,11.2598,3.5272,21.4811
4,8.6339,3.3432,15.1076,5.9471,5.3475,5.1264,6.6776,8.0304,3.6019,5.2764,10.9143,11.8149,11.5643,4.2746,3.14,5.414,8.0938,4.2871,11.2995,3.6177,20.9153
4,9.1508,3.3291,14.8528,5.868,5.1303,4.9827,6.3884,7.409,3.4945,5.3375,11.2601,11.8477,11.3448,4.2362,2.8934,5.4656,7.7336,4.2742,11.7602,3.4198,20.9238
4,8.7383,3.3586,15.1746,5.2755,4.8003,4.7685,6.5383,7.3541,3.5031,5.2421,11.5417,11.8286,10.9204,4.0241,2.8405,5.2999,8.037,4.3689,11.8476,3.8152,21.2865
4,8.6104,3.3565,15.035,5.8231,5.0481,4.961,6.1628,7.4106,3.4014,5.1173,11.5685,12.0506,11.1944,3.8115,2.7903,5.2599,8.0787,3.9834,11.6685,3.8971,21.8434
4,8.9678,3.3568,14.1764,5.0249,4.9068,4.9537,6.392,7.4136,3.4676,5.1821,11.3731,12.2412,11.6597,3.7886,2.863,4.9869,8.3691,3.9393,11.5172,3.8246,21.4249
4,8.1945,3.233,13.066,5.2767,5.331,4.7446,6.455,7.5124,3.3734,5.343,11.8611,12.2795,11.5276,3.805,2.8399,5.2254,8.6463,3.7697,11.5413,3.775,22.136
4,8.3923,3.4295,13.8402,4.7121,5.3702,4.818,6.4676,7.5305,3.3779,5.2156,11.7493,11.8714,11.0704,3.9132,2.9509,4.9781,8.3232,3.4624,11.6926,3.8574,21.78
4,8.1854,3.0651,14.4846,5.5997,5.4452,4.7613,6.514,7.542,3.5188,5.1941,11.642,12.7097,10.6448,3.8871,3.1008,5.1131,8.205,3.5487,11.5909,3.931,21.7109
4,7.9466,2.9357,13.2286,4.8771,5.3082,4.8235,6.4914,7.394,3.4289,5.978,11.1123,12.1991,10.4471,3.8546,3.1336,4.9059,8.1055,3.5228,11.4916,3.6886,21.7142
4,7.7113,3.034,14.4199,5.6842,5.2395,4.892,6.1952,7.4131,3.4598,6.3368,11.6423,11.3703,10.1825,4.1626,3.1358,4.9719,7.4412,3.4921,11.5396,3.546,22.1065
4,8.2217,3.259,14.263,4.7631,5.3233,4.9235,6.2372,7.4547,3.1703,6.4615,11.0237,11.7028,9.1118,4.0244,3.1642,4.8435,7.7308,3.7068,11.705,3.668,22.3614
4,7.636,3.201,13.8447,4.702,5.0756,4.7223,6.1568,7.6308,3.6049,6.2768,11.3707,12.0213,9.5685,4.1283,3.2327,5.0206,7.4471,3.766,11.6475,3.6934,22.5856
4,7.8917,3.1631,14.0432,4.406,5.4503,4.7028,6.3365,7.5344,3.6352,6.6552,11.006,12.442,9.5782,4.0566,3.2665,5.1573,7.2313,3.7066,11.5905,3.6596,22.3916
4,8.3219,3.1932,14.3846,4.7086,5.6675,4.828,6.2936,7.6225,3.8578,7.0137,11.296,12.5303,9.8957,4.0773,3.5922,5.1201,7.4179,3.7497,11.6329,3.4015,23.3513
4,7.8659,3.2246,14.8893,4.1774,5.7188,4.7218,6.1048,7.5828,3.8202,7.279,10.9385,11.8762,9.934,3.9946,3.4966,5.0923,7.5392,4.1271,11.4448,3.4179,22.8197
4.5,8.0398,3.3152,14.5522,4.5264,6.016,4.72,6.2231,7.3512,3.6951,7.2618,10.7472,11.4216,10.2315,4.1343,3.5494,5.1654,7.1122,4.0537,11.2243,3.4379,22.7265
4.5,8.4315,3.3664,13.8962,4.3104,5.6605,4.7265,6.052,7.7495,3.8398,7.0917,10.7034,12.122,10.4254,4.1,3.7173,4.9481,8.0834,4.3742,11.7104,3.371,22.2094
4.5,8.139,3.3362,13.6543,4.7076,5.3945,4.7304,6.2374,7.4677,3.5838,6.8279,10.9808,11.7927,10.331,3.9366,3.4075,5.1244,7.6926,4.1879,11.9419,3.4732,21.947
4.5,8.2352,3.2863,13.4353,4.3671,5.2043,4.9653,6.1953,7.5802,3.4323,7.0404,10.5237,11.4412,10.3141,4.3115,3.5244,5.0575,7.6921,4.0889,11.3979,3.338,21.9525
4.5,8.1382,3.4155,13.6268,4.5003,5.2914,4.8403,6.0696,7.7203,3.3973,6.7591,10.354,11.5714,10.3289,4.4126,3.4058,4.9437,7.7261,4.0192,11.7348,3.4001,21.7653
4.5,7.7528,3.3335,13.2975,5.3602,5.262,4.7937,6.2462,7.5681,3.3344,6.6761,10.3836,11.6315,10.0794,4.2859,3.3521,5.1742,7.2642,4.0313,11.5631,3.2648,21.8072
4.5,8.1539,3.3006,14.1787,4.5014,5.8683,5.0363,6.1142,7.5339,3.4555,7.1368,10.0608,11.0449,10.1563,4.1467,3.368,5.4966,7.4078,3.9297,11.7049,3.5038,21.3897
4.5,8.1387,2.9102,13.4709,4.1774,5.7601,5.1226,6.159,7.7131,3.348,6.952,9.389,10.4683,10.5121,3.9828,3.3712,5.356,7.6423,3.7952,11.4962,3.4731,21.2165
4.5,7.8803,2.9575,12.3058,4.3159,5.8412,5.1428,5.9202,7.4587,3.2872,7.4605,9.8002,10.9079,10.462,3.9949,3.4979,5.8349,6.8664,3.8845,11.3787,3.2947,20.9157
5,8.0087,3.0433,13.0672,4.8665,5.914,5.0358,5.9862,7.3107,3.5023,7.2731,9.4433,10.8049,10.9257,3.9102,3.5429,5.5007,7.2607,3.9047,11.7368,3.4577,20.8465
5,8.0757,3.1316,12.7793,5.0906,6.0849,5.3922,5.8165,7.4376,3.7728,7.3074,9.5164,10.8107,10.5834,3.9331,3.6046,5.7019,7.5177,3.7235,11.3817,3.3745,20.7123
5,7.8201,3.1784,12.5863,5.3526,6.0085,5.3905,5.9539,7.4203,3.4852,7.6813,10.0207,10.6781,10.331,3.7468,3.5041,5.7497,7.4778,3.8619,11.1282,3.4242,20.0873
5,7.9287,3.232,10.5564,4.9664,5.9265,5.3026,6.0925,7.3649,3.6277,7.8377,10.1893,11.0886,10.0621,3.8803,3.7038,5.5831,7.5982,3.7247,11.0694,3.4598,20.3806
5,7.7413,3.2807,10.6933,5.069,6.0569,5.5002,5.9842,7.3941,3.586,7.8439,9.9458,11.4615,9.6198,4.103,3.7156,5.8348,7.5657,3.5667,11.0532,3.3495,20.4964
5,7.5665,3.2351,11.4717,5.0773,5.9403,5.4169,5.7998,7.4062,3.5799,7.9413,9.7188,11.8014,10.0016,4.1637,3.5788,5.6761,7.4256,3.6038,11.1753,3.5003,20.6715
5,8.0882,3.2914,11.8493,5.0978,5.9297,5.3082,6.0557,7.2822,3.2902,7.9961,9.9125,11.6903,10.2418,4.3113,3.6017,5.7744,7.6583,3.3091,10.7535,3.3987,20.2543
5,7.6554,3.132,13.1912,5.0366,6.059,5.3084,5.899,7.3975,3.3106,7.9718,9.6542,11.3669,9.9878,4.5045,3.5704,5.7194,7.6941,3.2795,10.5462,3.5641,20.3233
5,7.1622,3.2716,13.3597,5.0609,6.0691,5.4124,6.0876,7.139,3.2392,7.571,10.1225,11.0047,9.9285,4.2954,3.4956,5.5872,7.6557,3.2835,11.0516,3.5973,19.9905
5,7.7157,2.9092,13.5843,5.3054,6.3736,5.2768,5.9361,7.5289,3.4676,7.6452,9.5413,10.734,10.1844,4.3227,3.5312,5.3203,7.8673,3.3847,10.5433,3.4723,20.202
5,7.5639,2.5763,14.1519,4.9987,6.1702,5.5058,5.9213,7.4399,3.7481,7.8321,9.4047,10.5983,10.0643,4.4097,3.6923,5.3927,8.0629,3.5156,10.563,3.5831,20.0119
5,7.4726,2.8912,13.5553,5.4461,6.0993,5.2039,6.1154,7.4064,3.574,8.0393,9.4692,10.5802,10.4929,4.2831,3.4353,5.1756,8.1813,3.2892,10.0308,3.6012,19.7677
5,7.7708,2.7031,13.9576,4.1269,6.1035,5.5238,5.7061,7.5773,3.8054,7.697,9.3597,10.5073,9.8705,4.3843,3.5539,5.2645,8.4639,3.2461,10.2706,3.7732,19.8341
5,8.526,3.0058,12.9101,4.2555,6.3831,5.563,5.6432,7.5605,3.8344,7.7674,9.7953,10.7196,9.8853,4.336,3.63,5.1773,7.9818,3.0912,9.7412,3.6205,19.4533
5,7.8935,2.9574,12.6864,4.3644,6.4435,5.4,5.6924,7.3096,3.8155,7.6942,9.3543,11.0856,10.1707,3.9667,3.5228,4.984,8.2847,2.9579,9.7773,3.6751,19.6639
5,8.1227,3.0914,13.2861,5.1521,6.8264,5.2559,5.5249,7.096,4.0441,7.7507,9.7571,10.6397,10.1241,4.0132,3.6444,4.8641,8.4134,3.027,9.9484,3.44,19.755
5,8.0154,3.0822,12.6075,5.0082,6.7148,5.4444,5.5462,7.4831,4.0046,7.3713,9.5659,11.0184,9.9629,3.9123,3.5393,5.0165,8.3728,2.7898,9.8464,3.6356,20.1642
5,7.5502,3.1011,13.0208,6.5104,6.2955,5.2289,5.418,7.5597,4.1051,7.1395,9.5149,10.6091,10.0402,3.8217,3.3906,5.0152,8.0776,2.9101,9.4182,3.7607,19.6123
5,8.2434,3.1245,12.6606,5.1783,6.7467,5.3765,5.4426,7.4217,3.8018,7.1918,9.7489,10.7003,9.7658,3.8143,3.3019,4.7903,8.3553,2.8375,9.4448,3.6479,19.7209
5,7.7541,2.9117,12.6943,6.3817,6.6419,5.3828,5.1042,7.5491,3.9734,7.2184,9.6267,11.2406,9.672,3.7848,3.2711,4.8607,8.2681,2.6456,9.5437,3.6325,19.4727
5,7.3439,3.0383,13.2904,5.1339,6.6845,5.4925,5.0999,7.5187,3.9078,7.1717,9.7915,10.6314,9.8337,4.0395,2.8875,4.774,7.7211,2.7086,9.4593,3.5357,19.6009
5,7.9939,3.1179,12.9935,6.3319,6.6551,5.5873,5.3479,7.4598,3.9103,7.1639,9.8201,10.3035,9.5755,3.9947,3.053,4.7089,7.9028,2.6463,9.5589,3.5406,19.4006
5,7.7234,3.0852,13.1655,6.1432,5.9091,5.4243,4.9089,7.2798,3.7106,7.1315,10.1217,10.3244,9.8007,3.6945,2.9636,4.8711,8.1157,2.7387,9.4015,4.0117,19.4655
5,7.5232,2.902,13.0944,5.589,5.9704,5.4776,4.7428,7.4549,3.6532,7.198,9.9511,10.1061,9.8719,3.9114,3.2848,4.8016,8.3092,2.5108,9.1262,3.6617,19.0651
5.5,7.7802,3.1186,12.723,5.1054,6.2719,5.1699,4.8572,7.3348,3.701,6.8792,9.9602,10.0971,9.3662,3.897,3.2809,5.0293,8.6213,2.5667,9.2568,3.7746,19.2747
5.5,7.9337,3.139,13.7046,4.9586,6.8708,5.469,5.0716,7.516,3.5368,7.0466,10.095,9.7235,9.3956,4.0436,3.4308,4.9964,8.2026,2.6421,8.9896,3.7591,19.191
5.5,7.3281,3.1206,13.9093,4.69,6.9925,5.4258,4.6301,7.4167,3.3586,7.1293,9.8864,10.8008,9.1062,3.9152,3.3664,4.9979,8.2182,2.4853,8.9635,3.8871,19.3596
5.5,7.648,3.1159,13.4241,5.8672,6.9701,5.5323,4.8558,7.3842,3.4166,7.7631,10.085,11.3358,9.441,3.7022,3.6785,4.9966,8.1592,2.4222,9.0498,3.9487,19.5816
5.5,7.5939,3.0654,13.8518,4.777,6.7101,5.2881,4.8242,7.3855,3.462,7.7075,9.964,11.4191,9.8261,3.8149,3.6266,4.8453,7.8996,2.4643,9.1594,3.9482,19.1243
5.5,7.0361,3.0714,13.4865,5.9338,6.9156,5.4408,4.7742,7.2541,3.258,7.5566,9.8457,11.2157,9.5221,3.6019,3.6854,4.8706,8.2321,2.5566,9.079,3.7314,18.5212
5.5,7.4928,2.8836,13.4775,5.04,6.5703,5.5514,5.0476,7.1901,3.5923,7.3249,9.6435,11.2146,10.3465,3.7817,3.6724,4.822,7.856,2.5485,8.8358,3.7282,18.7659
5.5,7.342,2.9957,12.9736,5.2341,6.6067,5.4638,5.1664,7.3855,3.6234,7.118,9.6863,11.1145,10.7234,3.668,3.6713,4.8202,7.9548,2.4264,8.5368,3.8611,18.1364
5.5,6.9337,3.0124,13.2055,4.9737,6.4798,5.6493,5.2964,7.277,3.5958,7.0234,9.8671,11.5958,10.6507,3.5518,3.6761,4.5717,8.2206,2.3974,8.4387,3.8258,18.2602
6,7.4988,3.1525,13.0325,5.2468,6.076,5.6771,4.9956,7.1417,3.7454,7.1335,10.2162,12.041,10.6122,3.5843,3.6082,4.981,8.0617,2.4795,8.3665,3.8337,18.4072
6,7.435,3.1315,13.143,4.6641,6.2427,5.5802,5.2168,7.1675,3.5162,7.2247,9.7244,12.3714,10.3703,3.5855,3.8075,4.835,8.1488,2.5672,8.4277,4.0793,18.2217
6,7.3087,3.1133,13.8378,5.2059,6.3018,5.4008,5.3394,7.056,3.6156,7.4727,9.8541,11.9818,10.6719,3.6653,3.658,4.8017,7.8341,2.4304,8.6176,3.8801,18.3323
6,7.4747,3.1014,13.6561,4.8024,6.4594,5.3361,5.3779,6.9448,3.4755,7.3972,9.9998,12.3495,10.9238,3.6173,3.7348,4.4271,7.9879,2.4763,8.5737,3.8175,18.4763
6,7.8414,3.0624,13.4506,5.5887,6.199,5.2499,5.3729,7.1553,3.4891,7.74,9.6951,11.9824,10.4496,3.7836,3.8113,4.8678,8.1896,2.4479,8.472,3.7826,18.1711
6,7.041,3.1462,13.5609,4.7089,6.0617,5.2115,5.2461,7.2311,3.4041,7.4093,9.4113,11.9865,10.306,3.5498,3.8332,4.6999,8.0113,2.5529,8.3852,3.8413,18.3153
6,6.9727,3.0895,13.3132,4.8555,6.1288,5.1465,5.5033,6.8276,3.5098,7.3751,9.8428,11.8653,10.47,3.4722,3.8638,4.7949,8.292,2.3433,8.7373,3.7483,18.0223
6,7.289,3.1922,13.4117,4.3466,5.5904,5.1412,5.7348,7.1378,3.5156,7.4934,9.2917,12.1163,10.2856,3.5694,3.5839,4.9394,8.7227,2.4978,8.7707,3.7531,18.4472
6,7.0357,2.9299,13.0398,4.6753,5.8938,5.3451,5.6478,6.975,3.6884,7.5809,9.3196,11.6147,10.2654,3.7927,3.4826,4.9186,8.696,2.5229,8.3779,3.8157,18.4679
6,6.9768,3.0415,13.3307,3.4379,6.019,5.3282,5.7492,6.7684,3.7217,7.8748,9.1646,12.07,9.979,3.5092,3.397,5.0081,8.2209,2.5098,8.4859,3.6561,18.3077
6,7.9446,3.2089,12.4003,4.5109,5.9424,5.2024,5.662,7.1391,3.7406,7.7,9.6956,11.2118,9.8559,3.522,3.373,5.0246,8.8445,2.4334,8.4685,3.6519,18.0029
6,7.2918,3.0282,12.515,4.5566,5.8342,5.273,5.7326,6.8679,3.7206,7.7793,9.7315,11.1882,9.7817,3.8874,3.2617,4.8231,8.8799,2.3136,8.7107,3.6818,17.8266
6,7.0847,3.1974,12.7756,4.5476,5.4767,5.5448,5.915,7.0018,3.6446,7.4522,9.6258,11.3057,9.5953,3.5218,3.2426,4.8808,9.1121,2.3255,8.6156,3.641,18.0219
6,8.0165,3.2312,11.4506,4.6847,5.3882,5.5,6.0428,6.9769,3.8231,7.5123,9.8627,11.3469,10.064,3.6444,3.3043,5.0054,8.5799,2.3088,8.5328,3.6836,18.6243
6,7.3932,3.3084,12.1259,4.5894,5.4247,5.508,5.7336,6.8544,3.5253,7.4026,9.1308,11.0266,10.0953,3.6367,3.3926,4.6997,7.9699,2.3315,8.5232,3.9091,18.4606
6,6.9914,3.269,12.5309,4.6979,5.4467,5.5468,5.7297,6.9886,3.5097,7.4539,9.1765,10.8334,10.2897,3.5467,3.6251,4.6981,8.2304,2.3522,8.3674,3.9006,18.2487
6,8.2935,3.1132,12.2181,4.6553,5.2175,5.4773,5.5623,6.9704,3.384,7.6532,9.4884,10.6774,10.2645,3.6409,3.6456,4.5622,7.6529,2.3596,8.5975,3.9223,18.4298
6,7.3715,3.1962,13.4322,4.4044,5.1138,5.7508,5.6547,6.7655,3.429,7.514,9.8229,10.8662,10.3032,3.5789,3.5147,4.6321,7.6881,2.2719,8.3578,3.8617,18.4811
6,7.1671,3.1394,13.1067,4.6243,4.9128,5.6999,5.3919,6.9708,3.3169,7.5915,9.6059,10.6344,9.9626,3.4966,3.7101,4.7069,7.868,2.4256,8.5513,3.9853,18.4462
6,7.9122,3.4254,13.2325,5.115,4.9946,5.5488,5.442,6.7829,3.3165,7.6328,9.9317,10.2295,9.5068,3.5587,3.5375,4.5764,7.6017,2.3652,8.4084,3.7499,18.9431
6,7.0587,3.3005,13.0648,4.7074,4.9306,5.7165,5.5269,6.7516,3.2767,7.6305,10.061,10.2514,8.9535,3.3541,3.5979,4.482,7.9267,2.5299,8.7107,3.6684,18.5198
6,7.0614,3.3066,12.4662,5.1196,4.9735,5.5954,5.8588,6.8339,3.2631,7.3836,9.5418,10.7524,9.2506,3.4461,3.3785,4.5385,7.7324,2.6518,8.9876,3.8512,18.7535
6,8.0404,2.7392,13.7368,4.9424,5.029,5.8023,5.7566,6.8339,3.59,7.389,9.949,10.1885,8.7717,3.5327,3.3163,4.8549,7.8579,2.4032,8.9946,3.6565,19.0208
6,6.8877,3.0082,13.0031,4.9183,4.955,5.6285,6.1143,7.0109,3.5275,7.5698,10.3464,10.4308,8.8969,3.4922,3.2839,4.3641,8.3419,2.5984,8.9852,3.5173,18.6571
6.5,6.5499,3.4238,12.8648,4.2803,4.8057,5.623,5.8309,6.8152,3.3605,7.3693,10.1803,10.5718,9.0903,3.411,3.1515,4.6606,7.9468,2.4517,9.0381,3.4029,18.8244
6.5,8.0363,3.2568,12.7881,4.2189,4.5618,5.655,6.2535,6.6437,3.5086,7.3333,10.3216,10.5667,9.0572,3.496,3.2363,4.5482,7.9737,2.4241,8.9759,3.5133,18.6136
6.5,7.2741,3.4807,13.1147,3.9212,4.5463,5.7794,6.5038,6.8367,3.3401,7.4917,9.9045,10.3514,8.8405,3.2065,3.3029,4.7292,8.6947,2.459,8.8724,3.5558,18.5357
6.5,7.1495,3.3807,13.7838,4.8127,4.3655,5.6518,6.1316,6.7011,3.6758,7.5091,9.7705,10.4832,8.9035,3.3711,3.2959,4.2695,8.3319,2.5913,8.6884,3.5194,19.1248
6.5,7.7634,3.2946,14.0108,4.6602,4.2173,5.4812,6.6213,6.7567,3.3958,7.8113,10.0952,10.4365,9.1984,3.6186,3.4945,4.5635,8.3804,2.7978,8.842,3.2994,19.6168
6.5,7.3924,3.1929,13.7368,4.7646,4.1427,5.6153,6.5909,6.9937,3.4526,7.652,10.0145,10.5816,8.9676,3.561,3.4358,4.4306,8.374,2.6599,8.8373,3.2701,19.201
6.5,6.6276,3.226,14.1722,3.8094,4.2788,5.4533,6.697,6.7329,3.2579,7.8402,9.837,10.6821,8.8199,3.4568,3.5314,4.4316,7.9471,2.6231,8.7697,3.3137,19.3824
6.5,7.8712,3.3633,13.7767,4.2616,4.0634,5.5922,6.6422,6.9369,3.0924,7.7528,9.8975,10.2034,8.9857,3.5172,3.599,4.5154,8.0483,2.6802,8.8721,3.5703,19.4198
6.5,7.5341,3.6016,13.4223,3.535,4.0763,5.7093,6.7329,6.8831,3.2103,7.7253,9.2177,10.8765,9.0488,3.4178,3.5262,4.6174,7.9719,2.5154,9.0743,3.509,19.8824
7,6.8967,3.5349,13.9816,3.8849,3.9853,5.6312,6.4503,6.538,2.9927,7.4805,9.4287,10.7111,8.6642,3.4721,3.6093,4.3604,7.7862,2.8221,9.0093,3.4628,19.5862
7,7.4317,3.3715,13.6497,3.5833,3.8872,5.4787,6.521,6.863,2.9551,7.2523,9.9186,10.8271,9.1515,3.4718,3.6394,4.5883,7.6794,2.7171,9.1709,3.415,18.9254
7,6.8302,3.5263,13.9144,3.9252,3.8139,5.5413,6.6467,6.8975,2.9043,6.885,10.0022,10.5792,8.5955,3.9611,3.5474,4.4461,7.7418,2.9654,9.3099,3.3181,19.1393
7,6.2394,3.3568,13.4459,3.8227,3.598,5.7977,6.6066,6.8918,2.9584,7.1897,10.3181,11.0395,8.6635,3.6296,3.6157,4.4733,7.3206,2.896,9.4528,3.4201,18.9128
7,7.4567,3.2789,13.7866,3.8786,3.5593,5.6438,6.4818,6.77,2.8315,7.4037,9.9216,10.6908,8.3303,3.8745,3.3721,4.5231,8.0867,2.8817,9.4795,3.3975,18.8047
7,6.4856,3.3602,13.4215,3.3196,3.4426,5.4963,6.8046,6.6968,2.8768,7.5272,10.5214,10.6594,7.6466,4.002,3.4516,4.5336,6.958,2.8185,9.3652,3.5301,19.3173
7,5.9545,3.7216,13.2555,3.5987,3.686,5.5419,6.7432,6.9985,2.9363,7.4393,10.9945,10.6309,7.8486,4.0638,3.4721,4.3829,6.9498,2.7688,9.5557,3.4443,19.5885
7,7.1225,3.845,13.373,4.1559,3.599,5.3087,6.7584,6.861,2.8603,7.244,10.2701,9.6532,8.6297,3.7205,3.3253,4.2685,7.3144,3.0981,9.6981,3.5583,19.2357
7,6.516,3.7562,12.8121,3.7075,3.8317,5.2623,6.6191,6.7876,2.945,7.2195,10.4393,10.2744,8.2465,3.7876,3.2268,4.5164,7.077,2.9398,9.5173,3.5387,18.8744
7,5.9927,3.64,12.7448,4.8331,3.7094,5.2836,6.5051,6.9682,3.0498,7.1706,10.4002,10.0068,8.6667,3.7787,3.4325,4.4919,7.4108,3.0291,9.8635,3.3526,18.4549
7,6.3055,3.648,13.1872,4.0118,3.6595,5.3625,6.4856,7.1054,3.1987,7.1959,10.0384,10.0343,8.4781,3.8266,3.1881,4.5126,7.7071,2.8111,9.862,3.5858,18.9472
