odour stim;07/12/2020 Female12;09/12/2020 Female6;09/12/2020 Female10;09/12/2020 Female12;11/12/2020 Female6;11/12/2020 Unknown10;14/12/2020 Male6;14/12/2020 Female10;15/12/2020 Female1;15/12/2020 Male7;09/02/2021 Male4;10/02/2021 Male4
;45V-90V;45V-90V;45V-90V;45V-90V;45V-90V;45V-90V;45V-90V;45V-90V;45V-90V;45V-90V;45V-90V;45V-90V
0;7.7763;9.1098;11.0721;26.0325;17.6787;10.2703;31.3525;9.0706;8.1019;14.2347;9.6663;18.3508
0;7.4626;9.0901;10.2776;29.9253;20.7438;8.8905;33.2168;8.8281;7.1847;14.2579;8.7866;17.1775
0;7.4997;9.1819;9.8053;26.5322;20.7965;13.13;31.1572;8.9519;6.7441;14.3067;9.6314;16.0443
0;7.0989;9.0299;12.6666;31.274;18.5078;12.7522;28.9131;10.8433;6.5764;13.0512;11.9758;15.9841
0;7.1641;8.7479;12.1253;31.29;17.1079;13.0536;28.4098;9.423;6.3507;13.1072;13.5139;16.7372
0;8.0093;8.9887;11.1403;29.1158;18.5878;10.944;29.3018;10.526;6.0951;13.003;13.3228;17.2364
0;7.8391;9.0393;12.0999;34.3312;19.6029;13.0405;29.4269;9.3116;6.1042;12.9577;13.8062;18.818
0;7.4452;8.7137;11.5866;31.7394;20.6115;14.4484;31.151;10.1704;5.8416;12.6908;12.5352;17.7988
0;7.2253;8.9348;10.9173;28.4408;22.7362;12.7534;31.9643;10.4668;6.9764;12.7574;11.1966;15.8536
0;7.1655;8.8376;13.4708;25.729;20.7011;14.3164;30.6922;11.7393;6.7112;13.2628;13.334;13.4651
0;7.6624;9.1485;12.7081;23.0433;19.3281;13.2283;27.4088;11.7637;6.2339;12.7302;13.9997;13.6186
0;7.3043;9.3421;15.2459;26.8968;17.4595;12.3854;28.9904;10.3116;6.0376;13.0858;13.529;14.5701
0;7.1907;9.1271;15.6305;24.6827;19.5925;12.4572;23.7609;10.9187;7.6373;13.1167;15.797;15.4889
0;7.0059;9.3206;17.3058;25.0805;20.2243;14.5702;20.6984;8.8061;8.6361;13.0963;17.3475;14.6195
0;6.9363;9.5613;16.0879;24.8998;19.054;14.2985;18.625;9.1139;8.0604;13.494;15.963;15.1574
0;6.5603;9.4875;15.2391;22.7632;18.7196;12.4032;17.7705;8.481;7.7469;13.3759;16.2023;16.157
0;6.8948;9.6827;15.5398;23.5336;17.6898;11.2083;18.6895;10.1593;7.4721;11.737;15.3043;15.2605
0;6.7542;9.5311;15.7688;25.3413;17.5721;9.62;19.6687;11.8974;7.4199;13.1907;15.8045;16.8244
0;6.5735;9.3816;14.8938;25.4692;16.2855;9.353;20.798;13.7058;6.75;12.9604;15.155;16.2571
0;6.4672;9.2069;15.6639;23.2654;14.9443;9.7496;21.3122;13.9954;6.7854;13.1478;15.3893;14.3868
0;6.4563;9.2669;15.9522;24.202;15.6868;9.5348;20.0378;11.5661;7.3043;13.0145;15.1243;13.0925
0;6.2059;9.3335;14.9457;23.4987;14.7936;9.0327;18.4331;13.0829;8.346;13.284;15.8873;13.2848
0;6.2911;9.079;17.332;27.5826;15.4439;8.5794;18.9224;10.914;8.5284;13.7164;15.5058;13.7767
0;6.4068;9.4338;16.11;24.2791;14.4083;8.5949;17.4748;11.2258;9.3913;13.1784;16.8483;14.3922
0;6.3203;9.3328;18.5631;22.4358;13.5286;8.1471;18.3609;12.0235;10.008;12.8865;16.2323;16.0037
0;5.899;9.4199;16.3968;22.5101;16.1255;8.1011;16.7162;11.6198;9.1588;14.034;16.2558;15.1967
0;5.9706;9.5015;19.1956;24.022;14.9384;8.1984;17.4104;11.3482;8.3875;13.4924;15.0511;14.1595
0;6.1173;9.8108;17.906;21.3077;13.8556;8.1871;18.767;9.8523;10.1003;14.0389;15.8036;14.9179
0;5.9099;9.2737;15.8113;20.8527;14.2324;8.9047;18.0944;12.1145;9.9213;13.3583;14.2456;14.9784
0;6.2553;9.3486;16.7955;24.4032;13.5318;9.4105;18.9971;10.2794;10.0727;13.099;14.0217;14.9725
0.5;6.2683;9.091;16.7166;22.4429;12.8608;9.0101;22.4341;10.5742;11.0685;13.8895;14.32;16.108
0.5;6.634;9.4753;16.071;23.5534;12.5746;8.8553;21.4859;9.196;11.2168;13.6158;13.9756;15.0904
0.5;6.4182;9.4045;16.2969;22.194;11.9536;9.128;21.2687;9.8376;10.2455;13.2062;12.3873;15.3378
0.5;6.6105;9.2654;15.2031;23.8395;11.5194;8.6645;19.1557;10.8802;9.1012;13.927;15.1975;16.5335
0.5;6.3404;9.6162;18.2309;24.9314;11.8838;8.3548;17.3099;11.3627;9.784;13.4812;13.7746;16.9782
0.5;6.5948;9.532;16.3998;26.4824;13.9384;8.0982;16.0835;11.6282;12.0475;12.9407;15.1222;15.5263
0.5;6.1626;9.7385;15.6172;23.6243;15.4814;9.2533;17.1977;11.5622;12.8793;13.3138;16.6448;14.3725
0.5;7.1459;9.4469;15.8794;26.0266;17.0529;8.7972;15.9411;11.7106;11.8314;13.7187;17.1271;15.993
0.5;6.2832;11.4315;16.4778;27.0055;16.4597;10.2133;14.7757;11.7393;11.713;13.1323;15.2901;15.3606
0.5;7.6157;12.6832;17.188;27.8859;14.6566;11.026;17.4659;12.1942;10.5744;13.1828;14.6651;14.0082
0.5;8.4457;14.6159;17.411;25.5289;15.4765;10.1825;16.7979;11.2908;9.4535;12.9266;18.6506;14.6448
0.5;7.8742;13.3559;19.1275;24.9468;14.0852;11.3024;15.3419;12.3888;10.7963;13.5033;18.9877;13.5489
0.5;7.9363;14.2842;18.3166;22.6359;13.5816;11.5694;16.4364;15.9049;12.0672;13.2225;19.7799;14.0621
0.5;7.531;13.6281;16.8335;22.7903;12.1798;11.7129;16.7435;14.2548;11.0897;12.8609;19.8821;13.5051
0.5;8.041;12.7495;17.0529;21.2869;11.5655;11.8482;17.974;15.1791;11.7147;12.0262;20.1789;12.5386
0.5;9.5697;14.9468;16.2027;20.1492;12.4883;13.0577;19.8416;13.7867;13.458;13.0782;20.562;13.0299
0.5;10.4539;16.1017;15.1543;21.1358;12.3375;13.0244;19.3224;15.4951;14.6287;13.3462;17.8348;12.6941
0.5;10.1066;14.4974;15.2191;20.3621;12.4273;11.4701;17.1492;13.7966;14.6606;13.9479;18.166;13.7361
0.5;9.882;13.2704;17.9115;22.9572;12.9223;11.0814;15.2735;14.6679;13.4788;12.5634;18.7734;12.2417
0.5;10.0254;11.6886;17.8199;22.8495;14.8895;11.8714;18.2497;13.5235;14.3352;14.0298;20.4875;12.7386
0.5;10.1798;11.3386;18.1419;20.9655;13.6732;11.287;17.4092;14.4125;13.3597;16.327;22.0524;14.7394
0.5;9.171;10.7979;17.5509;20.8507;12.9706;10.409;19.5778;14.2433;12.5522;15.5912;23.7983;14.2974
0.5;9.8785;10.7347;18.0245;20.0982;12.103;11.5243;19.3035;12.1346;11.255;13.7647;21.7615;13.8668
0.5;9.1269;10.3842;18.0037;18.1118;12.6962;12.4403;20.94;13.813;13.2787;14.9136;20.4216;16.4388
0.5;9.8175;10.1939;19.5096;18.3997;12.1472;11.639;19.2646;12.2478;13.8127;14.476;19.1748;14.7163
0.5;10.7982;9.841;17.3115;23.8039;12.0265;11.4053;22.2875;13.3484;12.7942;13.2357;19.1655;13.6464
0.5;12.4712;10.5478;17.717;25.3183;13.5733;10.6724;21.4816;12.0325;14.5553;13.6694;17.6392;12.8047
0.5;11.7187;10.1565;18.0261;24.2909;13.2024;10.1031;21.7534;11.9032;14.2507;13.1584;17.7709;12.7906
0.5;13.3723;10.3018;18.5422;25.1847;13.8597;11.7052;20.4501;11.514;13.8074;13.3939;18.0736;15.2426
0.5;12.5926;10.2132;18.0513;26.5745;13.2223;14.9064;20.4095;12.2405;14.1582;13.8569;18.9218;14.2435
0.5;11.5927;10.0744;17.3312;26.2907;12.3749;14.1417;17.6609;11.7989;14.4495;13.4805;17.817;12.8836
0.5;13.533;9.8906;17.4887;24.5817;12.2827;12.8361;16.3034;10.6762;14.7331;13.5256;19.0521;11.9362
0.5;12.6773;9.719;19.5172;23.7914;12.9294;12.0684;18.2556;13.4914;16.9333;13.6028;19.5902;12.0349
0.5;14.8736;9.405;17.6426;22.4142;13.357;10.9951;17.7299;13.3595;15.7812;13.9807;16.1183;14.8567
0.5;14.2254;9.3171;16.308;20.9083;12.669;9.2989;18.5676;15.061;13.9256;13.0688;16.7768;14.5609
0.5;13.7567;9.1401;15.8836;23.2635;12.0295;10.4067;21.0864;12.9525;15.3066;12.8775;18.3027;15.3778
0.5;14.0323;8.9979;16.0795;22.5921;13.2099;9.9718;18.4674;11.9198;13.9241;13.1913;20.8233;13.7992
0.5;13.0366;8.8179;19.3433;24.2751;13.1881;9.2418;17.5019;11.2778;13.8658;12.9793;18.3639;14.0591
0.5;12.82;8.8636;17.5874;21.8236;12.524;8.9362;16.1403;10.0725;12.4843;13.1378;16.0369;15.0754
0.5;11.901;8.6694;17.2496;21.115;11.7742;8.7752;14.7324;10.3699;11.0748;12.4246;14.1153;14.384
0.5;13.4453;8.5817;16.62;22.3877;12.8374;8.886;13.8688;9.337;9.8355;12.9388;13.51;15.2025
0.5;12.4025;8.68;17.1366;22.9294;11.8726;8.321;14.7;11.5224;9.9402;12.4283;15.0638;15.4282
0.5;10.5295;8.5118;18.4;22.9725;11.3058;8.456;16.785;10.2249;9.5928;12.3953;15.8937;16.6194
0.5;11.7842;8.5282;18.5178;23.8179;13.0958;9.0336;16.9105;11.2838;9.1827;13.1281;14.8336;15.381
0.5;11.1414;8.6517;17.7999;23.1664;15.8945;9.6534;19.1188;12.1312;8.5145;12.5482;15.3616;13.9634
0.5;13.4991;8.6445;20.3337;25.5642;14.516;11.0363;20.1689;11.5125;7.8965;12.932;14.1166;13.6836
0.5;12.0155;8.4318;20.9455;22.805;16.6111;10.4903;22.8054;11.2608;7.3912;12.8273;15.6159;12.1171
0.5;14.4577;8.4061;18.3655;19.7075;17.9494;10.7591;23.5117;9.8657;6.9342;12.9415;14.9007;11.935
0.5;13.3172;8.4128;17.1905;20.2668;16.7586;10.2183;22.9363;10.2074;6.7412;12.4611;13.47;12.5503
0.5;13.8914;8.2079;15.431;19.1586;14.7494;9.8775;24.5452;10.1028;6.6845;12.9067;13.7276;14.5202
0.5;15.1006;8.2695;13.2948;19.5704;13.8499;9.976;24.634;10.1963;6.534;13.119;13.5096;13.9778
0.5;15.1431;8.1581;14.0719;24.7952;13.143;9.9157;26.5524;11.1393;6.516;13.6276;15.0295;12.8495
0.5;17.0766;8.2298;13.7599;26.8211;12.2596;11.4694;28.2571;11.7156;6.4015;13.2667;15.684;13.4643
0.5;15.6399;8.3811;12.7603;27.1074;13.3351;11.2349;29.1868;12.4465;6.2828;13.4133;14.2128;14.8386
0.5;13.443;8.1583;11.96;27.6254;12.7034;13.6469;31.3748;11.9494;6.2932;12.3466;14.5607;15.3593
0.5;14.5198;8.2118;11.3376;26.2775;12.4962;11.9418;32.2952;12.3466;6.0992;12.7857;13.1834;14.9318
0.5;17.8251;8.0804;12.5632;27.9124;12.8316;11.6813;29.6222;10.3577;7.0621;13.1609;13.6756;17.0295
0.5;16.3124;8.3011;11.9741;25.7546;11.9787;14.2769;28.1649;10.618;7.2068;12.1535;12.8758;15.8285
0.5;14.5569;8.4095;11.7692;27.8546;11.4181;13.3262;29.3672;9.1782;6.7623;12.416;14.1824;19.2141
0.5;13.3802;8.3449;12.5367;24.5806;10.9988;12.9231;28.59;9.6117;6.7641;12.2472;15.9881;18.5659
0.5;12.994;8.3836;12.0696;24.1708;10.6257;11.625;30.6768;9.9144;6.4206;13.2311;17.4017;17.9027
0.5;13.3209;8.0521;13.1255;28.5902;10.5034;10.6851;27.8492;10.141;6.3824;12.8971;16.022;19.9847
0.5;12.1549;8.3633;14.2014;29.8322;11.6187;10.4173;29.1068;9.9851;6.1336;14.9116;14.5603;20.9232
0.5;13.0198;8.4849;13.3406;25.2009;11.4336;10.9016;29.8802;9.4306;7.4107;15.3073;15.5053;18.4374
0.5;11.1986;8.6194;12.3285;24.743;12.6572;11.8344;28.5083;10.6867;8.0219;13.5343;14.555;15.972
0.5;10.6304;9.1643;11.8002;26.5055;11.8482;11.8695;29.8255;10.6851;7.8092;13.2338;14.8988;18.6446
0.5;12.6486;9.0783;13.0423;29.1856;14.3667;13.704;29.4522;11.178;7.3256;12.9453;13.8828;20.7125
0.5;12.2239;9.0271;12.6178;30.2333;16.3989;14.853;28.7994;9.7785;8.1659;13.5266;13.0757;20.2139
0.5;11.0869;9.2267;12.2016;30.3575;15.153;12.9907;27.2944;12.3592;7.8922;13.8861;14.1219;18.3892
0.5;12.6813;9.1368;11.1718;27.9677;15.539;13.1093;27.8083;12.9068;8.3994;12.4432;14.2228;21.4558
0.5;12.5971;9.5545;9.9046;28.7368;15.8664;12.4131;27.9006;12.6433;7.9326;12.4575;12.5165;21.038
0.5;12.9688;12.6178;11.4361;29.1757;14.9794;10.6992;27.8148;12.5593;9.6474;13.0046;12.8582;19.8349
0.5;12.1856;12.9118;11.2522;26.5261;16.5997;10.3085;28.3132;13.101;9.3624;13.7567;15.0197;20.431
0.5;14.8933;11.4445;10.7795;26.565;17.1614;9.8828;26.2562;15.3529;8.9087;13.0227;13.7112;19.3667
0.5;14.5103;11.2646;10.5561;27.5011;15.5856;8.939;24.4446;14.4076;8.0195;12.8312;11.9297;19.6743
0.5;15.9565;11.0232;11.6218;26.3276;15.8582;9.2471;26.3473;14.407;7.2788;12.8253;14.9367;22.9665
0.5;16.7041;12.6414;10.6771;25.5166;16.7333;9.3074;28.4808;12.2128;6.6746;11.9069;14.2522;23.5973
0.5;14.9357;12.1592;10.215;23.7551;17.1317;9.7312;27.0848;15.0869;6.4277;12.0071;15.3554;23.3333
0.5;16.5249;11.4766;11.9623;27.052;17.4646;8.8848;28.8043;14.3762;6.2494;11.4474;13.7753;23.4554
0.5;17.4827;11.5637;14.4737;24.0691;16.7426;8.9055;28.2104;13.3773;5.9438;11.4594;13.3653;20.5664
0.5;17.9992;10.9471;14.5966;24.8258;17.3586;9.4687;28.4637;13.2182;5.9376;11.3319;11.4386;24.6589
0.5;22.3074;11.5781;14.0688;30.0505;16.3106;8.92;31.1695;12.5461;5.7717;11.4929;12.25;24.4137
0.5;17.4779;12.4531;12.6877;27.3042;14.9944;8.7194;31.1342;14.0257;5.5829;11.6443;12.5087;23.0599
0.5;18.0977;11.8921;11.1219;24.0579;15.4102;8.5633;30.0782;12.9951;5.3944;11.7686;11.9116;22.5993
0.5;17.2641;13.6383;11.1243;23.2677;16.1226;10.8337;29.1686;12.8334;6.259;12.5589;11.2448;23.8651
0.5;14.9275;12.4413;12.8663;24.2644;16.6668;10.738;27.988;10.8744;6.1675;10.52;11.7591;24.739
0.5;16.5047;12.0432;12.6083;25.0782;15.567;10.0884;30.9499;10.4336;5.9292;11.886;12.4006;22.5184
0.5;14.347;12.6703;11.8996;24.61;17.4699;11.4408;32.1678;9.7159;6.594;12.8506;12.2783;24.0156
0.5;14.2724;16.8324;11.0363;24.6313;16.438;10.7861;35.2812;9.2129;6.2518;13.5468;13.507;22.4336
0.5;13.9935;15.7831;9.9159;22.9065;15.0542;10.256;35.9729;9.3466;5.8248;13.2221;13.0225;24.0099
0.5;13.029;13.8011;9.9204;20.5531;17.1959;9.9799;34.3035;8.1236;5.7652;13.3282;11.4029;24.1284
0.5;11.001;12.9366;9.4037;24.8101;16.5694;10.6811;32.2343;8.4247;7.5825;13.9815;12.5919;25.9144
0.5;10.5827;11.9686;9.181;22.9246;15.6265;11.4947;34.758;7.475;7.3338;13.8124;14.3214;23.9747
0.5;9.9401;11.191;10.1575;21.6372;15.642;11.152;31.4607;8.0628;6.975;12.9387;12.9382;24.4808
0.5;9.6837;11.0773;9.6027;22.3148;16.0214;10.4317;33.4336;7.8381;7.2667;13.1495;12.0891;23.9168
0.5;9.1618;10.4003;9.1486;20.1595;16.4784;10.0028;30.5675;7.6161;7.0437;12.7038;10.3153;22.997
0.5;8.4772;10.6482;9.0815;24.022;17.6428;12.0527;31.9106;8.0345;6.6405;12.4196;11.021;24.5424
0.5;8.5232;10.2531;8.6818;26.0716;16.0784;11.8523;29.7101;7.1751;7.6166;12.7927;10.5625;23.3899
0.5;7.9567;9.8526;8.3993;24.2623;17.9259;11.5457;28.5435;7.772;7.1622;12.3347;10.534;23.9216
0.5;7.8682;10.4616;8.427;28.0633;16.7165;12.3388;28.9748;6.9675;7.9314;12.532;10.2428;21.7798
0.5;7.7276;10.4163;8.8614;26.3739;19.1137;11.1405;26.6101;7.3579;8.7277;12.9433;9.3906;20.7877
0.5;7.6622;10.07;10.9158;24.459;20.1893;9.9507;29.7718;6.9587;7.5514;12.7273;11.471;22.3471
0.5;9.8374;10.3203;10.1597;24.6727;21.3486;10.1854;31.1062;7.3706;7.2159;11.9888;10.9493;21.531
0.5;9.5369;9.9941;11.345;29.1505;19.5095;10.9987;29.9508;7.0933;8.1032;11.9577;10.4936;22.0441
0.5;9.6987;9.7144;10.502;26.8529;17.6806;11.186;30.1275;6.9023;7.9206;12.1174;10.7454;21.3619
0.5;9.1299;9.7511;10.1453;27.2678;16.571;11.9862;29.8491;7.6447;7.3198;11.606;13.3545;20.2299
0.5;8.773;9.9644;14.3446;25.1507;17.8428;12.826;32.3348;7.1095;6.7055;11.9478;15.1058;20.4301
0.5;10.7738;9.5791;13.9444;27.8601;19.5666;13.9779;29.6578;7.3674;6.683;11.4466;14.7732;20.5936
0.5;12.5586;9.6652;12.7972;25.9138;18.1915;11.6131;32.2799;6.9413;6.1369;11.6664;17.2486;20.2772
0.5;11.8495;9.2607;11.9106;23.0468;16.2632;12.1701;31.825;6.6139;6.0889;11.7177;19.4491;20.9963
0.5;10.7788;9.193;14.1627;24.3026;15.0012;10.6492;30.4828;6.6195;6.2978;12.425;21.4223;21.8242
0.5;12.0201;9.1163;14.7624;24.2436;14.0696;13.3273;27.2027;6.7759;7.5499;12.2731;19.561;20.1002
0.5;10.9217;9.0246;14.0069;24.3723;16.3303;12.3908;24.0229;7.0139;7.6939;12.5057;17.939;20.049
0.5;9.6618;8.9757;14.3363;29.3439;16.3122;10.7763;23.302;6.5787;6.763;11.5091;17.8206;19.351
0.5;11.3862;8.979;15.3101;28.1126;20.9002;10.4028;24.4167;7.0837;6.6191;12.4504;17.0435;20.6148
0.5;10.825;9.0567;15.8576;23.5705;20.0616;11.4888;23.5034;6.5878;6.072;11.1358;15.3949;21.1364
0.5;9.8519;8.9161;14.929;24.9011;18.4343;11.5631;21.7869;6.7495;6.1849;12.6495;15.3009;20.7799
0.5;11.0272;8.6552;13.3421;25.936;18.4589;11.5567;21.7972;6.2257;6.7729;13.8726;15.0643;17.8395
0.5;11.3294;8.9235;14.8273;28.2498;17.1306;11.1413;19.9549;6.5256;7.7834;13.4905;16.818;17.6277
0.5;13.0187;8.7323;15.0231;30.2058;19.1986;10.831;20.5775;6.4707;8.414;12.8618;15.7908;19.3671
0.5;11.5431;8.5763;16.9261;28.4882;21.2733;12.8126;21.4944;6.4525;8.1845;13.8598;16.1957;19.0954
0.5;10.7405;8.7459;16.7836;28.8276;19.7244;12.2734;18.3189;6.4821;7.7468;13.4213;15.507;20.0792
0.5;12.0707;8.7538;15.1562;28.4463;19.1514;13.6167;16.7178;6.4073;7.1008;13.4864;17.1853;22.2477
0.5;11.1375;8.9291;17.251;30.1823;18.3694;13.28;16.3743;7.0082;7.6212;12.7615;15.9738;21.3963
0.5;11.1664;9.1785;17.8378;29.8359;19.458;12.5659;15.9886;6.0339;7.3987;12.9239;14.8917;18.626
0.5;12.3047;9.359;16.4948;29.2228;20.391;11.1027;19.1878;6.869;6.9105;12.813;14.8075;21.1043
0.5;13.6401;11.3909;16.6271;29.5651;19.4853;10.422;17.5291;6.0062;6.6896;12.542;14.7459;18.2782
0.5;13.3624;10.9136;15.7035;28.0612;16.7511;8.1718;15.6859;6.4674;6.3399;12.7057;14.9905;17.8286
0.5;14.7107;10.5674;16.0062;31.9298;15.8217;8.2162;14.6889;6.1988;6.1969;13.5631;12.7109;19.224
0.5;13.2226;10.1752;17.4137;30.5655;14.5789;9.3313;17.4571;6.2695;5.8186;12.8855;14.1927;18.9751
0.5;12.52;10.31;17.1865;32.7571;16.8692;9.7395;16.8846;6.0834;5.4604;12.1835;13.0022;18.0147
0.5;12.1359;10.0944;16.294;33.5045;15.853;9.4338;16.9304;6.7153;5.7654;12.345;12.1965;18.9734
0.5;12.0538;9.9084;17.7863;31.0924;14.4307;8.7814;17.6533;6.5303;5.7771;12.7523;11.2467;21.2399
0.5;11.4052;9.9405;17.9236;28.2403;13.5487;8.8483;16.4399;6.3733;6.0942;13.558;10.3063;19.8529
0.5;11.8859;9.7971;16.3994;29.3055;13.856;8.6012;15.6931;6.8166;6.652;12.8979;10.0269;17.6148
0.5;12.3032;11.0428;17.1869;24.43;13.5432;9.5414;14.8607;6.6409;6.7277;13.5906;9.3318;16.0761
0.5;12.7019;13.8675;16.5365;28.7687;16.0226;9.0152;13.2014;8.603;7.9105;12.8971;11.8596;19.7732
0.5;12.353;13.1405;17.3287;24.7338;15.001;9.6856;14.1974;8.6906;7.5493;12.2856;11.0794;20.616
0.5;13.7363;11.9865;17.8393;29.0948;13.3453;10.6448;14.6424;9.2381;9.2199;11.8213;10.3065;20.6087
0.5;12.4354;11.4885;17.3383;29.9789;12.628;9.6146;16.7125;8.4169;9.7564;11.7974;9.8718;21.0933
0.5;13.2834;12.6601;15.8734;21.0878;12.9008;9.1092;17.1972;8.2122;9.1967;11.6732;9.062;19.3245
0.5;14.5678;14.3703;15.9891;15.4162;13.0336;8.5368;16.6865;8.1492;8.296;11.9197;10.3161;21.4839
0.5;14.349;14.1473;17.7826;14.2757;12.3632;10.5368;17.3948;9.6786;8.7157;12.0497;10.5294;20.9537
0.5;13.6004;16.5561;16.1104;16.5723;12.7798;12.5436;16.6064;9.9924;10.4968;11.689;10.5055;21.0527
0.5;13.3865;17.2232;14.7756;15.7512;12.2224;14.2205;17.5194;9.8599;10.6394;11.5748;9.8727;21.8888
0.5;14.8377;15.4287;17.7669;13.4889;11.8969;12.4891;19.5568;10.5181;9.7828;12.3734;10.027;21.9037
0.5;13.6333;13.7716;18.4991;15.928;12.984;14.2087;21.9411;9.4104;11.1466;12.1478;11.4789;23.8508
0.5;11.6161;13.0568;17.4008;16.6588;12.6758;15.9676;19.7502;9.4141;10.3113;12.282;11.7915;23.7168
0.5;13.1582;13.3802;15.9927;16.2305;12.0429;14.7896;17.507;8.2296;10.4667;11.366;11.8227;26.8073
0.5;14.6886;16.1536;18.6473;15.6073;11.7984;12.9238;17.4386;8.133;11.9534;12.1676;12.4122;30.3526
0.5;14.9472;18.6579;18.0515;14.4804;13.8397;13.5043;17.1539;7.29;11.4758;12.0862;11.1846;27.9101
0.5;15.3539;18.7195;18.6091;14.4783;14.6156;14.1244;15.0677;8.1826;13.2096;11.8906;10.6088;28.5261
0.5;14.8267;17.1534;19.555;13.4814;13.8353;12.8696;13.7292;7.959;12.3983;12.2576;9.5466;27.7721
0.5;16.6105;16.6394;19.2413;12.3862;12.8556;11.6709;12.775;8.1201;12.7944;12.1108;10.5332;24.9313
0.5;16.4855;19.8425;18.4532;11.6849;12.3625;12.439;12.535;9.9691;11.53;11.8809;10.4964;22.4994
5;15.7441;18.399;19.5669;11.408;12.8825;13.0206;14.0323;10.1098;12.8229;12.0275;9.8774;21.9472
5;13.2047;16.0187;19.0979;10.915;13.1209;13.5791;14.5555;10.0574;14.3741;13.255;8.6757;23.0305
5;12.2257;14.5996;20.8538;14.9888;16.0359;16.8283;18.1466;9.9797;17.0621;12.9995;8.4307;23.1816
5;12.9278;13.3868;24.151;17.2222;15.0833;17.3458;18.3908;10.5714;15.8462;12.1685;11.495;27.0479
5;12.4773;12.4946;22.0961;18.9285;17.2884;16.5319;23.0485;9.7852;13.9845;11.4524;12.7253;30.3082
5;13.2357;12.2878;20.0602;24.3361;17.4115;15.5254;22.9453;11.0223;12.2092;12.123;12.6083;31.8311
5;12.3226;11.734;21.8957;24.805;16.3672;14.9529;25.1778;10.7807;13.7235;11.1518;12.357;32.2877
5;11.3596;11.4671;20.035;25.7163;21.2931;13.6838;26.4398;11.4428;12.5971;10.5335;13.2191;30.3784
5;11.0602;11.4856;19.6958;26.5056;23.0276;13.1411;25.3443;13.1182;10.9029;10.7193;14.5077;30.0452
5;11.7205;11.3318;20.7627;27.4379;23.2722;12.9175;24.7937;12.7975;12.9933;12.5286;12.952;30.7985
5;12.8086;11.3093;18.9292;24.0213;24.2683;12.106;26.776;12.947;15.9448;13.3554;12.011;32.4933
5;15.0465;11.0311;16.7638;22.831;22.0576;10.9634;31.6633;11.4195;13.7942;13.6572;14.5696;32.2719
5;16.8757;10.9968;19.7695;21.0452;20.3049;11.6883;33.8753;12.627;12.3425;13.9066;13.6106;33.837
5;14.3813;10.9661;18.4073;18.7539;20.2694;11.959;33.8733;14.3977;11.8471;13.6504;14.5389;31.8073
5;15.0221;10.9211;16.7583;17.2379;23.9269;14.0894;29.6915;14.2237;11.2698;13.4216;12.6726;31.6019
5;13.9992;10.6482;14.8795;17.7457;23.2671;15.5783;29.8151;12.7589;12.4655;12.6063;11.7476;29.4428
5;13.1982;10.7052;15.206;16.8248;22.3824;17.4917;28.6621;12.9192;12.2172;13.1333;10.7748;27.5572
5;15.4818;10.6799;16.6993;14.7149;19.5901;15.3265;28.0538;12.0068;13.2245;13.4919;10.2972;26.0412
5;17.3966;10.1327;16.0735;13.3193;18.2723;13.3393;32.1908;11.4569;11.9645;13.0616;11.315;23.5181
5;17.0226;10.0629;18.5221;15.602;17.9117;13.025;30.7525;10.9328;10.5476;12.6531;10.8217;22.0172
5;17.8456;10.2171;16.7927;12.7425;18.5994;11.6805;31.1741;11.1386;9.8084;13.1933;10.7325;21.2258
5;18.5678;10.2096;15.0993;12.9089;17.3329;11.3737;28.652;11.7976;10.5565;13.3831;10.638;21.0291
5;18.5697;10.2417;15.9316;12.8916;16.1279;9.8437;28.3726;9.7892;10.3817;14.5598;10.8282;21.4559
5;17.6856;10.2836;15.1499;14.456;18.0614;10.5592;27.6837;10.1332;12.0977;14.0456;10.5014;20.5776
5;17.253;9.9626;15.7231;14.3887;17.8043;10.6442;25.3492;8.8844;14.66;13.9655;11.9573;22.5547
5;17.3366;10.1513;15.1508;13.3591;19.4243;10.6864;25.6068;9.0975;13.4271;13.5492;13.1965;24.7327
5;15.351;9.921;17.7777;12.4268;17.8691;10.8483;27.2646;8.5731;12.5512;13.4758;12.6489;23.9661
5;16.5065;9.92;16.9493;11.5813;17.7522;10.4704;29.0613;8.6242;12.5952;13.2993;12.6173;23.6309
5;17.1095;9.5281;16.0205;12.5226;20.8625;9.839;29.4701;10.1794;14.0305;13.1358;11.7347;23.6163
1;17.88;9.3406;16.4404;15.4801;21.3696;10.0647;30.7614;9.4128;13.0866;12.671;12.9492;21.0757
1;17.7577;9.4573;17.2573;14.5989;21.2617;9.453;28.8813;9.869;11.5762;12.9559;12.6001;23.7679
1;20.2589;9.4337;15.8232;13.3447;23.9197;8.9693;29.2335;8.5;10.6261;13.664;13.4088;23.3102
1;18.3631;8.956;14.5173;12.9326;22.0942;9.0105;27.043;8.6292;9.6628;12.6252;12.5858;24.7122
1;16.9195;9.1317;12.9543;11.9038;21.8122;8.6789;27.2438;7.9388;9.9789;13.2811;12.315;23.3068
1;15.7804;9.0688;16.1316;14.4793;20.8134;10.6292;25.6247;9.6894;10.903;13.7675;14.0859;21.8077
1;15.8654;9.1627;16.5977;17.5124;23.838;9.8983;28.5276;10.6981;11.7798;15.6861;15.9862;23.5286
