odour stim;16/11/2020 Female6;16/10/2020 Male8;17/11/2020 Male5;17/11/2020 Female11;18/11/2020 Female5;19/11/2020 Male3;19/11/2020 Female8;20/11/2020 Female2;20/11/2020 Male7;23/11/2020 Female3;23/11/2020 Male7;25/11/2020 Female3;16/02/2021 Female7
;60V-30V;60V-30V;60V-30V;60V-30V;60V-30V;60V-30V;60V-30V;60V-30V;60V-30V;60V-30V;60V-30V;60V-30V;60V-30V
1;5.4235;6.378;13.4283;10.4483;18.7563;8.1088;14.5377;14.9338;6.9974;12.4965;17.1834;5.9693;6.4942
1;5.1861;5.9657;14.5159;12.3293;19.4868;8.0284;14.1122;12.905;7.5682;12.1938;16.9411;5.9048;5.899
1;4.5415;5.8737;14.2764;11.4784;18.9961;8.231;15.4132;13.0192;8.3212;12.9649;14.9019;5.5401;4.774
1;4.3178;5.5383;14.7837;12.6306;16.0794;8.0212;16.45;13.0626;7.7339;12.5257;13.9301;5.4096;4.0916
1;4.2724;5.3549;14.1665;15.0268;16.9363;8.1104;17.2936;12.0327;7.5405;13.2164;12.3645;5.5114;5.1535
1;4.789;5.6529;12.9518;13.8097;15.8102;7.3921;15.0055;12.2422;8.185;11.3958;10.6198;6.4825;4.9313
1;4.3226;5.7124;11.5542;15.0863;16.3219;7.7817;12.3786;13.1722;7.7191;11.6806;9.2911;5.5162;4.8098
1;4.1213;5.0293;11.7773;14.9928;14.4823;8.0498;11.4822;13.2848;9.1594;11.0604;10.1262;5.2404;4.8416
1;5.1021;5.3283;13.8543;14.2822;16.8101;9.4387;15.4755;14.9674;12.7994;14.5226;13.7765;7.2963;4.8418
1;6.6125;5.6391;16.6143;12.2184;17.0512;10.2949;19.1363;16.774;16.1782;17.9972;18.1979;8.1526;3.7901
1;8.5632;6.1008;20.2136;12.8554;16.4615;10.8774;21.2265;19.0428;16.9642;20.8202;20.6626;9.8978;3.6074
1;9.6926;6.5736;23.4405;11.5874;17.5141;11.4303;18.0782;20.0391;18.9196;20.6389;21.6025;9.6492;3.3327
1;10.4298;6.522;27.3722;11.6743;17.7455;9.9992;16.0624;19.7033;19.8317;20.2523;21.7675;8.0184;4.6299
1;10.7299;5.982;28.3794;19.6774;18.0353;10.9053;16.2221;20.8847;19.1343;18.7084;23.329;8.7729;5.8791
1;9.9693;6.3908;37.5395;24.3009;17.4154;9.7238;17.6128;20.5256;18.7854;16.6672;23.6069;9.131;6.2526
1;11.4345;6.1615;43.1966;23.8085;18.344;11.3008;17.54;18.9355;18.9243;16.4249;23.7662;12.0345;6.5531
1;11.3681;6.103;47.5963;24.9418;15.3984;9.9109;17.1942;18.645;19.7971;14.5726;24.7262;13.9011;5.7153
1;10.9445;6.3615;53.1811;21.4854;15.4702;10.1706;16.2365;18.9829;19.8942;17.2425;24.6283;15.211;6.1679
1;10.6752;6.7798;54.7867;18.3367;15.6868;10.1381;15.2234;20.3255;19.9559;18.0829;23.5211;15.2868;7.7935
1;9.8181;5.727;54.0537;15.3957;15.7318;8.9538;14.994;20.3965;17.8544;17.055;21.5084;12.3286;9.3373
1;8.2145;4.8604;49.0918;14.5794;13.8916;8.3573;15.1122;21.4797;16.8925;16.7874;18.6311;10.5611;9.045
1;7.5037;4.7906;47.8361;14.3187;13.7361;8.1731;16.1825;21.3346;17.0393;16.0606;15.8918;8.8015;9.7631
1;7.4702;5.2083;44.6176;15.7237;13.9438;8.2343;16.6244;20.288;16.355;13.6173;13.8274;8.2153;8.7799
1;7.0614;5.5465;44.4424;14.6162;12.6352;8.1789;16.2178;18.6081;16.0867;12.1832;12.4783;7.0502;6.9628
1;7.2894;5.9186;39.3632;13.8698;11.5768;6.6584;17.6776;18.6135;14.8691;12.2895;11.6698;8.1288;5.6441
1;7.4171;6.8302;41.5154;17.0331;11.7363;6.6003;18.259;17.8737;13.5333;11.8616;10.6395;7.7934;5.4862
1;6.8521;6.8881;40.8289;16.4547;11.7054;6.2669;17.7575;17.8515;13.2384;12.2408;9.6912;7.7272;4.5161
1;6.8385;5.2629;40.1004;15.6864;10.6762;5.9552;19.2428;17.6752;12.9541;11.0939;8.786;10.3796;3.8946
1;7.156;4.9398;38.4115;16.093;12.5936;5.1736;19.8023;17.1805;13.2362;9.4672;9.988;10.6913;3.8497
1;7.3063;4.0302;34.8993;16.1708;11.7747;4.7733;19.8582;17.5763;12.0992;8.0414;10.0088;10.7881;3.483
1;7.0373;4.2746;30.5648;15.0036;11.2098;5.3709;17.951;16.9061;11.4222;7.2668;11.2522;10.7662;3.3264
1;7.3022;4.0411;26.8433;15.2501;12.248;4.5849;17.5015;16.9888;10.6995;6.781;10.1195;10.43;3.6413
1;6.9387;3.968;26.5594;13.2589;12.3829;4.7089;16.7971;17.1472;11.3706;7.1288;9.0367;8.5351;3.4865
1;7.6565;3.3421;24.2054;12.4238;12.5227;5.9029;15.8637;17.734;9.9357;6.1652;9.0117;6.7969;3.6343
1;7.2435;3.8394;21.7194;12.9261;14.3072;6.1872;16.8685;15.747;9.3602;6.6183;9.5528;6.9953;3.5379
1;7.2963;3.6728;20.5196;13.3902;16.2559;6.8903;16.2189;14.5814;10.5509;7.3632;9.4696;7.6327;3.8324
1;7.6542;3.199;20.5481;12.9241;15.3008;7.4827;15.4405;13.6122;12.4291;8.2621;9.9314;6.5203;3.6707
1;6.5824;3.0458;21.0104;12.7133;14.2775;6.9354;13.4454;12.8388;13.781;7.5031;9.6977;6.8629;3.5912
1;6.7296;3.127;18.1087;11.5101;14.4967;6.9835;14.4835;13.4023;13.7467;6.912;9.4349;6.6437;3.5079
1;7.2085;3.0667;21.167;13.2812;12.7419;7.3519;15.236;13.7874;13.7795;6.5713;8.4442;7.008;4.1905
1;8.195;3.2682;19.4679;19.1702;14.6576;9.064;19.0332;15.544;15.1755;7.2606;14.4927;8.9167;4.7299
1;9.6051;3.8103;18.2983;22.7813;19.9819;10.3983;23.9016;17.7257;13.4816;8.4664;20.9287;13.4624;5.9198
1;10.0568;3.7576;18.3869;24.4334;20.636;11.8627;25.1376;18.9505;11.5645;9.7169;23.045;15.845;7.9249
1;11.1171;3.9169;20.7821;24.8659;18.3303;13.4789;25.0685;17.4565;12.3701;11.0348;23.1463;17.4727;9.3164
1;10.3292;3.9741;24.0045;24.3614;18.3416;14.0348;24.5614;16.6524;14.148;11.2794;23.2959;19.2992;10.8333
1;9.9098;3.8506;27.0721;21.1634;16.8267;14.2056;24.2418;15.5287;14.8243;10.8497;23.4667;20.5397;11.9151
1;9.4573;4.1962;27.5779;18.9597;13.7764;13.4622;25.5835;14.6522;16.197;10.2016;24.5795;21.8972;10.6107
1;9.0779;4.8279;28.7741;20.3733;14.4227;12.82;27.71;13.8089;17.0694;11.5016;25.3278;19.4341;9.1816
1;9.779;5.3972;29.8015;19.7985;14.8748;12.3257;26.7396;12.2865;18.2489;11.46;25.4412;20.8188;7.7797
1;9.5677;5.8082;34.0862;23.0686;15.4159;13.4481;26.6147;12.5079;19.3806;11.1925;24.9949;20.2125;6.708
1;11.3883;6.1822;35.1846;20.6173;17.0777;13.7256;25.3726;12.8591;19.8093;11.6752;24.4439;20.7046;6.2601
1;12.0688;7.0862;38.5107;17.3656;18.0515;12.8425;25.4763;13.3676;20.9071;11.0915;24.8366;17.017;6.9754
1;11.9087;7.065;35.506;17.3811;18.8843;13.1015;22.5264;12.264;19.8924;10.0194;24.0734;15.8213;6.8856
1;11.2733;7.201;32.6923;15.1286;18.4675;12.0519;18.9651;11.7053;19.07;8.6687;24.145;11.6634;5.4504
1;11.013;6.9015;33.2962;11.8989;18.5767;11.5789;19.1588;11.8025;18.4495;8.0102;22.7328;8.9613;4.6023
1;10.9826;6.4436;35.8231;10.2275;18.1237;12.0855;17.7526;11.4211;18.2302;8.1118;23.4159;8.1766;4.4924
1;11.6662;5.5705;39.1745;10.2952;17.0278;11.8021;15.9091;11.9696;16.1842;8.518;23.5304;8.9665;4.801
1;11.5801;4.6139;38.3553;9.7263;16.7536;10.5039;15.4271;11.5792;14.0383;8.1463;22.7053;10.0307;4.3729
1;11.4321;4.1584;38.6888;9.2947;14.9916;10.3254;13.5299;11.8088;12.1406;8.4213;22.0726;10.0117;3.8642
1;10.1766;3.4688;40.2872;12.5483;13.4824;8.9567;13.3385;12.4887;11.0716;8.8739;20.1059;10.7167;3.344
1;9.6297;3.6343;36.019;15.8901;12.0028;8.9673;13.3617;13.3271;9.4528;8.3575;18.9996;11.072;2.8361
1;9.4299;3.8757;39.0098;14.2258;11.9247;9.0516;13.3354;12.9884;9.4047;8.5608;18.8163;11.4238;3.9981
1;10.5335;4.3266;38.8997;12.9101;11.5673;8.7424;12.5568;12.2189;8.3753;9.3602;17.7384;9.7273;4.0622
1;9.5509;4.2329;38.6411;13.7031;9.8127;8.081;13.0833;11.4698;8.1513;9.6672;17.0722;10.1049;3.7538
1;10.0715;2.8259;37.6057;13.8454;10.7017;8.6889;13.8513;11.2716;7.9983;11.0208;17.8706;11.1022;3.8055
1;10.7003;2.8734;36.2593;11.006;9.2453;8.5749;14.7146;11.6966;7.6198;12.0719;17.9679;11.2804;3.7466
1;10.4779;3.1912;38.6616;10.9522;7.743;8.3096;15.479;11.5272;7.3229;11.5858;16.4882;11.6479;3.4653
1;10.1621;3.2567;42.3778;14.7815;9.1624;7.5945;16.0107;11.8413;6.894;11.1866;17.1764;12.2317;3.1973
1;10.5932;3.0488;42.3371;15.9919;9.3908;7.8384;14.9334;10.2853;6.8873;11.4083;16.6833;11.8827;3.6573
1;10.2621;3.3594;42.605;17.6669;9.6549;8.3727;15.9254;10.9129;6.89;10.4622;16.4816;11.0571;4.5932
1;10.1773;3.378;40.7046;16.2895;9.4494;8.5494;16.6446;10.1396;6.63;9.2835;16.7845;9.2224;5.0508
1;10.3333;2.8239;40.8691;15.6773;10.2358;7.9561;18.0809;10.1458;6.5983;9.0332;18.4496;7.5398;4.7505
1;10.6429;3.1172;41.9498;22.4656;8.5736;7.4452;21.1366;9.3394;8.9052;13.209;19.9665;9.2329;4.7059
1;13.2037;4.1005;40.8792;26.8261;10.0584;8.6906;23.0315;9.2852;12.856;16.4424;22.0471;15.0859;4.1805
1;13.5648;5.8961;45.397;28.9859;10.9349;8.7615;25.0699;9.2989;15.7127;17.3653;23.1028;18.5365;4.7743
1;13.3966;8.4905;44.7506;28.2882;10.1706;10.0406;25.2013;8.3681;17.025;17.9135;23.4301;20.0564;6.5415
1;12.8096;8.5242;45.7055;27.8899;9.4244;11.2216;26.234;9.3766;19.0181;19.1588;22.9809;20.1624;7.024
1;12.184;7.0022;31.951;25.9316;9.3288;10.5317;25.4055;9.5733;19.7783;18.1707;22.2411;20.5051;7.1482
1;13.1801;7.7008;31.2374;23.3894;9.6656;10.2183;24.2705;9.199;18.5426;17.7994;21.4481;19.4348;7.4334
1;13.4822;7.6705;35.7154;21.9034;9.9975;10.2725;21.9716;9.3716;19.0218;18.5321;21.8245;17.7531;8.2078
1;12.8796;7.6276;34.0807;25.1771;10.0694;10.1566;19.3056;13.9316;17.7887;17.5686;22.4346;17.8768;7.6534
1;12.7698;7.2324;30.4109;25.6829;9.9692;10.9588;19.7276;17.2663;17.3351;16.602;23.9383;17.8147;6.9727
1;11.5368;7.0691;29.6111;27.4938;11.3851;12.1739;20.2746;17.7983;16.9341;14.2454;24.0032;21.9982;6.7805
1;11.1714;6.4525;27.4655;27.6077;11.2534;10.9133;18.2338;17.9283;16.8574;12.2939;24.3758;21.9442;6.287
1;10.8924;6.2176;27.0732;27.1176;9.7047;10.6491;18.4653;17.1313;17.3406;11.2372;23.5246;20.7236;7.6315
1;10.5215;6.5703;28.3931;21.6173;10.2281;10.1;18.552;18.0216;16.1774;10.8322;22.2269;18.5634;6.7468
1;10.3004;6.5334;29.3684;16.9603;11.2081;9.9713;16.873;17.0337;15.9762;10.9309;20.3058;16.6454;7.006
1;10.5412;6.6859;29.9142;13.129;10.6844;8.939;15.5889;17.3856;13.5124;10.424;17.9249;15.5948;6.3447
1;10.7519;6.3871;26.564;10.4059;10.5561;8.8881;15.5085;17.3426;12.4583;11.2215;16.8174;14.7525;5.4298
1;10.6074;6.1377;27.6599;8.7055;9.8059;8.336;15.5807;17.2844;12.2784;10.9645;16.9233;12.7943;5.6997
1;10.3268;6.3693;28.8102;9.6998;8.8859;7.5056;14.1588;17.2158;12.6337;11.1106;15.8486;12.3768;5.4468
1;10.3845;6.448;27.1657;8.7933;9.1344;6.6888;13.9116;18.1666;13.0539;10.2118;14.831;11.0166;5.471
1;10.7123;5.8924;27.2882;7.8402;9.9401;6.1977;13.4142;18.4324;12.7597;9.536;15.8915;11.2508;4.7767
1;10.7621;5.7414;24.0315;7.0153;10.8792;6.6179;14.2295;17.6993;13.2968;9.9705;14.3427;12.0638;5.2658
1;10.79;6.0726;26.3866;8.1453;10.9586;6.1689;14.7022;17.6819;13.5263;9.9028;14.6854;10.1492;4.8927
1;10.5046;6.1296;29.7157;7.3637;10.3713;6.5089;15.0976;17.8521;14.8824;9.7267;15.9556;9.9778;5.6724
1;10.2687;5.9964;26.7704;7.169;10.7807;7.4546;15.9512;18.4453;13.516;9.7492;16.8607;10.945;5.8845
1;10.3;5.4925;22.6446;7.4456;9.8633;6.9396;15.4022;17.3335;11.645;10.1711;16.7615;12.3713;5.6569
1;10.1962;5.8941;21.2708;5.9139;10.6453;6.8527;15.6821;17.9878;10.0838;9.3079;15.7389;13.0125;5.1547
1;9.7952;6.073;21.6301;5.8946;11.4225;6.1901;14.608;17.7689;10.2817;9.3856;15.0872;12.9036;4.9982
1;9.9492;6.2057;22.6233;6.6387;11.704;5.7377;14.1093;18.5081;9.5065;8.8634;15.2719;12.0147;4.7042
1;9.7442;5.9404;24.6994;7.3472;12.4737;5.9665;13.8461;19.624;8.2372;9.4138;14.9888;12.308;4.9012
1;8.9912;4.886;27.1142;6.9735;11.9892;6.1001;14.2285;19.572;8.3751;9.1916;14.2724;11.5853;5.4219
1;8.7193;4.1833;25.0082;7.3479;12.4535;5.4235;14.4147;18.568;8.03;8.9276;15.8708;10.3103;5.1791
1;9.1456;3.3491;24.047;10.3474;11.9829;6.2677;15.8995;18.4342;10.2846;8.5444;18.6892;10.4008;5.2386
1;8.8611;3.3323;23.1186;13.5185;12.1427;6.228;16.5235;18.9546;9.6216;10.3807;22.5544;12.8847;5.0183
1;9.756;2.6801;22.9017;15.8869;12.5352;7.1376;16.0849;19.4811;9.1476;10.9071;24.1698;14.9994;7.3548
1;9.5155;2.7113;24.4875;15.2988;12.6602;8.0976;14.9595;19.8851;9.4607;10.9551;24.398;17.4112;7.6059
1;9.8324;2.6556;21.2297;15.0131;14.4407;9.5156;16.2799;21.9167;11.0169;10.6253;21.9658;18.5179;7.0504
1;10.0618;3.1821;17.4962;13.2742;17.0397;9.491;17.0911;21.9461;10.117;9.3127;23.1068;18.5458;6.142
1;9.7679;3.7542;21.2421;15.1272;18.0279;8.3081;17.1403;22.971;10.6213;12.1447;21.7251;17.6536;7.1924
1;9.4434;3.8226;21.9536;19.4975;22.0322;8.0465;15.9317;22.7756;10.1511;13.6851;20.4145;17.4409;8.5316
1;9.7048;4.2358;22.2975;22.9976;25.055;8.9385;16.4396;23.115;9.7097;14.3092;20.8865;17.7671;8.2923
1;9.7745;4.3418;21.907;22.868;25.0635;10.8772;15.8769;22.6592;11.1817;14.3616;19.567;19.1331;8.4118
1;9.3402;4.4486;20.9035;21.3773;23.9442;11.8647;16.2851;22.8596;11.1015;14.6954;17.9173;17.721;9.1026
1;8.5157;4.1805;22.4893;18.4054;24.405;13.2159;17.461;22.4137;11.915;13.6338;16.9146;17.3246;8.4889
1;8.8555;4.0494;23.8178;16.581;24.7462;13.6046;16.6041;21.2286;11.4225;13.1764;15.6887;18.3333;9.2724
1;8.0718;4.3417;25.0672;14.7251;24.4883;12.7567;14.1411;19.6187;11.1581;11.6068;14.1926;15.4173;7.7352
1;8.0556;4.0138;22.8608;13.3038;23.7452;12.5347;11.1772;17.8921;9.9878;11.0539;13.9655;14.7361;6.9552
1;8.1974;4.2017;20.2852;15.3446;23.9992;11.7622;11.08;16.538;10.0482;9.896;15.718;14.4919;6.6771
1;9.4773;4.3267;20.175;15.1745;23.5367;11.4309;10.7148;13.9477;9.7277;9.9391;16.0155;13.971;5.9096
1;9.2033;4.5572;16.5945;13.4003;24.6467;10.0304;9.9833;13.9762;9.3463;8.2808;15.2451;12.2575;5.276
1;8.0078;4.8599;18.2039;15.1484;25.745;9.8674;10.3842;12.9332;9.4912;7.9015;13.2009;9.7136;5.0682
1;7.6681;4.863;20.5153;16.3539;25.0543;9.3639;10.6897;15.7725;8.464;6.597;11.7009;8.9758;4.9619
1;7.0597;5.0389;17.35;14.2336;23.3808;9.4547;9.8026;16.492;9.2169;6.5582;12.2293;8.8518;5.562
1;6.2557;4.9603;13.9668;13.8506;23.9894;10.0972;8.8413;16.5422;9.9266;6.5608;12.7755;7.3662;5.0671
1;6.0787;5.2534;15.0684;14.0252;26.1121;10.3494;8.7205;15.8478;10.1208;5.6458;13.8744;6.9112;5.7096
1;6.2651;5.0819;14.915;13.485;25.1234;9.297;8.9011;16.0718;10.9544;5.0505;14.1698;6.924;5.7109
1;6.5054;5.5213;14.5457;16.2862;26.7554;9.731;9.9674;15.3261;11.3616;5.1611;13.124;6.8623;6.3114
1;6.0211;5.9585;14.5886;17.4476;26.8022;9.4748;10.156;14.9002;12.1601;5.4227;11.5498;6.8557;6.1093
1;5.3979;5.3721;13.7313;18.259;26.5452;9.6348;9.7564;14.9838;12.815;4.8749;9.5653;6.7988;4.9194
1;4.94;5.1544;13.7652;17.3812;25.287;8.4772;8.664;15.8623;12.4019;4.2191;9.2492;6.4594;4.9245
1;5.152;5.4317;14.7513;17.6492;24.3074;8.2388;8.6108;15.6946;12.9201;4.6301;8.3061;7.0145;4.4249
1;5.1817;5.469;16.2964;17.2985;23.7431;8.1332;10.1397;15.9474;13.1744;4.738;8.1226;6.2779;5.7812
1;4.3121;5.5994;15.6204;16.127;24.0186;8.3156;9.379;15.8675;12.2221;5.1158;7.141;5.9326;7.0005
1;4.7136;5.0497;14.5087;13.9903;24.404;7.9887;10.2441;16.4436;11.1445;5.2392;6.3726;7.3737;6.5876
1;5.8769;4.9839;14.5594;20.9736;25.8255;7.2907;12.3104;15.323;9.7244;5.9698;5.8879;6.4613;5.6664
1;7.1516;4.8433;13.808;23.9228;30.6138;8.3512;14.9241;20.0529;10.1137;8.3017;7.5998;11.0589;5.1984
1;7.4746;4.6355;14.3423;26.5877;31.5899;8.8934;17.3737;21.7174;11.2038;11.6974;8.8649;14.095;5.9748
1;7.8844;5.6169;14.9284;27.3589;28.5536;9.3721;17.7816;22.2617;12.2108;13.5215;9.3846;16.2433;6.7766
1;8.081;5.5042;16.1729;27.5402;29.1274;11.4043;20.1316;20.815;14.6915;16.6687;8.6053;17.7875;7.921
1;6.7611;5.1373;14.5917;27.1175;26.5555;13.0086;24.0904;20.877;14.8374;17.3019;10.3508;18.7672;8.2767
1;6.9918;5.6322;13.3138;27.1385;24.8606;13.8838;27.1002;21.074;16.182;17.208;12.2143;20.9932;9.727
1;6.5369;5.6196;13.3211;26.7218;23.4688;13.6855;27.798;20.2757;14.7216;18.8373;11.6817;20.7945;10.0332
1;7.1697;5.7351;12.4275;28.3602;21.2533;12.7584;26.5177;19.9605;13.2004;18.2972;10.0762;17.6998;10.0893
1;7.9049;5.764;13.6771;27.0871;20.6761;12.1816;26.6787;20.0931;14.3657;17.029;8.8591;15.7254;8.2687
1;7.9178;6.1187;15.5218;25.8366;22.4847;11.4831;25.9611;21.5459;16.8767;17.5922;8.3827;14.4474;8.4501
1;7.7486;5.8797;14.8089;26.0653;22.9982;12.2484;26.1166;19.8635;17.4849;15.6578;7.2946;14.1645;8.436
1;6.8581;5.7521;14.2507;21.3196;25.0597;12.0199;25.8786;19.6138;16.8096;13.8049;6.8977;13.9034;7.8233
1;6.6307;5.5316;14.2328;18.5663;25.6333;11.7718;24.3019;17.5796;15.9905;13.9083;6.1749;13.9586;8.2866
1;7.3928;5.0472;13.5393;17.2548;24.4662;11.624;23.0966;17.0205;14.3663;12.8921;5.663;11.9755;8.8921
1;7.1458;4.8715;15.0049;14.3382;24.6464;10.9374;23.0878;16.549;12.825;11.7895;4.743;11.3858;8.5885
1;7.4659;4.8125;14.9186;13.5554;25.4966;10.142;23.1717;14.8913;12.0909;11.219;4.9378;13.4888;7.3854
1;8.0537;4.2657;13.9207;12.5138;26.7755;10.5091;21.8046;16.2518;10.6081;11.4987;5.2574;12.378;6.5495
1;8.2564;3.9679;20.3339;11.8876;25.8406;9.7308;21.7774;17.2868;10.148;11.796;4.7582;12.1266;5.5398
1;7.9072;3.8942;20.5631;9.7892;22.9248;10.5748;22.4692;16.224;10.7934;11.3681;4.9477;11.7903;6.5791
1;7.068;3.8205;18.4244;11.1112;24.2832;9.9039;21.5148;14.626;11.1534;11.9129;5.4778;12.3662;7.2952
1;7.4917;4.0977;18.2504;11.2659;22.046;9.6969;21.9099;14.1067;10.7209;11.6648;5.4645;12.2016;6.4689
1;7.7446;3.9413;20.0453;11.1329;21.7457;8.0685;22.2479;13.5752;11.3326;12.0757;4.9069;11.7123;5.4533
1;7.8158;4.2509;20.2279;11.2505;22.4543;9.128;21.8156;12.6982;11.5272;11.8326;4.7926;12.2651;6.0179
1;6.9139;4.538;24.739;11.924;20.646;7.5746;21.3788;13.7958;10.6957;11.3058;5.4278;12.5615;6.2427
0;6.9367;4.9009;25.1746;9.8729;19.6662;6.8576;20.2426;15.108;11.5355;10.6622;5.1203;11.2511;5.4749
0;6.6795;4.9665;23.7568;7.9664;19.558;6.7734;20.271;15.8891;9.9541;10.7926;4.6752;9.1137;5.509
0;6.5582;5.2138;25.6459;7.0339;18.4656;6.764;18.7794;16.6741;8.9074;10.8704;3.9795;8.4126;5.6114
0;6.1858;5.1584;24.1273;7.9833;18.4146;5.9901;17.6486;16.8101;7.2505;10.6422;4.1242;9.2056;5.2648
0;6.0766;5.1579;25.7277;8.7293;18.1315;5.9703;17.4163;17.1363;6.2034;11.8592;3.9489;6.9261;4.9958
0;5.1706;5.2256;22.1773;9.3248;17.7514;5.9109;15.7207;17.584;5.6293;12.3105;3.7441;7.1794;5.2109
0;5.392;4.3836;24.8101;8.2273;18.2636;5.7355;14.9674;17.4779;6.3462;12.3064;4.0761;7.0897;5.3779
0;5.6871;4.2662;20.7114;6.9103;17.8141;5.286;14.9287;17.4599;6.6112;12.7859;5.0387;7.4198;5.1469
0;5.396;3.5652;19.0671;8.9266;16.3145;5.1989;13.4587;16.9922;6.6145;12.0963;4.2986;7.0998;5.0875
0;5.6391;3.4205;16.3356;8.8737;15.2365;5.736;14.3623;17.4134;6.7435;11.4206;4.4097;8.2637;5.0609
0;6.4393;3.478;20.1448;7.6967;16.7794;5.3725;13.156;16.6852;6.8025;11.6174;4.0339;8.3315;4.6987
0;5.5884;3.3017;19.8775;8.5122;16.2177;5.5493;12.6051;16.3771;6.3818;12.8365;4.1818;8.464;4.6968
0;4.4034;3.1852;19.5822;9.3143;15.8815;5.4548;12.5353;16.6556;6.1025;12.2787;4.4722;9.2224;4.4903
0;5.0525;3.0391;20.8248;10.0586;16.6857;5.4435;11.783;16.1092;6.0449;11.2694;4.2463;9.3778;3.931
0;4.5038;2.7873;22.8427;10.6591;14.5052;5.6948;11.3541;16.0482;5.5218;11.5955;4.5206;8.8721;4.3001
0;4.3966;2.6358;27.9987;9.8643;14.9271;6.1806;11.5101;16.5121;5.3312;10.8392;4.6683;8.6154;3.9689
0;4.1767;3.076;31.8443;9.3744;13.4815;5.4436;10.785;16.6596;5.9472;11.0668;4.9389;9.5709;3.6047
0;4.0605;2.6381;31.3037;8.1901;12.3575;5.3982;12.3172;14.8818;5.381;11.6408;4.9719;9.0755;4.0979
0;3.6889;2.6431;32.6633;8.5026;12.0972;5.4407;12.5954;15.0491;6.0904;11.1693;5.2823;9.547;3.7368
0;3.8901;3.0565;31.354;8.0641;11.3795;4.9915;13.0925;14.5778;5.5181;9.7346;5.0336;10.2007;3.1263
0;4.053;2.9311;33.9475;9.3326;12.2576;5.0863;13.2119;14.4187;6.1073;8.5958;5.4264;8.6949;3.755
0;4.4686;3.0658;35.7627;8.9782;13.2994;5.6667;12.2981;13.9798;5.3538;8.2465;5.7539;8.5219;4.0901
0;5.1182;2.6926;34.3002;8.0641;12.3568;5.7898;11.993;15.1332;5.3571;9.0398;5.4969;8.3786;3.9172
0;4.9873;2.4777;30.3003;6.7793;11.6382;5.5073;11.3496;15.2262;4.5075;9.3822;4.7176;8.5146;3.7216
0;5.1912;2.0438;26.1107;6.6393;13.2233;5.4505;11.4719;13.6028;4.9613;8.0241;4.5174;9.2906;3.7712
0;4.6731;2.338;26.3557;6.7454;11.7844;5.8586;10.6059;13.3927;5.3059;8.1458;4.5818;9.1289;4.0918
0;5.4856;2.3483;28.2802;6.368;12.3145;6.156;10.8101;12.5423;5.1232;8.7748;4.6553;9.6509;3.5757
0;5.9489;2.3332;30.5912;6.733;10.3152;6.4404;11.2751;14.2801;5.6615;9.5602;4.5816;8.4824;3.6859
0;6.4088;2.1134;34.7719;6.6188;8.6894;5.6729;10.0665;13.9384;6.3768;9.6532;4.6811;8.3355;3.9322
0;6.5969;2.1308;33.3068;6.8116;7.5563;5.5635;10.7774;15.1654;5.6455;9.8791;6.0118;8.7333;3.5573
0;5.8664;2.278;32.8557;6.7226;6.9049;5.7721;9.2193;14.8937;5.7226;9.85;6.4154;9.1091;3.2212
0;5.8949;2.2751;31.2154;5.8417;6.9902;6.4256;9.4262;14.6129;5.7783;9.9233;6.1486;8.59;3.0189
0;5.7877;2.625;34.5107;6.1071;6.9481;6.0173;9.0192;13.8232;6.051;9.3946;5.2928;8.7871;3.8624
0;6.0693;2.5617;37.28;6.3533;7.6658;6.6626;9.6133;13.6796;6.4178;8.7425;6.6406;7.539;3.7811
0;6.1036;2.1766;36.4294;5.826;7.8413;6.3362;10.1213;12.6136;6.8214;8.5367;6.8319;7.1727;3.8106
0;4.9776;2.2577;34.0342;6.1097;8.2854;6.2069;11.6108;10.9036;6.845;8.608;7.1793;6.9516;3.607
0;4.5335;2.2703;30.4954;6.2434;8.2672;6.5466;11.2543;10.914;6.8949;9.3011;7.0128;6.7691;4.1344
0;4.9234;3.0177;31.3132;5.751;8.8148;5.8925;11.5957;10.9381;5.7922;9.9354;7.1384;6.9348;3.6825
0;5.3117;2.9743;30.1813;6.5728;8.4055;5.9924;12.8099;10.7303;5.8224;10.1397;6.8105;7.2002;3.2477
0;6.7445;2.7318;32.3354;6.2554;8.1266;5.6253;12.5619;9.3485;5.1513;9.8242;7.1158;6.3464;3.063
0;6.2511;2.4901;30.5018;5.4319;7.0178;5.3897;10.9755;10.6776;5.3612;8.2472;7.9975;7.2732;3.7283
0;6.4893;2.9413;29.7631;6.1287;7.2423;3.9824;11.9324;9.9525;4.9981;7.855;9.2523;8.3081;4.0661
0;6.0047;2.6933;29.7663;6.779;8.0378;3.5313;12.4829;10.8179;5.2343;8.0109;11.252;8.8447;4.2114
0;6.2771;2.7066;26.0154;6.2682;8.3453;3.4614;13.5298;10.4599;5.1963;7.6371;15.3369;9.6185;3.9177
0;6.4811;2.8743;25.2417;6.1915;7.9098;3.4698;13.5876;10.3206;4.9743;7.1428;16.8787;11.6248;3.0179
0;6.5457;2.8621;24.3748;6.6615;7.5503;3.4391;12.5719;10.2852;4.9196;6.1419;17.596;13.2128;3.7124
0;6.7584;3.3175;25.9835;8.1716;8.5192;3.4403;12.883;9.5615;4.7926;5.1721;17.9046;12.3411;4.066
0;7.5694;3.5797;23.4489;7.8974;9.7548;3.0614;13.46;10.025;5.0875;4.9646;18.8165;13.689;3.3762
