odour stim;16/11/2020 Female3;17/11/2020 Female3;17/11/2020 Female8;17/11/2020 Male13;18/11/2020 Male2;18/11/2020 Male7;19/11/2020 Unknown6;20/11/2020 Male4;20/11/2020 Male10;23/11/2020 Female6;23/11/2020 Female10;23/11/2020 Male11;16/02/2021 Female5
;15V-30V;15V-30V;15V-30V;15V-30V;15V-30V;15V-30V;15V-30V;15V-30V;15V-30V;15V-30V;15V-30V;15V-30V;15V-30V
0;3.655;17.7479;12.1079;15.9131;25.6993;10.5798;18.4611;20.6084;17.4173;11.7753;8.2751;18.4886;16.1407
0;3.6617;17.7045;12.9937;15.2424;28.4726;10.9532;18.6855;21.9681;17.496;12.7328;7.3753;20.2041;14.3654
0;3.9871;17.8736;12.502;15.0335;26.5985;10.3414;18.177;21.0903;17.8104;12.9826;6.7534;18.2963;14.0503
0;3.4216;19.4489;13.2556;15.2657;26.6732;7.8534;20.2742;20.4121;17.7802;12.6041;6.7426;16.6197;14.0356
0;4.0526;19.5925;13.3611;15.9478;20.6984;8.759;19.8625;19.7517;17.7728;13.3934;6.2194;21.4964;12.4936
0;3.7586;20.3995;14.4991;16.0281;20.1818;8.1378;20.0634;21.23;18.7499;13.8349;6.4527;21.5155;12.9633
0;3.3872;20.1313;13.7982;16.2318;17.2709;8.5688;19.5902;19.8471;18.7443;14.9251;6.3159;22.4196;12.7936
0;3.7456;19.0384;13.5688;15.3559;17.5832;9.262;18.2976;22.4275;18.0383;13.7886;6.8275;19.6396;12.7356
0;4.006;19.3425;12.617;15.4632;16.8911;8.1287;17.0427;19.7186;17.506;13.815;6.3063;21.3681;12.6167
0;3.0553;20.5387;12.3226;14.7151;16.6183;8.6945;17.585;22.2017;17.5;13.6328;6.3098;21.8865;13.7189
0;3.0956;21.7124;12.6239;14.8489;14.4963;9.7971;18.2443;19.3839;17.4603;12.862;5.8332;20.92;13.4864
0;2.785;22.9916;12.6705;15.7331;12.673;9.2672;18.9943;16.9249;17.6552;10.9454;5.7013;18.2928;14.0235
0;2.7487;22.2905;12.2365;16.435;12.4485;9.0833;19.6914;13.181;18.1092;10.9562;6.4204;17.2002;12.3523
0;2.509;23.153;10.1493;16.5958;11.8772;9.1577;17.541;14.793;18.2957;10.158;6.4453;18.5608;13.2826
0;2.5075;24.4262;9.7905;16.4683;14.1293;9.7376;18.3756;16.416;17.8148;8.5005;5.5824;22.7391;13.1448
0;2.1868;24.4109;7.1544;15.7364;13.3862;10.2011;16.1864;18.1511;18.258;8.0713;5.5167;23.3859;11.9036
0;1.9134;24.7716;9.8009;15.9068;13.4156;10.9309;15.098;16.0592;17.2998;7.6763;5.5216;22.8538;11.9156
0;2.4806;23.3694;10.9409;15.6208;11.3675;11.3768;14.3208;14.9816;17.4293;9.1112;5.6193;21.5777;12.7106
0;2.1772;23.7507;10.3396;16.1568;12.2585;11.2993;13.3934;11.8529;17.0484;8.6461;5.7299;22.1063;12.2062
0;2.6628;22.1979;12.822;16.9562;11.9405;11.941;15.41;11.9752;17.1519;8.3901;7.1748;21.86;11.8219
0;3.6519;21.6793;12.6416;16.7336;12.8731;9.684;16.4813;12.4942;18.0636;7.8987;6.7099;19.3258;10.5174
0;4.0355;24.8763;11.765;17.3555;12.8055;8.6162;17.3786;14.0904;18.0499;7.6007;5.5684;18.8651;11.0897
0;3.6782;24.7902;12.5485;16.7629;10.5764;9.3391;17.6299;14.6309;18.3157;7.2536;4.7979;21.7642;11.1255
0;4.0966;23.7676;11.375;16.3047;12.665;9.163;18.3769;14.6181;18.4103;6.7022;4.4528;24.5599;10.1176
0;5.6528;24.8533;11.5342;15.8968;12.3669;9.1558;17.3545;15.048;17.517;6.4171;4.4631;25.5433;10.3177
0;6.9607;24.9148;8.783;16.9146;12.5595;8.8398;18.0164;14.2359;18.0559;6.6586;4.8518;26.711;11.0658
0;8.1427;25.0349;8.554;17.6277;10.6399;8.873;19.8355;14.6215;17.8054;6.1854;4.9878;24.175;12.6937
0;9.9619;24.6111;11.2895;17.1058;11.8807;8.2301;20.7684;16.077;17.9405;6.4463;4.6279;25.7345;12.8092
0;9.4391;23.7539;11.3853;17.3427;12.7081;9.2988;20.0401;14.9318;17.3004;6.5619;4.8091;22.7007;11.4078
0;8.2073;22.7562;10.7877;17.9107;13.1058;9.7119;20.1548;16.9248;17.5269;6.9058;5.686;23.0257;10.6861
0;7.7962;23.3627;10.1885;16.2926;13.0508;11.1059;19.803;15.6698;20.5335;6.4656;5.024;25.8373;11.5705
0;8.4931;23.5977;10.9952;15.8454;11.9351;11.1762;19.7453;15.391;21.815;6.7447;5.0805;25.191;11.987
0;8.5308;23.6885;10.7132;15.503;14.4938;11.5935;17.7913;17.2414;22.3456;6.3289;4.9271;22.1657;11.8568
0;8.5026;21.6582;10.8343;15.8541;14.0835;12.7936;18.307;14.6343;22.1291;6.8867;5.323;22.6901;11.3093
0;9.1461;21.883;11.091;16.7239;13.1267;12.3404;18.3125;12.8372;22.7117;6.123;6.4392;22.4192;11.5207
0;9.1191;19.7242;9.4998;15.6148;14.6584;10.6586;17.8034;13.9848;22.1089;6.1414;5.7908;20.3335;12.5531
0;8.5959;20.6907;7.3797;15.1606;16.0913;9.6296;15.1183;13.1723;21.9402;6.1205;6.0473;20.189;11.7546
0;10.885;20.8731;8.8914;14.7276;16.5377;9.1697;12.916;14.429;22.3649;5.7725;7.1381;22.9773;12.722
0;10.8623;19.6554;9.8372;14.2908;14.6272;7.6337;11.4549;12.7255;21.4466;5.6323;7.0457;24.2056;11.2638
0;10.3351;20.8669;9.5769;13.8492;14.0437;7.3567;11.9472;11.7623;21.3439;5.9265;6.8098;23.0683;12.1686
0;9.9727;19.8955;10.5709;12.2844;12.9249;6.892;9.943;11.7809;20.6409;6.4915;6.9691;23.4448;12.8336
0;11.4179;20.3532;10.9249;11.754;13.095;7.3983;9.3201;11.7938;20.348;6.2798;7.2341;22.5629;13.9169
0;11.5312;19.6304;11.4491;11.3603;15.2584;8.2251;9.6926;12.9185;19.6363;6.2701;7.2062;23.0408;13.6861
0;11.6216;20.0156;11.5249;11.8338;15.007;8.2716;10.7406;13.0451;20.0145;6.2238;7.0321;23.7612;12.8732
0;10.403;19.5482;6.5135;11.3966;16.1906;7.8577;9.4299;12.9094;20.482;6.2656;7.6947;19.3973;12.3997
0;11.1552;19.3147;8.9444;10.9206;14.7771;6.9976;7.8;11.9376;19.9768;6.7035;6.9832;19.4977;11.9158
0;11.2697;18.5295;10.3363;11.353;13.0293;6.3904;7.058;15.3058;20.3102;7.2944;7.4721;21.86;11.5685
0;12.4839;17.3988;10.8975;11.1102;16.3534;6.0186;7.8105;17.1425;20.9631;6.5808;6.0546;24.2916;11.4519
0;11.8571;17.9376;9.4245;9.9621;18.6276;6.7729;7.8306;18.3125;20.9837;6.8361;5.6062;24.7833;11.4649
0;11.4158;16.5648;9.4054;9.787;18.3435;7.4517;8.1341;18.6922;21.2884;6.7833;7.0721;25.1864;11.1183
0;9.6688;16.201;9.7807;9.4853;18.7811;7.7853;8.0633;20.1526;20.6492;6.0338;7.8277;23.7884;9.8156
0;8.93;14.8294;9.8771;10.0785;17.2561;8.3644;7.2613;18.9463;21.3475;6.1849;8.0832;22.6905;10.2677
0;10.2824;15.6917;9.6705;9.859;15.5159;9.2445;7.1801;20.0143;22.2513;6.5699;7.9291;22.0656;10.7802
0;11.637;16.2565;7.2578;10.5927;20.5726;8.1393;7.341;18.0631;22.2344;6.2995;7.6932;20.9659;9.917
0;12.046;14.854;6.7346;9.6746;22.3218;9.3597;8.1471;18.5537;21.8616;5.995;7.2117;18.5532;10.8344
0;11.3289;15.6744;9.8905;9.1764;25.4241;9.0835;7.5329;16.663;21.7959;5.4706;7.2973;17.3335;12.3037
0;11.3154;16.2551;9.8246;9.3547;29.0623;8.1874;7.4992;17.0467;21.2945;5.9802;7.8066;17.2398;11.5825
0;11.4055;17.0919;9.5656;10.3795;28.4982;6.9699;7.1666;14.4699;21.12;5.9697;7.9723;20.7747;10.7829
0;12.0083;17.6849;9.628;9.3377;28.5963;7.2673;7.449;17.4938;21.7595;6.6567;6.9749;21.5253;9.2953
0;12.2757;17.2591;10.9506;9.4976;27.6633;7.2303;7.4306;14.6628;22.5053;6.4235;7.3028;20.669;9.0697
0;12.646;16.6027;10.9894;9.1471;26.4076;6.9328;7.113;16.6605;22.9673;6.4562;7.7689;19.3534;8.1324
0;11.2667;17.071;8.2243;9.6004;24.6378;7.6799;7.1098;15.3651;22.5256;6.5434;7.7493;20.0783;8.8347
0;10.0239;17.8243;7.5672;10.364;23.0279;7.288;7.7923;14.8866;22.2645;7.6883;8.1428;17.7612;9.1025
0;8.9472;18.6964;10.3132;9.8672;23.355;8.4228;7.4568;14.1076;21.5161;7.695;8.1311;17.8424;8.7111
0;9.4647;19.0532;9.7535;9.4902;28.5812;8.9969;7.6623;16.4684;20.9092;7.0536;9.0717;18.2175;8.6615
0;8.634;20.3266;9.6528;9.4733;28.6545;8.2003;7.5672;14.938;21.057;7.2442;9.2478;20.3162;9.0504
0;10.2342;19.2259;9.3628;9.5656;29.577;7.2868;7.2506;16.4066;21.2375;7.192;8.6676;21.2631;9.6743
0;10.0601;20.1813;10.316;9.5589;28.8901;10.0794;8.954;14.0952;21.9205;7.1859;9.3684;19.3373;8.7124
0;9.6288;20.2657;10.889;9.6639;30.1856;12.2379;8.7379;15.6121;21.9329;7.9902;8.1787;20.5112;9.7619
0;9.1614;18.982;10.3156;10.0986;30.3745;13.8591;8.8964;13.9853;21.2687;6.9857;7.8853;20.8729;9.6889
0;9.6629;18.7071;11.2079;10.3214;32.0867;13.6056;8.6029;13.1893;20.5399;6.9926;7.8741;21.3147;9.7075
0;8.8046;18.1509;11.2956;9.7525;33.9743;15.6243;9.1138;14.8231;20.1984;6.7486;7.9897;20.8927;9.138
0;9.1647;18.4094;10.9017;9.7267;33.2786;16.6955;8.9777;12.9363;20.0291;7.1051;8.1627;16.1299;9.0687
0;9.3106;17.612;9.2909;10.1454;34.8025;16.2738;9.4302;14.2304;19.9806;7.1127;7.6308;16.5918;9.071
0;10.0923;16.8647;10.6852;9.8862;32.1794;13.1505;9.7599;14.6169;19.4533;7.0405;7.2954;18.7195;9.8505
0;10.8635;16.6573;10.3509;9.2981;31.4062;13.9056;9.9819;13.3387;19.6153;7.7604;7.7588;19.0138;10.2575
0;10.065;16.4335;9.9646;9.1545;31.2219;14.2325;9.5582;14.3988;19.2827;6.7546;7.0336;17.5798;9.4475
0;8.3926;16.2837;10.6223;9.9243;30.6828;15.4843;9.6363;13.1752;19.8726;6.7667;6.9497;17.1593;9.1323
0.5;6.8629;16.3499;11.036;10.1293;26.3001;15.9174;8.7206;12.6501;19.0323;6.8894;6.3418;17.4881;9.5533
0.5;6.7182;16.0975;11.4143;9.0866;30.6668;16.1215;9.3415;12.7833;18.9144;6.9577;5.9778;18.3452;9.9595
0.5;6.0601;16.6313;11.395;9.2344;32.0268;15.3493;9.973;12.103;18.2425;8.2813;5.3638;20.159;8.4066
0.5;5.509;16.3069;8.1862;10.1316;31.8584;15.9223;10.2127;11.583;18.2591;8.5407;5.184;20.9753;8.1791
0.5;4.7234;16.5647;12.7769;10.3261;29.1554;16.2549;10.3494;11.1007;18.1771;8.9382;4.9619;19.2615;8.8381
0.5;4.6745;16.8163;12.5666;10.5503;25.6895;16.5328;9.3116;13.1374;17.3715;8.3449;5.1962;21.9269;9.0992
0.5;4.2295;15.6747;12.932;11.0814;27.973;14.658;9.8596;11.2436;18.2545;7.3518;5.8766;26.4748;8.7104
0.5;4.087;14.6068;13.0841;12.9695;29.9766;14.0984;9.8922;13.9863;17.8193;7.0332;6.017;27.0875;8.2787
0.5;3.709;14.5022;14.1308;13.4726;30.2689;14.9352;11.1056;14.4243;17.9854;6.3072;6.6178;26.927;7.1817
0.5;3.6113;15.5568;12.1227;12.4823;28.9649;13.4889;11.1698;15.7589;17.9183;6.645;6.2684;24.7846;7.8456
0.5;3.4898;15.0676;13.0437;12.9585;26.5041;14.556;11.4454;12.9178;17.6802;7.3359;5.4384;24.4212;7.2692
0.5;3.9606;14.9491;12.7903;13.9256;29.0099;13.7121;11.8598;14.2282;18.651;6.8091;5.8673;24.0849;7.0344
0.5;3.3976;15.3579;13.1216;14.0891;30.7282;14.1221;11.1516;13.2374;18.802;8.0116;6.0845;21.8142;7.2055
0.5;3.2807;14.6129;12.1847;14.2756;33.3036;13.6009;12.1049;14.2015;18.7481;7.104;6.0192;21.8184;6.5039
0.5;3.5811;14.8828;11.7279;13.9137;29.7822;13.253;13.4659;14.8738;18.4402;6.6056;5.9848;21.1971;6.8114
0.5;3.5182;14.9035;12.6487;15.1776;28.1604;11.9881;14.0924;13.7581;19.1638;7.0433;7.005;16.307;7.0422
0.5;3.5549;12.4858;12.0147;15.029;27.4487;10.8062;15.5048;10.3729;19.638;7.4189;7.5912;18.25;7.0475
0.5;3.3516;13.1054;13.4372;15.0796;24.2247;11.5432;14.3865;13.7019;18.7018;8.289;6.2775;21.52;7.6004
0.5;3.2871;13.7699;12.7057;13.4582;25.352;12.1149;14.7176;12.202;18.8377;7.2024;6.2778;23.3318;7.9228
0.5;3.2009;14.0945;12.9953;12.5458;24.234;12.1023;13.6018;12.529;18.7436;7.8147;6.5302;22.5104;8.2689
0.5;3.2499;13.8848;11.2976;13.1106;22.3153;12.1532;13.657;11.4094;18.5164;8.2373;5.4046;21.3447;9.564
0.5;3.3766;12.9993;7.3337;13.4592;19.0549;12.6078;12.2705;12.7555;18.707;7.9932;5.8461;21.7391;9.8182
0.5;3.025;12.3309;10.2648;13.5059;20.441;12.81;13.0272;11.9972;17.9044;9.4488;6.6474;19.3039;9.3861
0.5;2.8966;10.8716;11.8829;13.6801;16.1589;11.5157;13.6035;12.6547;18.0214;8.3696;6.6624;18.9144;8.606
0.5;3.1265;9.7522;10.7459;13.9195;13.8722;11.6011;12.6105;12.8548;18.5004;8.0557;8.1652;17.6372;9.2088
0.5;3.2252;10.6795;12.3547;13.2792;14.5752;12.683;13.893;11.8457;18.054;7.6978;8.3235;21.2108;9.5605
0.5;3.0569;10.8455;12.3256;13.0502;15.7424;13.1455;13.1523;11.7077;17.7764;8.6825;7.639;28.9723;9.9029
0.5;3.3684;11.5712;12.2949;11.8955;16.8601;13.5687;13.2594;13.5717;18.5503;9.1551;7.6662;31.2241;10.1741
0.5;3.4673;11.7037;13.3544;11.4212;15.164;13.7015;11.85;13.4797;19.0508;8.6631;8.6319;30.9798;10.215
0.5;3.367;11.6364;9.5246;11.5008;14.4895;12.7543;12.2156;13.2338;18.4556;8.3757;8.7674;28.4633;9.7804
0.5;3.3525;12.2765;8.0604;11.1157;14.0778;12.4075;12.7311;12.3196;18.8397;7.5435;7.3174;27.9477;8.8959
0.5;3.1725;14.3394;11.764;10.1365;15.168;10.9568;12.6153;13.5149;19.2611;8.0149;7.3625;26.5555;8.7149
0.5;3.2718;13.8203;11.0314;10.93;14.1684;14.0572;13.054;14.995;19.1812;7.9512;8.5827;27.0966;8.18
0.5;3.4334;15.4571;11.0621;10.6425;12.7737;14.9314;13.4186;12.7178;19.7727;7.3156;8.7297;27.2618;9.2884
0.5;3.3539;14.7227;11.1981;10.6816;12.955;14.211;13.8517;13.8136;19.3346;7.242;7.6733;30.964;9.4064
0.5;3.7079;13.579;11.4175;9.2758;12.9332;15.027;13.2832;13.6511;20.1216;7.4864;7.2825;29.28;9.225
0.5;3.8232;13.4169;11.4668;9.7097;14.2707;14.6588;12.8279;15.0928;19.8642;8.017;7.3726;30.1517;8.6751
0.5;3.5872;12.2742;10.0977;10.9353;12.5018;13.8032;12.0749;13.3117;18.8174;7.4324;6.2128;29.8983;8.7772
0.5;3.7695;12.0066;10.4454;10.0757;13.0108;11.7264;11.7198;16.5459;19.2205;7.319;5.6325;30.1263;9.1744
0.5;3.5947;11.2039;10.338;9.1303;12.5179;10.4626;12.8208;18.6354;19.1212;8.306;6.3313;32.1771;8.2369
0.5;3.5651;10.1113;11.2573;9.3441;12.6383;10.2799;13.4945;19.1607;18.9619;7.3387;6.6082;30.3851;7.8161
0.5;3.6425;11.3723;11.1104;9.8087;15.3052;10.0832;14.7359;16.57;19.3369;7.9493;6.6346;28.3759;8.1172
0.5;3.4877;11.1927;12.051;8.4776;15.1207;10.7104;19.1205;17.5973;19.1878;8.7247;6.9075;25.8874;8.3647
0.5;3.2399;11.6055;11.3966;8.5822;15.471;10.653;21.6812;17.0279;19.3899;9.0016;8.1723;27.3212;7.7218
0.5;3.2455;10.9184;8.7237;8.3606;14.5168;12.6224;20.7898;18.1353;19.4463;9.1593;8.4749;28.7616;8.3607
0.5;2.9143;9.9481;7.4884;8.3995;12.3352;11.385;19.5765;19.1845;19.8364;8.5912;7.2406;28.9242;9.9116
0.5;2.6863;10.5156;10.6012;8.3832;14.2468;10.0967;19.5745;19.0559;18.9184;8.1378;7.3294;30.6777;8.3888
0.5;3.0875;11.2809;12.2718;8.589;14.9915;8.7525;20.7594;21.2918;18.4315;7.6848;8.0162;31.0487;8.2283
0.5;2.78;11.5503;12.4802;8.194;18.658;9.9945;20.4485;19.3377;18.2453;8.6793;6.992;29.4444;7.9644
0.5;2.933;12.5051;12.6454;7.8713;15.756;8.5829;19.2433;19.1322;18.6121;8.1092;6.0751;29.0131;9.395
0.5;3.1386;12.4922;12.3344;8.0354;13.9076;8.0387;17.2232;15.4003;18.6756;8.4187;5.0764;29.8955;9.0521
0.5;3.2001;12.3107;11.7529;8.2472;13.7044;8.4116;16.7695;14.409;19.0196;7.4808;5.2815;31.0135;9.8354
0.5;2.9255;13.0749;12.4277;7.0338;12.7613;7.8786;17.331;14.9955;18.9609;7.1422;5.206;32.1762;9.3627
0.5;2.6797;13.492;11.9512;6.7301;13.9601;7.5284;16.5571;16.7533;18.317;7.7832;5.6801;28.6707;8.3494
0.5;2.6198;13.385;12.5733;7.3432;14.4389;7.9618;16.5115;17.9261;18.5051;8.5064;5.8034;26.7025;8.0325
0.5;2.9849;12.8159;8.9352;7.5387;15.4251;7.7334;17.7568;17.8785;18.451;8.3071;5.9186;24.8886;8.5204
0.5;2.9946;13.0092;7.7498;6.554;13.2946;7.8087;15.5389;18.5042;18.797;8.2231;6.2887;25.05;9.7729
0.5;2.58;12.4122;11.4626;6.4081;14.8583;7.5761;17.5318;18.5356;18.3808;8.1515;7.7846;24.0023;9.5972
0.5;2.8071;12.9494;12.5582;7.1295;16.0839;7.3936;19.518;17.5079;18.528;7.8661;8.2927;23.0853;11.804
0.5;2.5326;12.3483;13.2258;7.5903;14.5251;7.2902;18.1895;11.2373;18.2666;6.8741;8.3104;21.5478;12.7591
0.5;2.6133;11.4439;12.37;7.4635;16.2113;5.9955;18.9682;11.0728;19.02;7.2838;8.7446;24.3823;13.6115
0.5;2.4418;12.4789;13.2179;7.5447;14.8008;7.0913;18.9923;8.4962;19.0104;7.1572;8.6753;25.2781;14.3215
0.5;2.5294;15.1548;14.1982;6.8959;16.2398;6.6748;18.2087;10.1922;18.6458;7.2739;7.1791;28.0595;14.4756
0.5;2.5719;17.5765;13.0022;6.8217;17.2456;6.9901;19.4717;11.5051;18.5756;7.4186;7.8401;29.5642;16.1474
0.5;2.6812;18.3089;11.757;6.5562;18.1172;6.2151;18.4263;10.9872;18.4243;7.6298;7.9232;29.963;16.9421
0.5;2.7817;18.2233;6.1948;7.0991;22.7044;5.5629;18.0347;9.8239;18.6124;7.6571;7.4512;29.103;17.4936
0.5;2.0025;19.551;10.7689;6.6289;21.915;6.3148;19.077;10.4551;18.899;7.9073;6.1924;27.2415;17.4668
0.5;2.8984;21.2551;9.7012;6.3654;19.6358;6.1749;17.7287;11.3207;19.0461;9.0981;6.2296;27.3015;16.7685
0.5;2.8258;20.7034;9.4735;7.1096;19.6493;5.9578;16.7381;10.7199;18.5671;8.8588;6.3568;29.2124;16.1288
0.5;2.668;20.7035;10.0131;8.3002;16.5628;6.4847;17.8135;10.1775;18.448;8.0633;5.8436;27.5875;17.318
0.5;2.48;20.8819;10.178;8.5125;21.8256;6.8747;17.8042;11.0208;18.3519;8.2533;5.922;28.1928;17.6176
0.5;2.3857;20.6588;11.1842;8.0846;22.6365;6.1541;18.801;12.3707;18.9253;7.0564;5.577;26.8868;19.1251
0.5;2.8985;22.1463;10.2509;7.5184;24.0604;6.6508;21.9481;9.091;19.1788;7.7396;6.3836;27.7079;18.0501
0.5;2.9506;21.7425;10.6638;8.0005;26.9267;6.7531;21.9967;8.7331;18.2845;7.2758;5.517;29.4208;18.6593
0.5;2.6804;20.1899;9.3359;8.6667;26.2318;6.9238;21.856;8.7563;18.2044;7.4931;5.29;28.7153;17.9403
0.5;2.6985;21.2074;9.1318;9.452;27.0787;7.0085;20.887;11.2141;18.0692;7.4553;5.9404;27.4866;19.3526
0.5;2.9063;21.8899;6.043;8.8405;27.2061;7.3123;19.5498;11.6696;18.1034;7.5993;6.162;27.974;19.4313
0.5;3.1338;21.6759;10.562;8.8524;24.3696;6.6329;19.2688;13.6194;18.5738;7.2527;5.7603;26.5229;19.6869
0.5;3.8179;23.0597;11.7611;8.9228;24.7936;7.2838;16.9093;11.4485;18.2508;7.8608;5.0725;24.7385;20.7908
0.5;3.3498;24.6709;11.6704;9.2629;24.469;6.842;15.147;13.3443;18.2037;7.8028;5.0371;24.0914;21.0656
0.5;3.4956;24.2186;12.2001;9.1556;25.2812;6.7082;16.2835;12.5618;17.9708;7.6691;6.0571;26.1165;20.8764
0.5;3.2242;24.0178;11.84;9.6434;21.2404;8.1602;15.5151;15.4648;17.4011;7.9151;6.4836;25.825;20.9381
0.5;2.8769;23.6754;9.0817;9.4471;21.3051;9.4386;14.4643;15.9703;18.2436;8.8572;5.4339;26.6872;20.4308
0.5;2.7299;22.5677;7.122;9.9142;21.5025;10.0938;13.0397;14.1847;17.4457;8.6841;5.9036;25.4268;20.0276
0.5;2.8667;22.5057;12.0321;9.6837;23.1036;9.7368;12.7879;11.9456;17.5557;8.7168;6.2838;25.1676;20.2998
0.5;2.2088;23.0863;11.9626;9.7705;18.3899;10.8092;13.3203;10.4873;17.8468;8.3918;5.9845;25.7077;19.3485
0.5;2.6932;20.9865;11.2825;10.3466;16.4824;11.2674;14.4279;9.1002;18.3895;8.0378;6.0017;22.6574;18.2561
0.5;2.7767;21.5363;10.5262;10.1943;15.8806;11.6614;14.9606;11.7844;18.4854;7.4095;5.9882;22.4542;17.7329
0.5;2.7493;19.1612;11.4729;9.5806;18.6084;10.9781;16.3679;14.4377;19.9657;8.1544;6.2953;23.2247;16.3155
0.5;2.5175;18.1778;10.6011;10.1305;20.1622;9.8205;15.5994;13.623;22.7445;7.9656;7.1871;24.448;16.9142
0.5;2.6677;17.8599;10.897;9.8266;19.1628;9.9416;16.2602;13.5426;23.6613;7.17;7.3437;21.9056;15.9267
0.5;2.7649;18.7641;11.3664;8.6116;15.4512;9.1278;16.8892;12.499;24.2672;7.4032;5.8196;19.8029;16.2318
0.5;2.726;19.2963;11.4281;8.032;14.2896;11.9092;19.0427;13.5824;23.4257;7.8158;7.2434;20.5336;15.1585
0.5;2.75;17.7807;12.3511;8.2166;16.9406;13.812;20.7179;12.8534;23.7981;8.0341;6.8955;19.2238;15.9796
0.5;2.9671;16.3863;11.0114;7.4656;13.8804;15.0069;18.5787;15.7001;24.0304;8.5307;7.3392;20.2242;16.2025
0.5;2.8028;15.2831;6.6498;7.6072;13.1807;15.1095;18.3719;14.6765;23.6634;8.7739;7.5069;20.2719;16.2174
0.5;2.9289;14.9247;7.3745;8.4707;13.9308;14.9559;19.9296;17.4619;23.4988;7.3361;6.4639;19.3511;15.8456
0.5;2.795;15.2478;9.5297;9.0063;16.7941;14.5206;18.9599;17.791;23.1936;8.1823;6.9355;22.0787;16.1442
0.5;2.6645;16.282;9.2636;9.1254;15.8152;15.4907;17.9923;18.9654;22.9064;8.1728;7.5626;21.2279;17.421
0.5;2.8293;15.0796;8.4599;8.8853;19.5657;16.8088;18.879;15.8609;22.8501;8.2693;6.7362;20.1786;15.0495
0.5;2.8478;14.5715;9.0683;9.643;17.6313;17.4789;20.3361;16.9227;22.8372;9.2595;6.1708;19.7804;12.9527
0.5;3.0563;13.8404;9.0482;9.1691;15.8341;17.188;22.027;16.9662;22.9066;8.5728;5.9368;20.2754;11.4464
0.5;3.0405;13.1417;8.728;8.5051;17.909;16.7732;21.297;19.0821;22.3668;7.3376;6.3626;18.3234;11.9207
0.5;3.9455;12.3303;8.5105;8.4343;18.5998;15.6957;21.695;17.4311;22.4969;7.614;6.1145;18.7592;11.8812
0.5;4.4103;11.0815;9.1745;9.6934;16.91;15.6957;20.2414;18.1479;22.7823;7.5983;6.4911;19.4636;12.5795
0.5;4.6867;11.7172;9.2622;9.5145;17.8309;16.0732;20.7141;18.9226;22.4671;8.7017;6.8032;20.8331;14.1252
0.5;5.7194;12.6562;5.9;8.9775;20.1956;17.2389;18.541;19.1102;22.3255;8.7725;6.359;21.4565;15.3095
0.5;6.3303;11.6203;7.3419;8.1255;21.6103;16.5459;16.7831;18.872;22.6525;8.7261;6.4016;19.4905;14.2634
0.5;6.0796;11.3665;11.454;8.2281;20.6219;14.4503;13.9152;17.4483;23.6743;9.1251;6.3131;20.2664;13.2117
0.5;6.3797;10.8363;11.0628;7.9163;18.6739;11.8848;11.9278;16.1186;23.4123;8.9613;5.6973;20.7325;12.5412
0.5;5.8255;12.1277;11.2522;8.2022;17.466;10.5041;9.4108;14.6667;22.8134;9.6081;5.5739;19.1588;12.7085
0.5;6.1838;12.282;11.1655;8.1871;17.135;10.9315;9.8766;16.4262;22.5829;10.8789;6.0622;19.0244;11.555
0.5;5.9021;12.5898;11.4103;8.0324;15.8328;10.7051;8.3807;15.7084;23.2347;10.2877;6.5832;17.3209;11.1662
0.5;5.4997;12.5696;12.0411;9.117;17.0738;12.7963;8.5727;16.1913;23.4123;10.5064;6.9959;16.7551;11.4405
0.5;4.4586;11.1229;6.7532;9.0377;18.0472;12.3927;7.9445;14.4719;23.0566;8.8021;7.6461;16.4124;12.4796
0.5;4.3307;11.5562;8.8908;8.3118;18.4694;11.9519;8.9911;15.4834;22.4524;9.3536;7.9049;17.0922;12.824
0.5;4.2137;11.3902;10.9115;8.0543;17.0658;12.8136;8.4775;13.6421;21.7383;9.078;7.1153;18.2714;14.8393
0.5;3.7549;12.247;10.6969;8.6154;19.3249;13.7199;8.6788;15.4802;21.3891;7.8823;7.1875;17.8514;15.2174
0.5;4.3453;11.5572;11.1997;8.1642;16.5549;13.6509;8.9313;15.7514;21.3573;7.1928;6.506;16.9168;16.2523
0.5;4.0435;11.2943;11.5858;8.0706;16.4783;13.9874;8.058;13.9721;21.3546;6.9866;7.0002;17.8537;15.8833
0.5;3.5693;11.6374;12.4848;7.5549;15.6513;14.3818;7.6394;12.795;21.9982;7.2997;6.287;18.745;15.5705
0.5;3.1539;11.4713;12.3907;8.0109;13.5001;14.1938;7.8781;12.3783;22.5222;7.281;6.4563;17.379;14.9921
0.5;3.0529;10.4508;13.1814;8.5499;15.0371;12.989;8.1996;15.7314;22.0477;7.9905;7.4749;16.2222;14.6608
0.5;3.4793;9.4563;13.711;8.0198;18.1536;12.0229;7.4727;17.3936;22.2643;7.2163;7.946;13.1509;14.6199
0.5;3.4271;10.1205;12.3391;7.812;19.6079;11.4329;6.8081;15.0473;22.092;6.8931;7.9037;11.4111;16.438
0.5;2.9084;10.691;6.9968;7.396;18.2554;11.3534;7.2526;14.8847;22.5343;7.397;7.3529;11.7185;15.1957
0.5;3.2479;10.8066;12.7102;8.4649;16.7613;10.8229;8.0615;14.9343;22.4402;6.3842;6.9872;13.3624;13.7032
0.5;3.0713;10.5849;13.3588;8.8135;16.4293;10.3282;8.8636;14.445;22.2598;6.3628;6.5007;13.9141;14.2944
