odour stim;16/11/2020 Male4;16/11/2020 Female10;17/11/2020 Female3;17/11/2020 Female9;18/11/2020 Female3;18/11/2020 Female8;19/11/2020 Male5;19/11/2020 Female10;20/11/2020 Male10;23/11/2020 Male5;23/11/2020 Female9;25/11/2020 Female4;16/02/2021 Male6
;30V-60V;30V-60V;30V-60V;30V-60V;30V-60V;30V-60V;30V-60V;30V-60V;30V-60V;30V-60V;30V-60V;30V-60V;30V-60V
0;16.6586;4.6644;13.4275;7.2944;10.4643;15.9093;9.305;11.7611;7.7438;5.6289;10.1081;6.5012;8.1135
0;15.3554;4.1626;13.7513;7.2656;9.0781;16.5533;8.0113;10.5079;7.3596;5.2972;10.3797;7.0411;8.2944
0;14.6546;4.6257;15.671;5.3886;9.7569;17.3463;9.2472;10.0595;8.2833;4.897;10.7618;6.8493;9.6146
0;14.5828;4.4661;14.5464;5.2192;9.4994;19.7623;9.9551;10.897;8.3699;4.9451;10.3595;6.2855;10.5686
0;11.6435;5.1347;15.1161;5.6213;9.0506;19.1753;8.8101;12.178;8.4787;3.9456;9.7869;6.1211;11.3481
0;9.5829;5.1805;17.1684;6.5219;9.4859;21.1507;8.4275;12.1268;9.0036;4.0271;9.9122;6.8078;10.801
0;7.5181;5.0218;14.1039;7.9276;9.4819;19.7122;8.7549;11.3051;8.1793;4.1658;10.3081;6.6762;11.3888
0;7.8749;4.4082;17.2845;7.8385;8.148;18.6529;8.1967;10.5385;8.748;3.8837;10.305;6.8739;12.2162
0;6.954;4.1192;18.0884;8.4044;8.0806;16.4388;8.0241;11.2712;8.7319;2.9656;10.6425;7.3668;11.6033
0;6.5927;4.56;18.6341;8.3181;7.2582;13.9425;10.0892;11.5011;10.1513;3.5449;11.2983;6.9163;11.5852
0;5.7868;4.129;16.6925;6.9945;7.1283;12.2752;8.7792;10.4056;9.1533;3.9779;10.0007;7.2288;10.6445
0;4.4238;5.5489;17.5224;6.2735;7.5975;11.6468;8.6907;10.8373;7.9218;3.4249;10.6582;6.6487;10.8408
0;5.2472;5.5302;18.1395;6.0087;6.7571;10.8661;10.3257;11.1213;8.0591;3.5236;10.463;6.8492;11.3729
0;5.1662;5.116;17.1096;7.0184;8.1318;10.4779;8.8429;11.3974;8.3624;4.2927;9.9341;7.2989;12.3995
0;4.7013;5.5625;17.2173;6.3856;8.4388;9.8503;8.6942;10.6696;8.3825;4.2908;10.1385;6.5283;12.0306
0;4.3025;6.8984;16.1641;5.4548;8.2348;11.3027;9.584;10.5386;9.1364;4.3808;9.3043;6.9187;12.5117
0;4.0583;7.701;16.3706;5.9387;8.5389;10.5898;9.1306;11.1517;8.0537;4.2924;10.0714;7.158;11.9117
0;5.1314;8.7866;15.9665;4.0277;10.0315;12.2104;7.9368;10.1349;8.9472;6.0441;11.3337;6.9322;11.7795
0;4.4925;9.2685;15.1562;5.3391;10.5531;10.9429;8.7703;9.5231;9.5819;5.9659;10.101;7.5704;11.2276
0;3.4383;9.5106;15.2338;5.1379;10.5709;11.2418;9.5332;9.4612;10.3528;4.3435;10.4801;7.1891;11.0224
0;2.4485;9.0769;14.5731;6.7667;10.6052;10.345;9.8076;10.5683;10.8253;4.6382;10.5502;7.0097;12.4768
0;3.2208;8.4922;14.7859;6.3826;10.411;8.8183;9.4548;12.0866;10.8197;3.9636;11.1721;7.5948;12.0724
0;4.9531;8.3599;14.7649;6.5402;10.988;8.3887;10.4955;14.629;11.8636;3.8027;11.4359;7.3148;11.4697
0;5.236;8.873;14.6962;6.7163;9.2862;8.9101;8.3989;14.8784;11.2231;3.3716;11.2592;7.4483;9.5596
0;4.3579;8.696;15.3865;6.9458;9.776;10.315;8.3765;13.5057;10.3697;2.3023;11.1823;8.0178;9.9358
0;4.4169;10.0408;14.5635;6.2985;11.0318;9.9666;8.0491;12.1197;10.8805;2.9766;11.3722;7.7;9.3326
0;4.7722;10.5062;16.3555;7.732;11.6127;10.0438;8.4658;11.3243;10.1051;3.2015;11.2728;7.9973;9.2217
0;5.0677;10.3202;14.8553;7.4026;11.5226;10.3001;8.5814;9.255;11.8355;3.4968;10.5536;8.2058;10.1761
0;4.6281;10.0168;15.863;7.4971;10.8423;9.54;9.0851;9.5545;10.9314;3.2181;10.1934;7.8574;10.8864
0;4.4933;10.4914;14.6497;7.6676;10.7927;9.0452;8.2666;9.6774;10.8255;2.2313;9.8985;7.8196;10.3042
0;4.9094;10.8334;13.6307;6.3962;12.1509;9.2926;10.1036;10.9482;8.9808;3.0472;8.0555;7.929;8.5734
0;4.0716;9.4975;16.1348;6.2029;11.8155;10.327;13.4265;10.7965;9.3194;2.9412;9.1005;7.6648;9.4911
0;5.227;7.7221;17.8357;5.9268;10.9365;11.2938;17.666;10.2267;9.4926;2.2977;8.3062;7.8632;9.4561
0;4.2244;7.0511;17.4334;6.6593;10.8788;11.2161;19.8817;10.0681;9.5526;4.1193;8.1903;8.2999;10.2525
0;5.2555;6.826;17.6898;6.8674;10.5476;11.3931;20.6157;8.8239;9.3504;3.2595;8.4564;8.1088;10.6961
0;4.341;7.3717;17.2105;6.9677;10.7162;12.1204;23.1855;9.0822;9.1055;3.4328;9.3164;9.1209;8.9874
0;4.5088;7.6209;17.2306;7.0221;10.3183;10.7585;27.0679;8.2668;8.5512;4.1169;9.4511;8.9312;9.1465
0;4.0364;7.6816;16.2919;7.4056;11.1455;9.4401;29.0524;8.413;8.4042;3.71;8.313;8.7745;9.2698
0;4.2802;7.6375;16.3844;6.7763;11.7453;9.1877;29.8278;9.1443;8.079;4.0843;8.5786;8.9433;7.9612
0;4.7293;8.0574;17.0448;6.8394;10.8039;10.1285;28.7499;8.5726;7.6573;4.0289;10.042;8.9262;8.9259
0;5.7112;8.2426;16.2465;6.724;8.8607;10.5303;27.5487;10.2209;8.1793;4.5445;10.1803;8.7941;8.6897
0;4.4192;7.2296;16.2045;5.8695;9.8581;9.484;27.3983;12.6818;8.8142;4.5401;9.8366;9.5381;8.2481
0;4.5789;7.0303;16.3834;5.8919;11.0234;9.5281;26.0152;13.8867;8.4179;6.2263;10.0844;11.4723;8.5297
0;5.0826;7.3134;16.2774;5.4364;10.5236;10.1811;26.5939;15.7149;8.4857;5.7791;9.758;12.552;8.6724
0;4.0439;7.9378;15.6027;6.1588;9.084;9.5508;27.2104;17.9498;8.5711;5.6321;9.7293;12.6227;8.2662
0;4.8793;8.5095;15.7977;7.1605;9.9275;8.0228;28.2918;20.1036;9.5325;4.8598;10.629;13.0755;9.533
0;7.3062;7.9862;16.4241;6.7136;11.1906;8.3532;27.4438;21.9358;8.5578;4.0849;10.5228;13.7034;8.5764
0;8.0412;7.5443;16.8891;6.962;10.6691;9.1688;27.5214;24.1011;9.4014;3.2964;10.0973;12.4685;8.5549
0;10.2968;8.5603;16.2759;7.7326;9.5223;9.82;27.8363;23.1576;9.3718;3.7302;10.269;12.1502;8.6465
0;9.1424;8.6331;16.4852;7.854;8.5797;11.1164;24.4314;19.6329;9.0393;4.2676;9.9624;12.8055;7.7069
0;10.9838;9.2698;16.3821;8.0707;8.7379;10.2373;21.6181;16.7581;8.9381;4.2312;9.7815;13.1449;8.2137
0;13.5125;9.7728;15.512;8.0211;7.7369;11.1584;19.2055;16.2677;9.2862;5.1168;10.6996;13.3685;9.5512
0;13.7209;8.8203;15.6387;7.1772;6.8869;10.2124;20.0805;15.6416;8.6983;4.2941;10.1754;13.3273;9.4762
0;13.8072;9.7403;16.2968;5.8346;7.0577;11.1497;19.3269;15.5748;8.4079;4.5323;10.1969;13.4821;9.1122
0;13.5793;9.3881;15.6912;5.3469;8.7378;12.4031;19.2356;13.8429;9.4543;4.6044;9.1307;13.8911;9.7379
0;13.0991;8.2934;15.7505;6.1802;8.5411;11.4921;17.9279;12.2573;9.9995;5.5336;10.7798;13.8808;11.5827
0;14.2475;9.0754;14.958;7.0812;8.1796;13.4981;18.4795;12.9745;10.4092;4.2254;11.593;13.2206;10.3389
0;14.5105;8.9738;13.9029;6.1915;7.8482;13.8453;20.5933;12.2259;10.4602;5.0293;10.8351;13.7322;10.8976
0;16.8414;8.2963;13.482;6.2326;7.2427;13.2327;19.7867;11.8314;11.3723;5.8096;10.9782;12.9068;10.1412
0;17.4299;8.102;13.6662;6.0747;7.9144;13.5791;22.1088;11.8824;9.4478;5.5924;8.9682;13.4098;9.7479
0;18.1262;7.1738;13.49;6.7509;6.9086;13.4271;23.8175;11.2704;10.501;4.7538;11.2039;12.8701;9.555
0;18.6836;5.9586;11.1069;7.5421;6.5235;14.1406;24.5708;12.416;10.8676;6.4329;12.4572;12.7375;10.1143
0;20.3998;5.3698;13.7816;8.3668;6.3916;14.1505;23.8361;12.1351;10.6124;5.9394;13.1893;12.4396;10.2184
0;18.7586;4.5325;14.9076;7.4347;6.372;13.6638;24.4555;12.875;11.6692;6.8381;12.9435;12.3877;10.3718
0;18.842;4.1112;15.0269;8.1071;7.2062;13.497;23.7253;13.0312;15.8228;6.8416;12.4881;12.5745;10.4415
0;20.8157;4.8099;14.0797;8.5824;7.6002;13.9254;22.2029;13.6479;16.429;6.466;11.6245;12.335;9.6076
0;21.355;5.4334;11.9185;9.6493;7.5895;13.1545;21.1908;14.0959;17.7554;7.5122;12.3646;13.0592;8.2489
0;20.315;5.9176;12.842;10.028;7.9089;11.0748;20.2089;13.8814;16.1949;7.8918;12.0288;14.2217;7.8508
0;19.4549;5.7966;11.2327;10.1431;7.5994;11.3306;22.2423;13.8861;15.5378;7.3955;12.3871;14.1863;7.4469
0;16.2296;6.3116;10.2106;9.5442;7.2563;12.6221;22.5234;11.8845;14.592;8.1556;11.7541;15.4626;7.7333
0;14.6473;6.8;12.6132;7.526;7.2886;11.2312;22.7489;10.3144;14.5216;8.6168;11.6983;15.699;7.3473
0;14.6325;6.2935;13.3799;6.7015;8.088;9.7824;22.6383;11.1375;14.6367;8.1543;10.3094;15.1758;7.2119
0;13.4364;5.9532;12.9887;6.0487;7.8987;11.2356;20.5368;10.517;15.3953;7.8412;10.7818;14.8911;7.4322
0;12.4862;5.5531;12.4873;6.7408;7.7951;12.9658;21.0441;11.1456;17.9648;5.6965;9.9721;15.767;8.7271
0;14.1059;5.516;13.4566;8.031;7.3916;12.638;20.5453;11.6531;18.3129;6.2987;11.046;16.1751;10.9873
0;13.8192;5.3383;14.0859;7.8632;10.6134;13.6939;17.9102;11.4737;19.0994;7.1778;11.5071;15.7742;13.9753
0;14.5605;4.9353;14.229;7.0101;11.4325;13.3954;16.0545;12.1193;18.7518;7.4609;12.2346;16.1433;17.0861
0;16.2082;3.9183;15.6562;6.1753;13.2962;14.2048;16.6735;12.9516;20.1315;7.9874;11.5336;14.9101;16.9637
0;17.6834;4.6363;16.0845;5.5895;16.448;14.2751;18.4406;13.4387;20.7289;8.713;11.1917;13.4475;16.0859
0;19.4609;4.7834;16.312;5.3588;17.5026;15.3616;19.9231;13.4603;22.2208;7.5481;11.7766;12.2751;13.8353
0;18.412;5.0195;16.9157;4.6735;16.2124;15.9328;20.2171;12.9896;23.6478;7.3073;11.5272;12.5876;13.1208
0;17.5919;4.7434;16.6154;5.8418;16.1212;15.9319;21.24;14.3915;22.9549;8.5599;11.6794;12.6086;11.676
0;17.4318;4.6118;15.7176;5.2736;15.7872;14.8742;21.2387;14.6373;21.3636;9.7901;11.8486;11.6302;11.8394
0;18.3645;4.5691;15.4635;4.3945;15.6442;13.4671;20.2348;13.3523;20.8679;9.1835;11.4872;10.1148;11.2404
0;15.9318;5.0542;16.1163;4.2554;16.7506;14.748;18.597;12.7665;21.2524;9.3296;11.7735;9.5458;11.7076
0;13.4922;4.3829;14.7811;4.1309;17.0862;16.0115;18.8899;12.7741;20.1404;8.9719;10.9727;9.0308;11.5258
0;11.4868;4.346;15.0352;3.6848;17.7445;15.794;18.7689;12.013;20.5902;8.5416;10.212;10.0883;13.8153
0;10.5708;4.9288;15.0129;3.9236;18.1858;14.7707;19.1772;11.7372;17.4551;9.4911;10.5488;10.6986;15.8293
0;10.6031;5.2536;15.9407;4.7093;18.7639;12.74;18.7516;10.4707;15.7297;8.6118;9.5455;11.9228;19.005
0;12.8163;5.1248;15.9378;4.8667;21.3176;13.3785;19.5359;10.5463;15.6945;6.8833;10.9993;12.0688;19.1914
0;13.5117;4.8727;15.5937;4.7054;21.5121;13.118;20.6527;9.2087;16.2185;6.6143;10.5325;11.1869;19.4505
0.5;14.2983;4.6735;15.683;4.4696;21.05;12.5332;19.3154;8.6982;18.4264;6.2304;11.2105;9.5302;20.0118
0.5;14.2165;4.4817;15.5234;3.5742;21.5706;11.3382;19.0929;9.5029;19.1425;6.555;11.9391;9.5291;19.3827
0.5;13.7166;4.1429;13.9583;3.4887;19.2622;12.1469;19.6688;9.739;20.2033;8.8046;12.0302;9.4066;18.4124
0.5;13.522;4.1824;15.3591;4.7894;19.0298;12.2289;20.7008;10.5081;18.2431;8.4358;10.7187;9.1626;18.147
0.5;13.6709;3.742;15.8225;5.7351;20.9123;11.6953;21.5277;10.2057;16.903;8.4826;11.3278;9.139;16.5267
0.5;13.7677;3.6153;14.7268;6.2294;18.7945;11.8052;22.1478;10.65;17.6716;8.1423;10.4366;9.0605;15.546
0.5;11.5228;3.4903;14.5438;6.8048;19.1524;12.5974;21.8623;10.0324;16.4625;7.8939;10.8286;9.2726;16.3274
0.5;10.5193;4.0105;13.3855;6.1244;17.6773;13.2343;22.372;10.4846;15.8415;8.2527;11.6183;9.3284;17.1632
0.5;10.1414;4.0858;14.2919;6.4011;21.115;11.6985;21.7282;10.6893;16.5845;6.73;9.7317;8.1341;16.8197
0.5;8.2341;4.5877;15.4114;6.7294;23.0542;12.396;21.9141;12.3699;15.8476;7.6061;10.2531;7.8524;15.6965
0.5;8.2654;4.4285;15.5397;6.5985;21.4903;13.319;21.3848;12.8096;15.0082;12.3479;10.7677;6.618;14.4376
0.5;7.0353;4.9385;15.387;6.4801;23.6102;14.0689;20.8479;11.8796;15.1548;15.5411;10.8836;7.5948;14.7149
0.5;6.9729;4.9187;16.3886;6.4535;25.5194;14.7694;22.5648;11.3699;15.7389;17.3131;10.6485;7.6883;14.3912
0.5;7.3397;4.6043;15.1478;6.3531;23.7613;12.8977;23.4767;11.2354;15.2444;18.4056;9.6105;7.3877;14.2069
0.5;6.6671;4.8528;15.726;6.4321;22.1189;11.0512;22.7026;11.9952;13.3401;19.4609;8.2729;8.4598;12.4923
0.5;6.0832;4.3748;16.5475;6.35;20.3109;9.7859;20.8557;12.2576;13.0037;20.2834;8.8493;9.3523;11.9321
0.5;6.1448;4.1435;15.6416;5.7728;19.7226;8.9935;21.1315;12.7168;12.8964;18.878;9.0314;9.3676;12.5461
0.5;5.5695;4.2338;14.5107;6.9406;19.0915;9.235;22.719;12.3567;11.2796;19.7948;10.4932;9.9378;11.6217
0.5;6.9348;4.5187;14.2244;7.4212;21.0215;10.4057;20.8044;10.9424;9.4521;20.0398;9.5087;10.285;9.6102
0.5;6.2397;4.4438;14.6173;7.2462;22.097;10.5654;22.2256;10.0649;8.6551;19.04;11.2868;11.3016;11.1164
0.5;6.0266;4.509;14.833;9.2231;24.4614;10.494;22.6328;11.6619;8.5229;20.4112;10.2423;11.2376;11.913
0.5;6.2886;4.1424;14.195;10.0556;24.5666;9.2456;23.8584;12.5733;8.5618;20.1347;9.8911;10.1339;13.1935
0.5;5.4741;4.2884;14.2582;10.5243;22.223;10.4571;25.1317;14.1286;7.8086;19.8082;10.0885;9.2165;15.7634
0.5;4.9888;4.3521;14.9644;10.9661;22.9297;9.2736;23.6519;14.2499;8.3552;19.8752;9.9645;10.3995;15.6332
0.5;4.0807;3.8941;15.3517;10.4099;22.1199;10.1453;22.6728;16.0401;9.1963;16.7096;9.6399;11.201;16.4138
0.5;4.919;5.017;15.0286;11.184;20.2681;10.2688;20.8527;16.9268;8.9488;16.9014;9.4141;11.55;17.0043
0.5;4.9139;4.5216;14.4;11.6456;17.2309;11.242;20.8445;16.5712;8.9734;14.7742;9.3804;12.1353;17.6374
0.5;5.5222;4.7912;14.8809;12.2555;15.6849;11.8173;20.9348;15.9487;9.3291;15.2559;9.4095;13.1202;19.0969
0.5;5.9265;4.4912;14.2698;12.8385;13.2159;11.1066;21.5141;13.8655;9.4439;14.1757;9.8247;13.4718;18.0261
0.5;6.9858;4.652;15.3121;12.2841;11.304;11.2469;22.107;13.1099;10.102;14.9802;10.2151;13.7021;17.1827
0.5;6.4197;4.691;14.9331;12.3798;11.525;10.944;21.7682;11.6702;11.6228;14.4438;9.1594;13.3859;16.5528
0.5;5.7179;5.2178;13.7747;11.5906;10.7368;10.6871;22.1924;11.3152;11.4183;14.5214;9.6523;12.3745;16.6226
0.5;6.0042;4.2116;12.7422;10.9152;10.2153;9.7554;20.8041;10.4958;13.5756;14.4062;9.3888;12.4432;16.5938
0.5;6.0189;3.3225;14.9894;10.7486;9.2188;12.8389;22.9308;11.7058;15.1694;14.5971;10.0342;11.8367;16.6343
0.5;5.1654;3.7276;15.6565;10.6701;8.6232;13.5205;24.5317;10.6795;15.5601;15.2767;12.1986;11.8543;15.8399
0.5;5.3597;3.8167;16.6006;9.6103;8.1233;12.0051;24.4191;11.0697;16.0564;13.296;12.413;11.5849;14.7478
0.5;5.8269;3.4386;17.0606;9.0006;8.9763;10.5637;23.5036;11.7327;16.5213;13.7889;11.8182;11.1011;15.9016
0.5;6.5586;3.5942;15.5614;9.2265;8.7097;11.1393;21.5985;10.5039;18.5736;12.0239;11.5766;11.3965;15.4007
0.5;5.4761;3.8876;14.9211;9.7235;8.3951;9.7508;21.5854;10.2992;19.0748;10.1761;11.5136;11.71;15.2057
0.5;5.7708;4.6656;15.2478;9.0085;8.6552;10.0815;21.4118;10.2519;19.8179;9.8643;11.4483;10.782;14.1761
0.5;5.9734;4.7244;15.2051;9.0162;8.8479;10.0154;23.2983;10.6717;18.2376;9.5294;10.2638;10.7196;13.6909
0.5;5.3766;4.2961;14.7032;9.1261;7.9365;9.7815;23.7088;10.0002;18.0116;10.2943;10.792;9.8538;13.6221
0.5;6.2104;4.1265;14.5234;9.9322;7.6325;10.9146;22.3523;11.3119;17.6535;9.3592;10.8043;10.0868;13.7084
0.5;5.2991;4.0347;14.6392;8.2795;7.1081;10.9174;21.8939;11.6521;18.053;10.0516;10.4563;8.7939;12.0516
0.5;4.4209;4.7845;14.9105;8.4049;7.2227;12.6432;21.3814;11.606;16.7829;9.9675;10.571;8.6849;11.0718
0.5;4.1033;5.0677;14.0433;9.3845;7.5151;13.5073;21.5403;9.7287;17.0454;10.8322;11.6216;9.6463;10.3758
0.5;4.0923;6.5552;14.3416;9.1679;7.0309;11.7915;20.3006;10.5896;17.7982;9.9889;12.2236;9.4206;7.9363
0.5;4.7831;7.2494;14.0821;7.3505;7.2088;13.7664;21.2382;10.5555;14.8726;10.3663;11.3269;8.1057;6.4518
0.5;5.9015;7.2071;14.648;7.0803;9.609;14.3779;19.8422;10.324;13.5157;11.5855;10.6957;7.2381;6.0095
0.5;5.9665;8.195;15.5485;8.7227;8.8852;14.1562;19.0912;10.4896;12.3734;10.7301;10.9389;6.6437;4.9072
0.5;5.3718;8.341;16.1961;9.3911;8.1904;13.5291;20.3409;10.8218;12.5935;10.8081;9.8287;6.5311;5.2351
0.5;5.6268;9.0259;13.4469;9.0258;8.0634;12.8092;19.4992;12.413;13.0067;10.9488;8.744;5.8036;5.1204
0.5;5.5957;9.6322;12.9517;11.354;9.268;12.5426;18.3642;11.3562;12.9463;12.1019;9.6917;5.2709;5.635
0.5;6.2516;10.0776;12.7546;11.0048;9.2558;13.4747;18.7107;12.6566;12.5395;12.2985;10.381;4.9469;5.3854
0.5;5.4449;10.5358;13.0148;9.9305;9.4287;14.8516;19.2888;12.2554;12.02;11.9871;10.2813;5.4893;5.4399
0.5;5.4733;11.5718;12.7511;8.1819;7.9648;13.726;20.5699;11.0689;12.8486;10.3453;8.7244;5.6109;6.4901
0.5;5.1321;12.1268;12.1439;8.0102;9.261;14.562;22.0648;11.1164;12.8509;10.7867;8.9372;5.7163;6.7375
0.5;5.3051;10.9339;11.9965;8.6962;9.7468;15.4768;21.3237;11.4124;13.88;11.9088;8.2362;5.5424;7.1693
0.5;4.6626;9.9963;11.6743;10.6482;9.3099;14.3843;19.1152;9.8069;12.5399;10.7728;8.0251;5.7297;7.4048
0.5;4.7806;9.9585;12.5731;11.1597;10.2277;16.7668;18.7838;9.821;13.5182;9.2269;7.4974;5.8405;7.686
0.5;4.4695;10.7136;12.1697;11.8296;9.4062;16.4479;19.3122;10.0864;12.1194;9.8324;8.9088;5.7006;7.4321
0.5;5.1411;10.4115;12.349;11.9879;7.7689;16.8221;20.4609;11.0486;10.0287;12.8242;9.4513;6.2577;8.2372
0.5;5.2;10.8638;12.2288;11.834;7.8631;16.2302;20.8878;9.4227;8.9012;14.0572;8.6421;6.1235;8.8646
0.5;4.6337;11.5067;12.3697;12.4818;8.4162;16.0886;19.9225;7.8042;8.3607;13.1601;9.7159;5.8947;9.5643
0.5;4.6719;10.3196;11.8271;11.3174;8.614;17.0238;18.7667;7.3479;8.1991;12.9031;8.3938;5.7327;9.7003
0.5;5.7465;9.9962;11.4912;12.7948;7.9757;16.7144;18.3606;8.7265;7.7622;14.942;8.6659;5.4722;9.6155
0.5;5.9267;10.839;11.0103;11.5714;9.6371;16.2064;18.4693;10.9654;7.7356;14.569;10.1079;5.5666;9.6492
0.5;6.9198;11.1423;11.7163;10.7045;9.7679;14.8672;17.4907;10.6672;7.9415;13.2885;9.3569;6.1059;9.6513
0.5;7.3337;10.1889;11.374;9.6068;8.5128;14.1886;17.6835;11.2311;8.0199;13.5521;9.1249;5.3696;8.6896
0.5;6.4274;8.9425;11.9646;8.7156;8.682;16.1931;16.328;13.0008;7.7709;13.4653;9.2916;5.3076;8.9099
0.5;6.3169;8.5039;11.465;8.8066;9.4345;15.2996;15.1005;13.8336;7.4934;14.2857;9.3701;5.0323;10.0656
0.5;5.5118;7.8997;10.6326;9.168;9.5382;14.7857;14.6582;13.2734;7.2595;14.6069;10.7366;5.963;9.577
0.5;4.8437;8.683;11.179;8.3335;9.4711;17.655;13.7183;13.8318;6.9913;14.0697;10.3519;6.2827;9.5056
0.5;5.1561;7.8212;10.8303;8.9992;11.4101;17.7897;13.7581;12.5525;6.3481;14.5847;11.2341;6.5578;9.6937
0.5;5.6388;7.4753;10.5478;7.5826;11.0667;17.4047;13.4384;13.8866;6.1395;15.4275;10.1737;6.5463;9.9886
0.5;5.2981;8.7847;10.6354;7.5212;10.5545;17.6405;13.4773;14.3013;5.4894;16.6597;9.5963;6.9189;8.7777
0.5;5.3791;9.7076;11.7968;8.0831;11.1273;20.4065;12.2443;14.2691;5.7262;16.3521;8.9778;7.3161;8.4066
0.5;6.095;10.5787;10.8788;8.4105;12.2685;20.2116;13.1113;13.3373;6.1884;13.377;7.959;7.2608;8.164
0.5;6.8454;10.2035;11.1217;9.1166;12.1652;18.6525;14.0187;12.8031;5.7073;13.0412;7.6832;6.7049;6.7189
0.5;6.73;9.7019;10.9018;9.7002;12.6795;17.1395;13.96;12.8747;5.7722;13.323;8.1812;6.4931;7
0.5;6.6478;10.5295;11.1089;9.8955;12.0332;16.1416;12.9836;14.25;6.2519;12.9257;8.5939;6.4642;6.0847
0.5;6.2201;10.9837;11.0153;10.6948;12.2241;16.5546;13.2508;15.3194;6.292;12.2554;8.5276;6.5331;6.5556
0.5;6.4151;10.7392;10.7117;11.5281;10.8499;18.2089;13.0171;14.4002;6.917;10.6186;8.2144;7.1356;7.2621
0.5;6.6463;10.185;11.0983;13.0304;12.0835;16.6954;12.2481;14.7521;6.875;11.4437;7.5512;6.8534;7.3913
0.5;5.7227;9.8157;11.5052;12.7329;11.947;18.0513;11.3172;14.8594;6.843;11.7063;9.3305;6.5786;7.8174
0.5;6.2658;9.1989;10.2952;13.2215;11.1438;18.8959;10.6194;15.9088;5.9434;9.5252;9.8934;6.9874;8.9767
0.5;6.1298;8.8886;11.0606;12.3511;11.4159;18.8539;10.5251;17.4245;6.9423;9.4456;9.5114;7.3669;9.4465
0.5;5.7283;8.352;12.9861;10.9627;10.1376;18.0495;10.8028;18.4343;6.4272;9.9517;8.2496;7.1823;8.7099
0.5;6.3632;7.4753;11.4774;9.1327;12.0718;15.2016;11.4501;19.8482;6.5142;9.114;8.7729;7.0001;9.3529
0.5;6.3053;5.7235;12.1251;7.1639;11.6186;17.6385;13.3457;20.282;5.7502;9.4242;10.1641;6.6597;10.3757
0.5;7.1399;5.0111;11.6834;7.4535;11.5528;20.4937;13.2054;20.1866;6.3233;8.3509;10.6821;7.1916;8.8686
0.5;7.2602;5.0468;10.5789;7.9382;11.8686;20.8358;12.3685;21.2057;5.8169;6.4556;11.2255;7.2563;7.876
0.5;6.7004;5.2418;14.0345;7.5267;10.6393;18.7486;12.2935;21.7849;5.3565;6.8723;11.4031;6.7773;8.6272
0.5;5.8947;5.674;15.338;8.3414;11.107;22.7408;11.6599;21.5557;6.4818;7.6921;11.6535;7.0146;7.6676
0.5;6.0165;5.558;14.4816;9.4264;10.1507;23.3458;10.7573;23.0233;6.6139;8.4788;10.4311;6.8908;7.5919
0.5;6.0104;4.4571;15.7065;9.4001;9.8885;23.5175;11.1818;23.3945;7.6729;7.6885;10.041;6.7669;7.882
0.5;5.4145;4.6624;14.8917;9.0173;10.7328;26.2341;11.6375;24.172;6.9944;8.7986;11.1763;6.3963;7.0546
0.5;5.5112;5.1288;14.5077;9.4065;10.3547;26.6219;11.145;23.1537;6.6922;8.5924;12.295;6.5492;5.8798
0.5;5.6796;5.1696;14.9024;8.9166;10.0928;25.4537;11.12;23.5896;7.099;9.0525;12.2937;7.03;5.3207
0.5;6.0911;5.0451;15.7614;6.7532;10.0539;24.8337;10.4053;23.1844;7.1695;9.0235;11.1089;7.2382;5.524
0.5;7.2265;5.2889;15.9751;7.2616;10.4973;25.0306;10.0573;22.9878;7.8764;8.5521;9.9263;7.5361;5.0016
0.5;6.8156;4.6649;16.2291;7.3719;11.5482;23.6398;10.6958;23.3173;7.5347;7.9571;10.1594;8.3264;4.8646
0.5;7.057;4.7546;16.5887;7.4726;11.3533;25.5698;9.5602;22.8902;7.5392;8.0961;9.8417;7.8429;5.8636
0.5;6.3382;4.4883;14.7375;8.046;10.5714;26.2215;9.0166;20.7108;7.6113;8.1393;10.2925;8.3841;5.7726
0.5;6.4722;3.7096;15.406;7.964;11.6717;25.6172;9.3321;19.3257;7.4336;8.89;10.8717;8.7762;6.1832
0.5;6.9141;3.8606;15.5834;7.6815;9.9826;25.1523;10.0316;18.3076;6.6825;9.3322;9.3079;8.4569;5.7962
0.5;6.0704;3.8383;15.0324;8.5792;9.4236;25.2608;10.4415;17.5796;6.7751;8.3979;8.6257;8.2239;6.3772
0.5;8.4032;4.1219;15.0262;9.1261;10.1513;24.0505;9.6622;17.7125;6.8854;8.653;7.9999;8.5232;5.983
0.5;9.6913;4.6269;14.1188;9.6283;9.8343;23.8739;10.1541;16.7485;6.8463;9.7456;8.2354;8.1178;6.3235
0.5;10.9029;4.4438;14.9739;9.1755;9.4501;25.6862;10.5675;15.9862;7.3683;8.5406;9.3489;7.9059;6.3256
0.5;14.4992;4.2057;15.1017;7.6898;9.5343;22.6989;9.9187;15.5514;7.2004;8.3001;8.4094;7.9742;6.5901
0.5;14.8525;4.4761;15.3571;8.1678;10.514;18.1603;10.7991;16.6408;6.9735;9.4776;8.8862;7.9797;5.6888
0.5;16.5947;4.2074;14.3811;9.0337;8.9045;16.4193;12.1701;16.5614;6.4446;10.702;9.5753;8.3413;6.0543
0.5;18.0829;3.9646;12.5339;10.5719;7.8148;18.0524;11.3049;15.4886;6.4122;11.6416;8.5702;9.1577;6.333
