odour stim;07/12/2020 Female10;09/12/2020 Male4;09/12/2020 Female11;11/12/2020 Female3;11/12/2020 Male8;14/12/2020 Male3;14/12/2020 Male7;15/12/2020 Male3;15/12/2020 Female8;08/02/2021 Female2;09/02/2021 Female5;10/02/2021 Female2
;15V-30V;15V-30V;15V-30V;15V-30V;15V-30V;15V-30V;15V-30V;15V-30V;15V-30V;15V-30V;15V-30V;15V-30V
1;8.0854;19.6962;11.3115;13.5698;22.1638;13.8283;22.4849;28.4463;24.8796;7.8106;10.8932;15.9137
1;8.2168;18.3328;10.7319;12.9942;23.0633;13.4878;26.0879;28.4566;20.7238;8.1337;10.8295;15.3255
1;8.1152;20.378;11.42;12.5263;20.4052;14.0802;29.4653;31.5045;17.6456;10.2542;11.3444;15.9789
1;8.8071;21.5275;11.0731;12.0581;18.7496;15.7058;33.6531;30.2146;16.8271;9.0323;11.9291;15.2485
1;10.3746;22.4324;10.5455;12.0621;22.0805;15.1421;30.8493;27.2736;18.0871;8.7783;12.4571;14.2103
1;11.0684;21.7538;9.9829;13.1438;21.8481;14.3871;30.5595;27.079;16.0075;8.9726;11.7256;15.2697
1;9.8275;22.7465;9.9107;12.8947;20.3074;16.1386;30.6888;33.0818;16.238;7.9789;11.4038;16.6027
1;10.0042;22.9737;9.676;15.4357;21.2713;16.4552;34.4407;34.7054;16.8379;8.7941;11.0111;15.6994
1;10.4473;23.1514;9.3639;16.8184;23.6383;17.1892;32.5682;30.6153;16.9773;8.2297;10.8745;14.4686
1;9.7258;24.3094;8.9489;15.9194;26.4643;16.3842;31.5158;34.1557;21.4207;8.3256;11.1627;14.9537
1;10.9203;25.2544;8.8052;14.8378;25.2456;17.3175;32.465;37.507;24.1332;9.5958;10.6233;14.1441
1;11.0042;27.8295;9.1935;13.5982;23.2866;15.6144;31.8962;38.3586;22.5496;8.8616;10.9483;13.1567
1;10.6769;26.5448;10.2186;12.667;23.1863;18.6397;33.4507;33.1795;22.8475;7.948;9.663;14.006
1;12.6294;25.5943;9.9118;12.899;26.2275;18.2814;31.4012;30.4986;21.9003;7.7269;11.3579;13.1178
1;10.6144;27.9487;9.5861;15.7381;23.6526;17.7201;34.5257;29.5311;20.0118;7.6762;17.5024;14.5968
1;10.7979;24.6419;9.224;14.8087;20.4883;16.2465;32.4425;26.0985;20.0331;8.0841;19.2337;13.7823
1;11.1675;21.3419;10.9194;13.2611;16.9678;17.2323;31.7625;25.2943;18.4652;8.5682;17.2877;14.4134
1;10.2174;16.3825;10.3249;12.7506;17.9153;17.7979;31.1035;27.7055;17.5109;9.0756;17.8242;13.858
1;11.2718;12.5749;10.8941;12.0142;19.776;17.3526;31.7952;25.4968;21.7467;8.0849;16.3013;13.7989
1;10.5423;13.4958;10.4646;11.5353;19.202;18.0462;28.501;22.6017;22.8142;10.0988;14.8017;14.272
1;12.3248;13.2067;10.582;12.1017;23.1957;18.3091;31.2502;22.5756;19.4792;9.5465;13.5059;14.2122
1;12.0514;12.3763;10.6866;12.3069;21.5535;19.1672;33.5607;22.3021;19.8035;9.7212;13.5514;16.9335
1;12.2456;11.1501;10.4069;12.1932;22.2645;17.4272;36.3312;22.599;18.9223;10.2251;13.8297;16.3101
1;10.8242;13.2709;9.9935;13.5785;24.2194;18.5168;34.3037;20.5088;19.8942;10.5006;13.1374;17.1173
1;9.5942;12.056;9.3417;12.8327;23.5478;18.3956;31.7328;18.4327;19.4187;9.1638;12.9064;18.9168
1;8.7559;12.5698;9.3261;12.3038;19.6368;17.818;33.9226;16.6862;17.8516;8.4291;11.9962;18.1396
1;9.4173;12.4957;9.9502;12.1739;19.3185;17.8055;30.6523;15.03;18.3065;8.5516;11.7212;16.1303
1;9.4226;13.4808;10.025;13.1031;18.8723;17.2018;31.2007;15.4693;17.0073;9.4826;12.1028;14.7242
1;10.7212;13.499;9.585;12.459;17.0806;15.5393;30.4181;15.8657;15.1934;10.1344;11.7252;14.2427
1;10.7246;13.8854;9.5611;12.0907;16.5989;15.1478;33.6941;15.0147;14.1203;10.0827;11.6483;15.3565
1;12.1272;14.3335;9.298;14.3515;15.3336;17.6779;31.6201;13.3033;15.2077;9.6843;11.5365;16.1251
1;12.2329;15.8394;9.485;17.4835;15.7504;20.2912;32.4636;13.5323;14.8215;9.8314;11.4018;17.4348
1;14.1112;14.1384;8.9017;18.3417;16.7621;19.618;31.2429;13.2263;14.8327;9.3466;11.189;18.8611
1;13.899;15.6201;8.473;20.7171;16.1556;17.1328;34.2015;16.0106;15.1199;9.0325;11.2515;17.4405
1;15.0525;14.2937;8.1714;19.647;15.1778;16.8038;34.5128;17.1206;14.2993;10.6235;11.034;16.0198
1;17.2782;16.7074;8.4391;20.47;17.4428;16.0585;33.2597;18.2647;16.1537;11.581;10.8122;15.4714
1;18.0967;16.3812;7.7917;21.897;14.3221;17.0908;33.6912;18.3666;16.2687;10.1209;11.0465;18.0445
1;16.1744;15.2106;8.2335;22.406;14.2776;15.5642;33.1078;16.6843;18.7793;8.9595;10.9247;16.4833
1;15.5627;15.9553;7.726;22.1067;14.0588;17.9812;30.59;16.9043;19.3575;8.2043;11.2731;15.5717
1;14.6328;17.2191;7.9985;23.825;14.9965;17.4565;33.8251;16.1499;21.5127;7.6337;11.2581;14.1721
1;15.186;15.6601;7.5719;25.6415;14.5215;16.9386;39.974;16.2233;21.2251;9.2921;11.3057;13.2668
1;16.8837;16.5805;7.9381;23.0302;16.4576;17.3278;24.9066;16.8805;19.921;8.5715;12.8394;13.6984
1;13.8259;15.2492;7.654;24.5973;18.0989;15.6792;20.7419;17.9369;16.956;7.8001;12.5699;14.0959
1;15.0068;15.4575;7.8341;26.2607;17.4394;18.2907;17.9664;16.9791;14.5613;7.8622;12.1646;13.1436
1;13.7211;14.2254;7.6025;25.4617;17.8205;17.3433;17.9918;15.4556;13.8697;7.1246;11.5544;13.776
1;14.5443;13.987;7.8692;26.9995;16.3766;19.8356;19.3993;15.2702;13.4409;6.1839;11.4623;15.118
1;13.8678;12.8912;7.4163;25.1854;15.0556;19.0651;19.8518;14.1216;14.914;7.1157;11.4614;15.1097
1;14.6292;13.7357;7.8096;21.1812;17.244;17.6717;21.2698;16.1889;15.5247;9.5736;11.1521;14.6791
1;14.0335;14.8061;7.438;19.0524;17.4825;16.134;20.1226;19.3839;14.5191;10.6143;11.5923;16.2836
1;14.3806;14.2502;7.6582;16.8773;16.8247;16.1561;23.223;20.6239;15.6112;10.5262;10.8522;14.8658
1;13.817;15.6788;7.0707;15.8489;16.1905;16.48;32.6267;22.9457;15.9619;10.3484;12.9799;15.1976
1;15.2021;16.2699;7.3776;15.6318;16.1449;17.2938;25.2787;23.8015;15.3;9.7757;11.8089;13.9791
1;15.6177;15.755;7.3026;14.0032;17.5951;17.1867;30.0497;25.4023;14.2062;10.1459;11.3032;13.1821
1;16.004;17.3039;7.5464;13.3537;16.0109;17.0474;27.8726;26.6961;13.4115;10.2166;11.6424;14.7582
1;13.2318;17.4406;7.4216;12.3493;15.0427;18.9808;27.2579;30.3788;15.0928;8.9128;11.7599;13.6657
1;15.0932;17.8695;7.3973;12.4105;15.4717;17.5079;25.2663;29.163;15.7097;8.9925;11.7082;13.2121
1;16.1497;18.6161;7.0092;12.1724;16.7914;16.3428;26.4216;28.8356;14.7724;9.0531;11.528;13.6448
1;15.9258;17.0402;7.457;14.1537;16.4371;15.3323;25.1835;27.5792;16.4697;8.0515;12.9698;13.2755
1;15.7573;18.2581;7.0953;13.3367;18.3748;15.9831;28.6605;24.8219;20.6508;7.1021;12.1175;13.7302
1;16.6924;18.6229;7.3521;12.4161;18.7297;16.6553;29.6798;21.8879;21.6061;7.0867;11.8262;13.9679
1;14.87;18.8657;7.0825;14.5655;16.7056;17.585;29.195;19.5543;19.153;6.694;12.056;14.5503
1;13.1914;18.8662;6.9494;13.6092;15.9017;17.1507;29.5545;17.4247;20.7902;6.434;11.7629;13.4439
1;11.8379;17.5477;6.9055;12.9689;14.8459;16.9856;32.4881;15.4451;19.1949;7.5121;12.1192;12.3278
1;13.674;20.1026;7.5209;12.2176;15.4952;18.4801;38.9428;14.9453;20.41;7.1962;12.2018;13.6166
1;12.4089;20.0411;7.0564;11.9722;14.6905;17.1312;41.5626;14.4061;19.9151;7.6524;12.1676;13.6988
1;12.6546;19.1382;7.3775;11.5552;13.8953;18.7347;25.4138;16.9538;18.1815;8.2854;11.7448;13.9867
1;12.5423;20.4738;6.9945;11.2522;14.6023;19.0855;23.7152;14.2597;21.6696;7.7384;11.5513;13.8256
1;15.6458;20.6444;7.3718;10.9993;13.679;17.8349;25.5567;11.9167;21.0258;7.467;11.5334;14.2078
1;17.9572;20.3636;7.1021;10.5672;15.1403;16.6589;27.1669;11.1008;23.0963;8.4283;13.3945;12.9605
1;17.3198;22.047;7.1855;12.1674;14.5519;19.0149;27.659;11.804;22.3531;7.9736;13.5249;13.9081
1;14.7325;22.0529;7.0945;11.5806;13.3284;18.5877;31.5569;15.243;24.0389;8.3791;13.0201;13.5927
1;13.6052;21.3974;7.5278;11.5481;14.4315;18.8158;34.0063;16.4339;22.7975;8.4599;12.104;14.6337
1;14.4949;23.5979;7.1078;11.4074;15.3582;17.3936;35.6545;20.326;24.0325;8.6589;11.7356;13.0354
1;12.1914;21.6021;8.4391;11.1361;14.9061;15.4574;35.1592;20.4358;22.3109;8.4042;11.3177;14.5554
1;12.8312;21.7353;8.604;11.1626;13.1007;14.8351;34.134;19.5002;22.2409;8.8538;11.2579;14.0223
1;12.9468;21.8099;8.7651;13.4486;12.6019;16.5103;36.6366;19.0628;19.7954;8.9301;11.4509;12.6417
1;13.3206;23.1449;9.3604;12.919;13.2734;16.7499;37.1908;20.4706;20.5747;7.9725;11.0623;13.5546
1;12.3122;22.0774;9.8325;12.3399;14.9426;15.8471;35.9369;22.2938;25.3457;8.2267;10.9254;12.6392
1;12.8067;22.5564;9.5457;11.6183;16.1696;18.0468;34.2822;24.2654;26.5195;7.318;10.8304;11.6731
1;14.2281;24.71;9.6651;14.1924;16.9777;17.4079;36.0003;23.0559;28.7669;7.1943;10.9779;13.2769
1;13.7575;22.3356;10.3153;13.6499;16.9528;16.3137;36.911;24.9334;29.5192;8.1137;10.9106;13.1629
1;11.685;23.0559;10.174;14.4771;17.2782;16.6923;36.9677;22.7391;30.7353;7.3436;10.9124;12.1042
1;10.5966;23.5196;9.4406;15.1442;19.2264;16.4498;32.9246;27.297;28.6097;6.5016;11.417;12.0815
1;9.3301;20.6905;10.5179;14.4592;21.8848;15.283;35.6403;24.9996;27.9457;8.0244;11.5961;11.5482
1;9.0167;21.5094;12.1249;13.2658;21.163;16.7762;36.2035;25.65;31.0189;7.1198;11.6283;11.8905
1;8.6593;24.2775;12.6106;12.443;22.4055;17.2658;34.3308;23.7603;29.2547;7.9056;12.7281;11.1966
1;8.5463;23.9002;11.8563;12.378;22.3781;16.0255;34.1539;23.4834;27.8382;8.7841;11.9813;10.9992
1;10.3399;23.5893;12.1824;13.1666;22.1503;15.3911;30.8421;23.264;29.0071;7.979;12.3461;13.6074
1;9.6858;25.4259;11.682;12.8775;21.6283;14.5916;26.0076;26.3061;24.1645;7.7954;12.532;12.7401
1;10.0349;24.3878;12.4672;12.0953;22.9734;16.0253;27.2942;25.0224;29.853;8.1046;12.1885;11.9751
1;9.0868;25.6276;12.4365;12.4444;22.4338;16.6619;26.1392;24.3472;29.2589;7.1967;11.7557;11.027
1;8.8077;22.2558;11.5413;12.5174;22.277;17.7697;24.8555;23.8749;30.3695;6.6822;11.6425;11.8407
1;9.1723;22.4171;12.205;12.0505;20.6225;16.4804;28.104;25.5445;26.536;7.7792;11.8895;15.8082
1;8.5929;18.13;11.3479;11.6335;22.4634;17.4453;28.1809;26.0393;27.6092;8.2725;11.2256;14.6246
1;8.7267;15.5109;10.8388;11.3609;22.5151;19.4336;26.1183;25.3662;29.9833;7.6119;14.829;13.4872
1;8.681;13.0489;10.2807;11.0095;20.8361;18.1109;23.7626;26.145;31.7224;7.1053;15.1701;11.9927
1;8.406;13.8591;12.4959;10.793;22.4546;16.9323;26.9081;24.6726;29.455;6.5302;14.25;13.056
1;7.874;13.2724;12.9079;10.2826;22.9228;15.8367;27.8227;24.1101;28.3013;5.9987;13.62;12.6776
1;7.5197;13.0367;12.9089;10.5784;20.2727;16.2042;28.0428;20.6865;28.3546;5.8848;13.0839;11.9133
1;7.4027;11.7259;11.5094;10.351;22.8117;16.7808;27.9875;23.275;26.465;5.4362;12.8636;12.021
1;7.3176;12.2945;11.0295;11.3319;21.7225;16.2257;25.6127;21.6325;24.8953;5.2948;12.0794;11.8971
1;7.1964;12.9999;10.2019;13.4552;23.1888;16.4568;23.8311;22.6307;27.3313;6.0251;12.167;13.0135
1;9.0378;13.2935;10.4217;13.7166;24.5756;17.3638;24.1051;22.7781;26.6582;6.2138;12.2481;12.0369
1;8.3725;13.3715;9.4367;14.2886;22.4505;16.6344;26.4349;22.8619;26.6461;5.7772;12.2648;13.4153
1;8.2371;13.8144;9.6893;16.2172;22.0489;15.866;25.0323;22.1075;26.5239;5.6418;11.5456;12.5312
1;10.5267;13.7582;9.2098;18.9738;18.5093;16.3953;22.5776;21.5117;24.4407;6.2891;12.7975;14.4868
1;9.8046;13.9354;10.7936;20.154;21.9669;17.3658;20.5968;23.5175;24.9592;6.6658;12.8406;13.4611
1;9.8525;13.2791;10.4212;21.2677;23.1813;15.8545;19.2746;23.1515;22.1954;6.1735;12.8104;13.0295
1;8.8984;12.2001;10.4745;22.1746;23.2503;16.2723;20.6892;21.7693;22.8486;6.9918;12.4693;13.6685
1;9.6592;13.2649;11.3849;21.0886;20.4213;15.6091;19.7393;23.2867;27.7713;7.7942;12.009;13.0202
1;10.3846;13.716;10.8802;22.4051;20.5249;15.8311;20.8102;23.4851;29.0294;7.677;11.7536;14.0562
1;9.7086;14.3897;11.8019;19.7761;21.3926;15.3672;21.9423;24.8603;29.4936;7.6306;11.4596;14.404
1;9.4055;14.4744;11.4028;18.0178;24.2539;16.3853;20.1094;25.9823;33.2592;7.6154;12.8545;12.705
1;8.8943;13.7883;12.3645;16.1233;26.2959;16.6856;21.1432;28.912;32.5606;7.8707;13.7915;12.4714
1;8.6649;15.4613;11.9121;14.7853;24.4277;15.3587;22.1342;26.8004;32.5663;9.6926;12.9286;12.8539
1;9.6865;20.4099;11.0103;16.2604;22.6898;18.1833;24.0336;25.5579;29.8243;8.324;12.9062;14.0412
1;9.7845;19.2644;10.3978;16.3151;19.7742;16.8626;25.1033;25.9025;25.5209;7.9605;13.3159;14.3125
1;9.389;19.3608;10.0423;15.5235;19.4258;15.9734;30.0835;23.7701;24.8251;7.6726;14.4887;12.9386
1;9.9485;19.5769;9.891;14.1603;20.231;17.2499;27.8039;22.1961;23.7916;7.2684;15.7105;12.0201
1;10.6527;19.7152;9.3538;13.6228;19.4552;19.3222;26.8778;23.812;24.7124;6.6574;14.3858;15.9621
1;12.5117;20.6083;9.4551;12.5991;23.0669;19.8175;30.2348;26.3478;26.4964;6.9051;14.8811;15.4188
1;12.4505;18.8912;8.7864;15.1185;21.6296;17.6399;30.1653;27.2215;24.5765;7.2606;15.437;14.5467
1;14.1274;19.3701;9.291;14.6891;22.0029;16.4718;31.0017;28.4169;23.4396;6.7948;14.6091;13.8391
1;13.2536;17.7475;8.9339;14.1462;26.0919;17.9253;30.3784;28.5255;22.1355;6.3738;14.3164;13.652
1;15.7717;15.3989;10.1207;15.4385;23.6633;18.0812;26.9105;29.9743;19.9102;6.2211;13.7305;13.9679
1;13.8425;14.1977;12.0717;15.3772;22.2042;16.5554;27.393;31.2898;19.0297;6.9986;13.297;12.5842
1;14.6055;13.9992;11.6917;14.7281;19.6375;15.5893;26.4278;31.8497;20.8247;7.2401;12.6359;13.6879
1;15.5045;14.0595;10.7231;13.6791;21.3633;15.329;26.8143;32.4884;18.7523;7.7768;12.2963;15.0944
1;16.407;12.0857;10.5635;14.2461;20.2094;17.605;27.8957;28.4583;18.9709;6.9989;12.1938;16.8805
1;18.1151;12.9889;11.2073;13.6621;21.003;16.1473;30.314;30.862;17.5059;6.4838;11.8504;16.0928
1;19.2024;14.1862;10.6146;13.3228;23.7841;15.5409;29.0655;31.855;16.7977;6.6127;11.777;15.1499
1;17.9428;12.281;10.2478;15.9369;21.4405;16.6448;30.2787;30.5397;16.4187;6.331;11.6842;13.6501
1;17.7998;11.8217;9.4191;15.1191;18.0161;15.94;33.3777;30.4521;17.7594;6.3078;11.6086;13.2847
0;19.609;11.6526;9.2492;13.8939;16.6878;15.4442;33.8266;27.4955;16.9748;6.7665;11.6136;13.7482
0;20.193;12.4062;9.111;15.6323;17.2516;15.4875;33.1668;27.1956;17.5501;7.0372;11.2328;13.952
0;21.4395;11.1017;8.6026;15.7051;19.982;15.3479;29.4202;25.8643;15.4076;7.2791;11.652;13.4668
0;22.0547;11.6946;8.5052;16.4305;19.5854;15.5613;29.9372;25.3235;17.9768;7.991;11.3292;13.0542
0;21.6229;10.6312;8.5209;16.0577;19.5083;15.4045;31.7551;26.4903;17.7194;7.102;11.2544;13.539
0;21.367;9.9998;8.3986;16.0431;18.0974;14.3892;37.3988;24.6772;21.4126;8.8433;10.9536;12.5519
0;24.0766;10.4804;8.239;17.2222;19.7048;15.5041;34.4015;23.4664;23.6879;8.9387;11.3196;12.1596
0;23.6047;11.0482;8.31;16.2749;19.862;16.0848;31.5742;24.0554;23.0997;8.8915;11.3902;12.6144
0;19.9115;11.1209;8.1569;19.0635;17.3172;14.896;24.5941;25.0492;22.8103;9.0702;11.2104;12.9202
0;16.1265;10.7177;7.831;17.2369;15.4296;14.1698;21.4556;21.9175;21.7624;9.1711;11.2566;13.788
0;15.356;12.3291;7.9345;16.5202;15.0884;14.4713;24.1658;22.9999;23.0609;7.8703;11.1321;12.6724
0;14.9293;13.8759;7.8797;16.5841;17.2649;14.3214;27.5043;24.1822;25.0089;8.4442;11.205;11.8522
0;14.0176;13.6503;7.8544;15.6657;16.7092;14.6115;29.2547;23.0391;25.3886;8.2508;11.526;11.2604
0;11.8905;14.1083;7.6973;16.0303;15.4026;14.4696;28.5773;22.6648;25.3726;7.9176;10.8093;12.0836
0;10.7269;14.7138;7.7056;15.7313;14.5629;15.5959;34.5447;21.9457;28.133;7.7299;10.9173;11.5672
0;10.0169;14.2672;7.7123;14.7047;13.1282;16.7435;35.4042;21.2271;26.4728;7.4361;10.9089;10.3325
0;12.0376;15.0958;7.6818;13.9916;13.3646;15.4925;30.7955;18.8064;27.4724;7.1214;11.2712;10.5754
0;10.9769;15.3747;7.4552;13.2963;13.6824;16.8772;33.4241;21.4596;29.7991;6.7832;12.7429;11.1361
0;11.8069;16.0096;7.689;13.4716;17.1;17.4023;32.931;25.3553;27.1353;7.2148;14.0899;12.5238
0;13.6444;16.3517;7.4257;13.8176;17.2418;15.4807;35.9408;23.5548;24.9428;7.8349;13.3242;14.6939
0;11.568;18.769;7.571;15.2306;16.5192;14.5198;38.5183;21.89;24.9745;7.0048;12.5097;13.9585
0;10.6988;17.8891;7.3561;14.6937;20.953;13.5651;34.6323;21.9292;23.3963;6.4763;12.2178;12.9249
0;10.7188;16.8578;7.6349;13.5594;22.4062;14.7076;26.6161;25.2858;25.9004;6.6488;11.678;11.9639
0;9.933;15.7262;7.1665;12.266;21.8756;15.4936;23.8806;22.8322;30.7911;6.4143;12.1205;12.9305
0;10.7389;16.378;7.6628;12.2868;22.732;14.6944;27.3593;20.8772;30.4731;6.8491;11.6807;13.8232
0;12.29;16.9829;7.3499;11.3861;24.9283;16.2737;27.5726;19.0833;27.154;6.5734;11.3107;12.5587
0;11.1392;17.9135;7.5855;12.9348;25.1108;16.7556;31.5497;18.6189;29.808;6.2435;14.0807;12.6797
0;11.5099;18.4986;7.0835;13.6879;23.2741;15.8253;30.5098;18.3784;27.7808;6.0102;13.0787;13.6404
0;12.7399;18.6063;7.5043;12.7954;24.3964;16.1917;33.2374;16.2443;23.5644;5.9355;12.5033;12.6606
0;12.9051;19.5226;7.3483;12.3256;23.8201;17.4554;33.8036;14.5489;23.0576;6.1288;12.1277;14.1571
0;13.0386;18.8764;7.2564;13.3314;23.3613;17.7835;33.868;13.5039;25.6908;5.6723;12.0954;13.2185
0;11.2904;17.2172;7.4936;13.3548;23.434;16.9489;31.0625;15.6162;28.1962;6.2829;11.849;14.033
0;9.9661;20.7124;7.4206;12.8262;26.1379;15.9573;34.7285;14.6722;27.8351;7.2481;11.7425;12.8424
0;9.2205;18.8548;7.1126;11.9616;26.0721;18.4645;37.7388;14.4032;24.533;7.3828;11.5535;14.1816
0;10.2431;20.422;7.342;11.583;27.3089;18.1784;37.8458;14.0732;25.0977;6.9543;11.402;13.3293
0;9.5382;23.0188;7.4125;10.7401;26.7914;19.3291;36.8781;13.5563;25.1955;8.2701;11.2544;14.6031
0;9.8917;21.2958;7.2259;12.1436;27.7338;18.5318;32.0947;13.4907;25.3991;7.4317;11.275;13.0199
0;10.6914;20.5775;6.88;12.987;26.9543;18.4369;35.4412;12.8339;24.1343;7.2691;11.3532;13.2597
0;10.8943;20.1565;7.4652;12.8548;26.3659;20.4559;41.5511;12.3792;23.9859;7.4265;11.3881;13.954
0;10.9136;19.2777;7.239;15.5591;27.049;19.4515;36.9078;13.7866;25.9255;7.3313;14.7425;15.4336
0;9.7363;21.0669;7.3776;14.3726;23.8618;18.9223;21.6535;14.8191;26.272;8.0286;15.6716;13.9899
0;10.1894;19.7384;6.8772;12.4811;24.0262;19.1043;21.6748;14.5415;23.585;8.1441;14.3881;13.3253
0;10.3075;22.5093;7.5938;13.1378;28.0305;18.928;22.9781;13.9619;27.8594;8.4897;13.3589;12.3609
0;9.3155;21.6214;7.3821;12.0337;30.2635;20.3351;24.5718;13.5529;27.4732;8.3268;14.5069;11.5361
0;8.5973;20.8312;8.6899;12.22;27.4827;18.4273;24.8498;14.3991;26.5014;10.1419;14.268;12.2667
0;8.1236;22.8502;8.3653;12.1757;27.4328;17.3439;27.9353;15.3617;26.2234;10.1371;13.4201;11.8569
0;8.9;22.6554;8.2215;12.87;27.6256;15.4945;37.8426;18.4202;27.9817;8.9954;12.6838;14.4001
0;9.4946;21.2275;8.4055;11.7176;28.5612;15.9013;37.0909;17.5858;27.7285;8.801;12.5568;13.9592
0;9.9523;22.621;8.4726;11.6098;29.3301;15.1702;41.4284;16.3331;29.675;7.6971;11.3926;12.5548
0;9.8518;23.2147;8.1194;11.7765;26.226;16.1344;38.2633;14.9504;29.5791;8.2647;12.2461;12.3521
0;9.3302;22.7471;8.06;12.632;29.5236;15.067;27.387;13.7952;27.4894;8.8667;11.7908;12.9718
0;9.2985;19.6408;8.0955;12.9805;25.1084;17.1486;21.7905;12.7892;27.0475;9.6447;11.655;14.0249
0;9.0804;19.8489;7.948;13.3681;23.6184;17.0559;21.2623;12.0124;25.4547;8.9803;11.6134;14.571
0;9.4329;16.6869;7.697;14.8523;20.9992;17.6673;24.491;11.7553;27.4942;8.2196;11.5479;15.1661
0;8.4416;15.1904;7.7001;16.3008;17.6562;16.8789;29.3927;14.6502;24.8062;9.5138;11.7718;15.3502
0;10.1912;12.6388;7.6858;16.4041;18.7989;16.8141;30.5819;15.7258;29.9858;8.5952;13.5419;15.3428
0;10.6641;11.4452;7.7552;18.1236;18.0535;18.3573;31.008;15.272;28.8288;8.0962;13.2486;15.9845
0;9.4626;14.0512;7.5466;18.7684;16.4989;17.0127;33.1425;15.7434;27.8776;9.3468;12.5768;14.687
0;9.7819;13.659;7.8696;17.2032;19.9824;19.551;31.9556;14.6355;26.9285;8.46;12.7486;13.6543
0;9.9859;12.8289;8.6273;17.8846;18.5192;17.8959;30.3991;15.8673;25.4495;7.493;13.7127;15.2422
0;9.0399;13.2148;8.5392;20.1618;16.666;17.007;25.6697;16.8924;27.7665;7.0839;13.557;13.8932
0;8.7368;12.5483;8.4325;19.1869;19.2394;19.3887;26.6058;15.716;28.3018;6.455;13.1059;13.2627
0;9.2897;12.1392;8.0871;20.0703;18.4264;18.0635;29.8896;15.5254;28.9181;6.8561;12.4784;12.1148
0;8.5784;12.9209;8.3547;21.4264;17.0025;18.432;27.9771;20.1346;29.2436;8.4062;11.7787;13.6634
0;9.7618;15.2037;8.0062;23.2749;15.6319;18.5883;29.6855;17.4342;28.0271;9.2633;11.8433;12.4704
0;9.5292;15.7073;8.4636;24.0061;13.8762;17.7218;27.1865;18.7821;24.8244;8.7666;11.4032;12.1217
0;9.4594;14.5103;8.4952;26.0883;15.6791;17.5021;26.4014;21.4894;24.7824;8.7517;11.2675;13.0321
0;9.0631;15.4934;9.2056;25.8459;14.3483;18.5732;26.4376;19.4354;29.2822;9.2412;11.2781;14.7418
0;11.5205;13.6717;9.1248;27.4608;14.0608;16.9961;32.0835;20.4067;25.2499;8.8668;11.1056;14.3118
0;11.8702;13.4895;8.952;29.3816;14.7194;17.2644;32.8168;20.4189;22.9462;8.435;11.2532;14.1649
0;11.3864;13.8033;8.3812;29.6068;13.7878;16.2394;39.2562;24.4682;24.3721;8.4075;10.9226;14.5397
0;13.0408;12.6238;8.3878;28.5115;14.9672;15.6895;40.4495;22.8838;23.0437;7.8883;11.0956;14.7326
0;13.0969;13.1803;8.6416;27.7392;14.6431;17.9908;47.0954;21.4619;22.922;7.8621;11.3191;15.0021
0;13.2517;12.7924;9.7174;29.4866;15.9206;16.8194;54.539;21.2852;23.9411;7.7064;12.4229;13.7831
0;17.7791;13.2587;9.0108;28.4589;16.184;16.177;52.822;21.2248;26.5996;8.693;13.777;12.3795
0;15.1694;14.885;9.3328;27.2122;15.3325;16.4128;53.5111;18.9452;26.7293;8.8726;13.1335;14.3748
0;17.5468;15.0699;8.8081;29.5633;14.4398;15.6069;53.3406;20.4094;27.3616;9.8333;12.7821;15.8284
0;18.8992;14.1418;8.602;31.2478;16.5128;17.7745;50.1754;19.996;21.4447;10.18;13.8766;16.8227
0;23.1364;14.1296;9.0311;36.3669;15.6878;18.3699;44.9735;21.59;25.2347;9.3709;13.6068;17.7354
0;24.293;14.1059;9.6295;35.8314;18.2634;19.6409;38.7042;22.9171;24.5206;9.4811;13.7192;16.5765
0;24.7238;12.0806;10.1307;31.2693;18.1636;18.1828;43.1459;20.3905;23.9029;9.7869;12.7557;17.4641
0;26.3295;11.6525;9.9462;30.8977;17.0909;18.7464;42.6316;21.9695;24.393;9.8765;14.0323;16.4482
0;26.8901;12.7599;9.4057;33.58;16.7761;18.2213;43.0634;25.1046;24.2795;9.2698;16.0067;16.311
0;25.3432;11.39;9.6289;38.3927;17.3008;17.1617;44.4166;23.3096;26.8002;9.3121;14.418;16.8529
0;24.0897;13.4233;10.4157;37.6928;16.745;19.0321;49.9005;22.7601;29.8505;9.6511;13.3997;15.9776
0;22.9214;12.1072;10.123;38.0388;14.9485;18.4514;46.8215;24.4877;28.4559;9.5821;12.8433;15.4568
0;23.9021;11.1348;11.749;39.1241;14.9296;16.9407;43.5139;24.4367;26.2966;8.0288;12.3963;16.4247
0;21.8332;11.5531;11.6494;34.503;15.7646;16.7654;39.3463;23.133;24.5749;8.5643;13.2753;16.9693
0;22.2413;11.6337;10.8448;34.6164;16.4579;17.6133;39.9229;21.8949;22.8468;8.0136;13.4693;16.0626
0;22.698;12.6155;10.5466;33.5469;14.4903;19.3248;38.9475;21.7093;21.1438;8.0787;13.0584;14.3399
0;23.5128;12.7778;9.8293;31.8713;13.1599;22.0596;38.5009;19.8077;21.9486;8.2597;12.586;15.5294
0;23.844;15.7124;9.56;33.7093;13.0771;21.3988;39.5836;18.4774;23.135;8.988;12.4615;14.3088
0;26.0704;15.2022;9.5943;32.436;14.9811;20.5024;35.7395;20.6646;20.4046;8.8478;13.6186;15.0607
